ev_tdlam_before,loss_pol_surr,loss_pol_entpen,EpRewMean,loss_vf_loss,TimeElapsed,loss_kl,loss_ent,TimestepsSoFar,EpisodesSoFar,EpLenMean,EpThisIter
0.903514266014,-0.0681727,0.0,1594.7297284,190.146,469.710245847702,0.0366268,3.44933,450395,2417,461.48,5
0.877213135362,-0.0603349,0.0,1591.87656304,272.114,471.78884768486023,0.0356751,3.456,452200,2422,460.2,5
0.893641211092,-0.0574713,0.0,1586.86430871,195.6,473.94932198524475,0.0339118,3.45928,454050,2427,458.64,5
0.865025639534,-0.0513185,0.0,1581.93672324,166.584,476.17685532569885,0.0457191,3.44815,456131,2431,455.95,4
0.847474336624,-0.0630746,0.0,1588.44497903,252.811,478.4222140312195,0.03506,3.44749,457832,2435,456.76,4
0.882306866348,-0.0537645,0.0,1594.08622639,292.686,480.6565749645233,0.0366441,3.4579,460226,2440,454.16,5
0.93154823035,-0.0649294,0.0,1560.47517757,217.413,482.90996527671814,0.0307166,3.40493,462823,2447,445.93,7
0.848194092512,-0.0634965,0.0,1573.97471167,293.428,485.12822341918945,0.0338327,3.41453,464708,2451,449.2,4
0.89446952939,-0.0526304,0.0,1594.19244247,292.945,487.26625418663025,0.038547,3.40623,466585,2455,453.35,4
0.944108676165,-0.0582796,0.0,1608.53137417,119.261,489.3746907711029,0.0415324,3.36781,468902,2460,456.54,5
0.882860213518,-0.0614187,0.0,1628.29375551,198.248,491.4693880081177,0.0378966,3.34006,470918,2464,460.45,4
0.8903792575,-0.0597213,0.0,1601.37682453,143.367,493.59392404556274,0.0377969,3.33824,472926,2469,453.52,5
0.649335235357,-0.0524279,0.0,1568.66898932,509.064,495.71905755996704,0.0352096,3.34445,474194,2472,446.98,3
0.928371980786,-0.0596531,0.0,1578.96095604,127.787,497.85906434059143,0.0422356,3.35426,476981,2477,449.56,5
0.882767997682,-0.0574689,0.0,1576.28740691,269.298,499.95284366607666,0.0371698,3.33139,478484,2481,447.19,4
0.823971971869,-0.0556901,0.0,1543.40451805,233.407,502.07824897766113,0.0319743,3.34014,481208,2488,439.08,7
0.807152539492,-0.0463275,0.0,1532.14647653,248.697,504.2034320831299,0.0283016,3.35194,482726,2492,436.27,4
0.87384057045,-0.047087,0.0,1550.26280374,242.793,506.3151979446411,0.0412638,3.32226,485232,2497,440.18,5
0.882358141243,-0.0484629,0.0,1550.31855927,259.73,508.4375,0.0403988,3.34283,486920,2501,439.26,4
0.911117710173,-0.056289,0.0,1545.42837021,203.619,510.5309274196625,0.0301582,3.31406,489051,2505,437.33,4
0.934480898082,-0.0641907,0.0,1556.39149968,185.202,512.6561489105225,0.0504873,3.26621,491404,2511,437.79,6
0.945560246706,-0.0629824,0.0,1507.87658564,184.426,514.7810118198395,0.0303611,3.23133,493373,2519,424.83,8
0.932465568185,-0.0662847,0.0,1501.09930004,246.015,516.8909850120544,0.0329773,3.21003,495418,2525,422.27,6
0.936102241278,-0.0603425,0.0,1470.09621844,241.149,519.0020909309387,0.0353899,3.15685,497436,2531,413.05,6
0.949493277818,-0.0557371,0.0,1436.865022,182.277,521.122316122055,0.0344284,3.13364,499486,2537,403.8,6
0.900121755898,-0.0691331,0.0,1442.68497544,261.207,523.242758512497,0.0396269,3.11477,501618,2543,401.96,6
0.781923666596,-0.0517139,0.0,1434.02554139,294.803,525.3871896266937,0.0260775,3.12692,503573,2548,399.49,5
0.917059496045,-0.0528271,0.0,1418.28622522,236.697,527.5004577636719,0.0357495,3.15044,505377,2553,394.38,5
0.761721774936,-0.0579538,0.0,1445.90003832,360.218,529.5943491458893,0.0389112,3.10098,507675,2557,400.03,4
0.918401964009,-0.0692073,0.0,1429.5647453,244.251,531.7122089862823,0.0336199,3.07209,509906,2562,396.77,5
0.879178263247,-0.0593829,0.0,1432.28660836,216.793,533.8182597160339,0.0343977,3.06816,511562,2566,397.35,4
0.81999514997,-0.0551763,0.0,1453.80770272,166.35,535.9562118053436,0.0284586,3.04853,513957,2571,402.0,5
0.931579858065,-0.0647374,0.0,1432.44841376,164.761,538.0709810256958,0.0497265,3.02029,516009,2576,395.48,5
0.915200866759,-0.0548362,0.0,1451.2783403,134.285,540.1869986057281,0.0388837,3.03184,517639,2579,399.84,3
0.921735882759,-0.0649204,0.0,1478.83217245,185.106,542.2964582443237,0.0319801,3.02,519871,2582,405.79,3
0.811859384179,-0.0478205,0.0,1536.99701528,578.066,544.4226498603821,0.0298416,2.99073,522090,2585,419.67,3
0.937141761184,-0.0630728,0.0,1541.41030619,179.46,546.5226678848267,0.0432493,2.96935,524221,2591,420.19,6
0.807073578238,-0.0549691,0.0,1517.65212822,344.856,548.6331212520599,0.0299924,2.96044,525801,2595,414.45,4
0.716403990984,-0.0510019,0.0,1558.17750781,669.416,550.7115178108215,0.041675,2.9335,528266,2598,424.05,3
0.743707358837,-0.0571776,0.0,1565.87426833,261.117,552.7974667549133,0.0531811,2.89835,530196,2602,426.41,4
0.808086007833,-0.0489448,0.0,1562.67471624,623.841,554.9247698783875,0.0377534,2.9398,532262,2606,426.78,4
0.941905546933,-0.0573035,0.0,1568.42088997,140.329,557.0550625324249,0.0391733,2.93275,534489,2612,428.5,6
0.669120311737,-0.0468006,0.0,1615.02777002,501.259,559.1637065410614,0.0595625,2.88348,536531,2616,439.64,4
0.916119851172,-0.0589612,0.0,1640.76950856,100.462,561.2577147483826,0.03642,2.92029,537774,2618,446.37,2
0.772309958935,-0.0411138,0.0,1710.17584347,598.452,563.4025626182556,0.0374405,2.97126,540555,2621,465.0,3
0.725228399038,-0.0549117,0.0,1723.99679507,482.756,565.5193264484406,0.0313807,2.94234,542182,2624,469.73,3
0.85036945343,-0.0545385,0.0,1764.61249262,222.346,567.6329967975616,0.025473,2.95607,544444,2628,480.72,4
0.882446318865,-0.0686562,0.0,1790.36971399,218.497,569.7345731258392,0.0376504,2.95261,546278,2631,488.42,3
0.840571627021,-0.0660996,0.0,1819.51419711,224.442,571.8284347057343,0.0499719,2.94939,548243,2634,496.13,3
0.601359158754,-0.0471945,0.0,1878.48977702,640.659,573.9370677471161,0.0326689,2.94287,550855,2638,509.73,4
0.927702881396,-0.0687065,0.0,1903.88198875,165.267,576.0622577667236,0.0406757,2.95531,552816,2641,517.76,3
0.940808776766,-0.063667,0.0,1939.95812655,142.585,578.2047936916351,0.0420647,2.95044,554648,2644,527.21,3
0.767109274864,-0.0423095,0.0,1967.0076331,643.048,580.2998051643372,0.0542359,2.96369,557032,2648,534.59,4
0.876797750592,-0.0656046,0.0,1965.04369459,222.593,582.4213156700134,0.0322856,2.9527,558345,2652,534.56,4
0.77846069634,-0.0554764,0.0,1943.38745971,395.381,584.5316066741943,0.0354768,2.97249,560822,2657,531.47,5
0.839588329196,-0.063285,0.0,1973.28621962,227.083,586.6440997123718,0.0541271,2.95318,563164,2661,538.55,4
0.711086511612,-0.0503279,0.0,1989.58611606,466.439,588.7727372646332,0.0399543,2.92531,564493,2663,543.54,2
0.921592280269,-0.0699781,0.0,1975.88402695,168.411,590.8600237369537,0.0305448,2.90068,566911,2668,541.38,5
0.827688395977,-0.0554042,0.0,1998.46877087,273.991,592.981644153595,0.0353954,2.87712,568643,2671,546.86,3
0.95196454972,-0.0695137,0.0,2014.04878492,119.19,595.0969240665436,0.0376868,2.85659,571174,2676,551.65,5
0.921050302684,-0.0647812,0.0,1897.61314142,178.461,597.2274198532104,0.0430257,2.81348,573420,2683,525.49,7
0.924678944051,-0.0565464,0.0,1881.13324109,131.73,599.3292293548584,0.0388911,2.80257,575159,2687,521.58,4
0.91547075659,-0.0686392,0.0,1876.19537996,176.351,601.4220943450928,0.0276026,2.78334,577524,2693,521.45,6
0.94612377882,-0.0634951,0.0,1856.24839336,149.878,603.5237517356873,0.042768,2.775,579358,2697,515.84,4
0.925566211343,-0.0583477,0.0,1827.63003528,191.092,605.6634342670441,0.0403131,2.77543,581531,2703,510.0,6
0.883306540549,-0.0585596,0.0,1818.78301093,149.953,607.7882914543152,0.0457885,2.75414,583498,2707,506.27,4
0.898253060877,-0.0553776,0.0,1850.34318222,161.545,609.9131393432617,0.0410535,2.74985,585105,2710,513.58,3
0.89553578198,-0.0626015,0.0,1874.48432157,270.52,612.0082569122314,0.0385198,2.75386,587734,2714,518.77,4
0.844477206469,-0.0523057,0.0,1877.50760671,274.195,614.1167867183685,0.0408792,2.75388,589657,2718,518.83,4
0.899587191641,-0.0520525,0.0,1833.06129673,201.896,616.2420246601105,0.0353037,2.7529,591521,2722,506.38,4
0.924619890749,-0.061667,0.0,1782.5719792,199.912,618.3514473438263,0.0439266,2.72833,593500,2727,492.68,5
0.886402584612,-0.0486538,0.0,1751.23281052,233.115,620.4688818454742,0.0266005,2.70252,595466,2732,482.64,5
0.841130852699,-0.0552255,0.0,1696.1715538,315.741,622.5468397140503,0.0360333,2.69109,597960,2738,471.05,6
0.888651221991,-0.0626419,0.0,1678.39896005,259.767,624.6900024414062,0.0392641,2.68992,599799,2742,464.8,4
0.898046001792,-0.072844,0.0,1673.34311626,175.189,626.8206806182861,0.0401381,2.65637,601736,2745,461.61,3
0.909425318241,-0.0596347,0.0,1678.44038138,153.075,628.9619352817535,0.0395372,2.61679,603650,2750,462.29,5
0.863284081221,-0.0457538,0.0,1682.5988857,581.396,631.0776445865631,0.0277493,2.59775,606026,2754,462.48,4
0.946145851165,-0.0660478,0.0,1682.59487745,156.935,633.1878533363342,0.0393327,2.61546,607857,2758,462.16,4
0.93359233439,-0.0662415,0.0,1612.01904246,221.458,635.3128399848938,0.041947,2.59469,610037,2764,445.44,6
0.945274468511,-0.0608857,0.0,1651.12564642,176.851,637.4222390651703,0.0551419,2.56732,612176,2768,452.65,4
0.935682184994,-0.0644446,0.0,1636.04251378,171.496,639.5348947048187,0.0427504,2.57369,614315,2772,447.71,4
0.962936364114,-0.0642544,0.0,1666.84423147,107.273,641.6402244567871,0.0403814,2.56125,616127,2775,454.29,3
0.961664244533,-0.0664228,0.0,1691.10569688,179.009,643.7965819835663,0.0334176,2.54691,618468,2780,459.07,5
0.937774784863,-0.0616908,0.0,1729.65945294,198.257,645.9217989444733,0.046074,2.57844,620486,2784,466.88,4
0.964401978999,-0.0543069,0.0,1761.35977967,124.613,648.0468964576721,0.0482,2.55035,622505,2787,473.46,3
0.864005714655,-0.0518738,0.0,1772.42624919,191.792,650.1565115451813,0.0338567,2.53336,624607,2792,474.79,5
0.908313162625,-0.0395831,0.0,1818.43672767,165.717,652.2534623146057,0.0515087,2.50769,626571,2795,484.7,3
0.920796588063,-0.0555093,0.0,1806.19216495,101.944,654.3675980567932,0.0306952,2.45613,627850,2798,482.26,3
0.664975821972,-0.0381412,0.0,1847.0351347,1196.22,656.5026714801788,0.0303317,2.43945,630115,2801,491.72,3
0.872921615839,-0.0472772,0.0,1900.4143395,113.022,658.6245114803314,0.038823,2.42278,632673,2805,504.25,4
0.767389029264,-0.0466887,0.0,1896.43616408,737.716,660.7148869037628,0.0396592,2.43249,634457,2808,503.27,3
0.863268211484,-0.0452825,0.0,1905.12003016,127.563,662.8367366790771,0.0469851,2.37269,636657,2811,505.52,3
0.913298726082,-0.0537899,0.0,1898.01467985,140.079,664.9402017593384,0.0414231,2.33332,638461,2815,503.92,4
0.838240846992,-0.038357,0.0,1922.62445798,638.187,667.0781011581421,0.046661,2.35717,640862,2819,509.04,4
0.927105858922,-0.0626391,0.0,1896.56474341,216.559,669.1716768741608,0.0399691,2.30405,642159,2823,502.13,4
0.642730206251,-0.0372011,0.0,1953.73659525,976.362,671.2808213233948,0.103574,2.30008,644679,2826,516.51,3
0.704081952572,-0.0442006,0.0,1997.4349664,889.151,673.3908259868622,0.044263,2.3049,646982,2829,526.96,3
0.93058604002,-0.0597036,0.0,1997.24387924,189.563,675.5222308635712,0.044914,2.28105,649205,2834,527.07,5
0.951928440481,-0.0581788,0.0,2009.29149423,160.28,677.6641573905945,0.0507141,2.2827,650892,2838,529.32,4
0.824547469616,-0.0481653,0.0,2015.46757992,379.594,679.7428641319275,0.039297,2.29106,652882,2842,530.83,4
0.91267953068,-0.048466,0.0,1977.37976688,151.471,681.8437738418579,0.041828,2.30954,654633,2846,521.99,4
0.940171074122,-0.0519947,0.0,2028.60506764,169.186,683.9533605575562,0.054296,2.2555,656945,2850,532.95,4
0.943709224463,-0.056326,0.0,2025.91632755,225.338,686.0951311588287,0.0445744,2.23584,659154,2854,531.28,4
0.950985569507,-0.0608231,0.0,2017.82069685,210.612,688.2225153446198,0.0517774,2.22072,661347,2859,528.14,5
0.785729080439,-0.040691,0.0,2077.34504443,486.056,690.350380897522,0.0591298,2.19664,663267,2861,540.23,2
0.964541170746,-0.0559695,0.0,2121.27678252,108.447,692.4369621276855,0.0518753,2.16473,665389,2865,549.21,4
0.861448332667,-0.0408204,0.0,2110.89428846,778.635,694.5536715984344,0.0519316,2.14164,667416,2869,546.95,4
0.950993336737,-0.0659473,0.0,2061.72407812,218.722,696.66379570961,0.0466553,2.12739,669652,2875,535.25,6
0.943351119757,-0.055997,0.0,2069.04681711,151.481,698.7735393047333,0.0522078,2.05539,671480,2879,536.55,4
0.942036263645,-0.0615285,0.0,2032.18846819,270.653,700.897941827774,0.0401988,2.03647,673554,2884,530.68,5
0.910179309547,-0.0587835,0.0,1974.70791344,146.478,703.0084612369537,0.0352189,2.02232,675831,2890,519.06,6
0.86088334024,-0.0472908,0.0,2014.08220002,166.389,705.1405563354492,0.0542531,2.01694,677781,2893,526.7,3
0.927872538567,-0.0645557,0.0,1935.2227411,335.134,707.249808549881,0.0431033,2.01617,679589,2899,507.39,6
0.957824163139,-0.0711083,0.0,1878.49020427,130.191,709.3902616500854,0.0410722,1.99115,681641,2904,493.25,5
0.96432120353,-0.0638209,0.0,1879.40692679,148.605,711.4839127063751,0.0492638,1.97924,683707,2908,492.5,4
0.955046448857,-0.0554272,0.0,1841.36048837,196.925,713.6022639274597,0.0497887,1.98914,685951,2913,482.35,5
0.9529944323,-0.0674307,0.0,1852.74030607,166.371,715.7190504074097,0.0448964,2.03554,688067,2917,483.9,4
0.847488641739,-0.047908,0.0,1865.52449639,150.337,717.8209474086761,0.0365023,2.02319,690054,2921,486.48,4
0.953710369766,-0.0641774,0.0,1862.94618493,171.305,719.9265723228455,0.0379979,2.00626,692065,2925,483.86,4
0.956134788692,-0.0655641,0.0,1805.85724649,197.318,722.0238988399506,0.0480209,1.98067,694225,2930,468.39,5
0.924557454884,-0.0662561,0.0,1820.38233147,118.514,724.148675441742,0.0434998,1.96909,696286,2934,470.81,4
0.952760711312,-0.0592533,0.0,1838.25288554,159.215,726.2567443847656,0.0543992,1.9279,697992,2937,474.06,3
0.905852861702,-0.0622094,0.0,1832.05516151,265.487,728.402910232544,0.0291038,1.92593,699922,2941,473.18,4
0.91200003773,-0.0600592,0.0,1858.52356915,216.86,730.4998686313629,0.0403702,1.89283,701828,2944,479.02,3
0.864675149322,-0.0682515,0.0,1881.86869532,269.536,732.6246559619904,0.0568307,1.84882,703973,2947,483.4,3
0.795831829309,-0.0462327,0.0,1911.00204861,706.432,734.7504768371582,0.0541002,1.81652,705936,2950,489.91,3
0.919274523854,-0.063874,0.0,1896.32800917,174.278,736.8784446716309,0.0373652,1.82868,708400,2955,486.69,5
0.861688584089,-0.0420199,0.0,1932.55645048,368.568,739.0066609382629,0.0443158,1.79946,710308,2958,495.06,3
0.714380890131,-0.0432635,0.0,1914.59700292,777.561,741.100781917572,0.0576149,1.74563,712400,2961,491.33,3
0.904184855521,-0.0544274,0.0,1917.43314895,169.824,743.2102637290955,0.0382279,1.72517,714009,2964,492.81,3
0.852211520076,-0.0488105,0.0,1948.56358193,560.23,745.3125214576721,0.0467399,1.67499,716639,2967,499.66,3
0.246501684189,-0.0263833,0.0,2002.84222647,1281.76,747.4528288841248,0.381809,1.63706,718639,2969,512.23,2
0.921112596989,-0.0625825,0.0,2035.74850397,159.299,749.5721244812012,0.0463595,1.61828,720413,2972,519.92,3
0.75794686377,-0.038909,0.0,2063.98418228,597.601,751.6982228755951,0.068738,1.60925,722025,2974,526.61,2
0.840515509248,-0.0356301,0.0,2103.0720944,655.747,753.797277212143,0.0690574,1.60981,724992,2978,537.2,4
0.773563280702,-0.0506456,0.0,2125.08000891,259.509,755.9414067268372,0.0483628,1.6201,726774,2981,540.73,3
0.795281559229,-0.0436056,0.0,2166.52138723,615.903,758.0548646450043,0.0695058,1.59744,729077,2985,551.35,4
0.524435997009,-0.03731,0.0,2210.07723977,571.913,760.1490108966827,0.0457236,1.56478,731077,2987,562.13,2
0.82862906158,-0.0285055,0.0,2262.83083451,649.893,762.2346816062927,0.215432,1.58391,733018,2990,571.87,3
0.886961586773,-0.0627182,0.0,2257.54292252,179.252,764.3295431137085,0.044109,1.56594,734936,2993,571.55,3
0.93500033766,-0.0620329,0.0,2287.80460006,91.8185,766.4531900882721,0.048488,1.53373,736926,2998,579.2,5
0.945239733905,-0.068674,0.0,2285.99235901,111.553,768.5625109672546,0.0502338,1.52113,739036,3002,578.37,4
0.680513322353,-0.0376702,0.0,2348.47679916,793.902,770.6870691776276,0.051254,1.4923,741356,3005,592.36,3
0.893816366792,-0.0664357,0.0,2365.41158186,248.476,772.7659776210785,0.0591589,1.48011,743322,3008,596.15,3
0.962642278522,-0.0706249,0.0,2365.306337,90.3773,774.8782637119293,0.0415266,1.48634,745277,3012,596.38,4
0.924821063876,-0.06403,0.0,2337.39098732,261.62,776.9771304130554,0.0402504,1.51015,747137,3017,590.7,5
0.946068685502,-0.0569831,0.0,2318.9657843,144.455,779.0859837532043,0.03987,1.51812,749427,3022,587.52,5
0.916847839952,-0.0609556,0.0,2341.12855884,246.463,781.1945941448212,0.0539689,1.4794,751602,3026,592.59,4
0.82243911922,-0.0488713,0.0,2374.49619479,176.717,783.2749934196472,0.0359409,1.46362,753493,3028,600.92,2
0.92800565809,-0.053521,0.0,2398.72945828,142.015,785.3908770084381,0.0538286,1.4382,755537,3031,606.83,3
0.857448384166,-0.0515515,0.0,2397.0672047,647.172,787.5075855255127,0.0396704,1.43848,757723,3035,606.41,4
0.788272470236,-0.0390668,0.0,2418.31113336,601.778,789.6010708808899,0.0489389,1.43993,759076,3037,610.84,2
0.664188593626,-0.0496621,0.0,2453.33355578,700.473,791.8201866149902,0.0777408,1.43927,761391,3040,618.93,3
0.951916124672,-0.0544951,0.0,2481.58223331,84.4285,793.945531129837,0.0525675,1.42038,763713,3043,624.56,3
0.893668189645,-0.0543446,0.0,2436.56066884,273.776,796.0538930892944,0.061499,1.43895,765395,3047,614.22,4
0.942753277719,-0.0659713,0.0,2400.56356918,215.715,798.1962504386902,0.0477117,1.40634,767771,3052,605.69,5
0.924235165119,-0.0552583,0.0,2408.90773562,238.362,800.3127994537354,0.0366822,1.36078,769731,3056,607.58,4
0.932132005692,-0.0481955,0.0,2359.00741527,333.39,802.4232966899872,0.0561303,1.36836,771541,3060,596.07,4
0.916169166565,-0.0662798,0.0,2376.31532867,174.819,804.527595281601,0.0451863,1.32495,774011,3064,600.02,4
0.938169006258,-0.0618264,0.0,2247.12531796,236.894,806.6433832645416,0.0583893,1.32764,775826,3069,571.87,5
0.778490677476,-0.044809,0.0,2270.70426169,596.644,808.772863149643,0.0531756,1.30951,778064,3072,576.51,3
0.891515411437,-0.0638052,0.0,2203.26068807,354.407,810.8678157329559,0.0501595,1.26838,779468,3076,559.49,4
0.866922497749,-0.0435478,0.0,2233.42405254,515.943,813.0004107952118,0.0641097,1.24162,782292,3080,565.18,4
0.915414690971,-0.0707119,0.0,2201.76771756,251.849,815.0960507392883,0.0633831,1.19975,784310,3084,555.81,4
0.694377958775,-0.0521519,0.0,2184.76088906,460.055,817.2425842285156,0.0450544,1.18412,786232,3087,551.55,3
0.866386890411,-0.0557718,0.0,2149.6502411,656.076,819.3520586490631,0.0563037,1.15306,788440,3092,543.2,5
0.94583677873,-0.0715671,0.0,2160.6899467,170.909,821.4683158397675,0.0586028,1.12242,790476,3096,545.36,4
0.915400221944,-0.064146,0.0,2178.55108815,219.154,823.596693277359,0.0648261,1.06433,792351,3099,548.29,3
0.920151904225,-0.0542013,0.0,2155.22209381,148.639,825.7033085823059,0.0593166,1.07672,794443,3103,544.07,4
0.772069349885,-0.0434509,0.0,2168.89601721,505.911,827.8284592628479,0.0406611,1.05269,796119,3105,547.63,2
0.827075541019,-0.0640206,0.0,2174.07105536,423.179,829.9411187171936,0.0559334,1.04253,798261,3108,549.39,3
0.909532934427,-0.0566667,0.0,2185.21462508,188.142,832.0553071498871,0.0550265,1.08247,800477,3112,552.0,4
0.785796821117,-0.0556576,0.0,2225.75303513,269.267,834.1466460227966,0.0501788,1.05993,802445,3115,560.97,3
0.914952501655,-0.0653565,0.0,2234.86141518,189.124,836.2725434303284,0.0571231,1.0231,804852,3120,562.03,5
0.862157538533,-0.0529571,0.0,2248.24524479,261.736,838.3828859329224,0.0915971,1.00265,806455,3123,565.3,3
0.825407996774,-0.0569277,0.0,2237.64229683,299.104,840.5074183940887,0.0570606,1.03441,808933,3127,563.31,4
0.814373657107,-0.0566639,0.0,2230.31862978,170.745,842.6004037857056,0.053655,1.02821,810239,3129,560.88,2
0.840189114213,-0.0518817,0.0,2221.81653625,273.913,844.7108750343323,0.0703426,1.03591,812943,3133,559.14,4
0.888180941343,-0.0651746,0.0,2230.4758119,256.105,846.8193283081055,0.05948,1.02165,814208,3136,561.32,3
0.876538693905,-0.0381575,0.0,2217.42814469,596.316,848.9408371448517,0.0757341,1.04695,817140,3140,557.49,4
0.922937780619,-0.0540355,0.0,2193.95182277,137.219,851.0709536075592,0.0701322,1.04565,818955,3143,552.42,3
0.900269620121,-0.0568952,0.0,2211.18771554,184.73,853.1720187664032,0.0429549,1.02574,821062,3147,556.67,4
0.966170135885,-0.0636268,0.0,2217.00227126,120.087,855.2971470355988,0.071888,1.03817,823265,3151,557.77,4
0.892113037407,-0.0512523,0.0,2231.27540239,115.826,857.4061758518219,0.0461697,1.01648,824902,3154,560.06,3
0.898826412857,-0.0606224,0.0,2244.47002872,275.982,859.5378823280334,0.0455182,1.01125,826660,3157,562.94,3
0.679543852806,-0.0469694,0.0,2297.4823487,500.908,861.6324841976166,0.044041,1.0278,829036,3160,574.95,3
0.682955026627,-0.0459601,0.0,2313.18308777,1293.1,863.7417867183685,0.070859,1.01725,831036,3162,578.36,2
0.801575511694,-0.0522294,0.0,2376.5499946,261.246,865.8520150184631,0.0622266,0.979291,833401,3165,591.71,3
0.903387844563,-0.0564618,0.0,2388.27703448,145.756,867.9603724479675,0.049454,0.92906,834653,3167,594.12,2
0.663835555315,-0.0476277,0.0,2434.76842769,693.336,870.1008501052856,0.052058,0.92302,837592,3171,603.69,4
0.922313354909,-0.0456235,0.0,2448.1469421,134.014,872.1877226829529,0.0673397,0.950353,839589,3174,605.94,3
0.866000115871,-0.0503794,0.0,2504.35676689,274.324,874.3149814605713,0.0499012,0.952837,841321,3176,618.53,2
0.703241854906,-0.0391275,0.0,2525.34263368,800.486,876.4220113754272,0.0424561,0.951151,843092,3178,623.03,2
0.926551610231,-0.0664633,0.0,2528.29271895,154.891,878.5624115467072,0.0482609,0.954265,845692,3182,622.48,4
0.816504389048,-0.0395295,0.0,2568.30567351,826.701,880.672111749649,0.0590991,0.951074,847844,3185,630.51,3
0.808742895722,-0.040141,0.0,2585.51454968,312.358,882.7652678489685,0.0525535,0.953339,849542,3187,633.1,2
0.954035647213,-0.0670299,0.0,2598.87150766,139.868,884.8597180843353,0.0631627,0.977604,851870,3191,635.69,4
0.878303915262,-0.0576297,0.0,2589.04591886,162.462,886.972731590271,0.0353392,0.964511,853811,3196,633.35,5
0.838128745556,-0.0572509,0.0,2601.06900287,337.886,889.1019220352173,0.0504427,0.941717,855946,3199,635.95,3
0.880087688565,-0.0688764,0.0,2604.74259591,338.345,891.2270336151123,0.0559825,0.896503,857940,3203,634.97,4
0.826926276088,-0.0403647,0.0,2590.49369103,804.396,893.3522062301636,0.0646076,0.901863,859881,3206,630.12,3
0.944906421006,-0.0626008,0.0,2593.98214984,179.541,895.4533386230469,0.0552295,0.92918,862023,3209,629.64,3
0.9327467978,-0.0637712,0.0,2569.09571251,288.777,897.578147649765,0.0483445,0.934761,864124,3214,623.52,5
0.902224011719,-0.0578737,0.0,2583.38902923,181.965,899.6886460781097,0.0521558,0.934774,865656,3216,626.04,2
0.755136415362,-0.046816,0.0,2623.50022284,885.029,901.8035399913788,0.0524457,0.931642,868282,3219,635.46,3
0.795105397701,-0.0345539,0.0,2650.76019673,721.641,903.8986177444458,0.0725944,0.912966,869527,3221,640.95,2
0.937785040587,-0.0566845,0.0,2657.8370007,305.852,906.0079052448273,0.0518047,0.920883,872414,3226,641.69,5
0.767220050097,-0.0449348,0.0,2649.48667449,361.701,908.1316301822662,0.046646,0.895513,874207,3229,639.68,3
0.649405986071,-0.0401312,0.0,2606.07993351,814.579,910.2418158054352,0.0443501,0.875273,875948,3233,630.05,4
0.698068976402,-0.0489334,0.0,2660.64412683,741.854,912.3359282016754,0.0573526,0.89138,877883,3235,642.22,2
0.841601729393,-0.0498182,0.0,2612.53444896,832.93,914.4370334148407,0.092944,0.877607,880281,3240,631.41,5
0.942714627832,-0.0636733,0.0,2613.86535523,140.683,916.5628745555878,0.0618042,0.80402,882444,3244,631.13,4
0.94278543815,-0.0731701,0.0,2558.71265136,264.539,918.6912579536438,0.0563322,0.80645,884690,3250,619.37,6
0.888454049826,-0.0534411,0.0,2508.8925852,256.487,920.7891297340393,0.0578479,0.793316,886450,3255,608.48,5
0.957514584064,-0.0631545,0.0,2458.79243476,173.484,922.9142649173737,0.0628988,0.751949,888341,3259,596.81,4
0.854253321886,-0.0585436,0.0,2425.59709312,361.156,925.0080709457397,0.0584371,0.736057,890828,3263,588.92,4
0.914524875581,-0.0602353,0.0,2353.4990205,356.052,927.1177523136139,0.0525958,0.739241,892914,3268,572.61,5
0.926256284118,-0.0646774,0.0,2310.93208107,188.051,929.2194554805756,0.0546485,0.736046,894410,3272,563.55,4
0.834357738495,-0.0613443,0.0,2268.96363815,710.057,931.3592579364777,0.0520384,0.693317,896753,3276,554.32,4
0.952854696661,-0.0687412,0.0,2183.90808877,191.102,933.4527990818024,0.0591567,0.627629,898504,3280,536.27,4
0.545214116573,-0.0548225,0.0,2244.19015639,846.747,935.5696511268616,0.0620284,0.64156,900504,3282,548.12,2
0.868250980973,-0.048156,0.0,2218.8000398,550.496,937.6800923347473,0.0618477,0.636778,902887,3286,543.45,4
0.664576768875,-0.0331905,0.0,2225.73871379,400.812,939.8039050102234,0.0754385,0.639931,904571,3288,544.24,2
0.728993147612,-0.0483018,0.0,2233.74533675,772.912,941.929812669754,0.0473927,0.647161,906634,3292,546.06,4
0.818859145045,-0.0571948,0.0,2264.37460707,400.444,944.024023771286,0.0458946,0.660174,908755,3295,552.43,3
0.756277650595,-0.0496706,0.0,2283.79536169,859.641,946.1437304019928,0.0471781,0.69946,910699,3298,556.63,3
0.961932945997,-0.0533067,0.0,2306.38981207,107.96,948.249340057373,0.0463217,0.711594,913229,3302,561.9,4
0.797895923257,-0.0463608,0.0,2289.07840161,688.372,950.3750195503235,0.0631977,0.667719,915247,3305,558.74,3
0.767320260406,-0.0456458,0.0,2290.94723373,796.302,952.4843318462372,0.0424782,0.63703,916794,3307,559.59,2
0.919868394732,-0.0657684,0.0,2284.18858118,203.719,954.5864963531494,0.050133,0.619983,919287,3312,558.84,5
0.814555436373,-0.0352608,0.0,2327.2683939,798.655,956.6869542598724,0.0709646,0.594422,921598,3315,569.05,3
0.861525803804,-0.051845,0.0,2280.42969943,549.851,958.8318984508514,0.0549626,0.590889,923460,3318,558.87,3
0.776496961713,-0.0603726,0.0,2239.89423794,666.089,960.9454324245453,0.0515807,0.563136,925514,3322,550.26,4
