loss_ent,EpRewMean,TimestepsSoFar,EpLenMean,ev_tdlam_before,loss_pol_surr,loss_vf_loss,EpThisIter,loss_kl,EpisodesSoFar,loss_pol_entpen,TimeElapsed
-0.339442,106.113313034,921000,1000.0,0.957410614938,-0.00996612,0.362491,2,0.0253626,921,0.0,807.7192163467407
-0.334907,106.067328119,923000,1000.0,0.95577878505,-0.0159548,0.360626,2,0.0260435,923,0.0,809.4998960494995
-0.32359,106.092556892,925000,1000.0,0.963688742369,-0.000752261,0.315068,2,0.0328035,925,0.0,811.2922868728638
-0.334871,106.08708258,927000,1000.0,0.949176602066,-0.0194963,0.397383,2,0.0295145,927,0.0,813.078430891037
-0.314102,106.161178055,929000,1000.0,0.94597940892,-0.0131125,0.438167,2,0.0222092,929,0.0,814.8621954917908
-0.31005,106.174398129,931000,1000.0,0.943975668401,-0.00500049,0.503797,2,0.0230505,931,0.0,816.6578574180603
-0.320682,106.20118597,933000,1000.0,0.960207171738,-0.00729377,0.33102,2,0.017655,933,0.0,818.4380338191986
-0.302825,106.157401508,935000,1000.0,0.934798926115,-0.0151317,0.510742,2,0.0446662,935,0.0,820.2496449947357
-0.324201,106.144528116,937000,1000.0,0.956031434238,-0.0138989,0.355249,2,0.0251822,937,0.0,822.0315527915955
-0.31878,106.269382156,940000,1000.0,0.956719048321,-0.0142989,0.504378,3,0.0387299,940,0.0,823.8122532367706
-0.302337,106.302404533,942000,1000.0,0.957722168416,-0.0113009,0.35061,2,0.0207101,942,0.0,825.6091411113739
-0.250046,106.424692796,944000,1000.0,0.957199897617,-0.0120794,0.379458,2,0.0152127,944,0.0,827.4062542915344
-0.23628,106.567279024,946000,1000.0,0.957517437637,0.00380034,0.343472,2,0.0573231,946,0.0,829.2032642364502
-0.21162,106.61187395,948000,1000.0,0.953617010266,-0.00738763,0.288319,2,0.0167829,948,0.0,830.9839999675751
-0.199018,106.66447023,950000,1000.0,0.919371008873,-0.0129846,0.697282,2,0.021913,950,0.0,832.7965223789215
-0.186659,106.658032156,952000,1000.0,0.952459283173,-0.0116367,0.374801,2,0.022627,952,0.0,834.5782794952393
-0.198081,106.652822835,954000,1000.0,0.948071379215,-0.0197496,0.422585,2,0.0226366,954,0.0,836.3750455379486
-0.208166,106.732247406,956000,1000.0,0.953100807965,-0.0167524,0.414682,2,0.0238011,956,0.0,838.171532869339
-0.201748,106.733263036,958000,1000.0,0.957697220147,-0.0162648,0.360847,2,0.0234482,958,0.0,839.9693593978882
-0.191952,106.762887719,960000,1000.0,0.940632294863,-0.0127723,0.506839,2,0.0214649,960,0.0,841.7496426105499
-0.196531,106.864526639,962000,1000.0,0.953006263822,-0.0111679,0.408274,2,0.0175724,962,0.0,843.5621073246002
-0.224782,107.024594843,964000,1000.0,0.955746404827,-0.0122627,0.395881,2,0.0241917,964,0.0,845.3442170619965
-0.232197,107.159276743,966000,1000.0,0.912781469524,-0.0108907,0.750586,2,0.0316585,966,0.0,847.1461961269379
-0.250301,107.323427527,968000,1000.0,0.93227314204,-0.00983629,0.605621,2,0.0344866,968,0.0,848.9291808605194
-0.267462,107.538817965,970000,1000.0,0.948950264603,0.000686121,0.451913,2,0.0369318,970,0.0,850.7347073554993
-0.273384,107.702103294,972000,1000.0,0.906102448702,-0.0118322,0.857076,2,0.0380148,972,0.0,852.5160927772522
-0.279607,107.863774188,974000,1000.0,0.903470084071,-0.00493505,0.947062,2,0.0336963,974,0.0,854.3129529953003
-0.271514,108.185846705,976000,1000.0,0.945528764278,-0.0188991,0.508675,2,0.02215,976,0.0,856.093430519104
-0.257445,108.501795136,978000,1000.0,0.954669214785,-0.00899825,0.442137,2,0.00926429,978,0.0,857.8913080692291
-0.247887,108.707573562,980000,1000.0,0.937900364399,-0.0100554,0.601509,2,0.0269738,980,0.0,859.6715412139893
-0.257815,109.114893768,983000,1000.0,0.908799104393,-0.0130943,1.16252,3,0.032951,983,0.0,861.4701087474823
-0.266559,109.463676545,985000,1000.0,0.95611358434,-0.0140521,0.409785,2,0.0354548,985,0.0,863.265894651413
-0.237739,109.728954955,987000,1000.0,0.926089785993,-0.0119333,0.724836,2,0.0312042,987,0.0,865.0783333778381
-0.237878,109.963541271,989000,1000.0,0.92336050421,-0.0160823,0.635466,2,0.0365936,989,0.0,866.8757135868073
-0.267522,110.22770806,991000,1000.0,0.941101796925,-0.0205423,0.551195,2,0.0231329,991,0.0,868.6564836502075
-0.273735,110.351262031,993000,1000.0,0.950482610613,-0.0121101,0.440401,2,0.0136876,993,0.0,870.4535670280457
-0.258582,110.535697456,995000,1000.0,0.947707042098,-0.0126136,0.477063,2,0.0140729,995,0.0,872.2347707748413
-0.266209,110.686604984,997000,1000.0,0.956488642842,-0.00785456,0.389287,2,0.0205187,997,0.0,874.0160870552063
-0.249184,110.776225578,999000,1000.0,0.95095762983,-0.0154214,0.433224,2,0.0395555,999,0.0,875.8129255771637
-0.251528,110.889649455,1001000,1000.0,0.941934052855,-0.0179109,0.446706,2,0.0283152,1001,0.0,877.5882949829102
