TimeElapsed,TimestepsSoFar,loss_kl,EpLenMean,loss_vf_loss,loss_ent,EpThisIter,loss_pol_entpen,ev_tdlam_before,EpRewMean,EpisodesSoFar,loss_pol_surr
196.68755173683167,225000,0.0301004,1000.0,72.639,1.90822,2,0.0,0.194440722466,781.161226798,225,-0.0395428
198.48025965690613,227000,0.0246224,1000.0,71.3559,1.8749,2,0.0,0.244660675526,790.497154081,227,-0.0394495
200.24963235855103,229000,0.0224692,1000.0,72.2071,1.81996,2,0.0,0.146427214146,801.195884272,229,-0.0376006
202.0150284767151,231000,0.0303145,1000.0,78.24,1.79064,2,0.0,0.273132920265,809.396140524,231,-0.0427659
203.81236696243286,233000,0.0458729,1000.0,77.4347,1.79804,2,0.0,0.16581171751,817.623757214,233,-0.0264612
205.57865166664124,235000,0.0271414,1000.0,73.4539,1.73286,2,0.0,0.127115011215,826.196447248,235,-0.0370174
207.35992693901062,237000,0.0282128,1000.0,81.5354,1.69936,2,0.0,0.195208072662,836.21259905,237,-0.0369681
209.12544178962708,239000,0.03638,1000.0,75.0389,1.70676,2,0.0,0.216013669968,843.847255092,239,-0.0307354
210.9214940071106,241000,0.0253461,1000.0,80.0084,1.67267,2,0.0,0.196248471737,849.883616108,241,-0.0378174
212.70271635055542,243000,0.0237001,1000.0,73.0209,1.6432,2,0.0,0.12566870451,857.945387927,243,-0.0371606
214.48366594314575,245000,0.0359421,1000.0,78.3452,1.64616,2,0.0,0.0808964371681,865.227347103,245,-0.0325602
216.2744562625885,247000,0.0265638,1000.0,81.4486,1.60509,2,0.0,0.0854156017303,874.539814551,247,-0.0350589
218.06252360343933,249000,0.0197717,1000.0,79.3954,1.56088,2,0.0,0.0741075873375,883.564527094,249,-0.0346455
219.84321475028992,251000,0.0275554,1000.0,84.1619,1.52528,2,0.0,0.143122375011,891.070964389,251,-0.0315784
221.62511825561523,253000,0.0248921,1000.0,83.2542,1.5036,2,0.0,0.134112000465,899.406651784,253,-0.0346604
223.39860343933105,256000,0.025036,1000.0,119.608,1.4705,3,0.0,0.148598611355,912.968566666,256,-0.0419934
225.17257642745972,258000,0.0383966,1000.0,82.3331,1.46139,2,0.0,0.174790203571,919.627313419,258,-0.0304224
226.95309114456177,260000,0.030638,1000.0,85.0932,1.41996,2,0.0,0.262506484985,926.13796578,260,-0.0352313
228.7497169971466,262000,0.028302,1000.0,85.9241,1.35606,2,0.0,0.11421006918,934.171359794,262,-0.03707
230.51635551452637,264000,0.0383143,1000.0,86.4934,1.31169,2,0.0,0.203462541103,939.581787557,264,-0.0346003
232.31197214126587,266000,0.0244516,1000.0,88.8663,1.31483,2,0.0,0.150165617466,945.784569208,266,-0.0354993
234.07727694511414,268000,0.026891,1000.0,89.0014,1.25476,2,0.0,0.130757629871,952.472685215,268,-0.0367579
235.85888266563416,270000,0.0210558,1000.0,88.2811,1.19278,2,0.0,0.158002257347,958.601470709,270,-0.0400688
237.625159740448,272000,0.0315511,1000.0,91.84,1.17308,2,0.0,0.170290410519,964.459116641,272,-0.0353135
239.40644693374634,274000,0.0284101,1000.0,90.4937,1.13927,2,0.0,0.184988856316,970.148008385,274,-0.0391361
241.1873631477356,276000,0.0279978,1000.0,94.0235,1.10012,2,0.0,0.104650199413,977.084816981,276,-0.0370449
242.96827292442322,278000,0.0359754,1000.0,92.0078,1.08807,2,0.0,0.121446073055,984.147206636,278,-0.0311003
244.7510130405426,280000,0.0340451,1000.0,90.828,1.11239,2,0.0,0.0543947815895,989.535842361,280,-0.0301874
246.51678276062012,282000,0.0240474,1000.0,95.4529,1.08564,2,0.0,0.0701182484627,997.904413161,282,-0.0359966
248.3121154308319,284000,0.0254635,1000.0,98.9219,1.05265,2,0.0,0.117029845715,1004.51613206,284,-0.0369877
250.08992743492126,286000,0.0283197,1000.0,99.9218,1.04145,2,0.0,0.0889033675194,1009.82315399,286,-0.0349366
251.874844789505,288000,0.0309499,1000.0,96.6502,0.98673,2,0.0,0.0703928470612,1015.71600924,288,-0.0317251
253.655921459198,290000,0.0354897,1000.0,99.0456,0.97468,2,0.0,0.0749618411064,1021.04078927,290,-0.033271
255.423921585083,292000,0.0279093,1000.0,97.9605,0.97715,2,0.0,0.309315979481,1025.38938853,292,-0.0405357
257.20299434661865,294000,0.0248741,1000.0,99.6172,0.944933,2,0.0,0.118451952934,1034.61509382,294,-0.0369548
258.9683017730713,296000,0.0877105,1000.0,97.6969,0.909699,2,0.0,0.100344598293,1039.00614338,296,-0.017161
