loss_pol_entpen,loss_vf_loss,EpThisIter,EpLenMean,loss_kl,TimestepsSoFar,TimeElapsed,EpisodesSoFar,ev_tdlam_before,loss_ent,loss_pol_surr,EpRewMean
0.0,0.0789379,41,50.0,0.240442,899050,765.0969023704529,17981,0.892274275422,-3.98729,-0.0266258,-6.71839398875
0.0,0.0535717,41,50.0,0.0648269,901100,766.8363888263702,18022,0.950445894152,-4.01645,-0.0208581,-6.733441501
0.0,0.0724005,41,50.0,0.0662033,903150,768.5865693092346,18063,0.954927835613,-4.01474,-0.00651357,-6.87091421614
0.0,0.0671041,41,50.0,0.060741,905200,770.3217480182648,18104,0.954945981503,-3.99987,0.000157087,-6.6031371012
0.0,0.0544085,41,50.0,0.0783273,907250,772.0493710041046,18145,0.965161345899,-4.00777,-0.000253411,-6.59276414432
0.0,0.068251,41,50.0,0.054446,909300,773.7808938026428,18186,0.931882545352,-3.98633,-0.00453474,-6.12438398133
0.0,0.0736809,41,50.0,0.0718167,911350,775.4997582435608,18227,0.95824405551,-3.99438,0.00784759,-6.07443014
0.0,0.0553411,41,50.0,0.0587774,913400,777.2342388629913,18268,0.970162831247,-4.013,-0.014744,-6.92904564964
0.0,0.0394702,41,50.0,0.0840155,915450,778.9611341953278,18309,0.961301006377,-4.02535,-0.00360392,-6.7682854413
0.0,0.0397135,41,50.0,0.0329151,917500,780.694714307785,18350,0.966668501496,-4.02857,-0.0120444,-6.25977475927
0.0,0.0775379,41,50.0,0.0432489,919550,782.4146151542664,18391,0.952287901193,-4.04913,-0.0143117,-6.12123606618
0.0,0.0493932,41,50.0,0.0566135,921600,784.1576325893402,18432,0.961315471679,-4.05724,-0.0202822,-6.43963177925
0.0,0.058009,40,50.0,0.0431584,923600,785.8911380767822,18472,0.95964563638,-4.06763,-0.00842618,-6.96926106801
0.0,0.0486783,41,50.0,0.0561753,925650,787.6277551651001,18513,0.943152721971,-4.07086,-0.028477,-6.53842477422
0.0,0.0562499,41,50.0,0.12286,927700,789.3366777896881,18554,0.953420046717,-4.0429,-0.0222819,-6.69995714559
0.0,0.0908571,41,50.0,0.0929751,929750,791.0783886909485,18595,0.936640225351,-4.01705,0.00201807,-6.63689638827
0.0,0.0560437,41,50.0,0.0805698,931800,792.8121905326843,18636,0.952531207353,-4.04337,-0.0276442,-6.6195859694
0.0,0.0380668,41,50.0,0.0546622,933850,794.5624017715454,18677,0.959393493831,-4.05777,-0.015379,-6.41545153053
0.0,0.0683586,41,50.0,0.0610738,935900,796.3307464122772,18718,0.931173823774,-4.0528,-0.00791971,-6.38611789508
0.0,0.0997874,41,50.0,0.0612862,937950,798.0630927085876,18759,0.94363444671,-4.04926,-0.00331218,-6.44561495767
0.0,0.0306698,41,50.0,0.0542033,940000,799.784024477005,18800,0.959195241332,-4.05345,-0.0148532,-6.23023029155
0.0,0.0400859,41,50.0,0.0488336,942050,801.5237352848053,18841,0.961016587913,-4.02002,-0.0184194,-5.90905298091
0.0,0.0821399,41,50.0,0.0353548,944100,803.2423136234283,18882,0.937768597156,-4.00379,-0.0136675,-5.77283831691
0.0,0.0701403,41,50.0,0.0548612,946150,804.98406291008,18923,0.952350076288,-3.99596,-0.00965049,-5.86279530535
0.0,0.0738016,41,50.0,0.0955879,948200,806.7348475456238,18964,0.947116356343,-3.97964,-0.0127489,-6.02128266113
0.0,0.0599309,41,50.0,0.0609667,950250,808.4729166030884,19005,0.953911770135,-3.98479,0.0045443,-6.50917214652
0.0,0.104647,41,50.0,0.0477144,952300,810.2018809318542,19046,0.936729580164,-3.99128,-0.00429273,-6.44319840926
0.0,0.085384,41,50.0,0.0799439,954350,811.9374475479126,19087,0.940702095628,-3.99731,-0.00832548,-6.45117487465
0.0,0.0671799,41,50.0,0.114079,956400,813.6562690734863,19128,0.916186667979,-4.0066,0.00536786,-6.19701448503
0.0,0.0793554,41,50.0,0.0528279,958450,815.4064111709595,19169,0.949638176709,-3.99301,-0.0196769,-6.38546663537
0.0,0.0482182,41,50.0,0.0455679,960500,817.1379950046539,19210,0.93338445574,-3.98539,-0.0137073,-6.08699306617
0.0,0.0693367,41,50.0,0.0497571,962550,818.8835422992706,19251,0.93765905872,-3.99255,-0.019691,-6.26519557776
0.0,0.0548121,41,50.0,0.0548621,964600,820.6170279979706,19292,0.955645002425,-3.97524,-0.017176,-6.51228563836
0.0,0.0609233,41,50.0,0.0447973,966650,822.3591198921204,19333,0.938740227371,-3.96293,-0.00611703,-6.40820540294
0.0,0.0856495,41,50.0,0.0429451,968700,824.0849809646606,19374,0.933322682977,-3.96221,-0.00278395,-6.42238766863
0.0,0.0495929,41,50.0,0.0386863,970750,825.8212468624115,19415,0.95479246974,-3.97286,-0.0119178,-6.64585399854
0.0,0.0694325,41,50.0,0.0494205,972800,827.5475001335144,19456,0.952398888767,-3.96226,0.00156875,-6.60717681853
0.0,0.0477385,40,50.0,0.045116,974800,829.2842576503754,19496,0.945664990693,-3.96589,-0.00432245,-6.59293644135
0.0,0.0714639,41,50.0,0.051483,976850,830.9997208118439,19537,0.937574956566,-3.97397,-0.0164221,-6.86789855507
0.0,0.0721717,41,50.0,0.0266716,978900,832.7348532676697,19578,0.937370151281,-3.96847,-0.0190295,-6.74753941218
0.0,0.0611822,41,50.0,0.058426,980950,834.4689826965332,19619,0.940527178347,-3.99791,-0.00789994,-6.39137703058
0.0,0.0955987,41,50.0,0.0574278,983000,836.1884949207306,19660,0.929766893387,-3.97427,-0.00679022,-6.59791003852
0.0,0.0632254,41,50.0,0.0280088,985050,837.93763422966,19701,0.936495415866,-3.94744,-0.0235538,-6.89154608364
0.0,0.0652843,41,50.0,0.0388536,987100,839.6472160816193,19742,0.94880303368,-3.93637,-0.0173914,-7.19654579864
0.0,0.0761118,41,50.0,0.0446285,989150,841.38334608078,19783,0.946770593524,-3.93738,-0.0208481,-6.93529609391
0.0,0.0763484,41,50.0,0.0465265,991200,843.1104629039764,19824,0.939599663019,-3.90294,-0.0228347,-6.97445639751
0.0,0.0708358,41,50.0,0.0281177,993250,844.8363275527954,19865,0.929476819932,-3.91243,-0.0237027,-6.74149042856
0.0,0.0480012,41,50.0,0.0522326,995300,846.5918366909027,19906,0.946311254054,-3.91682,-0.0366652,-6.81026635078
0.0,0.0612786,41,50.0,0.0382125,997350,848.3278253078461,19947,0.942737683654,-3.95175,-0.0190191,-6.90709869824
0.0,0.069791,41,50.0,0.0673083,999400,850.0467207431793,19988,0.939362689853,-3.9335,-0.0235545,-7.00557167181
0.0,0.0483656,41,50.0,0.044276,1001450,851.7822213172913,20029,0.94386280328,-3.93116,-0.0243541,-7.10317807962
