loss_pol_surr,EpLenMean,TimestepsSoFar,loss_vf_loss,TimeElapsed,ev_tdlam_before,loss_ent,EpisodesSoFar,EpRewMean,loss_pol_entpen,EpThisIter,loss_kl
-0.0620952,559.19,466434,61.3463,487.02871799468994,0.967397660017,3.46817,2223,1852.21705812,0.0,3,0.0289086
-0.0671672,564.1,468723,66.8195,489.1802077293396,0.96738294512,3.44363,2227,1867.50418314,0.0,4,0.0315944
-0.043447,564.41,470772,472.992,491.27407360076904,0.81335015595,3.42037,2230,1870.23986188,0.0,3,0.0284095
-0.0648448,555.78,472779,94.9217,493.3867931365967,0.965218674392,3.3734,2235,1840.47057895,0.0,5,0.0352079
-0.0683216,540.76,474633,70.2236,495.48362159729004,0.971767466515,3.37124,2241,1794.64006298,0.0,6,0.0269807
-0.0409129,549.56,476317,253.918,497.6104094982147,0.729116022587,3.35983,2243,1824.38099236,0.0,2,0.0247398
-0.0468501,560.18,478778,338.987,499.7425043582916,0.833558470011,3.34008,2246,1859.57912976,0.0,3,0.0263985
-0.0484751,569.97,481192,790.643,501.8679168224335,0.570362359285,3.29934,2249,1893.86814886,0.0,3,0.0282654
-0.0346783,578.35,482644,363.333,503.97946786880493,0.703052252531,3.29224,2251,1921.52435918,0.0,2,0.038233
-0.0485156,586.1,485133,172.506,506.0859696865082,0.879329502583,3.28666,2254,1949.43073212,0.0,3,0.0326162
-0.0618448,594.32,486546,113.063,508.24220991134644,0.937687668949,3.24989,2256,1976.40563442,0.0,2,0.0373867
-0.0619189,592.31,488895,56.7973,510.33640146255493,0.970366507769,3.25652,2260,1970.45093952,0.0,4,0.0353659
-0.0445295,600.67,491401,824.207,512.4456562995911,0.559063374996,3.22477,2263,1998.69165574,0.0,3,0.0186291
-0.0405295,613.36,493305,371.337,514.5393521785736,0.725427001715,3.21754,2265,2042.08778152,0.0,2,0.0283811
-0.0752609,619.8,495093,43.1473,516.6642036437988,0.961534995586,3.21704,2268,2062.52945379,0.0,3,0.0339735
-0.0658268,609.62,497419,74.4083,518.795515537262,0.95734301582,3.22018,2272,2033.43636322,0.0,4,0.0395399
-0.0377347,618.76,499478,364.508,520.9147460460663,0.861376583576,3.21919,2275,2065.09321333,0.0,3,0.0315999
-0.0607921,614.14,501002,53.6851,523.0261063575745,0.953406982124,3.19227,2278,2049.47219388,0.0,3,0.0359189
-0.0628678,614.78,503490,61.7755,525.1327185630798,0.949841823429,3.16376,2282,2056.3695753,0.0,4,0.033172
-0.0616008,605.78,505149,126.96,527.2736186981201,0.926481075585,3.14565,2285,2028.38375757,0.0,3,0.0339395
-0.0671655,600.78,507380,103.242,529.3913986682892,0.958463795483,3.11503,2289,2019.37268425,0.0,4,0.0426312
-0.0430471,608.93,509936,480.27,531.5263409614563,0.851655974984,3.12833,2292,2049.40917104,0.0,3,0.0283063
-0.0685831,602.68,511814,55.5291,533.6258525848389,0.970884667709,3.14754,2296,2028.61521161,0.0,4,0.0373944
-0.068847,605.16,513882,73.2181,535.7511401176453,0.971258625388,3.13528,2300,2039.42380298,0.0,4,0.0404173
-0.0617059,603.57,515581,91.5511,537.8617956638336,0.949780359864,3.11717,2303,2039.0683776,0.0,3,0.0348146
-0.0667403,595.81,517910,59.963,539.9927861690521,0.978085776791,3.10891,2307,2018.33547306,0.0,4,0.0387877
-0.0608862,582.83,519891,81.3691,542.0880188941956,0.966806210577,3.08962,2313,1973.61000971,0.0,6,0.0376963
-0.0612142,596.35,522109,78.257,544.19584608078,0.945322360843,3.05627,2316,2026.97796323,0.0,3,0.0421459
-0.0701754,594.84,524159,88.6602,546.3203880786896,0.971134413034,3.00114,2320,2023.37123196,0.0,4,0.0317831
-0.0697681,591.62,526206,52.9368,548.4453856945038,0.982744481415,2.98359,2324,2016.51872115,0.0,4,0.0328522
-0.0699502,584.7,528193,91.3121,550.5859489440918,0.961984846741,2.94942,2328,1998.05986982,0.0,4,0.0334688
-0.0609009,579.06,529621,54.2177,552.6795663833618,0.96577033028,2.91272,2332,1981.67277953,0.0,4,0.0319888
-0.0653945,585.5,532258,113.287,554.7892622947693,0.958819005638,2.88551,2338,2007.70059212,0.0,6,0.0344346
-0.0585915,597.28,534361,90.2387,556.8955204486847,0.944216195494,2.81014,2341,2057.1673652,0.0,3,0.0488654
-0.0715971,591.06,536423,58.1569,559.0236029624939,0.976659208536,2.79999,2344,2042.17513578,0.0,3,0.0344352
-0.0328612,594.49,538227,540.009,561.1715953350067,0.750901639462,2.80389,2346,2058.59154322,0.0,2,0.0249144
-0.0747198,589.77,540621,64.8249,563.2662508487701,0.974930662662,2.79712,2350,2052.05485953,0.0,4,0.0377743
-0.0636455,577.25,541858,65.0262,565.3960030078888,0.978306012228,2.79674,2353,2011.24235147,0.0,3,0.042269
-0.0433855,572.03,544669,389.882,567.5142822265625,0.906994283199,2.78332,2357,2001.07554816,0.0,4,0.0294106
-0.0647944,567.87,546682,81.3278,569.6565608978271,0.964804135263,2.80099,2361,1991.92601679,0.0,4,0.0382019
-0.0718908,555.34,548839,68.4419,571.7508773803711,0.97759944573,2.79231,2365,1955.23226946,0.0,4,0.0373219
-0.0332766,564.09,550839,798.026,573.875629901886,0.274979889393,2.75975,2367,1990.43183391,0.0,2,0.0470811
-0.0702876,559.8,552858,122.455,575.9692440032959,0.947021532804,2.74001,2371,1978.40805509,0.0,4,0.0415184
-0.04645,561.3,554549,460.089,578.1022980213165,0.702184200287,2.74439,2373,1987.59478734,0.0,2,0.028573
-0.0698617,564.25,556801,68.7587,580.2300381660461,0.971161667258,2.69981,2377,1998.00872745,0.0,4,0.0440902
-0.0441688,562.39,558760,248.096,582.344806432724,0.860013112426,2.66635,2380,1990.30917329,0.0,3,0.0378302
-0.0548912,567.83,560849,536.703,584.4607903957367,0.769294679165,2.65394,2383,2015.79528557,0.0,3,0.0381162
-0.0659319,566.07,562998,46.6518,586.5712084770203,0.972574302927,2.64294,2387,2009.20087086,0.0,4,0.043824
-0.0568759,557.44,564680,59.207,588.7293810844421,0.977735972032,2.66795,2391,1979.37521536,0.0,4,0.0468097
-0.0608632,554.81,567042,112.689,590.8357665538788,0.953224677593,2.65223,2395,1975.74460533,0.0,4,0.031014
-0.0517571,560.77,569193,143.991,592.9615752696991,0.929291389883,2.65673,2398,2000.67683725,0.0,3,0.029887
-0.0638982,565.26,570408,52.1609,595.0600776672363,0.966635875404,2.63348,2400,2018.20738448,0.0,2,0.0448121
-0.0441168,568.22,573250,150.549,597.1839768886566,0.928636543453,2.6226,2404,2029.99040229,0.0,4,0.0322597
-0.0680242,567.25,575160,90.9125,599.3064954280853,0.948279470205,2.64009,2408,2024.33672142,0.0,4,0.0385031
-0.0683153,574.5,577341,140.457,601.4037094116211,0.95451906696,2.594,2413,2052.80521572,0.0,5,0.0494342
-0.0417191,571.69,579278,475.754,603.5008826255798,0.833697766066,2.57864,2416,2040.61833476,0.0,3,0.0293168
-0.0659372,573.0,581039,65.8498,605.6260914802551,0.951131802052,2.57381,2419,2046.6867316,0.0,3,0.0477342
-0.051184,579.8,583120,85.1097,607.758570432663,0.963119551539,2.55175,2422,2073.85392072,0.0,3,0.0446176
-0.0699447,582.59,584945,46.5884,609.871325969696,0.977006368339,2.51319,2425,2087.04387712,0.0,3,0.0402435
-0.065462,586.49,586842,70.3348,612.0008127689362,0.970353780314,2.50608,2428,2102.11206441,0.0,3,0.0401067
-0.0405004,599.93,589614,545.482,614.0863893032074,0.874497145414,2.51403,2432,2155.09093306,0.0,4,0.0367987
-0.0696102,602.22,591775,49.5229,616.219758272171,0.973467314616,2.52167,2436,2165.93676322,0.0,4,0.034935
-0.0552576,601.82,593389,72.4413,618.3363425731659,0.966525010765,2.52874,2439,2166.86165963,0.0,3,0.0401534
-0.0648949,593.18,595741,110.841,620.461564540863,0.959401197731,2.4942,2444,2134.08869813,0.0,5,0.0456842
-0.0632582,585.34,597573,87.9863,622.5746457576752,0.973341865465,2.4829,2447,2103.75190296,0.0,3,0.0449982
-0.0464964,587.73,599394,529.598,624.6881036758423,0.816627189517,2.50002,2450,2111.60752388,0.0,3,0.0288736
-0.0397428,599.2,601394,957.529,626.8131976127625,0.224663555622,2.48279,2452,2153.55193865,0.0,2,0.0431568
-0.043536,608.49,604151,814.704,628.9323589801788,0.661814957857,2.47703,2455,2186.57946887,0.0,3,0.0287096
-0.0549393,605.41,605903,325.261,631.0721659660339,0.822952896357,2.43824,2458,2174.27568115,0.0,3,0.0370512
-0.052854,613.21,608003,554.334,633.1648800373077,0.798333957791,2.40555,2461,2203.11827412,0.0,3,0.0317122
-0.0594862,610.83,609922,109.402,635.2921149730682,0.925383046269,2.36422,2465,2192.55608699,0.0,4,0.0380963
-0.042936,604.59,611916,521.118,637.4066092967987,0.847604468465,2.3239,2468,2169.55631247,0.0,3,0.043127
-0.0477092,612.76,614134,548.687,639.5549697875977,0.741358011961,2.34268,2471,2198.75051028,0.0,3,0.0426294
-0.0431151,612.93,615842,500.973,641.6644263267517,0.770081222057,2.3385,2473,2199.62630882,0.0,2,0.0483365
-0.03581,615.91,617690,478.62,643.7584269046783,0.785698622465,2.32969,2475,2213.18875471,0.0,2,0.0431965
-0.0495359,626.95,620455,718.354,645.8835055828094,0.759244114161,2.31361,2479,2255.58563782,0.0,4,0.0375164
-0.0493394,626.95,622455,549.385,648.0104024410248,0.0901772975922,2.29836,2481,2254.27851533,0.0,2,0.0370579
-0.0515939,627.3,624506,390.103,650.1483137607574,0.85715469718,2.24328,2485,2252.21455904,0.0,4,0.049524
-0.0705682,629.37,626279,111.139,652.2584602832794,0.948871765286,2.16889,2488,2259.66623859,0.0,3,0.0435638
-0.0397127,636.72,627892,466.331,654.3698010444641,0.710223734379,2.19714,2490,2284.46696809,0.0,2,0.0571137
-0.0649516,646.62,630607,103.164,656.4692823886871,0.934309899807,2.14294,2493,2322.15309251,0.0,3,0.037651
-0.0476645,644.58,632651,462.044,658.6100478172302,0.872292891145,2.12233,2497,2313.14728461,0.0,4,0.040233
-0.0688932,640.03,634411,55.4982,660.7107672691345,0.95561818406,2.09625,2500,2296.58233612,0.0,3,0.0576642
-0.0440276,629.17,636167,483.417,662.8205833435059,0.879361443222,2.07991,2504,2254.03534757,0.0,4,0.0422123
-0.047141,631.66,638878,955.827,664.9296863079071,0.768354952335,2.06626,2509,2264.44064794,0.0,5,0.0396074
-0.0456067,636.22,640271,106.158,667.0396683216095,0.802418202162,2.05657,2511,2279.69712103,0.0,2,0.0386795
-0.0431322,648.16,642157,504.284,669.1795361042023,0.718644082546,2.05639,2513,2326.01519254,0.0,2,0.0346523
-0.0341618,655.58,644836,478.746,671.2889430522919,0.69799554348,2.0344,2516,2355.48491451,0.0,3,0.0623498
-0.0454079,660.54,646703,374.216,673.4211277961731,0.749803513288,1.99984,2518,2373.85949293,0.0,2,0.0423381
-0.0495882,667.9,649068,587.646,675.5142021179199,0.814053922892,1.99957,2521,2401.68789575,0.0,3,0.0390272
-0.0625619,655.82,650275,91.3567,677.6411497592926,0.95455243811,1.98476,2524,2354.87722499,0.0,3,0.0451053
-0.0426428,664.09,653251,862.592,679.7676336765289,0.758140310645,1.9682,2528,2382.8611475,0.0,4,0.034762
-0.047533,661.19,654940,324.594,681.898600101471,0.841679424047,1.98682,2531,2370.18815676,0.0,3,0.0452126
-0.041989,669.95,656940,817.939,684.0079872608185,0.237948596478,1.99519,2533,2400.74487356,0.0,2,0.0288161
-0.0421635,675.6,659335,753.572,686.1174619197845,0.664320141077,1.96826,2536,2419.13278396,0.0,3,0.0573524
-0.0423233,682.53,661335,568.299,688.2584095001221,0.451497137547,1.97044,2538,2444.14672933,0.0,2,0.0432576
-0.0458625,688.29,663123,539.807,690.3671669960022,0.845089405775,1.94217,2541,2464.31376003,0.0,3,0.0342443
-0.0436056,697.55,665496,580.952,692.5085639953613,0.664759099483,1.92276,2544,2494.64904722,0.0,3,0.0409076
-0.043712,698.8,666803,522.956,694.5886986255646,0.702385991812,1.90019,2546,2496.7015115,0.0,2,0.0557734
-0.0557811,702.72,669666,417.208,696.7188169956207,0.862178340554,1.87553,2550,2511.98337326,0.0,4,0.0438409
-0.0705288,688.26,671220,58.5169,698.8628451824188,0.97285301052,1.88331,2553,2458.87795468,0.0,3,0.0501976
-0.0421049,687.97,673390,368.491,700.9855978488922,0.836186036468,1.85871,2556,2456.8724947,0.0,3,0.04578
-0.0651338,680.89,675092,123.843,703.101491689682,0.92622794956,1.84976,2560,2432.19953286,0.0,4,0.050785
-0.0505372,688.78,677850,680.22,705.2041292190552,0.739297509193,1.83414,2564,2461.02084607,0.0,4,0.0345109
-0.0426126,689.28,679850,762.963,707.3360896110535,0.263522267342,1.81487,2566,2464.78639251,0.0,2,0.0439749
-0.0578971,687.88,681704,420.658,709.4612188339233,0.755242198706,1.76735,2569,2460.36768793,0.0,3,0.0403279
-0.0472885,688.47,683981,472.65,711.6021645069122,0.830137431622,1.73027,2572,2465.70641728,0.0,3,0.042371
-0.0641254,677.79,685469,51.1813,713.6961288452148,0.960525847971,1.72486,2575,2425.85760744,0.0,3,0.0605391
-0.0457487,678.37,687767,447.028,715.8203709125519,0.831249430776,1.72441,2578,2429.41294522,0.0,3,0.0345934
-0.0675198,665.54,689251,90.8436,717.9455704689026,0.953092265874,1.72545,2582,2384.63116799,0.0,4,0.0533141
-0.0352682,677.45,691251,838.229,720.0707695484161,0.263078689575,1.71147,2584,2429.49046697,0.0,2,0.0534123
-0.0577567,664.83,693762,438.542,722.1646673679352,0.847013741732,1.71928,2589,2386.08130166,0.0,5,0.0342067
-0.0611143,655.06,695398,118.436,724.274091720581,0.927200399339,1.68733,2592,2350.53678029,0.0,3,0.0508208
-0.0405997,666.81,698046,480.504,726.4020726680756,0.85270114243,1.65326,2595,2393.9487588,0.0,3,0.0380803
-0.0503428,664.02,700100,468.702,728.5362713336945,0.885855481029,1.63432,2599,2384.73108489,0.0,4,0.0375111
-0.0644352,661.88,701884,63.0649,730.6803977489471,0.947002530098,1.6404,2602,2380.09257157,0.0,3,0.0762055
-0.0501496,670.78,704245,107.869,732.7585780620575,0.912528701127,1.60778,2605,2418.51899633,0.0,3,0.0480037
-0.0434794,676.78,706556,119.878,734.8698980808258,0.954628136009,1.59925,2609,2442.12265685,0.0,4,0.126664
-0.0397259,682.85,708556,841.134,736.9854528903961,0.262386083603,1.60455,2611,2467.16978749,0.0,2,0.0419074
-0.0536942,667.92,710628,275.667,739.1333031654358,0.871671691537,1.61741,2615,2411.93099512,0.0,4,0.0429137
-0.0556183,659.4,712643,125.012,741.2336010932922,0.954417642206,1.60812,2618,2379.76633441,0.0,3,0.0583161
-0.0654095,652.72,714611,122.896,743.3447597026825,0.958083108068,1.61147,2622,2357.29282892,0.0,4,0.0560249
-0.0650671,636.42,716694,95.4903,745.4456663131714,0.96410555765,1.63647,2627,2299.55145712,0.0,5,0.0512275
-0.0622302,632.08,718148,137.335,747.5708889961243,0.961968593299,1.63947,2631,2285.9628936,0.0,4,0.0586815
-0.0668186,614.49,720784,122.349,749.7136754989624,0.96613663435,1.6458,2636,2225.86169221,0.0,5,0.0380648
-0.0675879,596.68,722525,106.331,751.8358924388885,0.959457438439,1.61034,2640,2161.16474151,0.0,4,0.0502295
-0.0440726,599.46,724069,318.113,753.9455485343933,0.838710054755,1.5963,2642,2175.87415932,0.0,2,0.0352906
-0.0547591,587.75,726578,398.964,756.0551509857178,0.906000934541,1.59872,2647,2141.34324344,0.0,5,0.0443407
-0.0658608,583.07,728226,141.285,758.1885175704956,0.949764449149,1.62707,2651,2124.99112743,0.0,4,0.0561349
-0.0456759,584.3,730650,330.249,760.3205647468567,0.831162631512,1.62361,2654,2137.39922139,0.0,3,0.0388209
-0.0477175,584.57,732651,561.838,762.4453685283661,0.848598405719,1.63115,2657,2137.93208019,0.0,3,0.0362255
-0.0671652,591.45,734237,76.6747,764.5556199550629,0.966761089861,1.62942,2660,2165.22512853,0.0,3,0.0485294
-0.0347125,599.97,736847,511.521,766.6836936473846,0.737898290157,1.63341,2663,2201.10736426,0.0,3,0.0321525
-0.0636505,574.5,739154,157.269,768.7972056865692,0.949688978493,1.64688,2669,2103.95365218,0.0,6,0.0567075
-0.0714625,566.45,741299,101.073,770.9284417629242,0.966018956155,1.61453,2674,2073.91752654,0.0,5,0.0522166
-0.0479051,556.25,743392,545.089,773.01602602005,0.849889457226,1.60517,2678,2038.82369894,0.0,4,0.0351171
-0.0630745,564.85,745383,90.2654,775.1328680515289,0.951458815485,1.60945,2681,2074.73924021,0.0,3,0.0402668
-0.046303,559.4,747191,595.207,777.2466223239899,0.850261345506,1.60897,2684,2056.97489375,0.0,3,0.0369011
-0.0636111,558.4,749073,78.3664,779.3913087844849,0.962391059846,1.58746,2687,2056.15770713,0.0,3,0.0498833
-0.0581193,554.32,750830,148.053,781.5217053890228,0.96713848412,1.60177,2692,2041.65841907,0.0,5,0.0506544
-0.0674121,551.72,753218,139.508,783.6015193462372,0.932024970651,1.56965,2695,2036.30689132,0.0,3,0.0474159
-0.0621672,544.74,755407,91.1903,785.7270374298096,0.969916135073,1.58237,2700,2011.07835704,0.0,5,0.0579788
-0.0715458,534.49,757694,61.2189,787.8366665840149,0.975341839716,1.58876,2705,1970.94867234,0.0,5,0.0504429
-0.0765818,531.33,759689,77.9856,789.9639632701874,0.974587656558,1.58537,2709,1962.16426796,0.0,4,0.0454056
-0.0718016,525.22,761757,89.1763,792.0715579986572,0.971357040107,1.53453,2713,1940.69425696,0.0,4,0.0544019
-0.0641909,526.67,763295,70.1192,794.1797451972961,0.968078047037,1.56483,2715,1947.37056228,0.0,2,0.0544859
-0.0457069,524.75,765118,488.132,796.3045172691345,0.868720665574,1.58379,2718,1938.98239295,0.0,3,0.0350485
-0.0463902,532.7,767881,454.613,798.4302735328674,0.854429453611,1.57741,2722,1968.50566738,0.0,4,0.0440293
-0.0501452,537.77,769633,434.229,800.5782649517059,0.835535421968,1.56789,2725,1988.7247369,0.0,3,0.0432206
-0.042501,548.35,771800,466.458,802.7023911476135,0.851126253605,1.56258,2728,2029.06155817,0.0,3,0.0341676
-0.0746993,550.04,774060,74.641,804.8131937980652,0.966325074434,1.53405,2732,2032.84671457,0.0,4,0.0490639
-0.0457611,554.43,775384,570.309,806.9217360019684,0.6544226408,1.52835,2734,2048.26189257,0.0,2,0.0465619
-0.0697686,565.38,777610,72.3448,809.0708434581757,0.964523550123,1.50285,2737,2093.40389849,0.0,3,0.0444581
-0.0366792,567.37,780262,564.085,811.18044257164,0.877873629332,1.51114,2741,2100.99068009,0.0,4,0.0644441
-0.0387512,568.34,782326,533.5,813.2924926280975,0.839579537511,1.50271,2744,2102.48196443,0.0,3,0.0443022
-0.072294,573.75,783715,75.1232,815.4074194431305,0.948211722076,1.41882,2746,2124.11365804,0.0,2,0.0604399
-0.0455077,586.99,786421,355.941,817.5576920509338,0.873649060726,1.40662,2750,2173.83976772,0.0,4,0.0320689
-0.0260237,585.66,787792,547.089,819.6885943412781,0.789318069816,1.40388,2752,2167.59296502,0.0,2,0.136572
-0.0491044,585.38,789938,486.528,821.8048856258392,0.847434774041,1.39738,2755,2164.35079897,0.0,3,0.0356172
-0.0687631,587.81,792276,48.2151,823.9302332401276,0.974434161559,1.36773,2759,2172.91224747,0.0,4,0.0498278
-0.0602284,577.56,794603,131.435,826.0253953933716,0.949712902308,1.33795,2763,2131.31758587,0.0,4,0.0513567
-0.0712548,585.05,796580,48.5085,828.1670818328857,0.977930573747,1.33647,2766,2161.14012944,0.0,3,0.0478184
-0.0462767,595.59,798713,476.892,830.2972238063812,0.809366613626,1.3159,2769,2201.78799705,0.0,3,0.0382927
-0.062982,596.81,800442,82.1046,832.416177034378,0.956385314465,1.33391,2773,2205.47959784,0.0,4,0.0601768
-0.0576596,595.01,802270,90.376,834.5105407238007,0.959776658565,1.31615,2777,2196.70642295,0.0,4,0.0459013
-0.0667076,588.67,804715,102.275,836.6260340213776,0.962445605546,1.32954,2782,2167.43336491,0.0,5,0.0463997
-0.0639491,578.27,806900,119.451,838.7741703987122,0.959777694196,1.30488,2787,2123.6342237,0.0,5,0.0582834
-0.0635071,579.17,807976,66.2488,840.8858234882355,0.956537093967,1.2959,2789,2125.8008641,0.0,2,0.048404
-0.0396879,595.58,810388,555.624,843.0132722854614,0.682976156473,1.28139,2792,2187.32555456,0.0,3,0.0358116
-0.0490168,595.4,812758,461.376,845.1182243824005,0.846943572164,1.26831,2795,2181.75736322,0.0,3,0.0387965
-0.0540263,601.11,814323,492.602,847.242133140564,0.681388288736,1.23389,2797,2201.51187812,0.0,2,0.040884
-0.0410949,613.76,816323,893.492,849.3517689704895,0.148203790188,1.23081,2799,2246.83350622,0.0,2,0.0480432
-0.0535926,616.11,818776,536.787,851.476969242096,0.84829159081,1.22908,2804,2251.41704205,0.0,5,0.0546393
-0.047764,622.04,821002,156.404,853.5551745891571,0.896333500743,1.24561,2807,2269.55351323,0.0,3,0.0407235
-0.073489,630.74,823039,52.9554,855.6683547496796,0.971427928656,1.22551,2810,2302.32881767,0.0,3,0.0541137
-0.0369862,632.98,825055,306.624,857.7979209423065,0.856145560741,1.23613,2813,2307.36423231,0.0,3,0.0537602
-0.0443191,636.35,826930,544.057,859.9295167922974,0.702144771814,1.22338,2815,2312.53707209,0.0,2,0.0642558
-0.0662119,634.31,828549,80.5756,862.0703027248383,0.933682344854,1.21821,2818,2301.04193771,0.0,3,0.0550914
-0.0510755,630.79,831343,504.638,864.1713209152222,0.881945051253,1.18883,2823,2284.2912419,0.0,5,0.0366342
-0.0461455,623.23,832956,379.152,866.2974724769592,0.822681024671,1.20182,2826,2252.96055841,0.0,3,0.0524323
-0.0474598,631.56,834956,773.52,868.4060833454132,0.0821284651756,1.21271,2828,2284.50960609,0.0,2,0.052889
-0.0529728,634.29,837489,260.881,870.5365574359894,0.869822189212,1.21613,2832,2293.62685585,0.0,4,0.0526049
-0.0622715,640.19,839403,64.5136,872.6411488056183,0.947958059609,1.1648,2834,2315.49265963,0.0,2,0.0578147
-0.0653898,640.52,841662,62.108,874.7506194114685,0.959848687053,1.16573,2837,2315.22875439,0.0,3,0.0582003
-0.0395734,635.92,843512,499.93,876.859090089798,0.837661206722,1.13813,2840,2294.46708057,0.0,3,0.0458378
-0.0299092,648.36,845512,390.924,878.9853100776672,0.465717375278,1.13028,2842,2340.58577007,0.0,2,0.0571529
-0.0450375,650.68,847394,542.777,881.1170344352722,0.786218941212,1.11924,2844,2349.7059704,0.0,2,0.0326747
-0.0445103,654.0,849908,562.294,883.2196800708771,0.827659860253,1.11232,2847,2358.84869068,0.0,3,0.0902993
-0.0643086,651.97,851162,37.5793,885.3555116653442,0.967943158001,1.11544,2849,2352.86652355,0.0,2,0.0586307
-0.0666783,641.88,853636,115.582,887.4538156986237,0.950598977506,1.14463,2854,2314.28857417,0.0,5,0.0645535
-0.0520681,648.84,855975,503.039,889.6099746227264,0.789006814361,1.1415,2857,2336.22225589,0.0,3,0.0440274
-0.0681272,647.21,857527,64.0322,891.7036607265472,0.951278492808,1.11478,2860,2329.05845025,0.0,3,0.0625851
-0.0488801,648.9,859493,509.089,893.8273131847382,0.838895216584,1.11407,2863,2334.31584413,0.0,3,0.0450549
-0.0448621,647.81,861361,529.27,895.9226689338684,0.837448939681,1.10094,2866,2327.07359437,0.0,3,0.0471405
-0.0515649,642.82,863809,255.601,898.0474774837494,0.886609725654,1.12508,2871,2307.84378312,0.0,5,0.061513
-0.063548,648.97,865845,71.8101,900.1955122947693,0.936634875834,1.13211,2874,2329.97628466,0.0,3,0.0477436
-0.0412906,658.44,867845,789.177,902.2923271656036,0.119307279587,1.1125,2876,2365.37260852,0.0,2,0.119841
-0.0722755,657.55,870195,100.349,904.4010338783264,0.937715250999,1.12841,2881,2358.25317438,0.0,5,0.0425279
-0.0752598,657.31,871719,103.853,906.5155313014984,0.95463000983,1.10309,2885,2356.75531109,0.0,4,0.0573193
-0.0544963,652.54,874230,341.935,908.641321182251,0.883560121059,1.08895,2890,2336.23507272,0.0,5,0.0486488
-0.0668659,637.36,876494,141.307,910.7664661407471,0.941458176821,1.09317,2895,2279.8494265,0.0,5,0.0521695
-0.0801354,629.06,878229,128.749,912.8991451263428,0.935553990304,1.07866,2898,2249.82372498,0.0,3,0.0557664
-0.052419,621.49,880106,502.309,915.0002353191376,0.839467853308,1.07914,2902,2222.48796628,0.0,4,0.0407656
-0.0653591,607.14,882642,176.622,917.1329817771912,0.927755326033,1.0633,2908,2166.57217231,0.0,6,0.0529002
-0.074477,595.48,884603,206.442,919.2665579319,0.940536879003,1.05412,2913,2121.02614417,0.0,5,0.0548646
-0.0666765,582.59,886366,148.963,921.3991000652313,0.946278933436,1.02289,2917,2079.87790902,0.0,4,0.0647455
-0.070462,580.3,888561,147.556,923.5398631095886,0.947431892157,0.976652,2921,2071.09052758,0.0,4,0.0451712
-0.072166,584.49,890792,107.355,925.6367666721344,0.94823647663,0.934164,2924,2086.98291701,0.0,3,0.0619345
-0.0697831,577.82,892738,161.685,927.7661731243134,0.955822799355,0.892784,2928,2058.95639784,0.0,4,0.0616453
-0.0648874,575.78,894553,123.681,929.8910269737244,0.929915972054,0.885577,2931,2049.80601736,0.0,3,0.0441971
-0.0606996,577.0,896135,142.465,931.9890854358673,0.90134408325,0.896292,2933,2052.11429139,0.0,2,0.0545521
-0.0511751,571.14,898776,886.65,934.0709252357483,0.687431871891,0.851566,2937,2027.65974627,0.0,4,0.0421525
-0.0495572,563.1,900822,428.1,936.070654630661,0.860447898507,0.87344,2941,1998.61777797,0.0,4,0.0465164
0.0092306,557.84,902296,511.03,938.0870923995972,0.764490693808,0.906454,2943,1976.2754644,0.0,2,2.10368
-0.0700256,521.86,905158,322.526,940.1018326282501,0.883770495653,0.928448,2953,1833.610417,0.0,10,0.0468583
-0.0692227,475.53,907046,375.862,942.1179594993591,0.894121192396,0.930203,2963,1656.40040505,0.0,10,0.0432798
-0.0744556,456.91,909037,356.912,944.1177105903625,0.889768004417,0.939276,2970,1583.81881588,0.0,7,0.0399533
-0.0718489,420.0,911359,241.186,946.1334018707275,0.917712837458,0.936363,2979,1441.09453324,0.0,9,0.0377257
-0.0727563,406.8,913298,243.312,948.1179299354553,0.915245682001,0.921677,2987,1387.8225192,0.0,8,0.0471275
-0.0692308,371.01,915330,263.051,950.1333377361298,0.905320756137,0.927055,2998,1248.78017619,0.0,11,0.0399343
-0.0591755,362.73,917361,608.654,952.1343374252319,0.786028042436,0.897906,3003,1216.80166764,0.0,5,0.0532255
-0.074972,354.03,918991,179.89,954.1328706741333,0.935105770826,0.917497,3010,1183.48193479,0.0,7,0.0616759
-0.0621194,338.78,921351,253.733,956.1180081367493,0.918660834432,0.874582,3019,1121.15758096,0.0,9,0.0494171
-0.0694223,296.97,923435,200.989,958.1335501670837,0.931471027434,0.884399,3029,962.913274453,0.0,10,0.055688
-0.0596644,285.33,925668,474.342,960.1335918903351,0.867502525449,0.872222,3034,914.995946422,0.0,5,0.039258
-0.0748172,253.87,927683,318.661,962.133059501648,0.909622199833,0.867214,3043,794.678167136,0.0,9,0.0440195
-0.0638709,252.77,929509,233.922,964.1484508514404,0.911648742855,0.873784,3050,791.08465182,0.0,7,0.0504612
-0.0720508,259.05,931655,238.469,966.132919549942,0.929681323469,0.859557,3056,814.210711773,0.0,6,0.0498738
-0.0699511,262.56,933764,153.878,968.1502642631531,0.940154027194,0.86523,3064,828.649018069,0.0,8,0.0517665
-0.0659089,271.1,935900,215.173,970.1485764980316,0.913666166365,0.855594,3069,863.346627623,0.0,5,0.0456665
-0.0652022,266.38,937685,285.425,972.1654107570648,0.924544893205,0.830073,3077,849.339899963,0.0,8,0.0492999
-0.0688378,269.46,939578,198.428,974.1488273143768,0.929799869657,0.802009,3083,862.515680705,0.0,6,0.0489243
