EpRewMean,ev_tdlam_before,loss_pol_surr,TimeElapsed,loss_pol_entpen,loss_ent,TimestepsSoFar,EpLenMean,EpisodesSoFar,loss_kl,loss_vf_loss,EpThisIter
8242.16467083,-0.111840605736,-0.00888955,777.8125703334808,0.0,-0.464359,896871,882.58,5300,0.0147794,5857.23,2
8154.50444467,0.249074041843,-0.0100537,779.5757341384888,0.0,-0.480834,898932,873.19,5303,0.0111026,7839.41,3
8246.86359688,-0.0161343812943,-0.00478279,781.3513624668121,0.0,-0.476483,900932,883.07,5305,0.0110514,5902.69,2
8246.9731383,-0.0040055513382,-0.00878221,783.110634803772,0.0,-0.484489,902932,883.07,5307,0.0119368,5905.38,2
8221.42089567,0.478848457336,-0.010341,784.8750159740448,0.0,-0.485528,904657,880.32,5309,0.00715644,3098.91,2
8221.52058191,-0.00246393680573,-0.00860715,786.6562612056732,0.0,-0.478259,906657,880.32,5311,0.0216839,5953.71,2
8286.77196131,0.84207546711,-0.0142153,788.4218809604645,0.0,-0.480708,908457,887.3,5313,0.0365955,1179.1,2
8358.15260586,-0.00149071216583,-0.0126691,790.1875007152557,0.0,-0.486578,910457,894.94,5315,0.0140353,5997.11,2
8358.18535477,-0.0210809707642,-0.003887,791.9531202316284,0.0,-0.483028,912457,894.94,5317,0.0251939,6010.2,2
8358.14884932,-0.00495266914368,-0.0045068,793.7343647480011,0.0,-0.487316,914457,894.94,5319,0.0138868,5914.37,2
8358.15696062,0.0140095949173,-0.0128947,795.5002770423889,0.0,-0.494263,917457,894.94,5322,0.0130176,6204.15,3
8241.37537705,0.442751467228,-0.0134688,797.2815866470337,0.0,-0.504485,919207,882.44,5325,0.00721808,4530.34,3
8378.33245126,-0.069895029068,-0.00886797,799.054806470871,0.0,-0.501126,921207,897.1,5327,0.00711895,5960.13,2
8444.0217305,-0.13070499897,-0.0144874,800.8287734985352,0.0,-0.515981,923207,904.13,5329,0.0144321,6159.12,2
8444.00669907,-0.0148595571518,-0.00960817,802.5941786766052,0.0,-0.506668,925207,904.13,5331,0.00959315,5959.78,2
8444.06000578,-0.00569891929626,-0.00574433,804.3754231929779,0.0,-0.497032,927207,904.13,5333,0.0238656,5954.13,2
8456.225813,-0.00241446495056,-0.00908775,806.1405680179596,0.0,-0.48882,929207,905.43,5335,0.0121996,5963.94,2
8456.19030809,-0.00623500347137,-0.00876674,807.9341421127319,0.0,-0.490416,931207,905.43,5337,0.00830757,5960.29,2
8456.16668525,-0.00526475906372,-0.00981114,809.7030718326569,0.0,-0.479743,933207,905.43,5339,0.00910959,5806.56,2
8456.16017946,-0.0072990655899,-0.0107744,811.4686918258667,0.0,-0.474911,935207,905.43,5341,0.0142464,5957.46,2
8425.12079577,0.259213089943,-0.0112937,813.2504696846008,0.0,-0.458516,937875,902.11,5344,0.0171069,6070.46,3
8447.89965766,0.299396753311,-0.014362,815.0270962715149,0.0,-0.470424,939628,904.55,5346,0.0111103,4267.29,2
8403.96031622,0.260774552822,-0.00978966,816.7979061603546,0.0,-0.464217,941158,899.85,5348,0.0263036,4636.41,2
8403.90770089,-0.0058000087738,0.000984859,818.5781903266907,0.0,-0.467146,943158,899.85,5350,0.0522295,5991.96,2
8501.68619971,-0.00152945518494,-0.00988071,820.35120677948,0.0,-0.472443,946158,910.31,5353,0.00903471,8825.17,3
8501.71609123,-0.00734996795654,-0.00753364,822.1253643035889,0.0,-0.47924,948158,910.31,5355,0.0228457,5961.74,2
8501.67488764,-0.00183355808258,-0.00667647,823.890608549118,0.0,-0.472714,950158,910.31,5357,0.0262785,5957.62,2
8547.83133699,0.24036026001,-0.0110193,825.6718542575836,0.0,-0.482111,952022,915.25,5359,0.0120588,5355.27,2
8547.83790008,-0.00210404396057,-0.00951542,827.4530987739563,0.0,-0.481449,954022,915.25,5361,0.0129134,5961.08,2
8547.84458288,-0.000775814056396,-0.00967572,829.2187175750732,0.0,-0.490432,956022,915.25,5363,0.0154713,5917.04,2
8547.81309246,-0.00126647949219,-0.00969969,830.9999623298645,0.0,-0.499588,958022,915.25,5365,0.0147822,5962.88,2
8448.42126453,0.513925999403,-0.0158895,832.7655818462372,0.0,-0.494311,960328,904.63,5370,0.00709614,3289.64,5
8188.15177952,0.680111050606,-0.0207331,834.5326869487762,0.0,-0.497791,962543,876.78,5375,0.015007,6520.16,5
8188.12621476,-0.0268149375916,-0.0157229,836.3125424385071,0.0,-0.494686,964543,876.78,5377,0.017518,5889.35,2
8188.1183395,-0.00351464748383,-0.00863252,838.0781621932983,0.0,-0.50472,966543,876.78,5379,0.00992865,5886.14,2
8188.1281795,-0.0113797187805,-0.0110916,839.8594071865082,0.0,-0.503519,968543,876.78,5381,0.0123675,5955.72,2
8255.82443877,-0.022544503212,-0.00534555,841.6254260540009,0.0,-0.488564,970543,884.03,5383,0.0154219,5941.68,2
8316.08593279,-0.0684471130371,-0.0119987,843.406670331955,0.0,-0.466901,972543,890.49,5385,0.0177786,5977.94,2
8287.25877667,0.678258866072,-0.0157459,845.1722536087036,0.0,-0.469719,974267,887.42,5388,0.00746275,2153.69,3
8322.39921496,-0.103072881699,-0.00783192,846.9615635871887,0.0,-0.482206,976267,891.18,5390,0.00872946,6039.52,2
8322.32737711,0.0238468647003,-0.0113857,848.7206010818481,0.0,-0.469227,978267,891.18,5392,0.0117049,5375.41,2
8322.26609922,-0.0541437864304,-0.011356,850.5167436599731,0.0,-0.487777,980267,891.18,5394,0.0121383,6002.59,2
8348.15863233,-0.0439919233322,-0.00843382,852.2821598052979,0.0,-0.493652,982267,893.96,5396,0.0165471,5978.23,2
8348.10609968,-0.0150960683823,-0.00847882,854.0467884540558,0.0,-0.479053,984267,893.96,5398,0.0081095,5984.43,2
8219.15259106,0.490486800671,-0.0143397,855.828031539917,0.0,-0.474039,986889,880.18,5402,0.010559,7639.53,4
8306.78628571,-0.0179049968719,-0.00812135,857.5936515331268,0.0,-0.465824,988889,889.57,5404,0.00736934,5943.89,2
8231.48837833,0.349846839905,-0.0123864,859.3592715263367,0.0,-0.49054,991085,881.53,5407,0.01845,6560.52,3
8037.33961801,0.440128684044,-0.0166015,861.1248910427094,0.0,-0.483231,992734,860.77,5411,0.0111661,7707.41,4
7720.46646535,0.584434092045,-0.0168267,862.9061353206635,0.0,-0.490139,995145,826.88,5417,0.014378,8691.78,6
7720.43210371,-0.128829240799,-0.0104891,864.6779978275299,0.0,-0.493832,997145,826.88,5419,0.0159599,5941.92,2
7594.01152088,0.704593926668,-0.0215454,866.4394068717957,0.0,-0.512544,998794,813.37,5422,0.0118439,4000.9,3
7626.64043068,-0.091672539711,-0.0139942,868.2192780971527,0.0,-0.507832,1000794,816.87,5424,0.0169561,6039.68,2
