loss_pol_entpen,loss_pol_surr,EpLenMean,EpRewMean,TimeElapsed,ev_tdlam_before,loss_kl,loss_ent,EpThisIter,TimestepsSoFar,EpisodesSoFar,loss_vf_loss
0.0,-0.0127765,926.48,8646.28059782,783.1566932201385,0.298576116562,0.0104037,-0.452829,2,904662,5466,4610.46
0.0,-0.0170886,916.08,8549.09664164,784.9284446239471,0.474738776684,0.0132031,-0.454426,3,906622,5469,5003.88
0.0,-0.00679143,916.08,8549.13226839,786.6878025531769,-0.000646710395813,0.0133763,-0.46001,2,908622,5471,5959.74
0.0,-0.00727484,916.08,8549.15718888,788.4680669307709,-0.0372568368912,0.0228778,-0.458935,2,910622,5473,5987.5
0.0,-0.008901,913.74,8527.22187777,790.2188122272491,0.409422516823,0.013186,-0.478129,3,913388,5476,6444.49
0.0,-0.0120507,913.74,8527.21622696,792.0147843360901,-0.00157332420349,0.022802,-0.480606,2,915388,5478,5954.4
0.0,-0.00587131,913.74,8527.19259777,793.7803907394409,-0.00149214267731,0.0309102,-0.474392,2,917388,5480,5956.32
0.0,-0.00831395,898.25,8382.56644123,795.5465636253357,0.441755354404,0.0196803,-0.476873,4,919519,5484,5929.36
0.0,-0.010459,889.86,8304.22096238,797.3118786811829,0.815541401505,0.0145513,-0.479629,2,920680,5486,1068.95
0.0,-0.00928844,889.86,8304.27241625,799.0931234359741,-0.00188422203064,0.0111364,-0.472109,2,922680,5488,5997.58
0.0,-0.00437189,889.86,8304.45451128,800.8433375358582,-0.0343750715256,0.0150817,-0.496917,3,925680,5491,8890.5
0.0,-0.00775746,889.86,8304.55041814,802.6088287830353,-0.00781261920929,0.022231,-0.495981,2,927680,5493,5967.3
0.0,-0.0111355,878.85,8201.83551568,804.3744485378265,0.575215578079,0.016029,-0.483982,3,929579,5496,3411.6
0.0,-0.0106864,870.47,8123.68183535,806.1245722770691,0.209455251694,0.00864192,-0.492946,3,931741,5499,7516.4
0.0,-0.010086,878.45,8198.27594428,807.9212067127228,-0.0535228252411,0.0084252,-0.486577,2,933741,5501,5982.38
0.0,-0.00950041,882.96,8240.45668243,809.686826467514,0.39385586977,0.0117033,-0.492854,2,935375,5503,4514.69
0.0,-0.0056395,882.96,8240.60696766,811.4524459838867,-0.0342942476273,0.0328061,-0.494108,2,937375,5505,5970.95
0.0,0.000725342,879.84,8211.55095769,813.2180662155151,0.536216288805,0.033027,-0.490379,2,939063,5507,4476.68
0.0,-0.00742532,886.05,8269.69351903,814.9836854934692,-0.0512727499008,0.0100035,-0.497886,3,942063,5510,8839.96
0.0,-0.0108816,885.65,8266.00220647,816.7493166923523,0.384074509144,0.0111819,-0.508551,2,943296,5512,4255.6
0.0,-0.00985585,890.66,8312.93685235,818.5314662456512,-0.0138264894485,0.0106027,-0.487697,2,945296,5514,5968.87
0.0,-0.00897592,897.28,8374.847174,820.3119542598724,-0.00457882881165,0.00742016,-0.466669,2,947296,5516,5970.19
0.0,-0.00849108,897.28,8374.99593179,822.0847144126892,-0.000966191291809,0.0148085,-0.474155,2,949296,5518,5975.33
0.0,-0.00869565,904.95,8446.73633158,823.8435924053192,-0.0919306278229,0.00789032,-0.472098,3,952296,5521,8899.73
0.0,-0.0163229,887.62,8284.98798797,825.6109576225281,0.444084644318,0.0201158,-0.467828,3,953563,5524,5302.12
0.0,-0.00800664,887.27,8281.74773072,827.3750195503235,0.627393424511,0.0133826,-0.464173,2,955528,5526,3258.61
0.0,-0.00949842,887.27,8281.80267115,829.1558306217194,-0.0169978141785,0.0110398,-0.450769,2,957528,5528,5965.84
0.0,-0.0144682,880.06,8214.55359104,830.9215152263641,0.729143023491,0.0102541,-0.45557,3,959807,5531,4346.73
0.0,-0.00702205,880.3,8216.91886833,832.6877949237823,-0.0531212091446,0.0228147,-0.453807,2,961807,5533,6091.24
0.0,-0.0179929,871.44,8134.21425798,834.452389717102,0.566951692104,0.014046,-0.467602,3,963921,5536,5065.6
0.0,-0.00508928,874.91,8166.7300166,836.2336361408234,-0.0215440988541,0.00805588,-0.465336,2,965921,5538,5947.68
0.0,-0.0113587,874.91,8166.85894783,837.9836294651031,-0.00596189498901,0.0144682,-0.464339,2,967921,5540,5952.66
0.0,-0.0121341,874.91,8166.90506745,839.7648758888245,-0.223971247673,0.0138036,-0.454904,2,969921,5542,6119.97
0.0,-0.0116963,874.91,8166.93515729,841.5461184978485,0.0140272974968,0.0181367,-0.438338,2,971921,5544,3690.7
0.0,-0.0107271,878.91,8204.31133407,843.3117406368256,0.0510223507881,0.0113582,-0.433572,2,973921,5546,5268.4
0.0,-0.0088456,888.81,8296.79350747,845.0773577690125,-0.0377366542816,0.0217862,-0.421457,2,975921,5548,6007.53
0.0,-0.0100321,888.81,8296.92636586,846.8429801464081,-0.0152432918549,0.0100271,-0.430472,3,978921,5551,8749.79
0.0,-0.00895941,888.81,8297.02701924,848.6085977554321,-0.00852704048157,0.0122567,-0.415997,2,980921,5553,5946.22
0.0,-0.0166887,875.41,8171.98297259,850.3759195804596,0.531730622053,0.0112678,-0.404537,3,982581,5556,5619.67
0.0,-0.00595589,870.26,8123.94272903,852.1405148506165,0.423838019371,0.0163159,-0.427387,3,985066,5559,6846.43
0.0,-0.0134221,863.85,8064.16995964,853.9055318832397,0.168811321259,0.0165295,-0.421417,2,986425,5561,5653.86
0.0,-0.0120403,859.38,8022.46817172,855.671144247055,0.434507071972,0.00685952,-0.432063,3,988978,5564,7200.85
0.0,-0.01124,863.16,8057.92693402,857.4211399555206,-0.00452864170074,0.0267837,-0.441319,2,990978,5566,5884.23
0.0,-0.0129756,865.09,8076.02381032,859.186758518219,-0.000530481338501,0.0119712,-0.452351,2,992978,5568,5859.83
0.0,-0.013378,873.56,8155.19339542,860.9523799419403,0.0183926820755,0.00983452,-0.437903,2,994978,5570,5765.33
0.0,-0.0125874,873.56,8155.26196302,862.7179980278015,-0.0135037899017,0.0127769,-0.43574,2,996978,5572,5904.42
0.0,-0.0143875,864.8,8073.55599843,864.4679951667786,0.406493961811,0.0112382,-0.455733,3,998868,5575,6360.03
0.0,-0.014994,864.8,8073.59948479,866.233612537384,-0.0183631181717,0.0110154,-0.451047,2,1000868,5577,5893.62
