loss_pol_entpen,loss_vf_loss,TimestepsSoFar,loss_kl,EpRewMean,EpLenMean,EpisodesSoFar,TimeElapsed,EpThisIter,ev_tdlam_before,loss_pol_surr,loss_ent
0.0,458.814,429783,0.0269806,1379.43304231,400.38,2092,423.731493473053,3,0.861124128103,-0.029957,4.16535
0.0,17.8408,432013,0.0337623,1403.91818368,407.18,2097,425.73564052581787,5,0.992965236306,-0.065405,4.12195
0.0,12.7593,433959,0.0236007,1430.09072441,414.74,2100,427.7358522415161,3,0.991945267655,-0.0545034,4.11468
0.0,14.9089,435980,0.0289548,1437.23223747,416.33,2105,429.7360200881958,5,0.995432066265,-0.062741,4.08165
0.0,33.6564,437908,0.0266505,1442.04964144,417.56,2110,431.7434558868408,5,0.986258096993,-0.0469777,4.05831
0.0,17.4711,440197,0.032499,1452.15160807,419.82,2115,433.7427878379822,5,0.992913604248,-0.0559404,4.05492
0.0,24.3386,442264,0.0250199,1459.80063247,421.84,2121,435.7591931819916,6,0.988566298038,-0.0632292,4.04071
0.0,15.9741,444041,0.0292055,1466.63062479,422.66,2125,437.75886821746826,4,0.993597087916,-0.0685371,4.0201
0.0,16.4495,446282,0.0315343,1483.13819599,426.73,2130,439.78990626335144,5,0.994116976392,-0.0570348,4.0044
0.0,17.5973,448114,0.0200396,1482.95829334,426.8,2135,441.79124569892883,5,0.989987580106,-0.0467866,4.00623
0.0,17.5812,450379,0.0296685,1493.28271557,429.37,2140,443.7910234928131,5,0.994090031367,-0.057576,4.01785
0.0,21.0842,452281,0.0348777,1496.48838014,429.41,2145,445.805383682251,5,0.992224082816,-0.0575193,4.01408
0.0,28.688,454367,0.0252776,1480.21999995,425.21,2151,447.8068790435791,6,0.990736056119,-0.0640945,4.03711
0.0,20.775,456625,0.0339319,1457.18700126,418.23,2158,449.8211922645569,7,0.991721499711,-0.0633358,4.0239
0.0,33.312,458672,0.0244956,1475.66131477,422.84,2162,451.8210668563843,4,0.978918364272,-0.0469163,4.04034
0.0,21.3479,460703,0.0353745,1501.44008611,431.58,2165,453.821368932724,3,0.98951758258,-0.0511438,4.02506
0.0,35.8525,462474,0.0307389,1503.17117415,432.77,2169,455.83674907684326,4,0.980670617893,-0.0553313,4.01492
