loss_pol_surr,ev_tdlam_before,TimeElapsed,loss_ent,EpThisIter,TimestepsSoFar,loss_kl,EpLenMean,loss_vf_loss,EpisodesSoFar,loss_pol_entpen,EpRewMean
-0.034143,0.0205441117287,401.9365816116333,0.143224,2,460000,0.0368959,1000.0,123.448,460,0.0,1279.93697599
-0.0342836,0.0660339593887,403.71854877471924,0.104551,2,462000,0.0387164,1000.0,121.011,462,0.0,1280.40958129
-0.0338837,0.0379407405853,405.5010778903961,0.0744642,2,464000,0.0292018,1000.0,118.82,464,0.0,1282.49819387
-0.0322864,0.055085003376,407.26538133621216,0.0738974,2,466000,0.0322224,1000.0,125.024,466,0.0,1282.61826274
-0.0356094,0.0606387257576,409.0468201637268,0.0727577,2,468000,0.0258479,1000.0,126.411,468,0.0,1283.8297845
-0.0385496,0.0649647712708,410.82935905456543,0.0346006,3,471000,0.0269252,1000.0,167.184,471,0.0,1285.68114803
-0.0350281,0.081060230732,412.68760681152344,0.0465032,2,473000,0.0315811,1000.0,130.595,473,0.0,1286.92105497
-0.0392032,0.0413576960564,414.4685227870941,0.0210119,2,475000,0.0265125,1000.0,130.562,475,0.0,1289.097976
-0.0332679,0.0216967463493,416.24955344200134,0.0142448,2,477000,0.0339892,1000.0,128.242,477,0.0,1290.44745553
-0.0319706,0.0530493855476,418.0311918258667,-0.00294316,2,479000,0.0339816,1000.0,132.991,479,0.0,1293.44985788
-0.031686,0.0727632045746,419.812077999115,-0.0167708,2,481000,0.0389488,1000.0,138.609,481,0.0,1294.95896486
-0.033931,0.0631594657898,421.5787408351898,-0.00581872,2,483000,0.0311098,1000.0,134.325,483,0.0,1296.96196938
-0.0385542,0.0657832026482,423.3589782714844,-0.0299964,2,485000,0.0284263,1000.0,130.439,485,0.0,1298.4608096
-0.0385618,0.0725045800209,425.141238451004,-0.0644034,2,487000,0.0304679,1000.0,134.13,487,0.0,1298.96408725
-0.0351362,0.0699315071106,426.90614342689514,-0.101207,2,489000,0.0323384,1000.0,132.249,489,0.0,1299.01509228
-0.033198,0.172274410725,428.687091588974,-0.140063,2,491000,0.0444188,1000.0,146.605,491,0.0,1302.45858723
-0.0365253,0.0663675069809,430.4681553840637,-0.130786,2,493000,0.0238454,1000.0,138.395,493,0.0,1304.64886516
-0.0368208,0.0864738225937,432.249228477478,-0.140832,2,495000,0.0371416,1000.0,137.03,495,0.0,1307.65533354
-0.0422393,0.619487017393,434.0308141708374,-0.146163,2,497000,0.0380665,1000.0,144.589,497,0.0,1301.12328023
-0.03202,0.0181455016136,435.8121283054352,-0.140222,2,499000,0.0421311,1000.0,135.634,499,0.0,1303.67445852
-0.0404485,0.0895318388939,437.57845544815063,-0.18987,2,501000,0.0250427,1000.0,137.38,501,0.0,1304.57703111
-0.0351688,0.0671987533569,439.3604166507721,-0.218939,2,503000,0.0298584,1000.0,132.812,503,0.0,1305.53906327
-0.0308316,0.0570803880692,441.13065481185913,-0.234519,2,505000,0.0400796,1000.0,140.791,505,0.0,1307.96361954
-0.0357263,0.0489212274551,442.9217429161072,-0.251712,2,507000,0.0386826,1000.0,134.236,507,0.0,1310.05306856
-0.0374067,0.0881826877594,444.6870231628418,-0.276199,2,509000,0.0339174,1000.0,142.806,509,0.0,1312.41393924
-0.0270077,0.0710309147835,446.46750378608704,-0.249529,3,512000,0.0623415,1000.0,208.291,512,0.0,1316.31410871
-0.0304674,0.124726235867,448.24992203712463,-0.255805,2,514000,0.0357095,1000.0,142.673,514,0.0,1319.00374555
-0.0351698,0.096251308918,450.03145933151245,-0.260629,2,516000,0.0309014,1000.0,148.339,516,0.0,1321.55466183
-0.0448004,0.534600645304,451.81168270111084,-0.247893,2,518000,0.0365374,1000.0,154.174,518,0.0,1323.85226484
-0.0493388,0.878054685891,453.6092493534088,-0.278963,2,520000,0.0274597,1000.0,87.3799,520,0.0,1308.77016591
-0.0377699,0.0769839286804,455.374587059021,-0.301346,2,522000,0.0250945,1000.0,145.482,522,0.0,1310.07581872
-0.0343657,0.0692314505577,457.1558017730713,-0.28966,2,524000,0.0312067,1000.0,147.819,524,0.0,1313.24904424
-0.0378565,0.0846750736237,458.93853187561035,-0.293585,2,526000,0.0263333,1000.0,153.949,526,0.0,1315.2701126
-0.0376591,0.0915113687515,460.7027590274811,-0.301179,2,528000,0.0400576,1000.0,155.033,528,0.0,1317.80180206
-0.0361254,0.0727346539497,462.48374819755554,-0.302638,2,530000,0.036292,1000.0,150.981,530,0.0,1320.73230879
-0.0363821,0.0647395849228,464.2656726837158,-0.296903,2,532000,0.0361898,1000.0,144.404,532,0.0,1322.72335966
-0.0361193,0.051167011261,466.0781669616699,-0.266471,2,534000,0.0240677,1000.0,155.208,534,0.0,1324.82499521
-0.0403669,0.0720960497856,467.86043882369995,-0.283753,2,536000,0.0300318,1000.0,149.7,536,0.0,1326.59975049
-0.0396332,0.0859296917915,469.6403794288635,-0.284665,2,538000,0.0352773,1000.0,152.057,538,0.0,1328.07124988
-0.0376377,0.0640293955803,471.42224955558777,-0.298236,2,540000,0.0280748,1000.0,149.68,540,0.0,1331.01528733
-0.0318872,0.0402017235756,473.1884355545044,-0.314496,2,542000,0.0454812,1000.0,143.496,542,0.0,1332.67102732
-0.0313512,0.0695730447769,474.97379755973816,-0.321472,2,544000,0.0402054,1000.0,142.29,544,0.0,1335.27844847
-0.0342,0.0620033740997,476.74979877471924,-0.299131,2,546000,0.0278784,1000.0,138.341,546,0.0,1337.21873576
-0.0332373,0.0284628272057,478.5148494243622,-0.29385,2,548000,0.0307257,1000.0,137.984,548,0.0,1338.70626786
-0.0302057,0.0422456860542,480.29690408706665,-0.298366,2,550000,0.0345473,1000.0,142.029,550,0.0,1339.5837668
-0.0330183,0.0551598072052,482.06954312324524,-0.317846,2,552000,0.0428381,1000.0,139.118,552,0.0,1341.11284998
-0.0386276,0.0447512865067,483.8436415195465,-0.288049,3,555000,0.0307993,1000.0,205.933,555,0.0,1348.01347254
-0.0307811,0.0718579888344,485.62474846839905,-0.336536,2,557000,0.0380859,1000.0,138.727,557,0.0,1350.68898718
-0.0361896,0.100089490414,487.405770778656,-0.353568,2,559000,0.0353121,1000.0,135.411,559,0.0,1351.37994877
-0.03671,0.0463819503784,489.1713616847992,-0.378509,2,561000,0.0424469,1000.0,140.942,561,0.0,1352.89999454
-0.0237343,0.0868011116982,490.9367289543152,-0.399947,2,563000,0.0554696,1000.0,144.347,563,0.0,1354.87506148
-0.0362749,0.0878701210022,492.718665599823,-0.411638,2,565000,0.0325442,1000.0,143.183,565,0.0,1356.30455719
-0.041162,0.11112767458,494.48418736457825,-0.460517,2,567000,0.0302836,1000.0,142.276,567,0.0,1358.41436501
-0.0327124,0.0330088734627,496.2653777599335,-0.453103,2,569000,0.0391385,1000.0,143.246,569,0.0,1359.2442875
-0.0353498,0.0978998541832,498.04635882377625,-0.456674,2,571000,0.0377528,1000.0,146.988,571,0.0,1360.74136084
-0.0399935,0.04096108675,499.8272840976715,-0.518072,2,573000,0.0306417,1000.0,126.926,573,0.0,1360.80630471
-0.0415222,0.0706915259361,501.59451508522034,-0.546851,2,575000,0.0368062,1000.0,144.763,575,0.0,1361.8881231
-0.0352186,0.0640054345131,503.37511348724365,-0.572478,2,577000,0.0415418,1000.0,145.099,577,0.0,1362.99797137
-0.0349973,0.0639247894287,505.1553931236267,-0.588878,2,579000,0.034254,1000.0,140.992,579,0.0,1363.10443004
-0.0366221,0.0614724159241,506.9545269012451,-0.576825,2,581000,0.0321642,1000.0,143.431,581,0.0,1362.9250835
-0.0334852,0.0666916370392,508.734845161438,-0.568218,2,583000,0.0404691,1000.0,150.747,583,0.0,1363.91375958
-0.0379171,0.0781299471855,510.5147247314453,-0.598355,2,585000,0.030304,1000.0,149.547,585,0.0,1365.66647663
-0.03459,0.0238521099091,512.2806451320648,-0.610329,2,587000,0.0344546,1000.0,146.239,587,0.0,1367.54843789
-0.0177327,0.0295962691307,514.0617680549622,-0.608525,2,589000,0.092422,1000.0,145.885,589,0.0,1369.00800879
-0.0405028,0.0653014183044,515.8280041217804,-0.622836,2,591000,0.0296025,1000.0,144.527,591,0.0,1368.6283609
-0.0113969,0.04555529356,517.6192443370819,-0.618661,2,593000,0.193826,1000.0,139.589,593,0.0,1369.96081917
-0.0332093,0.0532666444778,519.3905825614929,-0.640896,2,595000,0.0257058,1000.0,139.649,595,0.0,1369.35709808
-0.0409789,0.0588474869728,521.1813113689423,-0.657387,3,598000,0.03115,1000.0,200.12,598,0.0,1377.17332748
-0.0404238,0.0619516372681,522.9526474475861,-0.657212,2,600000,0.032408,1000.0,143.884,600,0.0,1376.28080213
-0.0368314,0.0768373012543,524.7337362766266,-0.679556,2,602000,0.0270776,1000.0,144.176,602,0.0,1376.92757628
-0.037191,0.0998378396034,526.5153675079346,-0.706407,2,604000,0.0316308,1000.0,144.994,604,0.0,1378.2127776
-0.035411,0.0753674507141,528.2964177131653,-0.702249,2,606000,0.0399526,1000.0,141.49,606,0.0,1376.00321826
-0.0343127,0.0532997846603,530.0617661476135,-0.745611,2,608000,0.0449377,1000.0,141.802,608,0.0,1376.78794461
-0.0360498,0.0446395874023,531.8447778224945,-0.754223,2,610000,0.0316757,1000.0,138.84,610,0.0,1376.68339861
-0.0334132,0.0403304696083,533.6244151592255,-0.737607,2,612000,0.037856,1000.0,134.523,612,0.0,1377.517497
-0.0381075,0.0545183420181,535.3935606479645,-0.748076,2,614000,0.0288183,1000.0,145.214,614,0.0,1376.41554717
-0.0349764,0.0556010007858,537.1718327999115,-0.757112,2,616000,0.0441836,1000.0,151.12,616,0.0,1376.0900876
-0.0341304,0.0485700368881,538.9524252414703,-0.742433,2,618000,0.0305063,1000.0,142.259,618,0.0,1377.66767317
-0.0304912,0.0526915192604,540.7344892024994,-0.778322,2,620000,0.0473206,1000.0,140.997,620,0.0,1394.66043021
-0.0374539,0.0537446141243,542.514965057373,-0.795853,2,622000,0.0283866,1000.0,143.392,622,0.0,1394.33775927
-0.040792,0.0530071258545,544.2815380096436,-0.815601,2,624000,0.0270516,1000.0,140.364,624,0.0,1394.40848654
-0.0296022,0.0506944656372,546.0621857643127,-0.81785,2,626000,0.0461467,1000.0,142.295,626,0.0,1394.62811131
-0.0322102,0.0797864198685,547.8436925411224,-0.83943,2,628000,0.0536715,1000.0,155.321,628,0.0,1394.57110803
-0.0399024,0.05882781744,549.6256637573242,-0.870552,2,630000,0.0340001,1000.0,149.272,630,0.0,1394.04898241
-0.0395169,0.0889896154404,551.4057750701904,-0.869534,2,632000,0.0282965,1000.0,146.528,632,0.0,1393.86704271
-0.03814,0.0283566713333,553.1800312995911,-0.887216,2,634000,0.0375943,1000.0,139.12,634,0.0,1393.65459041
-0.0362895,0.0694373846054,554.9366583824158,-0.875266,2,636000,0.0333869,1000.0,148.064,636,0.0,1393.46027379
-0.0359333,0.0796140432358,556.7178640365601,-0.849713,2,638000,0.0424825,1000.0,152.267,638,0.0,1394.34413742
-0.0356414,0.0881081819534,558.4998548030853,-0.861416,3,641000,0.0428079,1000.0,206.865,641,0.0,1394.19057268
-0.0302345,0.0492857098579,560.280975818634,-0.900312,2,643000,0.0495791,1000.0,145.966,643,0.0,1393.32026165
-0.0279786,0.0873090624809,562.0463426113129,-0.926693,2,645000,0.0542786,1000.0,142.573,645,0.0,1393.50104215
-0.0384083,0.0511536002159,563.8511848449707,-0.944945,2,647000,0.040544,1000.0,145.208,647,0.0,1395.03108969
-0.0388563,0.09626942873,565.6243612766266,-0.958477,2,649000,0.0337778,1000.0,146.531,649,0.0,1395.70629148
-0.0351895,0.0213045477867,567.4058334827423,-0.9731,2,651000,0.0319286,1000.0,146.95,651,0.0,1397.81533398
-0.0322165,0.0835784077644,569.1885180473328,-1.01217,2,653000,0.0472096,1000.0,152.668,653,0.0,1398.50302591
-0.0244681,0.0883825421333,570.9680042266846,-1.01902,2,655000,0.0631636,1000.0,150.565,655,0.0,1398.12940829
-0.0330335,0.0654170513153,572.7334756851196,-1.03053,2,657000,0.0448674,1000.0,144.002,657,0.0,1397.53665995
-0.0373072,0.0405727624893,574.5157487392426,-1.06853,2,659000,0.0317744,1000.0,141.033,659,0.0,1398.73812923
-0.0309343,0.0361022353172,576.2803390026093,-1.0248,2,661000,0.0445117,1000.0,145.263,661,0.0,1399.17345533
-0.0383311,0.0813153386116,578.0631234645844,-1.01683,2,663000,0.0297408,1000.0,149.636,663,0.0,1399.92170196
-0.0285029,0.0484350919724,579.84308552742,-1.00777,2,665000,0.0645277,1000.0,140.876,665,0.0,1401.30038991
-0.0319054,0.0429222583771,581.6094055175781,-1.04146,2,667000,0.0424889,1000.0,147.363,667,0.0,1401.33690765
-0.0244671,0.00652951002121,583.3904485702515,-1.02285,2,669000,0.0610674,1000.0,147.37,669,0.0,1402.46668252
-0.032921,0.0479316711426,585.1716947555542,-1.03867,2,671000,0.0376039,1000.0,150.568,671,0.0,1403.14605866
-0.0356413,0.0385166406631,586.9376437664032,-1.04159,2,673000,0.0328987,1000.0,153.508,673,0.0,1405.19139091
-0.0372182,0.0644649863243,588.7349948883057,-1.0182,2,675000,0.0319813,1000.0,155.421,675,0.0,1405.63419017
-0.0356639,0.0506022572517,590.5149712562561,-1.03279,2,677000,0.0437709,1000.0,150.006,677,0.0,1406.51676008
-0.0348113,0.0374916195869,592.296350479126,-1.0389,2,679000,0.0352666,1000.0,147.758,679,0.0,1408.46867487
-0.0274116,0.0465090870857,594.0617654323578,-1.07781,2,681000,0.0563079,1000.0,151.209,681,0.0,1409.66439991
-0.0408139,0.0388109087944,595.8444149494171,-1.07333,3,684000,0.0329,1000.0,207.247,684,0.0,1409.86293481
-0.0371231,0.0456703901291,597.608984708786,-1.09173,2,686000,0.033791,1000.0,147.235,686,0.0,1409.96928923
-0.0336143,0.0495972633362,599.3906319141388,-1.10603,2,688000,0.0480816,1000.0,152.042,688,0.0,1410.47385952
-0.0344048,0.0414159297943,601.1650729179382,-1.09737,2,690000,0.0362134,1000.0,155.361,690,0.0,1412.61573215
-0.0272547,0.0527402162552,602.9365990161896,-1.09669,2,692000,0.0491297,1000.0,149.916,692,0.0,1413.04585104
-0.0351126,0.0664513111115,604.7187457084656,-1.11812,2,694000,0.0337183,1000.0,153.673,694,0.0,1414.13136724
-0.0337478,0.0154851675034,606.4837472438812,-1.11095,2,696000,0.0347178,1000.0,147.964,696,0.0,1415.72605067
-0.0295868,0.0341440439224,608.265807390213,-1.11767,2,698000,0.0434006,1000.0,156.184,698,0.0,1417.26426726
-0.0384951,0.0460905432701,610.0468063354492,-1.10862,2,700000,0.029223,1000.0,156.729,700,0.0,1418.7844673
-0.0401419,0.073352098465,611.81223487854,-1.10465,2,702000,0.0312709,1000.0,156.965,702,0.0,1420.58877667
-0.0340748,0.0714277625084,613.5932862758636,-1.1407,2,704000,0.0463262,1000.0,150.286,704,0.0,1421.42402651
-0.032967,0.0812282562256,615.3748631477356,-1.15872,2,706000,0.044293,1000.0,159.623,706,0.0,1424.51759217
-0.033118,0.0706777572632,617.1404712200165,-1.18421,2,708000,0.0493628,1000.0,157.133,708,0.0,1425.1635062
-0.0356801,0.0601459145546,618.9215786457062,-1.18473,2,710000,0.0343904,1000.0,160.141,710,0.0,1427.42254558
-0.0302595,0.106581807137,620.6869385242462,-1.2149,2,712000,0.0599985,1000.0,157.477,712,0.0,1427.90833733
-0.033979,0.123362421989,622.468460559845,-1.22048,2,714000,0.0379739,1000.0,166.583,714,0.0,1430.14511512
-0.0327476,0.0486066937447,624.2336523532867,-1.192,2,716000,0.0439439,1000.0,154.952,716,0.0,1431.16452661
-0.0358666,0.0514046549797,626.000016450882,-1.17493,2,718000,0.033443,1000.0,155.899,718,0.0,1431.11694239
-0.0418858,0.639254778624,627.796746969223,-1.19724,2,720000,0.0427769,1000.0,109.155,720,0.0,1414.10068497
-0.0420212,0.826988354325,629.5936663150787,-1.2009,2,722000,0.0316238,1000.0,152.786,722,0.0,1415.83448495
-0.0383348,0.673405855894,631.3601026535034,-1.23316,2,724000,0.118238,1000.0,90.0844,724,0.0,1399.1582767
-0.0428491,0.0860106348991,633.1403465270996,-1.22165,3,727000,0.0317542,1000.0,211.952,727,0.0,1400.80075152
-0.0348412,0.0681392550468,634.9369082450867,-1.20231,2,729000,0.0441539,1000.0,151.372,729,0.0,1401.35556839
-0.0360944,0.0574072003365,636.704119682312,-1.22882,2,731000,0.03146,1000.0,160.902,731,0.0,1403.39695333
-0.0343219,0.0584710836411,638.4680426120758,-1.20566,2,733000,0.0295076,1000.0,156.265,733,0.0,1404.80804765
-0.0359807,0.0709114074707,640.2510385513306,-1.2196,2,735000,0.0415298,1000.0,161.226,735,0.0,1406.01951026
-0.0353127,0.0401314496994,642.0154378414154,-1.2257,2,737000,0.0306195,1000.0,161.345,737,0.0,1407.75506603
-0.0300585,0.0293751358986,643.7981445789337,-1.2493,2,739000,0.0366243,1000.0,158.907,739,0.0,1409.80881012
-0.0370124,0.0704474449158,645.5620317459106,-1.27246,2,741000,0.0345692,1000.0,162.838,741,0.0,1411.33242567
-0.0217079,0.0771452784538,647.343034029007,-1.27357,2,743000,0.0815097,1000.0,161.699,743,0.0,1414.20903033
-0.0373474,0.0627182126045,649.1086781024933,-1.27076,2,745000,0.0368788,1000.0,158.656,745,0.0,1414.01955695
-0.0331118,0.0466464757919,650.8898069858551,-1.28355,2,747000,0.0374204,1000.0,157.231,747,0.0,1415.04918889
-0.0368691,0.0474063754082,652.6716966629028,-1.28371,2,749000,0.0361372,1000.0,161.006,749,0.0,1416.64134499
-0.0367612,0.0406787395477,654.4522948265076,-1.30467,2,751000,0.0419807,1000.0,159.042,751,0.0,1417.89311972
-0.0351911,0.0516119599342,656.2186691761017,-1.31366,2,753000,0.0339271,1000.0,157.227,753,0.0,1418.89844166
-0.037383,0.0483849048615,658.0010590553284,-1.30272,2,755000,0.0369424,1000.0,163.116,755,0.0,1421.07189725
-0.03813,0.0775412321091,659.7967109680176,-1.31611,2,757000,0.0403594,1000.0,157.155,757,0.0,1423.54292168
-0.0295605,0.0406484007835,661.5772457122803,-1.29338,2,759000,0.0412971,1000.0,157.167,759,0.0,1424.94683386
-0.0355638,0.061468064785,663.342875957489,-1.3023,2,761000,0.0384962,1000.0,156.945,761,0.0,1425.87960943
-0.0358662,0.044314801693,665.1251184940338,-1.32108,2,763000,0.034779,1000.0,163.918,763,0.0,1426.83032481
-0.039,0.09018856287,666.9059517383575,-1.35211,2,765000,0.0328019,1000.0,160.677,765,0.0,1427.20970384
-0.0401839,0.0490232110023,668.6748669147491,-1.34456,3,768000,0.0404509,1000.0,234.132,768,0.0,1428.19754494
-0.0301276,0.0874392390251,670.4527742862701,-1.32928,2,770000,0.0469104,1000.0,158.883,770,0.0,1430.13045506
-0.0369156,0.04799669981,672.2340805530548,-1.3694,2,772000,0.0387381,1000.0,157.812,772,0.0,1430.33337645
-0.0320847,0.0595661997795,673.9991216659546,-1.34833,2,774000,0.0428997,1000.0,158.48,774,0.0,1431.75949736
-0.0388362,0.107952475548,675.7977643013,-1.36204,2,776000,0.0392157,1000.0,159.47,776,0.0,1431.18052209
-0.0349443,0.0057692527771,677.5464427471161,-1.31814,2,778000,0.0310653,1000.0,151.648,778,0.0,1431.58528461
-0.0346001,0.0704993009567,679.3276717662811,-1.35121,2,780000,0.0376953,1000.0,160.073,780,0.0,1431.5508391
-0.035715,0.044601559639,681.1132462024689,-1.37317,2,782000,0.0406011,1000.0,157.228,782,0.0,1431.20023311
-0.0316123,0.0508820414543,682.8910417556763,-1.39867,2,784000,0.0454027,1000.0,163.29,784,0.0,1432.89757842
-0.0317922,0.0521929860115,684.6553418636322,-1.43764,2,786000,0.0456944,1000.0,163.191,786,0.0,1433.5890694
-0.0358935,-0.0173304080963,686.4531772136688,-1.46302,2,788000,0.0402428,1000.0,155.941,788,0.0,1435.50846783
-0.0371201,0.055392563343,688.2340970039368,-1.45222,2,790000,0.0349562,1000.0,165.997,790,0.0,1435.49124542
-0.0362657,0.0563290119171,690.0167150497437,-1.49397,2,792000,0.0331117,1000.0,163.011,792,0.0,1436.58784941
-0.0336018,0.0212314724922,691.7965278625488,-1.48642,2,794000,0.0333659,1000.0,156.837,794,0.0,1437.63961521
-0.0385951,0.0525748729706,693.5775158405304,-1.48775,2,796000,0.0315863,1000.0,163.635,796,0.0,1438.9304958
-0.0324956,0.0937414765358,695.3429553508759,-1.48085,2,798000,0.058735,1000.0,162.914,798,0.0,1438.53544299
-0.0319431,0.00335681438446,697.124091386795,-1.46839,2,800000,0.0510365,1000.0,155.769,800,0.0,1440.32069574
-0.036012,0.0642994642258,698.9056503772736,-1.47215,2,802000,0.0340904,1000.0,156.957,802,0.0,1440.50644344
-0.0249287,0.0317735671997,700.6870393753052,-1.49742,2,804000,0.0622517,1000.0,161.924,804,0.0,1441.58328187
-0.0174142,0.0437056422234,702.452271938324,-1.50773,2,806000,0.204737,1000.0,153.544,806,0.0,1441.99319357
-0.0387827,0.0708720088005,704.2342813014984,-1.52507,2,808000,0.0288486,1000.0,166.644,808,0.0,1443.35192199
-0.0427507,0.0601902008057,706.0150334835052,-1.50912,3,811000,0.0341266,1000.0,240.112,811,0.0,1443.09186145
-0.0357863,0.0827413201332,707.7962093353271,-1.55247,2,813000,0.0370428,1000.0,162.594,813,0.0,1443.11903676
-0.033878,0.0336880683899,709.5617032051086,-1.53216,2,815000,0.0381272,1000.0,164.358,815,0.0,1443.40195729
-0.0298891,0.0711172819138,711.3436417579651,-1.55262,2,817000,0.0569937,1000.0,160.578,817,0.0,1444.59630037
-0.0320292,0.0497767925262,713.1249632835388,-1.55514,2,819000,0.0365459,1000.0,161.778,819,0.0,1444.97798003
-0.0310967,0.0165408849716,714.9053332805634,-1.53687,2,821000,0.049893,1000.0,157.064,821,0.0,1463.02273867
-0.034074,0.0344127416611,716.6869163513184,-1.54078,2,823000,0.0400792,1000.0,161.321,823,0.0,1482.13687531
-0.0299301,0.022604227066,718.4621682167053,-1.56007,2,825000,0.0523815,1000.0,155.189,825,0.0,1482.89843128
-0.03589,0.0477353930473,720.2335968017578,-1.58424,2,827000,0.0293301,1000.0,157.129,827,0.0,1483.61268672
-0.0406777,0.0350645184517,722.0250632762909,-1.59872,2,829000,0.0320703,1000.0,167.649,829,0.0,1483.60104632
-0.092008,0.700778335333,723.8132922649384,-1.67921,2,831000,8.78827,1000.0,109.137,831,0.0,1465.99046677
-0.0392285,0.0831756591797,725.593519449234,-1.68285,2,833000,0.0291976,1000.0,168.723,833,0.0,1466.87361146
-0.051016,0.854462146759,727.3741557598114,-1.71821,2,835000,0.0600677,1000.0,108.806,835,0.0,1449.64609068
-0.0375791,0.0605257153511,729.1554365158081,-1.72846,2,837000,0.0377106,1000.0,169.789,837,0.0,1451.83082555
-0.0340934,0.062079668045,730.9366743564606,-1.71218,2,839000,0.0330785,1000.0,166.763,839,0.0,1450.88582425
-0.039752,0.103092491627,732.7181525230408,-1.71867,2,841000,0.0319092,1000.0,168.77,841,0.0,1451.21461974
-0.0336097,0.0313722491264,734.5464210510254,-1.74704,2,843000,0.0384739,1000.0,164.792,843,0.0,1450.8935564
-0.0346911,0.0362256765366,736.3272316455841,-1.75893,2,845000,0.0344063,1000.0,162.926,845,0.0,1452.94972245
-0.0341694,0.0719837546349,738.1092176437378,-1.77818,2,847000,0.0454665,1000.0,174.49,847,0.0,1453.37412896
-0.0207816,0.0330986976624,739.8755655288696,-1.79293,2,849000,0.0802535,1000.0,165.415,849,0.0,1453.44646462
-0.0378408,0.0630757808685,741.6558456420898,-1.81024,2,851000,0.0373242,1000.0,165.406,851,0.0,1453.68171726
-0.0350587,0.0463681817055,743.4375331401825,-1.82705,3,854000,0.0501414,1000.0,240.932,854,0.0,1455.56875509
-0.0289791,0.0586652755737,745.2184283733368,-1.87661,2,856000,0.0572651,1000.0,166.374,856,0.0,1454.80649668
-0.035308,0.0773484706879,746.9996757507324,-1.89322,2,858000,0.0335713,1000.0,162.802,858,0.0,1455.20557379
-0.0332443,0.0399724245071,748.781170129776,-1.905,2,860000,0.0403909,1000.0,166.406,860,0.0,1457.24121082
-0.0335373,0.04810744524,750.5624115467072,-1.91063,2,862000,0.0495921,1000.0,165.232,862,0.0,1458.80272631
-0.0354695,0.0748291611671,752.3434643745422,-1.92136,2,864000,0.0417085,1000.0,167.34,864,0.0,1459.29013951
-0.0331174,0.0430678725243,754.1243002414703,-1.93178,2,866000,0.0383705,1000.0,167.877,866,0.0,1459.91967421
-0.0346826,0.0308867692947,755.8906970024109,-1.92731,2,868000,0.0361007,1000.0,168.912,868,0.0,1461.1761354
-0.0329932,0.0609149932861,757.6723439693451,-1.9123,2,870000,0.0453993,1000.0,173.741,870,0.0,1461.65066388
-0.0315881,0.0255565643311,759.4376702308655,-1.89027,2,872000,0.0463571,1000.0,169.998,872,0.0,1462.34674005
-0.0326993,0.0332443118095,761.218752861023,-1.91158,2,874000,0.0473151,1000.0,162.386,874,0.0,1462.53755093
-0.0336942,0.0584206581116,762.9991588592529,-1.94863,2,876000,0.0386509,1000.0,166.904,876,0.0,1463.91067482
-0.037456,0.0784928202629,764.7810890674591,-1.93959,2,878000,0.0464925,1000.0,168.513,878,0.0,1464.2788277
-0.0295124,0.0421105027199,766.5460839271545,-1.96131,2,880000,0.0596588,1000.0,163.733,880,0.0,1465.50670399
-0.0247959,0.032222032547,768.3279287815094,-1.9718,2,882000,0.0615991,1000.0,165.56,882,0.0,1467.47479152
-0.0294534,0.0794829726219,770.1089911460876,-1.98312,2,884000,0.0506081,1000.0,163.044,884,0.0,1467.9514349
-0.0105301,0.0387930870056,771.8908689022064,-1.99002,2,886000,0.252589,1000.0,167.83,886,0.0,1468.80990373
-0.0364686,0.0483919382095,773.6411807537079,-1.9829,2,888000,0.0339716,1000.0,167.897,888,0.0,1468.30341763
-0.0362491,0.0522903800011,775.4210095405579,-1.97133,2,890000,0.0351759,1000.0,163.608,890,0.0,1469.14369328
-0.0313313,0.0404343008995,777.206732749939,-1.98161,2,892000,0.0382747,1000.0,162.846,892,0.0,1468.86583281
-0.0390227,0.0783738493919,778.9834494590759,-2.00148,2,894000,0.0351529,1000.0,166.286,894,0.0,1468.61818362
-0.0408313,0.0324270129204,780.7494382858276,-1.97173,3,897000,0.037921,1000.0,237.212,897,0.0,1468.96919211
-0.030556,0.00519543886185,782.5306589603424,-1.93166,2,899000,0.0456232,1000.0,161.295,899,0.0,1469.35764588
-0.0321098,0.0334232449532,784.2971110343933,-1.89912,2,901000,0.04612,1000.0,162.59,901,0.0,1468.59386446
-0.0369945,0.0489971041679,786.0621795654297,-1.90969,2,903000,0.0350725,1000.0,162.074,903,0.0,1469.00160973
-0.0340209,0.032078742981,787.843052148819,-1.92134,2,905000,0.0387977,1000.0,156.244,905,0.0,1467.08873803
-0.0297008,0.0683559179306,789.6260678768158,-1.9237,2,907000,0.0534605,1000.0,160.453,907,0.0,1467.75766772
-0.0341169,0.069079220295,791.4058320522308,-1.93872,2,909000,0.0340045,1000.0,162.144,909,0.0,1466.58946388
-0.0350001,0.0425194501877,793.1870677471161,-1.95898,2,911000,0.0426581,1000.0,156.114,911,0.0,1466.83640531
-0.030887,0.0712825059891,794.9530861377716,-1.95387,2,913000,0.0472336,1000.0,162.291,913,0.0,1466.41969955
-0.0359785,0.0534124970436,796.7349925041199,-1.94454,2,915000,0.0340726,1000.0,158.118,915,0.0,1466.25259521
-0.0373914,0.0803827047348,798.499419927597,-1.94962,2,917000,0.0448652,1000.0,162.41,917,0.0,1465.25969818
-0.00770093,0.0745214223862,800.2823173999786,-1.97519,2,919000,0.122371,1000.0,158.987,919,0.0,1464.83808621
-0.0340106,0.0678325891495,802.0463953018188,-1.98482,2,921000,0.0451056,1000.0,161.449,921,0.0,1465.65874578
