EpThisIter,TimestepsSoFar,loss_kl,EpisodesSoFar,loss_pol_entpen,EpLenMean,loss_pol_surr,TimeElapsed,ev_tdlam_before,EpRewMean,loss_ent,loss_vf_loss
41,901100,0.0556089,18022,0.0,50.0,-0.029209,769.2972114086151,0.958086490631,-7.56468103814,-4.29133,0.0918009
41,903150,0.0984997,18063,0.0,50.0,0.014254,771.0813176631927,0.95697247237,-7.70936834002,-4.32709,0.0712606
41,905200,0.051097,18104,0.0,50.0,-0.00916001,772.8207972049713,0.952349595726,-7.37807558732,-4.33121,0.0876575
41,907250,0.0609045,18145,0.0,50.0,-0.00935661,774.5906200408936,0.947493497282,-6.86984982985,-4.33407,0.127736
41,909300,0.0354473,18186,0.0,50.0,-0.0196,776.3333780765533,0.93641821295,-6.46565286491,-4.32913,0.126996
41,911350,0.0483189,18227,0.0,50.0,-0.00730438,778.1014347076416,0.966153528541,-7.01330655854,-4.33363,0.0861243
41,913400,0.0666422,18268,0.0,50.0,-0.00255492,779.8345746994019,0.968787165359,-7.35912234446,-4.34309,0.0776074
41,915450,0.0889284,18309,0.0,50.0,-0.00705922,781.5919244289398,0.971061928198,-7.77778708621,-4.34886,0.0858402
41,917500,0.0520932,18350,0.0,50.0,-0.0131649,783.3561630249023,0.962831988931,-8.34916414174,-4.36761,0.0830353
41,919550,0.0442295,18391,0.0,50.0,-0.00454465,785.1017525196075,0.965359374881,-8.49688207251,-4.37759,0.107403
41,921600,0.0653521,18432,0.0,50.0,-0.0232395,786.8362805843353,0.949389263988,-7.96518588344,-4.38834,0.0635155
40,923600,0.0565642,18472,0.0,50.0,-0.0197263,788.5781404972076,0.964789927006,-7.34953793892,-4.36171,0.0858889
41,925650,0.0511341,18513,0.0,50.0,-0.00613673,790.3043568134308,0.96841565147,-7.59940111444,-4.36763,0.0941537
41,927700,0.0384275,18554,0.0,50.0,-0.0264704,792.0705089569092,0.96381951496,-7.41848197573,-4.38291,0.0447691
41,929750,0.0685683,18595,0.0,50.0,-0.00383459,793.8204140663147,0.973564496264,-7.49362752604,-4.38738,0.069639
41,931800,0.0512726,18636,0.0,50.0,-0.000582744,795.5546598434448,0.947033137083,-7.12811416546,-4.36993,0.0965724
41,933850,0.0764868,18677,0.0,50.0,-0.000599727,797.296391248703,0.936361551285,-6.98469790371,-4.3627,0.0863637
41,935900,0.0801289,18718,0.0,50.0,0.000199011,799.0654323101044,0.968048863113,-7.10715788988,-4.34564,0.0750362
41,937950,0.100903,18759,0.0,50.0,-0.0206296,800.789363861084,0.971905209124,-7.75737030461,-4.34112,0.0559345
41,940000,0.0301874,18800,0.0,50.0,-0.0241198,802.5384986400604,0.965926345438,-8.16196431435,-4.36056,0.0731526
41,942050,0.0509985,18841,0.0,50.0,-0.0150192,804.2684938907623,0.980296829715,-7.9967543044,-4.35051,0.0638144
41,944100,0.0664119,18882,0.0,50.0,-0.018215,806.0231878757477,0.96676890552,-7.9122786573,-4.34815,0.0675155
41,946150,0.100283,18923,0.0,50.0,0.00290066,807.7739193439484,0.965940114111,-8.01773214785,-4.35407,0.0731958
41,948200,0.0351079,18964,0.0,50.0,-0.0213593,809.5311162471771,0.969038465992,-8.18299690048,-4.33319,0.0701515
41,950250,0.0814779,19005,0.0,50.0,-0.0139938,811.2569732666016,0.981341252103,-8.35464596128,-4.32475,0.0492372
41,952300,0.0595533,19046,0.0,50.0,-0.0100433,813.0071058273315,0.968160845339,-8.60737143756,-4.31561,0.0695343
41,954350,0.0530934,19087,0.0,50.0,-0.0152781,814.7427031993866,0.967548280954,-7.7343420625,-4.31297,0.0779523
41,956400,0.0849124,19128,0.0,50.0,0.00213697,816.4994316101074,0.965277984738,-7.27866739718,-4.30585,0.0727333
41,958450,0.10295,19169,0.0,50.0,-0.0129759,818.2263007164001,0.964518722147,-7.13882807512,-4.3012,0.0755251
41,960500,0.0523121,19210,0.0,50.0,-0.00599392,819.9751751422882,0.977309143171,-7.25328637757,-4.30908,0.0878204
41,962550,0.0639599,19251,0.0,50.0,-0.0194001,821.7107870578766,0.970390558243,-7.2372483579,-4.31333,0.0808055
41,964600,0.0866828,19292,0.0,50.0,-0.00101463,823.4595711231232,0.955924104899,-7.69960565056,-4.31786,0.0982862
41,966650,0.0594591,19333,0.0,50.0,-0.017214,825.1873326301575,0.961435854435,-7.34505099233,-4.30605,0.0833191
41,968700,0.0836616,19374,0.0,50.0,-0.0145346,826.9371511936188,0.971223087981,-7.10204065949,-4.29569,0.066495
41,970750,0.0593128,19415,0.0,50.0,-0.0135657,828.6555452346802,0.964392777532,-7.31642844649,-4.31685,0.0847798
41,972800,0.0694349,19456,0.0,50.0,-0.00896968,830.4064242839813,0.975997261703,-7.86423880614,-4.32854,0.0538202
40,974800,0.0586897,19496,0.0,50.0,-0.00749221,832.1243269443512,0.98144119978,-8.21693668695,-4.32974,0.0582291
41,976850,0.0444794,19537,0.0,50.0,-0.0117371,833.8744738101959,0.964856117964,-7.69367251064,-4.32925,0.079217
41,978900,0.060956,19578,0.0,50.0,-0.000172936,835.6091415882111,0.967298984528,-7.5452759524,-4.32758,0.0555309
41,980950,0.0449783,19619,0.0,50.0,-0.0132649,837.3552815914154,0.984425215051,-7.52417355043,-4.29229,0.0422229
41,983000,0.0623148,19660,0.0,50.0,-0.00114905,839.0706136226654,0.967397425324,-7.63511678023,-4.28954,0.0606505
41,985050,0.0441345,19701,0.0,50.0,-0.0157168,840.8196287155151,0.987237078138,-7.91354385147,-4.28328,0.0255324
41,987100,0.0467955,19742,0.0,50.0,-0.0243398,842.540158033371,0.971974231303,-8.0995231762,-4.27488,0.0765797
41,989150,0.0662748,19783,0.0,50.0,0.00580788,844.2845542430878,0.975036006421,-7.81322944117,-4.27313,0.0810822
41,991200,0.0580339,19824,0.0,50.0,-0.00591011,846.0068075656891,0.967382948846,-7.61586580749,-4.27119,0.0761191
41,993250,0.0951839,19865,0.0,50.0,-0.0137409,847.7420008182526,0.977763643488,-7.23718345971,-4.2587,0.054274
41,995300,0.0552376,19906,0.0,50.0,-0.00460658,849.4611692428589,0.960075229406,-7.09868850651,-4.24758,0.104417
41,997350,0.0544947,19947,0.0,50.0,-0.00729504,851.21852684021,0.961201660335,-7.41530453954,-4.26322,0.0883611
41,999400,0.0756009,19988,0.0,50.0,-0.0175687,852.9839291572571,0.961119994521,-7.60626783844,-4.27136,0.0665902
41,1001450,0.243587,20029,0.0,50.0,-0.0228587,854.7180662155151,0.93802357465,-8.09561701251,-4.27219,0.109466
