loss_ent,ev_tdlam_before,EpThisIter,loss_pol_entpen,TimeElapsed,loss_vf_loss,loss_kl,EpisodesSoFar,EpLenMean,loss_pol_surr,TimestepsSoFar,EpRewMean
-0.441112,-0.0113079547882,2,0.0,776.9221851825714,5949.45,0.0101128,5197,821.08,-0.00940691,894880,7663.26719025
-0.45547,0.0820943117142,2,0.0,778.7038404941559,5991.69,0.0135196,5199,821.08,-0.0134189,896880,7662.98453096
-0.462364,-0.151146054268,2,0.0,780.4691777229309,6234.9,0.0168321,5201,831.05,-0.00664781,898880,7755.81068695
-0.460829,0.327630758286,2,0.0,782.2346198558807,5028.56,0.0107143,5203,837.89,-0.00966024,900299,7819.55361762
-0.461098,0.272408425808,3,0.0,784.0178270339966,7638.97,0.0149955,5206,842.77,-0.00818195,902722,7864.81733648
-0.482861,-0.0285621881485,2,0.0,785.781444311142,5869.72,0.011171,5208,842.77,-0.0134718,904722,7864.56479962
-0.492475,-0.00287401676178,2,0.0,787.538604259491,5890.48,0.0172012,5210,843.22,-0.0097384,906722,7868.51211257
-0.492207,0.310041546822,2,0.0,789.315920829773,4687.4,0.0162565,5212,839.18,-0.0110612,908318,7830.52116541
-0.485674,0.305138707161,3,0.0,791.0830843448639,4994.91,0.0117673,5215,832.73,-0.0114741,910673,7769.92674865
-0.489799,-0.0422067642212,2,0.0,792.8600149154663,5899.33,0.00710702,5217,832.73,-0.00961284,912673,7769.74043451
-0.484563,-0.00592422485352,2,0.0,794.6249127388,5932.13,0.0179682,5219,841.04,-0.0107003,914673,7847.35473473
-0.473187,0.00427293777466,2,0.0,796.4008047580719,5876.47,0.0150045,5221,856.46,-0.00827062,916673,7991.27504374
-0.48226,0.17411506176,3,0.0,798.156409740448,7859.38,0.00994511,5224,871.3,-0.00784249,919018,8129.76988009
-0.494531,0.771480351686,6,0.0,799.9456214904785,4186.61,0.00952175,5230,842.07,-0.0110947,921337,7856.8455631
-0.499526,0.893310941756,6,0.0,801.7043685913086,2561.01,0.00914715,5236,797.88,-0.0111978,922918,7444.00901849
-0.476108,0.834541484714,3,0.0,803.4885003566742,3472.94,0.00610626,5239,800.51,-0.00792433,925408,7468.39585743
-0.479165,0.944443225861,4,0.0,805.2586743831635,1474.83,0.0116537,5243,777.98,-0.0149796,927155,7257.86271462
-0.468729,0.0323639512062,2,0.0,807.0159928798676,5761.71,0.00969071,5245,777.98,-0.0103093,929155,7257.66636438
-0.470749,0.380986452103,3,0.0,808.7970240116119,6486.11,0.0120065,5248,765.98,-0.015734,930955,7145.43146028
-0.452113,0.0145388245583,2,0.0,810.5626447200775,5742.04,0.00978324,5250,773.56,-0.00922256,932955,7216.13793288
-0.447483,-0.0185641050339,2,0.0,812.3282632827759,5989.82,0.0207476,5252,783.33,-0.00872354,934955,7307.29320913
-0.443628,-0.0174242258072,3,0.0,814.1095106601715,8670.8,0.00833942,5255,789.15,-0.00741827,937955,7361.55339269
-0.428163,-0.00273656845093,2,0.0,815.8751277923584,5933.33,0.0152338,5257,799.37,-0.00903876,939955,7456.90404968
-0.405661,-0.0315363407135,2,0.0,817.6563732624054,5876.97,0.00914031,5259,811.61,-0.00795883,941955,7571.08312097
-0.391888,-0.0111002922058,2,0.0,819.4219923019409,5924.2,0.0200607,5261,812.93,-0.0105864,943955,7583.21447099
-0.398278,-0.004838347435,2,0.0,821.2032370567322,5941.81,0.0205332,5263,812.93,-0.00692572,945955,7582.98414209
-0.404287,0.314154684544,3,0.0,822.9688563346863,7162.94,0.0131204,5266,811.22,-0.00998287,947272,7566.87583657
-0.414831,0.349714994431,3,0.0,824.7501029968262,7656.75,0.00966987,5269,810.76,-0.00834518,949956,7562.28016283
-0.441593,0.284789502621,3,0.0,826.5157208442688,7773.82,0.0173353,5272,803.09,-0.0120974,952189,7490.4732891
-0.433059,-0.0149012804031,2,0.0,828.2969675064087,5463.55,0.017007,5274,803.09,-0.0113269,954189,7490.32005184
-0.433372,0.441588699818,2,0.0,830.0625848770142,4018.21,0.0197088,5276,796.03,-0.0118521,955483,7424.31260976
-0.428861,-0.0857133865356,2,0.0,831.8438308238983,5885.18,0.0272068,5278,800.92,-0.00703863,957483,7469.87398926
-0.432127,0.225446283817,3,0.0,833.6131494045258,6399.82,0.0264415,5281,800.8,-0.00916608,960471,7468.59329549
-0.434851,-0.0189354419708,2,0.0,835.3831608295441,5819.11,0.00973005,5283,804.11,-0.00901899,962471,7499.40644546
-0.434049,-0.0122644901276,2,0.0,837.1561887264252,5893.81,0.0121147,5285,804.11,-0.0100114,964471,7499.3537099
-0.448757,-0.133662223816,2,0.0,838.9409799575806,5986.82,0.0133991,5287,804.11,-0.0089442,966471,7499.24917944
-0.441396,0.00339061021805,2,0.0,840.7033033370972,5791.89,0.0249967,5289,804.11,-0.00586232,968471,7499.15349623
-0.450795,0.0623905062675,2,0.0,842.4845499992371,4320.13,0.010028,5291,812.96,-0.0123945,970471,7581.67216285
-0.454701,-0.142881512642,2,0.0,844.2501678466797,5907.59,0.0161347,5293,812.96,-0.00998378,972471,7581.62409602
-0.469669,0.461862981319,3,0.0,846.0470380783081,5603.01,0.0105507,5296,807.51,-0.0156485,974631,7530.70246308
-0.442418,-0.0292829275131,2,0.0,847.8439073562622,5886.01,0.00966951,5298,807.51,-0.0102707,976631,7530.70815275
-0.435492,-0.0253390073776,2,0.0,849.6251542568207,5915.15,0.016159,5300,807.51,-0.0102714,978631,7530.6692131
-0.430476,0.217189610004,3,0.0,851.390771150589,6074.6,0.0126297,5303,806.32,-0.0159082,980931,7519.5741902
-0.436894,-0.0136933326721,2,0.0,853.1720163822174,5042.01,0.017479,5305,806.32,-0.0129294,982931,7519.54239556
-0.444749,-0.120192885399,2,0.0,854.9397087097168,5966.02,0.0135013,5307,812.09,-0.0151084,984931,7573.3378987
-0.447129,-0.00592756271362,2,0.0,856.7210290431976,5913.48,0.0188377,5309,812.09,-0.0116741,986931,7573.31420494
-0.434012,-0.086896777153,2,0.0,858.4845817089081,6069.94,0.010631,5311,816.13,-0.011944,988931,7610.96549895
-0.409767,-0.00200748443604,2,0.0,860.2668664455414,5912.6,0.0152332,5313,816.13,-0.00503296,990931,7610.92178025
-0.434599,0.418986916542,3,0.0,862.0240366458893,3498.33,0.0190506,5316,808.9,-0.0136402,992563,7543.51293945
-0.430745,-0.00230300426483,2,0.0,863.8136603832245,5940.41,0.00565479,5318,808.9,-0.0064135,994563,7543.48580035
-0.439279,0.275829493999,3,0.0,865.5786435604095,7809.42,0.0152689,5321,802.54,-0.0102681,996927,7484.12115525
-0.439498,-0.00299179553986,2,0.0,867.3668646812439,5699.66,0.0103752,5323,809.09,-0.0115944,998927,7545.20879971
-0.428116,-0.0320950746536,2,0.0,869.1251978874207,5898.2,0.0115557,5325,812.07,-0.0117267,1000927,7572.98497876
