loss_kl,loss_pol_entpen,loss_ent,ev_tdlam_before,loss_vf_loss,EpThisIter,TimestepsSoFar,EpLenMean,EpisodesSoFar,loss_pol_surr,EpRewMean,TimeElapsed
0.0323536,0.0,0.0735432,0.99086079374,10.064,6,941990,355.39,3204,-0.0447897,1327.18814202,1030.3670094013214
0.0379484,0.0,0.0338326,0.991464229301,6.2484,6,944003,355.61,3210,-0.0440132,1333.11451117,1032.5231931209564
0.0337013,0.0,0.0133963,0.994036540389,14.7823,7,946145,345.84,3217,-0.0382371,1302.01341537,1034.671204328537
0.0362064,0.0,-0.0165552,0.995191328693,11.1609,6,948047,337.8,3223,-0.0511876,1274.04676668,1036.9403541088104
0.0300452,0.0,-0.0179018,0.987894573249,17.1079,7,950125,332.96,3230,-0.0441867,1256.56052976,1039.213338136673
0.0336213,0.0,0.00709832,0.991916798055,12.0983,7,952256,330.05,3237,-0.0406973,1247.47176486,1041.4688091278076
0.0312542,0.0,-0.0367285,0.99424557155,10.8492,7,954296,325.38,3244,-0.0375376,1233.61942556,1043.695925951004
0.0338518,0.0,-0.062404,0.993894075509,13.5123,6,956282,323.66,3250,-0.031493,1232.06670787,1045.9724497795105
0.0381758,0.0,-0.0564198,0.99101819098,14.0513,7,958259,320.61,3257,-0.0419354,1225.21437488,1048.2964432239532
0.0277732,0.0,-0.0269532,0.992358025629,12.8604,7,960325,316.32,3264,-0.0391526,1211.20085134,1050.7223312854767
0.0367772,0.0,-0.0218219,0.97665884532,23.9743,7,962534,314.67,3271,-0.0256552,1207.91207883,1053.117285490036
0.0323975,0.0,-0.0408686,0.985308216885,22.7236,6,964348,313.93,3277,-0.0413872,1204.99862366,1055.4918220043182
0.0397436,0.0,-0.0468729,0.985452403314,18.7213,8,966641,307.25,3285,-0.028413,1180.05334182,1057.9244565963745
0.0365755,0.0,-0.0442294,0.987969216891,15.6087,6,968441,304.59,3291,-0.0372584,1173.12507562,1060.3681740760803
0.0388495,0.0,-0.0651714,0.983833454549,57.9114,8,970706,304.12,3299,-0.0431199,1173.41403994,1062.90638422966
0.0417318,0.0,-0.0760391,0.990984939039,20.0255,7,972690,300.05,3306,-0.0390378,1157.69458749,1065.3311648368835
0.0405722,0.0,-0.0809995,0.997369504301,7.02937,7,974787,299.26,3313,-0.0404065,1156.33568242,1067.814346075058
0.0345989,0.0,-0.0875602,0.997772962786,6.12285,7,976823,296.51,3320,-0.0369838,1146.82799262,1070.2741272449493
0.0309199,0.0,-0.101333,0.996381137054,10.3292,7,978783,295.14,3327,-0.0485429,1144.01281939,1072.6560361385345
0.0383254,0.0,-0.117266,0.997228879482,10.3751,7,980807,294.19,3334,-0.0414572,1141.84563109,1074.7659227848053
0.0277834,0.0,-0.129918,0.987643068656,29.5607,7,983015,295.9,3341,-0.0322644,1150.77405753,1076.8155264854431
0.0323625,0.0,-0.131529,0.995554539841,6.96952,6,984874,295.51,3347,-0.0446889,1149.98354284,1078.9300484657288
0.0302673,0.0,-0.167699,0.985992620699,14.4047,7,987058,296.94,3354,-0.02881,1156.01455119,1081.281158208847
0.0348252,0.0,-0.172683,0.992553245276,11.7126,6,988906,298.55,3360,-0.0380528,1163.48922337,1083.6492478847504
0.02871,0.0,-0.161945,0.993693704717,17.8555,7,991066,298.03,3367,-0.0419118,1160.6354038,1085.997640132904
0.0271986,0.0,-0.153051,0.997451004572,9.68566,7,993243,298.31,3374,-0.0414519,1162.89961309,1088.3746178150177
0.0339137,0.0,-0.141831,0.980519181117,54.3456,7,995239,297.54,3381,-0.042125,1156.59359038,1090.7106835842133
0.0384775,0.0,-0.166372,0.995600837748,9.36729,7,997367,298.04,3388,-0.0412159,1158.6171759,1092.9443140029907
0.0432597,0.0,-0.178253,0.996904477244,9.27538,6,999220,300.23,3394,-0.0287217,1171.23755901,1095.0081589221954
0.0460173,0.0,-0.190731,0.997295960784,8.0996,7,1001395,301.21,3401,-0.0420081,1175.87831576,1097.0949485301971
