TimeElapsed,loss_pol_entpen,EpLenMean,loss_kl,EpThisIter,TimestepsSoFar,EpisodesSoFar,loss_vf_loss,loss_pol_surr,EpRewMean,ev_tdlam_before,loss_ent
745.7868094444275,0.0,933.82,0.018354,2,951807,1713,68.0516,-0.00771374,933.82,0.0030602812767,1.5162
747.3800294399261,0.0,933.82,0.00661465,2,953807,1715,67.7141,-0.0106124,933.82,0.0172629356384,1.49542
748.988617181778,0.0,933.82,0.0082111,2,955807,1717,69.497,-0.00988353,933.82,-0.010826587677,1.5033
750.5823640823364,0.0,933.82,0.00562838,2,957807,1719,69.1186,-0.00528518,933.82,-0.0141960382462,1.51881
752.1761085987091,0.0,933.82,0.00691593,2,959807,1721,68.34,-0.00889157,933.82,-0.00229573249817,1.51725
753.7854776382446,0.0,933.82,0.00744951,2,961807,1723,68.5308,-0.00836364,933.82,-0.0094872713089,1.51402
755.379222869873,0.0,941.0,0.0139173,2,963807,1725,68.8304,-0.00945062,941.0,-0.00113797187805,1.50746
756.9729692935944,0.0,941.0,0.013451,2,965807,1727,68.7353,-0.00755867,941.0,-0.00533354282379,1.5116
758.5667142868042,0.0,950.46,0.0120288,2,967807,1729,68.6412,-0.00685533,950.46,-0.0086886882782,1.51397
760.1605188846588,0.0,950.46,0.00762303,2,969807,1731,68.424,-0.0071468,950.46,-0.00118112564087,1.52195
761.7703158855438,0.0,948.19,0.00813978,3,972580,1734,98.9061,-0.0117835,948.19,0.0102088451385,1.52575
763.3638396263123,0.0,948.18,0.00888654,2,974107,1736,63.9281,-0.00997866,948.18,0.0663347244263,1.51629
764.9732089042664,0.0,944.24,0.0107075,3,976713,1739,91.5162,-0.0124696,944.24,0.0440146923065,1.50205
766.5669536590576,0.0,944.24,0.0115546,2,978713,1741,70.8583,-0.0110755,944.24,-0.0433470010757,1.48402
768.1763272285461,0.0,938.11,0.00850049,2,980100,1743,66.0989,-0.00895304,938.11,0.00768846273422,1.47039
769.7700700759888,0.0,938.11,0.0113931,2,982100,1745,69.3747,-0.0099276,938.11,-0.0338996648788,1.46055
771.3794395923615,0.0,938.11,0.00665745,2,984100,1747,69.4551,-0.00766888,938.11,-0.0114744901657,1.47227
772.988810300827,0.0,927.25,0.0091266,4,987014,1751,106.162,-0.0120856,927.25,0.0203905105591,1.46012
774.5825555324554,0.0,918.76,0.00638431,3,989165,1754,71.4134,-0.0111423,918.76,0.171756029129,1.4709
776.1919248104095,0.0,918.76,0.0150974,2,991165,1756,68.9353,-0.00629424,918.76,-0.0386176109314,1.48454
777.7856693267822,0.0,918.76,0.00809506,2,993165,1758,68.6581,-0.00792648,918.76,-0.024217247963,1.4911
779.3950409889221,0.0,914.36,0.00736403,3,995170,1761,98.6164,-0.00938318,914.36,-0.0232937335968,1.48175
780.9891889095306,0.0,899.6,0.00564391,3,996694,1764,94.1182,-0.00844102,899.6,-0.0188055038452,1.49098
782.5871953964233,0.0,899.6,0.00898645,2,998694,1766,42.8257,-0.00851519,899.6,0.268156945705,1.49133
784.1890692710876,0.0,903.3,0.010746,2,1000694,1768,65.4766,-0.00884566,903.3,0.000188827514648,1.49272
