TimestepsSoFar,loss_pol_entpen,TimeElapsed,ev_tdlam_before,EpThisIter,EpLenMean,loss_pol_surr,EpisodesSoFar,loss_ent,loss_kl,EpRewMean,loss_vf_loss
8949741,0.0,15623.613962888718,0.9446403943,22,89.64,-0.0560149,91840,-1.77591,2.09975,46.5571852488,0.883905
8951733,0.0,15627.207701683044,0.928396575153,22,90.39,-0.109838,91862,-1.76933,1.17498,47.0860320264,0.701421
8953811,0.0,15630.818805932999,0.933537259698,24,89.59,-0.0928225,91886,-1.79188,1.36999,46.6655488692,0.660245
8955805,0.0,15634.426161050797,0.947421770543,20,91.38,-0.108168,91906,-1.74746,1.6979,47.863167898,0.554583
8957926,0.0,15638.035524368286,0.936669312418,22,93.27,-0.116487,91928,-1.73973,1.30632,48.8348353398,0.768217
8959993,0.0,15641.618610143661,0.940565317869,24,91.14,-0.100137,91952,-1.75323,1.24111,47.8733387481,0.849167
8961984,0.0,15645.207880735397,0.935390993953,23,91.23,-0.11041,91975,-1.76548,1.39434,47.8194984433,1.00119
8964003,0.0,15648.833329200745,0.953226085752,23,90.02,-0.0594355,91998,-1.75255,2.10538,47.420866369,0.766982
8966075,0.0,15652.42633843422,0.940009985119,22,89.03,-0.0292106,92020,-1.69881,3.41473,47.1028516963,0.711108
8968136,0.0,15656.051326751709,0.927857726812,21,90.8,-0.113089,92041,-1.71916,1.14378,48.0846941159,0.774177
8970190,0.0,15659.629441022873,0.94202702865,23,90.59,-0.125641,92064,-1.71767,0.917128,47.8207816569,0.910318
8972286,0.0,15663.219630718231,0.900049082935,22,93.64,-0.113015,92086,-1.71147,1.69363,49.3795566745,0.889846
8974262,0.0,15666.781087875366,0.915481932461,23,91.49,-0.0886386,92109,-1.72773,1.84778,48.2858337638,1.0178
8976354,0.0,15670.379964590073,0.914885103703,23,91.31,-0.117781,92132,-1.75099,1.40683,48.018584229,1.30643
8978412,0.0,15673.989194393158,0.925637245178,24,90.21,-0.0986385,92156,-1.72683,1.23037,47.5388747348,1.18788
8980414,0.0,15677.58329987526,0.903680868447,20,90.32,-0.116824,92176,-1.77011,1.02423,47.688036299,1.15406
8982502,0.0,15681.147530794144,0.947793893516,23,90.77,-0.0824887,92199,-1.75542,1.72829,48.3303749571,1.00903
8984497,0.0,15684.723584413528,0.944451659918,23,89.71,-0.113581,92222,-1.77897,1.39798,48.0200237531,0.954941
8986601,0.0,15688.348364114761,0.947003506124,21,92.55,0.136488,92243,-1.66334,11.2752,49.6061771012,0.792287
8988660,0.0,15691.9421043396,0.927916191518,24,92.31,-0.101889,92267,-1.67837,1.24988,49.3297392004,1.17336
8990626,0.0,15695.535841941833,0.929392173886,23,89.48,-0.120776,92290,-1.69547,0.871637,47.6449931673,0.9772
8992733,0.0,15699.115441083908,0.914226070046,23,90.5,-0.121629,92313,-1.72029,0.930649,47.9235744687,1.02501
8994765,0.0,15702.708791971207,0.927545256913,23,88.8,-0.128593,92336,-1.73866,1.11694,47.0973507365,1.09796
8996781,0.0,15706.301866292953,0.936766348779,21,90.56,-0.138822,92357,-1.73845,0.946921,47.7743556141,0.904849
8998881,0.0,15709.94196343422,0.935145810246,22,92.06,-0.126751,92379,-1.7685,1.15189,48.6655005705,0.983007
9000872,0.0,15713.535702228546,0.919359222054,23,90.8,-0.0140148,92402,-1.72329,2.70048,48.0728999102,1.09889
9002915,0.0,15717.129441261292,0.923194892704,24,90.07,-0.110418,92426,-1.72016,1.0654,47.6449951502,0.957713
9004989,0.0,15720.72318148613,0.937347397208,23,90.61,-0.127222,92449,-1.69652,0.854657,47.9936433191,0.923809
9007059,0.0,15724.34816980362,0.937706757337,21,89.26,-0.0994745,92470,-1.67313,2.12258,47.2836498081,0.808813
9009132,0.0,15727.916368961334,0.941288664937,25,89.56,-0.123268,92495,-1.68871,0.890501,47.3946203699,0.727439
9011092,0.0,15731.505192756653,0.94607007876,23,88.53,-0.105186,92518,-1.69572,1.33947,46.7275316834,0.751504
9013244,0.0,15735.113719701767,0.936704084277,23,90.01,-0.129364,92541,-1.6941,0.671516,47.6531209673,0.880177
9015221,0.0,15738.72365283966,0.916062384844,21,89.44,-0.118387,92562,-1.68021,1.10614,47.4175471044,0.848188
9017261,0.0,15742.348330020905,0.942755758762,23,89.33,-0.105248,92585,-1.69115,1.72904,47.1326163523,0.734786
9019329,0.0,15745.92650604248,0.941734194756,22,92.3,-0.118179,92607,-1.69271,1.03554,48.8080665972,0.802918
9021368,0.0,15749.520201921463,0.938572321087,22,92.36,-0.120569,92629,-1.6904,1.20686,48.8580196797,0.783804
9023459,0.0,15753.129566431046,0.945196844637,24,90.05,-0.0522515,92653,-1.71895,2.03006,47.6736483359,0.971326
9025473,0.0,15756.738999128342,0.945492170751,21,92.07,-0.0953408,92674,-1.68948,1.5302,48.7880129132,0.859183
9027576,0.0,15760.348363637924,0.938267719001,24,91.45,-0.0996886,92698,-1.69722,1.40522,48.6222084995,0.831347
9029582,0.0,15763.92989206314,0.959101468325,22,90.11,-0.131139,92720,-1.71578,1.05674,47.5974522051,0.736283
9031668,0.0,15767.536436319351,0.935562044382,24,89.94,-0.11818,92744,-1.71556,0.970753,47.6871720837,0.957162
9033631,0.0,15771.145145177841,0.954071372747,21,90.42,-0.111109,92765,-1.72595,1.49117,47.9310891785,0.721895
9035694,0.0,15774.75480222702,0.93416120857,21,91.95,-0.0178152,92786,-1.69897,3.12175,48.6476060487,0.971005
9037754,0.0,15778.36400103569,0.950245093554,23,91.89,-0.0989252,92809,-1.69324,1.48383,48.8097621656,0.847073
9039749,0.0,15782.004614830017,0.949810616672,21,92.88,-0.102407,92830,-1.71083,1.26169,49.3215167066,0.841761
9041891,0.0,15785.598354578018,0.949255920947,22,94.98,-0.109956,92852,-1.73442,1.44332,50.220542201,0.839651
9043912,0.0,15789.217967271805,0.945310652256,20,94.9,-0.129008,92872,-1.7178,1.07556,50.0505936785,0.796152
9045949,0.0,15792.824310302734,0.938308726996,22,95.62,-0.0991703,92894,-1.72376,1.36955,50.4218392372,0.911144
9048025,0.0,15796.442113637924,0.933128625154,23,95.32,-0.111707,92917,-1.73319,1.01853,50.1917083787,0.85604
9050112,0.0,15800.067101478577,0.944330096245,23,93.73,-0.0584909,92940,-1.70932,2.09904,49.6748875695,0.842884
9052120,0.0,15803.723627090454,0.941774521023,23,90.81,-0.115112,92963,-1.70812,0.990576,48.0082528302,0.698843
9054191,0.0,15807.379608869553,0.958448398858,21,91.97,-0.109884,92984,-1.78278,1.57717,48.9359961567,0.703696
9056208,0.0,15810.988972902298,0.94155985117,22,91.89,-0.0974395,93006,-1.75543,1.43519,48.7865606725,0.994115
9058235,0.0,15814.625992536545,0.921236164868,22,92.19,-0.0534134,93028,-1.8007,2.4986,48.8218229636,0.787732
9060251,0.0,15818.245096683502,0.948896095157,22,92.81,-0.121026,93050,-1.82136,1.16263,48.9997462011,0.872041
9062358,0.0,15821.863933086395,0.936204783618,25,89.79,-0.0909435,93075,-1.84411,1.30729,47.4258055743,0.864257
9064377,0.0,15825.473639011383,0.913905635476,23,87.99,-0.0955264,93098,-1.81971,1.29123,46.4373827035,0.976137
9066494,0.0,15829.089944124222,0.957754082978,22,89.12,-0.10452,93120,-1.83622,1.46388,46.930046283,0.651994
9068510,0.0,15832.692256689072,0.926018372178,22,90.32,-0.0939056,93142,-1.86841,1.84958,47.4388667145,0.855126
9070564,0.0,15836.350003957748,0.934106424451,19,93.6,-0.024223,93161,-1.85073,3.15605,49.1724500593,0.750935
9072620,0.0,15839.973931074142,0.940455812961,22,95.62,-0.124007,93183,-1.85733,1.17257,50.2941518974,0.832538
9074636,0.0,15843.588790655136,0.946130681783,22,96.05,-0.0735447,93205,-1.81873,2.02989,50.6020264318,0.704309
9076723,0.0,15847.177708387375,0.950050670654,25,91.96,-0.113572,93230,-1.84234,1.15209,48.6346259647,0.882461
9078740,0.0,15850.820888519287,0.938048470765,21,93.13,-0.0871447,93251,-1.83809,1.85241,49.2734066354,0.972001
9080819,0.0,15854.426350593567,0.945534911007,23,89.99,-0.0815059,93274,-1.85439,1.56215,47.8360473986,0.848968
9082855,0.0,15858.020075082779,0.949221111834,21,91.75,-0.102116,93295,-1.87312,1.38747,48.7395759596,0.742055
9084838,0.0,15861.629604816437,0.940406974405,20,94.24,-0.133006,93315,-1.86986,1.14427,49.8790171567,0.931365
9086900,0.0,15865.25459241867,0.953299958259,23,93.26,-0.11547,93338,-1.85043,1.05726,49.2691832575,0.743876
9088924,0.0,15868.879581451416,0.946088463068,21,95.27,-0.0185311,93359,-1.8582,3.30319,50.3958468789,0.786517
9091044,0.0,15872.488698244095,0.956359919161,23,94.3,-0.0968198,93382,-1.85974,1.67839,50.0597974807,0.734613
9093092,0.0,15876.098062038422,0.961585275829,22,92.99,-0.102061,93404,-1.84479,1.60416,49.3567835998,0.773175
9095127,0.0,15879.691801786423,0.946928717196,23,92.24,-0.109062,93427,-1.8839,1.20355,49.1709283921,0.852527
9097145,0.0,15883.329991340637,0.932030320168,21,92.97,-0.0461511,93448,-1.86615,2.17849,49.3591578338,1.13338
9099243,0.0,15886.941909074783,0.947078790516,23,92.51,-0.117997,93471,-1.87383,1.07465,49.0733129507,0.739815
9101252,0.0,15890.566897153854,0.946589078754,21,92.98,-0.0783921,93492,-1.83111,1.41219,49.3875074242,0.637667
9103336,0.0,15894.176261663437,0.952397461981,22,93.94,-0.107194,93514,-1.87093,1.50036,50.0360136773,0.70855
9105261,0.0,15897.801250696182,0.942311659455,20,94.86,-0.106988,93534,-1.91162,1.52009,50.453959917,0.740237
9107385,0.0,15901.379365205765,0.935976482928,24,93.48,-0.102488,93558,-1.90388,1.17182,49.8431029093,0.895622
9109495,0.0,15904.970706939697,0.938418082893,23,92.95,-0.0852925,93581,-1.90548,1.98987,49.4828416719,0.778186
9111468,0.0,15908.582724809647,0.932675294578,19,93.55,-0.115736,93600,-1.92352,1.49122,49.4389740738,0.774367
9113586,0.0,15912.208125829697,0.953814771026,23,93.82,-0.10785,93623,-1.94035,1.16341,49.5561234299,0.85731
9115605,0.0,15915.817444086075,0.950290311128,22,93.02,-0.103505,93645,-1.9236,1.44669,49.1185735813,0.638159
9117669,0.0,15919.441856384277,0.956518746912,21,95.21,-0.0796463,93666,-1.90783,1.9473,50.381581846,0.608897
9119709,0.0,15923.11371922493,0.951106388122,20,96.35,-0.0159349,93686,-1.86225,3.26774,50.9511462588,0.639512
9121739,0.0,15926.723083734512,0.961020704359,21,96.48,0.0119953,93707,-1.82914,5.06945,50.9564057254,0.651794
9123764,0.0,15930.325120687485,0.943647105247,23,95.87,-0.12917,93730,-1.82583,1.05243,50.570429343,1.04
9125845,0.0,15933.941806554794,0.957538552582,23,94.77,-0.117297,93753,-1.83835,1.23684,49.7785203683,0.782668
9127862,0.0,15937.56679725647,0.943988218904,23,92.12,-0.116134,93776,-1.84029,1.15759,48.0204638774,1.18746
9129953,0.0,15941.17725276947,0.945029042661,23,90.44,-0.0905799,93799,-1.83516,1.61211,47.1591524975,0.83849
9131996,0.0,15944.781716823578,0.940292809159,24,88.41,-0.113808,93823,-1.80283,1.05401,46.0380149738,0.987954
9134019,0.0,15948.379364013672,0.902526699007,22,89.17,-0.112425,93845,-1.81909,1.16671,46.4316424438,1.38187
9136054,0.0,15951.973103046417,0.939251344651,22,90.6,-0.131595,93867,-1.83922,1.08912,47.542251686,0.968124
9138144,0.0,15955.582466840744,0.934703178704,23,89.46,-0.105949,93890,-1.86878,1.48945,47.0756745604,0.97358
9140156,0.0,15959.176206111908,0.944305509329,23,90.15,-0.106541,93913,-1.90109,1.49979,47.5162314418,0.837666
9142166,0.0,15962.738694906235,0.909973233938,23,90.86,0.0992678,93936,-1.84579,6.14433,47.9098688125,1.33909
9144290,0.0,15966.34806060791,0.949688345194,24,88.67,-0.123864,93960,-1.87573,0.993306,46.6729823186,0.69006
9146301,0.0,15969.941799163818,0.929745897651,23,88.11,-0.1274,93983,-1.87798,0.832966,46.2613950156,1.0205
9148378,0.0,15973.537531852722,0.941608116031,23,88.14,-0.114605,94006,-1.89485,1.14781,46.3262848644,0.907432
9150391,0.0,15977.129619598389,0.937367483974,23,88.08,-0.0444669,94029,-1.85008,2.49626,46.4749524177,1.26379
9152432,0.0,15980.747178554535,0.95414660871,23,88.63,-0.11605,94052,-1.86186,1.11768,46.6826307574,0.771517
9154530,0.0,15984.363994121552,0.940176948905,24,87.95,-0.113303,94076,-1.88458,1.32871,46.1443536932,0.858932
9156580,0.0,15987.957735538483,0.941247075796,23,88.48,-0.120543,94099,-1.88131,1.10916,46.3647191965,1.02675
9158617,0.0,15991.551473379135,0.954877883196,22,89.64,-0.0900086,94121,-1.89966,2.26157,46.785733149,0.700644
9160638,0.0,15995.192074298859,0.944686342031,20,92.44,-0.10575,94141,-1.88587,1.40418,48.2182099715,0.769063
9162746,0.0,15998.817062616348,0.900009311736,22,93.21,-0.0421151,94163,-1.86102,3.32895,48.6859310289,0.828613
9164800,0.0,16002.410802602768,0.937904272228,23,93.59,-0.120908,94186,-1.87331,1.15115,48.9505805782,1.00279
9166838,0.0,16006.005123615265,0.947995241731,24,92.43,-0.107873,94210,-1.82745,1.40007,48.4632194479,1.13035
9168878,0.0,16009.598771810532,0.944926701486,22,90.85,-0.115376,94232,-1.8206,1.19766,47.6839826734,0.714666
9170912,0.0,16013.192009925842,0.950233776122,23,88.9,-0.124812,94255,-1.83153,1.04996,46.8611599244,0.790833
9172977,0.0,16016.771154642105,0.933860220015,25,86.8,-0.0867372,94280,-1.84472,1.73834,45.7802008048,1.16243
9175030,0.0,16020.395090818405,0.933785691857,23,87.6,-0.0675118,94303,-1.86371,2.2074,45.9694474779,0.932958
9177051,0.0,16024.004457712173,0.925649993122,22,88.29,-0.116907,94325,-1.90173,1.13504,46.3125909958,0.724248
9179096,0.0,16027.645428657532,0.929681316018,23,88.13,-0.0953341,94348,-1.92257,1.40007,46.263861658,0.861725
9181176,0.0,16031.239354372025,0.921556651592,23,88.86,-0.109527,94371,-1.94579,1.49683,46.6275610401,1.07031
9183188,0.0,16034.817810297012,0.915201067924,23,89.82,-0.0871169,94394,-1.9812,1.57339,47.1063238377,1.10554
9185279,0.0,16038.394922733307,0.943538472056,23,89.75,-0.0962204,94417,-1.9996,2.04552,47.1463276596,1.08559
9187262,0.0,16041.988293409348,0.918472796679,22,89.96,-0.119181,94439,-2.01065,1.52924,46.8749441204,1.16159
9189309,0.0,16045.613282680511,0.928887546062,21,91.46,-0.0468551,94460,-1.98399,3.26097,47.3709096756,0.923687
9191348,0.0,16049.238271474838,0.943312898278,21,92.91,-0.00547075,94481,-1.9346,4.07738,47.7906675812,0.945062
9193454,0.0,16052.816385746002,0.9459236525,23,93.75,-0.132199,94504,-1.95431,0.813624,48.0399991045,1.14092
9195505,0.0,16056.536566972733,0.932087190449,23,92.78,-0.0636137,94527,-1.90866,2.0889,47.7919571038,0.945446
9197550,0.0,16060.161403417587,0.909404709935,21,93.5,-0.109724,94548,-1.93071,1.16429,48.2909061164,1.10152
9199537,0.0,16063.770471811295,0.92137183249,22,92.43,-0.107459,94570,-1.93215,1.31136,47.735461383,0.923841
9201662,0.0,16067.379500865936,0.939587723464,23,91.87,-0.108078,94593,-1.95629,1.37661,47.5731698615,0.818904
9203683,0.0,16070.989449739456,0.914354965091,23,91.39,-0.106406,94616,-1.95832,1.22083,47.2248694008,1.1596
9205732,0.0,16074.582892417908,0.918905064464,21,92.89,-0.0247235,94637,-1.92841,2.85025,47.8314703254,1.13466
9207736,0.0,16078.202666282654,0.937158279121,21,92.02,-0.111841,94658,-1.88059,1.25024,47.3319273326,0.99638
9209840,0.0,16081.81727719307,0.938469536602,22,94.77,-0.109937,94680,-1.89393,1.55828,48.8842866461,1.00954
9211840,0.0,16085.410712242126,0.920040182769,24,92.01,-0.0652925,94704,-1.90828,2.19559,47.6737919662,1.43235
9213869,0.0,16089.02007651329,0.929484851658,21,92.37,-0.127649,94725,-1.90057,1.14172,48.1062772837,0.846616
9215929,0.0,16092.598191738129,0.937728580087,23,92.28,-0.0395442,94748,-1.8887,3.08914,48.2942262324,1.01295
9218043,0.0,16096.21038365364,0.94074453041,23,91.26,-0.133004,94771,-1.90865,0.752769,47.7267809821,1.0594
9220079,0.0,16099.809649705887,0.943074923009,21,92.87,-0.101261,94792,-1.90035,1.60635,48.4786567378,0.946492
9222089,0.0,16103.410972595215,0.918485097587,21,93.79,-0.0307696,94813,-1.8517,3.17157,48.8330797697,1.01793
9224185,0.0,16107.020101308823,0.937695737928,23,93.18,-0.135673,94836,-1.88708,0.991137,48.4279292701,1.19398
9226192,0.0,16110.660716056824,0.914062149823,23,92.09,-0.123068,94859,-1.94931,0.985885,47.6220476729,1.23858
9228280,0.0,16114.293994188309,0.932180836797,23,91.75,-0.109925,94882,-1.94837,1.34887,47.3860608832,1.08742
9230283,0.0,16117.910984039307,0.941662248224,19,93.55,-0.118134,94901,-1.93679,1.44079,48.2770784195,0.750936
9232348,0.0,16121.505274772644,0.937809512019,23,92.67,-0.102865,94924,-1.93599,1.74182,47.8262988108,1.0521
9234341,0.0,16125.098792791367,0.938517887145,20,95.12,-0.102685,94944,-1.90899,1.5315,49.0817387711,0.875527
9236458,0.0,16128.754675626755,0.943867981434,22,95.6,-0.0847967,94966,-1.89449,1.43434,49.3672178242,0.760643
9238498,0.0,16132.380326032639,0.931404009461,20,98.0,-0.114488,94986,-1.92105,1.19289,50.7052645392,1.01996
9240491,0.0,16136.004291057587,0.938064023852,21,96.46,-0.0112438,95007,-1.86957,4.13346,50.0005856116,1.01453
9242623,0.0,16139.598030090332,0.930495016277,22,97.74,-0.1258,95029,-1.8514,1.2555,51.0041929195,1.0199
9244598,0.0,16143.207393884659,0.92389408499,21,96.36,-0.0987769,95050,-1.86451,1.52315,50.1498216916,1.16483
9246644,0.0,16146.81758570671,0.922383926809,22,95.12,-0.0631607,95072,-1.8618,2.17405,49.2205959154,0.944411
9248741,0.0,16150.441807508469,0.935631081462,22,94.7,-0.111673,95094,-1.83984,1.16187,48.908319858,1.40543
9250720,0.0,16154.035547018051,0.949759893119,23,92.94,-0.110991,95117,-1.90203,1.61953,48.0967794304,1.07781
9252765,0.0,16157.613889932632,0.949124891311,23,90.9,-0.13032,95140,-1.8761,1.26879,47.1744963112,0.994071
9254826,0.0,16161.22325539589,0.930590219796,22,92.15,-0.0773276,95162,-1.85919,1.99302,48.1937723816,0.924766
9256892,0.0,16164.83261847496,0.939055699855,21,92.27,-0.0814923,95183,-1.87591,1.65779,48.478256954,0.720583
9258915,0.0,16168.410734415054,0.946056701243,22,92.51,-0.0916852,95205,-1.89251,1.9628,48.5712552465,1.0993
9260994,0.0,16172.03572177887,0.919094204903,21,94.38,-0.104472,95226,-1.86542,1.50122,49.3080598329,0.778699
9263065,0.0,16175.696680784225,0.931681923568,22,94.91,0.0737215,95248,-1.71901,5.81702,49.6265241258,0.993634
9265082,0.0,16179.27014040947,0.922165542841,21,96.22,-0.122201,95269,-1.72771,0.848677,50.2992433155,0.919486
9267200,0.0,16182.869099855423,0.939676027745,22,95.49,-0.130208,95291,-1.73386,0.871898,49.776594806,0.846881
9269229,0.0,16186.50486421585,0.938688065857,21,96.28,-0.112499,95312,-1.73441,1.29594,50.0033790683,0.881211
9271223,0.0,16190.114183425903,0.935804001987,20,97.11,-0.138729,95332,-1.73937,1.00478,50.2462562229,0.863784
9273287,0.0,16193.723290920258,0.935335628688,22,96.23,-0.107591,95354,-1.74801,1.28054,49.7192531744,0.997652
9275324,0.0,16197.348279953003,0.94521528855,21,97.04,-0.115082,95375,-1.7697,1.44194,50.1401404044,0.960522
9277377,0.0,16200.958655118942,0.943234339356,22,95.73,-0.123601,95397,-1.78538,1.33283,49.6540729611,1.04933
9279402,0.0,16204.583290576935,0.932108901441,21,95.12,-0.0990508,95418,-1.79826,1.62911,49.5323429611,0.892253
9281427,0.0,16208.177057743073,0.940693784505,21,95.25,-0.101394,95439,-1.78069,1.42531,49.6236564824,0.958724
9283538,0.0,16211.818385124207,0.909200653434,20,97.5,0.00930727,95459,-1.74617,3.95376,50.7013948554,0.845675
9285579,0.0,16215.426479578018,0.93112937361,21,97.65,-0.116052,95480,-1.77437,1.38283,50.6857216997,1.06965
9287599,0.0,16219.038682222366,0.942462895066,22,97.04,-0.127529,95502,-1.78853,1.06154,50.6027214658,0.93217
9289695,0.0,16222.629959344864,0.930749468505,23,96.12,-0.122492,95525,-1.78052,1.18552,49.8011022379,1.21122
9291756,0.0,16226.223118543625,0.939412727952,22,94.0,-0.11079,95547,-1.8256,1.53489,48.9450282194,0.853291
9293773,0.0,16229.832482099533,0.950486596674,21,95.08,-0.103458,95568,-1.87902,1.81202,49.421549822,0.68664
9295863,0.0,16233.457471609116,0.940370246768,22,93.01,-0.0797534,95590,-1.88161,2.15665,48.3207666175,0.943745
9297882,0.0,16237.051210641861,0.932249553502,23,93.0,-0.0879806,95613,-1.89894,1.35331,48.2866330233,1.04359
9299952,0.0,16240.67619919777,0.933620251715,23,91.89,-0.0806434,95636,-1.89426,1.617,47.9082221361,0.863223
9302006,0.0,16244.301190376282,0.921906396747,20,94.23,-0.131503,95656,-1.85001,1.12274,48.9805013196,0.799907
9304046,0.0,16247.870757579803,0.942876067013,23,93.2,-0.116085,95679,-1.82225,1.22129,48.1423468513,1.16801
9306060,0.0,16251.458771705627,0.95899771899,21,93.78,-0.125426,95700,-1.81385,1.12213,48.592405173,0.748944
9308085,0.0,16255.051271915436,0.922894924879,23,93.35,-0.0466273,95723,-1.80999,2.76512,48.2745171688,1.00057
9310208,0.0,16258.676261663437,0.927514225245,21,94.79,-0.0960239,95744,-1.81703,1.6363,48.8959956009,0.978675
9312187,0.0,16262.254375696182,0.9508792907,21,93.5,-0.0883073,95765,-1.80394,2.07646,48.7775445321,1.0427
9314292,0.0,16265.84847187996,0.937640402466,22,94.36,-0.110167,95787,-1.80307,1.52534,49.1474137255,0.859886
9316333,0.0,16269.45815873146,0.951251108199,22,94.53,-0.0573118,95809,-1.78171,2.25539,49.1646867596,0.823144
9318397,0.0,16273.082933664322,0.94003913179,22,94.81,0.0627101,95831,-1.75712,5.82215,49.4540698244,0.806936
9320420,0.0,16276.704150438309,0.943138830364,21,95.16,-0.12633,95852,-1.76898,0.83304,49.5836229203,0.939657
9322439,0.0,16280.28557562828,0.946480147541,21,94.52,-0.108175,95873,-1.75993,1.25161,49.1022607078,0.921171
9324504,0.0,16283.906479120255,0.939025651664,20,96.55,-0.1083,95893,-1.7354,1.52557,50.1796572544,0.844875
9326558,0.0,16287.520072937012,0.946099475026,22,97.14,-0.101242,95915,-1.76694,1.53793,50.6601991095,1.02667
9328597,0.0,16291.098499059677,0.930583298206,21,97.08,-0.122818,95936,-1.77088,0.975535,50.5712766345,0.980975
9330627,0.0,16294.723111867905,0.923284605145,21,97.25,-0.0652407,95957,-1.73056,1.87424,50.6594843113,0.970437
9332646,0.0,16298.332476377487,0.947632793337,22,95.76,-0.0782382,95979,-1.72312,2.15359,50.1952536247,0.992479
9334734,0.0,16301.957464933395,0.94776776433,21,96.27,-0.0202654,96000,-1.7199,2.46956,50.2338465016,1.0274
9336818,0.0,16305.551300764084,0.939255367965,22,95.84,-0.11291,96022,-1.72271,1.22111,50.123105734,0.94585
9338774,0.0,16309.16066479683,0.922535635531,20,96.31,-0.113261,96042,-1.72245,1.28209,50.2250541936,1.10246
9340913,0.0,16312.725426197052,0.952468693256,23,95.33,-0.090543,96065,-1.71915,1.68389,49.7846841122,0.864153
9342904,0.0,16316.333348274231,0.937788970768,22,94.65,-0.0905519,96087,-1.74616,1.33518,49.3309246286,1.40238
9344985,0.0,16319.942999839783,0.954944189638,22,94.06,-0.109361,96109,-1.78995,1.11995,49.1014449707,0.799547
9346994,0.0,16323.582422018051,0.954563982785,21,93.95,-0.10654,96130,-1.83727,1.32696,48.8934429571,0.809699
9349067,0.0,16327.22303366661,0.907667249441,23,92.24,-0.0969896,96153,-1.81669,1.29535,47.7239515134,1.16316
9351122,0.0,16330.816772937775,0.932274989784,21,94.53,-0.118987,96174,-1.82408,1.2075,48.8372838408,1.08648
9353172,0.0,16334.411526441574,0.935740984976,22,94.2,-0.0752915,96196,-1.74563,3.14442,48.8042958288,0.836058
9355256,0.0,16338.05710721016,0.941706519574,24,92.78,-0.112075,96220,-1.79216,1.33967,48.0161253313,0.909752
9357269,0.0,16341.708321809769,0.948911599815,20,93.46,-0.116681,96240,-1.77758,1.12064,48.4755072681,0.768313
9359310,0.0,16345.363719463348,0.939449485391,21,94.4,-0.0953459,96261,-1.80079,1.63052,49.1237228319,0.811576
9361362,0.0,16349.00433421135,0.946150708944,22,93.42,-0.107381,96283,-1.86191,1.54257,48.6313540608,1.05578
9363323,0.0,16352.62932252884,0.921400934458,21,94.45,-0.0267027,96304,-1.78332,4.00506,49.2179300171,1.0406
9365451,0.0,16356.232175827026,0.937112085521,21,96.5,-0.0937073,96325,-1.75216,1.69253,50.3194915801,1.11527
9367475,0.0,16359.863749742508,0.941728949547,20,96.65,-0.128687,96345,-1.78662,1.52973,50.0869049582,0.973063
9369564,0.0,16363.457488298416,0.917164623737,21,98.26,-0.118312,96366,-1.80572,1.23001,51.0004688304,1.17602
9371619,0.0,16367.098101139069,0.938106324524,20,99.42,-0.116138,96386,-1.78938,1.27519,51.7116984633,0.904923
9373624,0.0,16370.718961715698,0.939705293626,22,98.24,-0.0910499,96408,-1.78539,1.53277,51.277079641,1.09254
9375658,0.0,16374.348774909973,0.947828102857,22,96.17,-0.0754584,96430,-1.79868,1.75134,50.2506913313,0.777136
9377767,0.0,16377.978539943695,0.923669479787,21,97.42,-0.103618,96451,-1.77518,1.38032,50.948704716,0.76454
9379831,0.0,16381.551333665848,0.946046281606,22,95.67,-0.114054,96473,-1.746,1.29726,49.9051742403,0.714699
9381832,0.0,16385.2231965065,0.955066021532,20,95.75,-0.0566413,96493,-1.66276,2.58767,49.8157956515,0.709822
9383877,0.0,16388.848675489426,0.93962758407,21,96.7,-0.108336,96514,-1.658,1.32533,50.4515156801,0.922018
9385977,0.0,16392.427030086517,0.939161088318,22,95.89,-0.117603,96536,-1.66381,1.38258,50.2119989151,0.940327
9388013,0.0,16396.036355257034,0.940658826381,22,96.1,-0.117451,96558,-1.65399,1.09137,50.1678379858,0.895085
9390019,0.0,16399.661576271057,0.931859865785,21,95.81,-0.0861727,96579,-1.67785,2.13729,50.1171110515,0.915614
9392108,0.0,16403.301819562912,0.948078457266,21,95.37,-0.0989533,96600,-1.66037,1.57959,49.9938200117,0.820985
9394098,0.0,16406.910711050034,0.954233665019,23,94.05,-0.0452937,96623,-1.63031,2.769,48.9528824359,0.684065
9396148,0.0,16410.50445008278,0.927426300943,24,91.54,-0.0838127,96647,-1.66646,1.28606,47.7617402084,1.0791
9398176,0.0,16414.103623628616,0.926089003682,22,91.48,-0.119127,96669,-1.67545,0.979347,47.9137950852,0.865657
9400309,0.0,16417.738971710205,0.930000603199,22,91.72,-0.106047,96691,-1.65413,1.35709,47.8057945449,1.02035
9402363,0.0,16421.379706144333,0.947526246309,22,90.99,-0.110776,96713,-1.66395,1.36921,47.7519029269,0.840185
9404385,0.0,16425.00666642189,0.948774896562,21,92.25,-0.118769,96734,-1.6901,0.9916,48.4879293345,0.980381
9406415,0.0,16428.598377227783,0.944924812764,23,92.47,-0.0960521,96757,-1.65318,1.88444,48.5914573483,1.07174
9408464,0.0,16432.23975253105,0.954818677157,22,92.48,-0.10637,96779,-1.63247,1.55364,48.3975354693,0.864464
9410538,0.0,16435.879886865616,0.939180485904,21,94.05,-0.108271,96800,-1.62898,1.3735,49.0146055426,0.889502
9412559,0.0,16439.488667964935,0.89835613966,22,93.7,-0.0570996,96822,-1.59862,2.82273,48.6436046898,1.09452
