loss_kl,loss_vf_loss,EpThisIter,TimestepsSoFar,EpisodesSoFar,loss_ent,TimeElapsed,loss_pol_surr,EpRewMean,loss_pol_entpen,ev_tdlam_before,EpLenMean
0.0359649,0.0230552,2,911000,911,-1.89838,809.6099588871002,-0.0156719,46.7648038942,0.0,0.995848547667,1000.0
0.028537,0.00327903,2,913000,913,-1.93006,811.4298000335693,-0.00655168,46.7494108086,0.0,0.999120482709,1000.0
0.0289666,0.0123965,2,915000,915,-1.94755,813.2189316749573,-0.0190261,46.8017858472,0.0,0.998094318667,1000.0
0.0329953,0.0205016,2,917000,917,-1.97465,815.0318140983582,-0.0194872,46.8156739919,0.0,0.995988660492,1000.0
0.0235777,0.00749096,2,919000,919,-1.98313,816.8292989730835,-0.0144423,46.9412167395,0.0,0.998539289227,1000.0
0.034423,0.00778332,2,921000,921,-2.00873,818.6413607597351,-0.011948,46.9416084,0.0,0.998909090296,1000.0
0.0493661,0.0154492,2,923000,923,-2.03243,820.4379813671112,-0.00199554,46.9312275494,0.0,0.99794500717,1000.0
0.496872,0.0171271,2,925000,925,-2.03743,822.2504732608795,0.0273344,47.0215990061,0.0,0.996575799771,1000.0
0.047734,0.020541,2,927000,927,-2.02725,824.0317294597626,-0.0250077,46.9862356009,0.0,0.991093174554,1000.0
0.057696,0.0126364,2,929000,929,-2.01496,825.8441669940948,-0.02803,46.9215463295,0.0,0.996413310291,1000.0
0.024615,0.0256542,2,931000,931,-1.99345,827.6405954360962,-0.0257089,46.8368016369,0.0,0.99439240247,1000.0
0.172,0.0153107,2,933000,933,-1.99263,829.4380705356598,-0.0256518,46.8163279883,0.0,0.996434693458,1000.0
0.0252799,0.0209659,2,935000,935,-1.98922,831.2373054027557,-0.0224264,46.834871716,0.0,0.996749794809,1000.0
0.0379558,0.0267393,2,937000,937,-1.99372,833.0478744506836,-0.0171337,46.8342764912,0.0,0.994476136286,1000.0
0.139123,0.0240343,3,940000,940,-1.98685,834.8434889316559,-0.0271256,46.820780484,0.0,0.99648865615,1000.0
0.0167892,0.0132937,2,942000,942,-2.01682,836.656685590744,-0.0178707,46.8942052824,0.0,0.996354502626,1000.0
0.0359501,0.0164498,2,944000,944,-2.02335,838.4547123908997,-0.00104689,47.029344844,0.0,0.997327472083,1000.0
0.113462,0.0281862,2,946000,946,-1.98872,840.2661147117615,-0.0142157,47.0704066072,0.0,0.995932416059,1000.0
0.0301303,0.0298596,2,948000,948,-1.99438,842.0483341217041,-0.0227826,47.2081037926,0.0,0.995568583719,1000.0
0.0253397,0.0263889,2,950000,950,-1.97655,843.8605427742004,-0.0216494,47.2883915262,0.0,0.996488961857,1000.0
0.336599,0.0161606,2,952000,952,-1.97946,845.6671531200409,-0.00735081,47.4049145284,0.0,0.996798536973,1000.0
0.0238144,0.0223321,2,954000,954,-1.99689,847.4685440063477,-0.0222352,47.5109505532,0.0,0.996651518857,1000.0
0.0241457,0.0178656,2,956000,956,-1.99749,849.2496933937073,-0.0253484,47.6668050794,0.0,0.996174647938,1000.0
0.0492712,0.0151632,2,958000,958,-1.97158,851.0634775161743,-0.0190217,47.7435648069,0.0,0.995491209906,1000.0
0.0358531,0.00655762,2,960000,960,-1.95295,852.8590981960297,-0.00902725,47.9046002494,0.0,0.998457754962,1000.0
0.0325859,0.0204688,2,962000,962,-1.93938,854.6871945858002,-0.0166485,48.040303115,0.0,0.997170592425,1000.0
0.04041,0.0159717,2,964000,964,-1.92186,856.4855744838715,-0.0221038,48.2165797175,0.0,0.997668182245,1000.0
0.033887,0.0106535,2,966000,966,-1.92202,858.2964916229248,-0.0148786,48.3545885589,0.0,0.998465858283,1000.0
0.0369812,0.0149655,2,968000,968,-1.91438,860.0933918952942,-0.0113752,48.4712314512,0.0,0.997189448914,1000.0
0.0354717,0.0133632,2,970000,970,-1.93348,861.9012830257416,-0.0204417,48.6190198518,0.0,0.997510772431,1000.0
0.042475,0.0128142,2,972000,972,-1.92259,863.7054512500763,-0.00296545,48.7358724901,0.0,0.997827521991,1000.0
0.217654,0.00420026,2,974000,974,-1.91992,865.5161256790161,0.00368865,48.8360663716,0.0,0.999157709477,1000.0
0.0323244,0.015789,2,976000,976,-1.93131,867.2976973056793,-0.0202072,48.9351415969,0.0,0.997635225998,1000.0
0.029263,0.019313,2,978000,978,-1.91965,869.1090483665466,-0.0237802,49.1305338338,0.0,0.997862980934,1000.0
0.0218014,0.00641585,2,980000,980,-1.95599,870.9224076271057,-0.0209346,49.3131034854,0.0,0.999042559299,1000.0
0.0209431,0.00689628,3,983000,983,-1.9466,872.7298276424408,-0.0223069,49.5320684794,0.0,0.999432576238,1000.0
0.0406066,0.0132304,2,985000,985,-1.92834,874.5154130458832,-0.0225319,49.6672429162,0.0,0.998365637031,1000.0
0.0453954,0.0052709,2,987000,987,-1.90804,876.3288307189941,-0.0196906,49.8661567692,0.0,0.999237737386,1000.0
0.0554075,0.00792013,2,989000,989,-1.91645,878.1248772144318,-0.0174359,50.0332692665,0.0,0.998839484295,1000.0
0.047492,0.0235897,2,991000,991,-1.89276,879.9387819766998,-0.0130009,50.1380086838,0.0,0.996560105588,1000.0
0.0251685,0.00712942,2,993000,993,-1.89896,881.7189984321594,-0.0169303,50.2980693828,0.0,0.998923332081,1000.0
0.141266,0.0169556,2,995000,995,-1.90892,883.5474491119385,-0.0203112,50.4636235532,0.0,0.997916067485,1000.0
0.0327161,0.00420556,2,997000,997,-1.88911,885.3442718982697,-0.0118298,50.665818367,0.0,0.99910852313,1000.0
0.0206946,0.0130527,2,999000,999,-1.88043,887.1576282978058,-0.0321177,50.8570663386,0.0,0.998485929216,1000.0
0.0454122,0.0169816,2,1001000,1001,-1.8646,888.9533596038818,-0.00583587,50.9625838439,0.0,0.997877272544,1000.0
