ev_tdlam_before,TimestepsSoFar,EpThisIter,EpisodesSoFar,loss_ent,TimeElapsed,EpRewMean,loss_vf_loss,loss_kl,loss_pol_surr,loss_pol_entpen,EpLenMean
0.872183069587,435966,6,2158,1.80858,478.4064280986786,1505.15521522,477.422,0.0199238,-0.0217318,0.0,397.18
0.984250266105,438128,5,2163,1.77668,480.50141763687134,1520.14472624,29.1892,0.0252603,-0.0292994,0.0,401.18
0.996072613634,440073,4,2167,1.76583,482.6165633201599,1539.59722127,6.88177,0.0201862,-0.0260568,0.0,406.21
0.996501400834,442362,4,2171,1.74318,484.79506850242615,1573.3021168,8.98696,0.0265649,-0.0316671,0.0,414.98
0.996695434907,444139,4,2175,1.73137,486.95354199409485,1586.4232536,8.51987,0.0204083,-0.0420551,0.0,417.93
0.847982853651,446360,3,2178,1.73312,489.1640820503235,1640.59230057,472.453,0.030077,-0.0212304,0.0,432.41
0.985617268831,448359,3,2181,1.71636,491.455721616745,1676.57029239,16.6977,0.0263904,-0.0269647,0.0,442.34
0.920928135514,450259,5,2186,1.69604,493.74442744255066,1666.80495171,235.923,0.0170507,-0.0249387,0.0,440.17
0.991472010501,452582,3,2189,1.71043,496.08627438545227,1703.32376744,11.4969,0.0186,-0.0339461,0.0,449.73
0.993866186123,454446,4,2193,1.72819,498.36679124832153,1671.61415405,13.7427,0.0296169,-0.0371113,0.0,441.23
0.994710595813,456665,5,2198,1.72323,500.7731809616089,1684.53027759,13.2004,0.0157451,-0.0359723,0.0,444.26
0.996450463077,458449,5,2203,1.68867,503.1581313610077,1666.66233348,9.7904,0.0233844,-0.0427343,0.0,439.59
0.99823885865,460644,5,2208,1.6513,505.6086275577545,1697.62479236,5.20846,0.0233635,-0.0384376,0.0,447.43
0.997808869695,462652,5,2213,1.64429,508.0468442440033,1708.76952659,7.46232,0.0228986,-0.0439164,0.0,450.3
0.990723054856,464372,6,2219,1.64264,510.55726385116577,1673.34524373,15.5428,0.0197099,-0.0329983,0.0,441.08
