TimestepsSoFar,TimeElapsed,EpRewMean,EpLenMean,EpThisIter,EpisodesSoFar,loss_pol_entpen,loss_vf_loss,loss_ent,loss_kl,loss_pol_surr,ev_tdlam_before
7710654,13235.381342411041,44.197681534,89.17,21,73599,0.0,1.02686,-2.0418,1.15724,-0.123909,0.922760516405
7712760,13238.927079439163,44.7755048213,90.27,24,73623,0.0,1.22901,-2.04513,1.80257,-0.0952723,0.89962695539
7714816,13242.473627567291,42.7537522947,86.66,26,73649,0.0,1.44565,-2.03588,2.20937,-0.058387,0.888374380767
7716849,13246.021269321442,42.1957726834,85.1,25,73674,0.0,1.76866,-2.03927,3.81954,-0.03457,0.914790391922
7718858,13249.551791191101,41.6153716576,82.84,24,73698,0.0,1.49631,-2.0348,1.54182,-0.104237,0.885389305651
7720922,13253.083657503128,40.8904875632,81.62,25,73723,0.0,1.75844,-2.02205,1.07977,-0.108866,0.870877921581
7722929,13256.63015127182,41.9248330559,83.5,23,73746,0.0,1.13217,-2.04686,1.05386,-0.122261,0.907105512917
7725022,13260.14594078064,41.9271426477,83.6,26,73772,0.0,1.18968,-2.01783,1.106,-0.128904,0.927695289254
7727051,13263.70811843872,41.261489751,82.95,25,73797,0.0,1.19351,-2.01164,2.00056,-0.080197,0.894905813038
7729131,13267.271010637283,42.6186201291,85.68,22,73819,0.0,1.1222,-2.01958,1.29349,-0.113651,0.901478245854
7731192,13270.817744731903,42.592083516,85.46,23,73842,0.0,1.4181,-2.04976,1.84432,-0.0770446,0.916979774833
7733248,13274.380562543869,44.1335404962,88.6,23,73865,0.0,1.69465,-2.03072,7.24817,0.111022,0.890339829028
7735207,13277.926788330078,44.5269476219,89.14,23,73888,0.0,1.30517,-2.02793,2.95359,-0.0117791,0.921897046268
7737328,13281.47405409813,43.1455917399,86.63,26,73914,0.0,1.73852,-2.04695,1.22657,-0.105366,0.908268503845
7739359,13285.052568912506,42.0873088685,84.11,25,73939,0.0,1.50292,-2.05388,0.787296,-0.110886,0.890445008874
7741412,13288.6151304245,40.3589911456,80.44,27,73966,0.0,1.58243,-2.0512,1.1499,-0.110496,0.878627702594
7743484,13292.192908525467,40.1239572538,80.25,25,73991,0.0,1.35508,-2.04178,1.45342,-0.0923327,0.899212650955
7745505,13295.771981239319,40.8248372475,81.77,23,74014,0.0,1.13035,-1.98978,1.07372,-0.122384,0.907126322389
7747575,13299.298091173172,41.1435471366,82.65,24,74038,0.0,1.08861,-1.97107,1.95192,-0.0747862,0.942350145429
7749612,13302.864261627197,42.2376149067,85.33,24,74062,0.0,1.05457,-1.9613,1.01513,-0.125056,0.940405339003
7751680,13306.396115541458,42.4589999331,85.77,25,74087,0.0,1.20568,-1.96293,2.61271,-0.0432844,0.883444331586
7753697,13310.005247831345,42.8561632109,86.57,22,74109,0.0,1.12467,-1.95739,1.38596,-0.0956907,0.908404745162
7755716,13313.583355426788,43.5694299845,88.27,22,74131,0.0,0.94405,-1.97059,1.31587,-0.111809,0.921316839755
7757811,13317.146153211594,43.4154094297,87.59,25,74156,0.0,1.21855,-1.97921,0.99883,-0.122562,0.916266702116
7759842,13320.740212917328,43.7185789558,88.93,21,74177,0.0,1.04411,-2.00617,1.37431,-0.104628,0.929385200143
7761670,13324.318330287933,44.3772096373,90.54,20,74197,0.0,1.34594,-1.9757,1.58666,-0.104598,0.885998375714
7763835,13327.911516189575,44.1051743214,90.59,24,74221,0.0,1.30522,-1.99231,1.41791,-0.0998992,0.927829802036
7766001,13331.474457263947,44.5356406009,91.38,23,74244,0.0,1.66087,-1.98604,1.82527,-0.077025,0.910289220512
7768060,13335.036441802979,44.7670262091,91.06,23,74267,0.0,1.07261,-1.98252,3.02876,-0.0390615,0.943174526095
7770010,13338.630599737167,44.9746197483,91.4,21,74288,0.0,0.931759,-2.01272,1.1869,-0.123426,0.941731732339
7772068,13342.223850011826,45.2623978365,91.9,21,74309,0.0,1.01501,-1.96367,7.11057,0.11447,0.926153413951
7774154,13345.770666599274,45.6954458507,92.4,23,74332,0.0,0.898462,-1.94468,0.86756,-0.138608,0.942729074508
7776223,13349.30372786522,44.6914913083,90.02,25,74357,0.0,1.23861,-1.93519,1.55499,-0.105892,0.924208238721
7778223,13352.880635499954,45.2897215899,91.15,21,74378,0.0,0.806344,-1.94209,1.54604,-0.117028,0.900665618479
7780302,13356.464593172073,45.0550897729,90.76,23,74401,0.0,0.906897,-1.91144,2.08969,-0.0654697,0.914740301669
7782367,13360.037227153778,42.9459055908,86.22,26,74427,0.0,1.20389,-1.89187,4.36587,0.0165825,0.91906863451
7784386,13363.5682451725,43.6884578358,87.88,22,74449,0.0,1.48419,-1.91918,5.11237,0.00871386,0.884964779019
7786429,13367.161460399628,43.5391062486,87.69,23,74472,0.0,1.31523,-1.92118,1.49355,-0.0870292,0.906588800251
7788542,13370.771382331848,43.8458482334,88.06,23,74495,0.0,1.20133,-1.91763,0.980672,-0.114478,0.910512059927
7790562,13374.368912935257,44.5070650129,89.94,23,74518,0.0,1.45874,-1.93938,0.738354,-0.126875,0.924062997103
7792594,13377.896760940552,44.1825070684,89.35,22,74540,0.0,1.21827,-1.972,1.46236,-0.109606,0.926706776023
7794542,13381.459417819977,44.6983865902,90.38,21,74561,0.0,1.3465,-1.95672,2.59678,-0.0629519,0.904214926064
7796664,13385.068712472916,47.0016146964,95.7,19,74580,0.0,1.00517,-1.97578,1.11852,-0.119668,0.92927275598
7798716,13388.646176338196,47.538249768,97.22,21,74601,0.0,1.27606,-1.96041,2.21216,-0.0396064,0.912674754858
7800830,13392.209555149078,46.9892367095,95.69,24,74625,0.0,1.16046,-1.99835,1.3837,-0.112948,0.909108839929
7802871,13395.770847320557,47.0955478905,96.06,22,74647,0.0,1.23337,-1.9713,1.96279,-0.0670829,0.930439472198
7804879,13399.380441188812,46.0145059077,93.86,22,74669,0.0,1.31259,-1.98061,0.988799,-0.108674,0.932294383645
7806919,13403.020730257034,46.0656644724,93.96,19,74688,0.0,0.868265,-1.99723,1.26306,-0.113314,0.92108335346
7808985,13406.583303928375,44.8686014227,91.6,24,74712,0.0,1.26367,-2.0043,1.5172,-0.0918566,0.929850682616
7811017,13410.162258148193,46.0402290289,94.05,22,74734,0.0,0.967102,-1.98644,1.5009,-0.0969703,0.937450371683
7813099,13413.740967988968,46.0885101719,94.71,21,74755,0.0,0.909103,-1.96521,5.11222,0.0516651,0.939017876983
7815107,13417.317724227905,45.8520609891,94.03,22,74777,0.0,0.839784,-1.93716,1.55472,-0.109463,0.935970269144
7817131,13420.928097248077,44.9960737323,91.91,23,74800,0.0,1.04316,-1.91538,1.09501,-0.104648,0.891879677773
7819181,13424.521842718124,45.5337327679,92.59,22,74822,0.0,0.965924,-1.90311,1.19458,-0.10612,0.923771850765
7821274,13428.10009598732,45.9433428394,92.99,22,74844,0.0,0.859382,-1.88484,1.36088,-0.11159,0.936347194016
7823331,13431.708670377731,45.7148126632,92.18,22,74866,0.0,0.912922,-1.8419,1.47487,-0.102181,0.92270822823
7825321,13435.31277346611,45.0298487266,91.11,23,74889,0.0,1.0503,-1.82612,1.29663,-0.104278,0.938878558576
7827415,13438.895952939987,45.3745370551,92.02,22,74911,0.0,0.783303,-1.84464,1.45485,-0.108471,0.941873226315
7829499,13442.489243268967,44.9277929729,91.58,23,74934,0.0,0.948291,-1.89336,1.87383,-0.080096,0.932252898812
7831520,13446.114354848862,43.7614918153,90.12,23,74957,0.0,0.978507,-1.89768,1.33213,-0.108592,0.92892832309
7833475,13449.693397760391,43.6772218674,89.6,23,74980,0.0,0.945603,-1.96286,1.27622,-0.115388,0.925641804934
7835632,13453.319578886032,44.8482650723,91.67,22,75002,0.0,0.881846,-2.00504,2.76105,-0.0693235,0.941444370896
7837638,13456.913041114807,44.5612794613,91.01,21,75023,0.0,1.00704,-2.01812,2.79757,-0.0231396,0.91897354275
7839667,13460.536302804947,46.0368922737,94.06,19,75042,0.0,0.634953,-2.06633,1.37087,-0.114484,0.956895019859
7841734,13464.130513906479,46.5857642347,94.86,24,75066,0.0,1.3209,-2.07131,1.00177,-0.120043,0.938613403589
7843779,13467.70855975151,46.5276891602,94.57,22,75088,0.0,0.867695,-2.08712,1.56555,-0.101585,0.940593164414
7845866,13471.286964893341,47.6062625376,96.23,21,75109,0.0,0.88593,-2.10287,3.64925,-0.0473314,0.925483472645
7847890,13474.834734916687,47.035210583,94.4,21,75130,0.0,1.15503,-2.13402,1.30555,-0.119331,0.908356770873
7849984,13478.411690711975,48.113783771,95.51,21,75151,0.0,0.874267,-2.09168,2.35774,-0.0738319,0.929301157594
7851984,13481.943768262863,50.2239954396,99.27,19,75170,0.0,0.956803,-2.10059,1.4008,-0.130294,0.92115791887
7854037,13485.505915403366,51.2524666342,100.93,20,75190,0.0,0.983158,-2.1022,1.55957,-0.106217,0.935315534472
7856068,13489.083092451096,51.0922147644,101.01,20,75210,0.0,0.803266,-2.09553,1.87455,-0.0936172,0.940600339323
7858122,13492.646753311157,50.3222280289,99.66,23,75233,0.0,1.02172,-2.0962,1.65499,-0.100154,0.929958753288
7860122,13496.286839723587,50.8909469068,101.38,18,75251,0.0,0.880295,-2.04484,4.17378,0.0409736,0.929647795856
7862250,13499.849070072174,48.8705537638,97.17,25,75276,0.0,1.33662,-2.01471,3.81161,-0.022759,0.900974527001
7864302,13503.412020683289,47.5972454808,94.17,23,75299,0.0,1.35536,-2.04769,2.95886,-0.0682738,0.915963977575
7866356,13506.975879192352,46.371557069,91.63,23,75322,0.0,0.796559,-2.045,1.23549,-0.109031,0.935889877379
7868410,13510.520866155624,46.8292941966,92.07,21,75343,0.0,0.973542,-2.06337,1.32223,-0.114271,0.927316263318
7870442,13514.100507736206,46.6013711843,92.12,20,75363,0.0,0.729107,-2.0755,0.950596,-0.129969,0.940572246909
7872497,13517.692952871323,48.846105179,96.93,19,75382,0.0,0.823901,-2.08185,1.26639,-0.107352,0.942014150321
7874452,13521.25526714325,50.0437218592,99.66,19,75401,0.0,0.960869,-2.11522,1.2313,-0.10776,0.921620510519
7876571,13524.81762123108,51.3345871788,102.15,21,75422,0.0,0.982489,-2.13453,1.3029,-0.122854,0.919077113271
7878655,13528.41213130951,49.7982341007,99.85,23,75445,0.0,1.00812,-2.07461,2.34742,-0.0498725,0.933965802193
7880674,13531.975295066833,50.1026745751,100.06,20,75465,0.0,1.25466,-2.0426,4.07243,-0.0377334,0.89957087487
7882715,13535.598190784454,48.0351437782,96.53,23,75488,0.0,1.39866,-1.99074,2.94366,-0.0308712,0.897839412093
7884710,13539.14335155487,46.2300638142,93.06,22,75510,0.0,1.21183,-2.00604,1.00363,-0.137269,0.895366676152
7886766,13542.70960521698,46.2168522286,93.24,21,75531,0.0,1.2705,-2.05092,0.977742,-0.130358,0.920694336295
7888891,13546.335111379623,47.1990494095,95.79,20,75551,0.0,0.885123,-2.06921,0.948279,-0.118223,0.941876892
7890861,13549.91267323494,47.7814309974,96.93,21,75572,0.0,0.89035,-2.11384,1.31118,-0.110699,0.944420322776
7892965,13553.491861581802,47.6647270003,96.73,21,75593,0.0,1.05449,-2.13136,1.60327,-0.104033,0.918196544051
7895024,13557.06954050064,48.6013099396,98.4,21,75614,0.0,0.89837,-2.07822,4.51956,0.0256809,0.941355288029
7896976,13560.648314714432,47.8832284463,97.19,22,75636,0.0,0.892444,-2.09745,1.25622,-0.116986,0.925421260297
7899117,13564.226094722748,48.0142844613,97.16,21,75657,0.0,0.875537,-2.09317,1.34499,-0.0998761,0.926304198802
7901172,13567.757534503937,47.669700056,95.93,22,75679,0.0,1.04129,-2.08201,1.20914,-0.119705,0.899496339262
7903158,13571.335245370865,46.0757495231,92.96,23,75702,0.0,0.964237,-2.05983,1.732,-0.108615,0.925888195634
7905177,13574.928134918213,45.8941396323,93.05,22,75724,0.0,1.13735,-2.03005,1.15118,-0.114738,0.934092454612
7907244,13578.507899045944,46.6132038689,94.65,20,75744,0.0,1.22602,-1.91304,4.87942,0.0147103,0.916091173887
7909269,13582.132758140564,45.8421838977,93.91,21,75765,0.0,1.14115,-1.91469,1.56722,-0.121434,0.931945078075
7911372,13585.67868757248,46.3283695808,95.68,22,75787,0.0,1.08371,-1.90058,0.738264,-0.131342,0.908060140908
7913400,13589.28933596611,47.1611334219,96.31,21,75808,0.0,1.04615,-1.88161,1.9155,-0.0636052,0.940235495567
7915510,13592.8505153656,46.9820929563,95.56,24,75832,0.0,1.00999,-1.88082,1.36741,-0.108037,0.937082953751
7917559,13596.414386510849,46.0639544542,93.12,22,75854,0.0,1.40266,-1.88362,2.10292,-0.054556,0.917267017066
7919582,13600.006677627563,45.8915225662,92.27,21,75875,0.0,0.862167,-1.91932,0.944676,-0.127519,0.912394590676
7921618,13603.556062459946,46.6068914416,94.06,21,75896,0.0,1.12203,-1.8939,1.25615,-0.127094,0.920748621225
7923631,13607.195746421814,47.1150153539,95.45,19,75915,0.0,0.738057,-1.91021,1.51705,-0.10511,0.945460632443
7925736,13610.787987232208,47.7780913755,97.18,22,75937,0.0,0.984808,-1.91084,1.97203,-0.0776379,0.934207126498
7927748,13614.381907224655,48.0433898146,98.29,21,75958,0.0,1.20088,-1.92246,2.01835,-0.0637966,0.931450851262
7929823,13617.960283994675,47.6172600633,97.34,22,75980,0.0,1.64989,-1.94792,1.24859,-0.11443,0.910746157169
7931882,13621.553628921509,47.7338995804,97.69,21,76001,0.0,1.44429,-1.99157,1.8217,-0.0903723,0.891888856888
7933888,13625.147125720978,46.1617245751,94.24,23,76024,0.0,1.10852,-1.96145,2.4471,-0.0584087,0.938336789608
7935924,13628.710042476654,44.8599175721,91.2,24,76048,0.0,1.15796,-1.94206,1.3013,-0.114147,0.915135219693
7937993,13632.272256851196,44.946617078,91.09,23,76071,0.0,1.15737,-1.93178,1.67856,-0.0914772,0.906205452979
7940053,13635.819598674774,45.0129982128,90.47,22,76093,0.0,1.01219,-1.92112,1.32698,-0.124738,0.934604734182
7942075,13639.445363998413,44.7059886172,90.26,22,76115,0.0,1.47029,-1.91079,1.4826,-0.113191,0.892246492207
7944153,13642.991300582886,46.1765442806,93.51,21,76136,0.0,1.06848,-1.92317,2.07626,-0.0842306,0.941875573248
7946207,13646.570165157318,46.5947902314,94.58,22,76158,0.0,0.778966,-1.96055,1.86581,-0.086268,0.935367263854
7948218,13650.132010698318,47.5499049621,96.66,20,76178,0.0,0.867407,-1.98035,1.19015,-0.117427,0.938661068678
7950310,13653.693878412247,47.0570563316,96.09,23,76201,0.0,0.945473,-1.99483,2.25223,-0.0743089,0.923329353333
7952357,13657.287564754486,47.2544284311,96.69,21,76222,0.0,0.718328,-1.97513,1.02205,-0.123461,0.93770571053
7954403,13660.865926980972,46.4065060767,94.51,22,76244,0.0,0.782085,-1.98456,5.38943,-0.036885,0.948436234146
7956399,13664.428316831589,46.5157084574,94.83,21,76265,0.0,1.00724,-1.99707,1.24883,-0.125129,0.90716034919
7958456,13667.975689649582,47.2744076447,96.19,20,76285,0.0,0.908398,-1.99985,1.4294,-0.111817,0.931603737175
7960528,13671.647009372711,47.6193881841,96.38,22,76307,0.0,0.950894,-1.99081,1.61833,-0.105922,0.916638724506
7962593,13675.209775447845,47.7177981451,96.19,22,76329,0.0,0.891033,-1.9946,1.49565,-0.121337,0.9356238693
7964617,13678.77252793312,46.7922989604,94.56,24,76353,0.0,1.54431,-2.00119,1.30745,-0.1059,0.913810417056
7966661,13682.475877046585,45.7986415042,91.93,22,76375,0.0,0.981535,-2.01209,1.54621,-0.101043,0.918712183833
7968746,13686.083849906921,45.4211428021,92.17,21,76396,0.0,1.06013,-1.99679,2.55478,-0.0618605,0.937210723758
7970723,13689.631552696228,45.7226192454,92.81,21,76417,0.0,1.26428,-1.97251,4.86767,0.0753082,0.915749020875
7972807,13693.225811004639,45.771698676,93.44,22,76439,0.0,1.08974,-1.97476,0.962062,-0.124154,0.93562656641
7974798,13696.819123506546,46.5636570471,95.07,21,76460,0.0,1.45145,-1.95482,1.51428,-0.104311,0.895023398101
7976941,13700.397829532623,47.4487390168,96.93,22,76482,0.0,0.799456,-1.94986,1.32387,-0.106952,0.93407291919
7978961,13704.006536006927,46.9706045413,95.53,22,76504,0.0,1.01747,-1.97988,1.82416,-0.102548,0.931415639818
7980957,13707.53789138794,47.1719475447,95.84,20,76524,0.0,0.837398,-1.97617,1.4849,-0.106304,0.922147065401
7983057,13711.100794792175,46.5641899045,93.83,24,76548,0.0,1.09759,-1.97274,2.58954,-0.0659603,0.945221897215
7985137,13714.693673849106,47.5062071283,95.87,20,76568,0.0,0.707985,-1.99117,1.04461,-0.139964,0.944450397044
7987172,13718.256386518478,46.9277631358,94.59,22,76590,0.0,0.913927,-2.01795,1.38664,-0.115464,0.945204135031
7989144,13721.86556148529,47.7196058448,96.06,19,76609,0.0,1.00423,-2.05188,1.11975,-0.122592,0.93565198034
7991167,13725.476890563965,47.431752551,96.03,21,76630,0.0,0.981424,-2.03307,1.051,-0.124194,0.949959717691
7993265,13729.069099187851,47.8326982076,96.81,23,76653,0.0,0.902789,-2.06749,1.15501,-0.111689,0.943700242788
7995318,13732.672791481018,47.5871614416,95.55,22,76675,0.0,0.91388,-2.04848,1.79739,-0.0918263,0.937721922994
7997392,13736.226328611374,48.6696702236,97.59,20,76695,0.0,0.914464,-2.08151,1.17527,-0.118945,0.923508033156
7999428,13739.756232976913,47.2897469641,93.94,23,76718,0.0,0.739097,-2.09508,2.34406,-0.105683,0.940430007875
8001506,13743.381207704544,47.8569477342,95.23,21,76739,0.0,0.776119,-2.11079,2.52009,-0.0628183,0.945150505751
8003500,13746.928763628006,47.2181431831,93.66,23,76762,0.0,0.694022,-2.04541,2.57897,-0.0451209,0.947182510048
8005581,13750.490599393845,46.6565758296,92.79,22,76784,0.0,0.636528,-2.02138,1.53285,-0.111893,0.951336309314
8007648,13754.069626569748,47.492911399,94.44,21,76805,0.0,0.908106,-2.02813,1.418,-0.108909,0.946304697543
8009683,13757.67830991745,46.7146934675,93.82,22,76827,0.0,1.01656,-2.02344,2.21427,-0.0387254,0.943871188909
8011759,13761.225804805756,47.4400146466,95.13,21,76848,0.0,0.907687,-2.03857,1.12142,-0.127355,0.915813036263
8013824,13764.853163719177,47.4647181203,95.74,22,76870,0.0,0.824138,-2.02973,3.45502,-0.0566816,0.948304723948
8015784,13768.475457191467,47.7480585665,96.48,20,76890,0.0,0.735384,-2.03533,1.3828,-0.117709,0.917106062174
8017915,13772.084903240204,47.410339576,96.26,22,76912,0.0,0.895913,-2.00481,4.9993,0.0263363,0.92192786932
8019878,13775.678830385208,47.6684720663,96.52,21,76933,0.0,1.01813,-1.99131,2.24908,-0.0530917,0.934537775815
8021916,13779.335188150406,47.532131944,96.79,20,76953,0.0,0.715994,-1.97562,1.28941,-0.122358,0.950868345797
8023952,13782.960502624512,48.0777698182,97.77,21,76974,0.0,0.805108,-2.00877,0.849581,-0.137859,0.946939010173
8026065,13786.569601535797,49.202553393,99.81,19,76993,0.0,0.606909,-2.02048,1.249,-0.120997,0.948218520731
8028120,13790.194298744202,49.6416678051,101.1,20,77013,0.0,0.673036,-2.02901,2.88686,-0.0367126,0.947764743119
8030196,13793.803828239441,50.0622995599,102.27,21,77034,0.0,0.58283,-2.0331,1.07017,-0.108341,0.932169958949
8032175,13797.396834850311,48.4796586612,98.85,23,77057,0.0,0.945316,-2.03181,1.36178,-0.0951018,0.925753563643
8034262,13800.944508075714,47.2733474314,95.53,23,77080,0.0,0.941438,-2.02246,1.12015,-0.112553,0.912483103573
8036282,13804.506616830826,46.2196783869,93.0,23,77103,0.0,0.858269,-2.03429,1.36492,-0.11443,0.941945664585
8038384,13808.084846496582,44.8682935986,89.57,22,77125,0.0,0.813272,-2.02842,1.51121,-0.117631,0.93386927247
8040448,13811.693835735321,46.604006749,92.53,21,77146,0.0,0.60587,-2.01119,2.16403,-0.086044,0.946389354765
8042377,13815.272149324417,46.5277822668,92.85,21,77167,0.0,0.842536,-2.02737,1.39877,-0.100921,0.932288967073
8044484,13818.85074353218,47.4793491599,94.71,21,77188,0.0,0.771351,-2.05645,1.35071,-0.106629,0.951724562794
8046523,13822.41264462471,47.5389088666,94.92,22,77210,0.0,0.9363,-2.04795,1.73468,-0.108049,0.932714886963
8048579,13826.021864414215,47.3027101756,94.98,22,77232,0.0,0.97362,-2.04173,2.47615,-0.0586763,0.9362346977
8050605,13829.668210983276,47.5876187185,95.97,20,77252,0.0,0.843301,-2.02951,1.59899,-0.102189,0.936707489192
8052684,13833.225717306137,47.7200582518,96.28,22,77274,0.0,0.817151,-2.02382,1.58225,-0.0974014,0.886056937277
8054719,13836.83490729332,47.9007072784,96.98,19,77293,0.0,0.811667,-2.00565,1.75857,-0.0802753,0.943830966949
8056822,13840.443859577179,48.4579169685,98.33,22,77315,0.0,0.733896,-1.9121,5.24269,-0.00709813,0.919920794666
8058840,13844.039974927902,49.3216091591,99.74,20,77335,0.0,0.859075,-1.91331,2.1659,-0.0938777,0.922849692404
8060872,13847.646953105927,48.6755616989,98.17,22,77357,0.0,1.00192,-1.93515,1.02517,-0.122288,0.90967862308
8062954,13851.210789680481,48.5219493818,97.72,22,77379,0.0,1.02949,-1.90817,3.41538,-0.0101455,0.919008791447
8064974,13854.788115739822,47.3406320404,94.76,23,77402,0.0,0.972659,-1.92602,1.10646,-0.121922,0.919636808336
8067018,13858.381897687912,45.7231602798,91.66,23,77425,0.0,0.982266,-1.93669,0.947932,-0.128627,0.943225085735
8069082,13861.944599866867,44.6533266578,89.8,23,77448,0.0,1.25141,-1.9364,1.54791,-0.10302,0.919893711805
8071164,13865.507454156876,45.5633571157,91.33,21,77469,0.0,1.05481,-1.92898,1.47299,-0.101411,0.918057583272
8073195,13869.099943637848,45.7503210372,92.09,22,77491,0.0,1.15505,-1.90446,2.03174,-0.0785634,0.932708866894
8075193,13872.709863901138,45.7120350938,92.26,22,77513,0.0,0.911656,-1.88572,1.38491,-0.115816,0.950030863285
8077295,13876.31927204132,46.6578170449,94.61,21,77534,0.0,0.714147,-1.90231,1.23602,-0.111353,0.960018377751
8079308,13879.95986032486,48.4583946937,98.52,18,77552,0.0,0.934974,-1.91906,1.5141,-0.104612,0.932231985033
8081345,13883.615659713745,49.0529791092,100.17,19,77571,0.0,0.710287,-1.91197,2.90513,-0.073693,0.953245755285
8083404,13887.226135969162,49.685747232,101.27,21,77592,0.0,0.905526,-1.90522,1.81429,-0.0906447,0.934043779969
8085388,13890.850194215775,50.9465188029,103.6,19,77611,0.0,0.795648,-1.90408,1.27626,-0.113836,0.946717366576
8087537,13894.460699558258,51.5149783138,104.28,21,77632,0.0,0.870124,-1.93103,1.80814,-0.100803,0.930227167904
8089541,13898.100650072098,51.3806191144,103.94,19,77651,0.0,0.861403,-1.91962,2.09089,-0.0786533,0.945054017007
8091645,13901.725361585617,51.1302373791,103.0,20,77671,0.0,0.895537,-1.88491,2.55727,-0.0304007,0.928848519921
8093668,13905.303757667542,52.5727582974,105.51,18,77689,0.0,0.722922,-1.81179,5.59824,0.0539705,0.948052946478
8095645,13908.865795135498,52.7002133764,105.58,19,77708,0.0,0.730926,-1.75844,1.75029,-0.0993273,0.930523738265
8097756,13912.444009780884,52.2614593984,104.24,22,77730,0.0,0.855755,-1.80806,1.37416,-0.109678,0.933152094483
8099804,13916.037678480148,52.6533394338,104.81,19,77749,0.0,0.743723,-1.83096,1.35475,-0.120968,0.932608217001
8101874,13919.618377923965,51.5074120862,102.29,22,77771,0.0,0.728197,-1.83811,2.53037,-0.11552,0.946119789034
8103849,13923.257859706879,49.5152401672,98.67,21,77792,0.0,0.633393,-1.84544,1.05605,-0.126148,0.952378015965
8105949,13926.867063522339,49.3956254185,98.34,21,77813,0.0,0.511281,-1.90326,1.55583,-0.104417,0.958654463291
8108004,13930.444987773895,49.5687559828,98.57,21,77834,0.0,0.54036,-1.87232,2.38052,-0.0835967,0.953791499138
8110037,13934.069031715393,49.9391013238,99.64,18,77852,0.0,0.45214,-1.87511,1.57042,-0.114615,0.94988489151
8112101,13937.673288583755,50.5338445493,100.61,21,77873,0.0,0.61372,-1.87805,2.33375,-0.0610077,0.956212531775
8114052,13941.241248369217,51.4224272643,102.03,19,77892,0.0,0.692373,-1.88615,1.24148,-0.116087,0.946221090853
8116162,13944.834922552109,51.9342081866,102.96,20,77912,0.0,0.627102,-1.8883,1.24229,-0.120614,0.940344300121
8118200,13948.429087638855,51.9724886505,102.95,21,77933,0.0,0.830394,-1.92039,1.58504,-0.105381,0.94700216502
8120183,13952.08452963829,50.8499759648,100.08,20,77953,0.0,0.825709,-1.90029,1.23269,-0.116388,0.9384236224
8122349,13955.694077730179,51.4057635194,101.41,21,77974,0.0,0.73494,-1.90743,1.23148,-0.114374,0.950606834143
8124347,13959.273158788681,49.8131561174,98.35,22,77996,0.0,0.978627,-1.91261,2.46838,-0.0612362,0.94528177008
8126447,13962.818675994873,48.1864882125,95.34,24,78020,0.0,0.827418,-1.90925,1.21828,-0.115557,0.941459305584
8128472,13966.444315195084,48.6332624855,96.48,20,78040,0.0,0.639867,-1.93039,2.0707,-0.0630054,0.957578793168
8130470,13970.116188049316,48.510159724,96.86,19,78059,0.0,0.465216,-1.91569,3.00701,-0.0382268,0.968062266707
8132569,13973.741740465164,49.234014825,98.65,19,78078,0.0,0.617771,-1.90886,1.25482,-0.12281,0.947358384728
8134642,13977.351133108139,49.9439179225,100.09,21,78099,0.0,0.510918,-1.83816,10.6986,0.141463,0.964624390006
8136688,13980.959352016449,51.3267283851,103.34,20,78119,0.0,0.564655,-1.82355,1.16919,-0.121856,0.95795064047
8138686,13984.56935787201,50.1741742517,101.19,22,78141,0.0,0.724149,-1.83317,1.09427,-0.115147,0.952880632132
8140774,13988.163129806519,49.9136748041,99.86,21,78162,0.0,0.50339,-1.83593,1.258,-0.132222,0.959931265563
8142839,13991.756897449493,49.0620404636,97.75,21,78183,0.0,0.534947,-1.85239,1.04294,-0.11492,0.948932487518
8144822,13995.41308093071,49.248931155,98.41,19,78202,0.0,0.549832,-1.87268,1.755,-0.0965096,0.9628726542
8146870,13999.006616353989,49.3285180043,98.42,21,78223,0.0,0.702431,-1.88259,0.959646,-0.128672,0.956501662731
8148972,14002.669295549393,50.1621615721,99.88,21,78244,0.0,0.622886,-1.86963,1.55576,-0.113066,0.95848377794
8151034,14006.24154806137,49.7197921225,99.6,21,78265,0.0,0.527414,-1.85911,2.34433,-0.050962,0.957410283387
8153025,14009.865677118301,49.7280615177,99.69,20,78285,0.0,0.609844,-1.86087,1.24007,-0.114883,0.95432183519
8155136,14013.491211652756,50.7564951921,101.52,19,78304,0.0,0.745076,-1.87965,1.77086,-0.0897347,0.946471523494
8157086,14017.088929891586,51.0314606945,102.16,19,78323,0.0,0.448308,-1.90301,1.73386,-0.105946,0.962805077434
8159119,14020.725626945496,51.2403917475,102.48,20,78343,0.0,0.474741,-1.90916,1.65455,-0.093558,0.956866893917
8161194,14024.35026884079,50.8068883972,101.6,22,78365,0.0,0.454777,-1.90857,2.18187,-0.0371688,0.967237975448
8163249,14027.959869146347,51.1405690715,102.24,20,78385,0.0,0.408078,-1.90494,1.75014,-0.101062,0.969441054389
8165310,14031.60122680664,49.2002008342,98.33,22,78407,0.0,0.591603,-1.91581,1.45497,-0.101412,0.94859661907
8167395,14035.225667715073,49.4429705689,99.02,20,78427,0.0,0.469078,-1.88451,3.2411,-0.0241813,0.945313345641
8169366,14038.851209402084,48.9700389891,98.03,20,78447,0.0,0.524423,-1.84147,4.34424,-0.0188193,0.941004868597
8171479,14042.459896087646,49.689178307,99.74,21,78468,0.0,0.586653,-1.74306,4.79712,0.0608541,0.961187656969
8173476,14046.100720643997,49.4201323189,99.47,20,78488,0.0,0.589548,-1.75892,2.03328,-0.0897209,0.950394224375
