loss_ent,TimeElapsed,EpLenMean,loss_kl,EpThisIter,loss_vf_loss,EpisodesSoFar,ev_tdlam_before,TimestepsSoFar,loss_pol_entpen,EpRewMean,loss_pol_surr
16.6608,906.3144397735596,114.0,0.135742,17,0.269764,5416,0.953608229756,454653,0.0,56.0280460339,-0.154733
16.6365,911.1788403987885,113.25,0.120451,18,0.339723,5434,0.947198081762,456651,0.0,55.7188295148,-0.139418
16.6494,915.147611618042,112.17,0.128745,18,0.270387,5452,0.951084349304,458658,0.0,55.0713111355,-0.140823
16.6197,919.0087993144989,110.65,0.147475,20,0.333131,5472,0.962293732911,460750,0.0,54.4981556558,-0.147042
16.5972,922.7953028678894,112.15,0.14015,17,0.324618,5489,0.943257637322,462715,0.0,55.5159072889,-0.143699
16.5696,926.6201536655426,112.07,0.168618,19,0.292918,5508,0.931255787611,464894,0.0,55.621348241,-0.15041
16.5648,930.4928441047668,110.57,0.14487,18,0.382103,5526,0.953163903207,466876,0.0,54.8392002895,-0.14249
16.5453,934.6186456680298,111.23,0.142101,18,0.32059,5544,0.955213274807,468928,0.0,55.5309763102,-0.145611
16.5163,938.9170250892639,109.64,0.146874,21,0.387209,5565,0.951098728925,470969,0.0,54.7361650049,-0.143383
16.4608,943.4067795276642,109.03,0.146217,19,0.507728,5584,0.947458349168,472995,0.0,54.2458264846,-0.140631
16.4213,948.073380947113,110.24,0.154033,18,0.252799,5602,0.9628335163,475088,0.0,55.0611735787,-0.145803
16.3898,952.2484703063965,107.65,0.142874,19,0.404722,5621,0.943346522748,477032,0.0,53.6338931425,-0.14156
16.3588,956.0699987411499,106.27,0.169408,19,0.391637,5640,0.952825602144,479202,0.0,52.900642322,-0.139544
16.2925,959.9135055541992,110.11,0.144638,18,0.311379,5658,0.938702099025,481204,0.0,54.8617418087,-0.142764
16.2706,963.7486538887024,111.57,0.163299,18,0.267135,5676,0.946982815862,483278,0.0,55.3519906787,-0.144567
16.2356,967.5855419635773,110.33,0.165566,18,0.35323,5694,0.959289167076,485232,0.0,54.9060021869,-0.14707
16.214,971.780683517456,111.99,0.158444,18,0.338769,5712,0.953693501651,487356,0.0,55.6145732987,-0.149098
16.1825,976.0306208133698,113.56,0.160744,18,0.286487,5730,0.955679591745,489463,0.0,56.2761193201,-0.146331
16.1418,980.5253376960754,113.44,0.176239,18,0.270254,5748,0.951075214893,491505,0.0,56.254590156,-0.146231
16.1057,985.2415068149567,116.78,0.157698,16,0.218812,5764,0.943813689053,493499,0.0,58.0583400886,-0.143534
16.067,989.3163912296295,116.93,0.15485,18,0.207118,5782,0.966231703758,495606,0.0,58.2937734344,-0.145918
16.0053,993.149689912796,118.11,0.156743,16,0.21672,5798,0.955629937351,497523,0.0,58.7039655814,-0.143648
15.9295,996.9531962871552,118.95,0.172488,17,0.243856,5815,0.953642182052,499611,0.0,59.4511099715,-0.139412
15.9075,1000.7440950870514,117.64,0.171538,19,0.272514,5834,0.960849206895,501674,0.0,58.9476822681,-0.14688
15.888,1004.6245822906494,115.88,0.156997,19,0.281249,5853,0.9639108181,503765,0.0,58.2740587004,-0.145712
15.8492,1008.7260253429413,115.61,0.206333,16,0.259103,5869,0.953319109976,505720,0.0,58.2073046228,-0.148313
15.7862,1012.9974482059479,115.58,0.158148,18,0.216453,5887,0.971754053608,507807,0.0,58.149241764,-0.149977
15.7681,1017.5188949108124,116.6,0.181609,17,0.213823,5904,0.960812415928,509946,0.0,59.0091798335,-0.145095
15.7716,1022.1154327392578,118.15,0.171091,16,0.301014,5920,0.9559013322,511929,0.0,59.6810342277,-0.14288
15.7465,1026.2575240135193,118.36,0.167766,18,0.224344,5938,0.956432137638,514004,0.0,59.8940162741,-0.139167
15.7151,1030.0548870563507,121.04,0.161692,16,0.286514,5954,0.956611137837,515987,0.0,61.1209774355,-0.152177
15.6977,1033.9390211105347,120.34,0.184,17,0.199349,5971,0.954449277371,518059,0.0,60.9483796821,-0.147563
15.7285,1037.8625221252441,121.72,0.170939,17,0.2733,5988,0.954671066254,520108,0.0,61.7574789596,-0.140661
15.6575,1041.6628892421722,121.24,0.163819,17,0.370518,6005,0.948503084481,522160,0.0,61.3038199717,-0.141421
15.6102,1045.702428817749,120.31,0.176387,18,0.297885,6023,0.955333828926,524280,0.0,60.6105178242,-0.145921
15.5177,1050.1486446857452,119.88,0.154723,17,0.399961,6040,0.951821420342,526237,0.0,60.218216867,-0.149308
15.4619,1054.547291278839,120.99,0.180341,15,0.290159,6055,0.944397803396,528197,0.0,60.600688208,-0.147571
15.4166,1059.164222240448,120.42,0.176659,18,0.420302,6073,0.939642477781,530380,0.0,60.1474801426,-0.139458
15.4012,1063.6191902160645,121.23,0.162887,16,0.384096,6089,0.945770978928,532358,0.0,60.4431124565,-0.146956
15.3041,1067.4370367527008,120.24,0.167121,19,0.327998,6108,0.956326190382,534490,0.0,60.0719466713,-0.145313
15.2701,1071.3117434978485,118.53,0.172398,18,0.362865,6126,0.955050319433,536499,0.0,59.2636557805,-0.146045
15.2768,1075.1324565410614,118.96,0.18477,17,0.338951,6143,0.931327842176,538547,0.0,59.4807268208,-0.15201
15.3053,1078.9916152954102,117.36,0.226368,17,0.346386,6160,0.958960238844,540590,0.0,58.736369389,-0.148467
15.284,1082.9017372131348,115.3,0.185685,18,0.322278,6178,0.947625588626,542623,0.0,57.8241874429,-0.147237
15.3296,1086.993863582611,115.81,0.186366,18,0.368626,6196,0.951900690794,544730,0.0,58.068520769,-0.148791
15.3436,1091.2972264289856,117.09,0.173544,17,0.239056,6213,0.962684042752,546716,0.0,58.6934566495,-0.140745
15.2481,1095.7502965927124,116.75,0.205474,18,0.23889,6231,0.956103283912,548783,0.0,58.7775930044,-0.142535
15.2253,1100.3354103565216,117.68,0.177288,15,0.253131,6246,0.934488318861,550710,0.0,59.1700805714,-0.141917
15.1948,1104.70059466362,119.23,0.200384,18,0.275272,6264,0.958030641079,552926,0.0,59.8729261091,-0.146218
15.1831,1108.5346448421478,121.22,0.171922,15,0.350331,6279,0.951214741915,554895,0.0,60.6392561687,-0.142478
15.2226,1112.382024049759,122.5,0.185841,17,0.265669,6296,0.943939466029,556980,0.0,61.1782657672,-0.149917
15.2074,1116.210429906845,123.63,0.18829,16,0.304063,6312,0.948917679489,558971,0.0,61.6658985181,-0.141097
15.2005,1120.0148704051971,124.35,0.177915,17,0.355849,6329,0.947672035545,561003,0.0,61.8573509672,-0.145736
15.1596,1124.0011394023895,125.45,0.19979,16,0.318747,6345,0.948284588754,563122,0.0,62.3795215488,-0.142269
15.119,1128.2184829711914,124.31,0.190131,16,0.489074,6361,0.942634243518,565058,0.0,61.8742420275,-0.144293
15.0903,1132.620628118515,124.88,0.174635,17,0.415959,6378,0.94501459226,567232,0.0,62.0578010122,-0.147638
15.0586,1137.2347226142883,125.71,0.180034,15,0.332186,6393,0.933351375163,569241,0.0,62.4341364076,-0.143784
15.0302,1141.773689508438,126.71,0.164543,17,0.297136,6410,0.944267474115,571335,0.0,63.2609860084,-0.145606
14.996,1145.6248602867126,126.25,0.156001,17,0.306452,6427,0.955792237073,573433,0.0,62.9350521851,-0.144079
14.99,1149.4761798381805,126.17,0.228843,15,0.286643,6442,0.942702919245,575396,0.0,62.8569342724,-0.142636
14.9355,1153.2666091918945,128.98,0.154049,16,0.282369,6458,0.958611603826,577507,0.0,64.1074832282,-0.148974
14.9039,1157.1638913154602,125.63,0.193422,18,0.329107,6476,0.964327834547,579550,0.0,62.5224623583,-0.145793
14.8358,1160.9675364494324,123.75,0.181674,17,0.359587,6493,0.94523556903,581616,0.0,61.8613671036,-0.150142
14.7739,1165.0851018428802,124.34,0.179264,16,0.344685,6509,0.959093287587,583671,0.0,62.1545072936,-0.147266
14.7311,1169.417858839035,124.06,0.169459,16,0.335781,6525,0.956770792603,585594,0.0,62.2106879117,-0.144634
14.7162,1173.867259502411,123.07,0.198427,17,0.297697,6542,0.957110259682,587703,0.0,61.7064274707,-0.144149
14.646,1178.5085718631744,119.79,0.190095,18,0.317848,6560,0.962611038238,589742,0.0,60.1710205944,-0.145356
14.6216,1182.7973673343658,122.37,0.189426,16,0.335175,6576,0.955335054547,591787,0.0,61.4185192047,-0.147522
14.5565,1186.603110074997,122.55,0.193081,16,0.264169,6592,0.961280696094,593782,0.0,61.3838944749,-0.146087
14.5296,1190.482709646225,125.28,0.207388,15,0.254149,6607,0.932738237083,595912,0.0,62.9560390675,-0.143207
14.499,1194.2645182609558,126.38,0.17704,16,0.318569,6623,0.95227720961,597949,0.0,63.4281973559,-0.145874
14.5051,1198.0849273204803,125.48,0.389513,17,0.234826,6640,0.968424625695,600000,0.0,63.0818679846,-0.137591
14.4709,1202.054281949997,126.61,0.152403,17,0.373369,6657,0.962531976402,602046,0.0,63.9435943199,-0.150963
14.4185,1206.1941559314728,124.56,0.147795,18,0.326189,6675,0.947985175997,604124,0.0,62.9214221375,-0.14443
14.3864,1210.562644481659,125.2,0.265215,16,0.25839,6691,0.95383394137,606181,0.0,63.360341101,-0.140753
14.3326,1215.069241285324,122.55,0.152897,16,0.252938,6707,0.95543025434,608167,0.0,61.8450610339,-0.142268
14.3208,1219.7041223049164,120.58,0.17585,18,0.313875,6725,0.961356088519,610245,0.0,60.9065618982,-0.143503
14.2869,1223.7729654312134,119.09,0.197832,18,0.288881,6743,0.965413533151,612243,0.0,60.1802339948,-0.148856
14.2675,1227.5857434272766,118.77,0.189866,17,0.317143,6760,0.95923878625,614312,0.0,59.9566716797,-0.14978
14.2364,1231.448298215866,119.06,0.202761,18,0.270716,6778,0.958326544613,616358,0.0,60.0025184666,-0.142255
14.2118,1235.2837400436401,115.72,0.196255,18,0.270998,6796,0.962911557406,618405,0.0,58.5812640764,-0.14437
14.1448,1239.076316356659,114.92,0.329846,18,0.277926,6814,0.958679128438,620532,0.0,58.2557555729,-0.145849
14.09,1243.1482405662537,115.07,0.186035,17,0.220341,6831,0.95726916939,622471,0.0,58.3719353256,-0.143225
14.053,1247.366847038269,118.08,0.212067,16,0.2452,6847,0.950850192457,624546,0.0,59.8471631051,-0.140931
14.0399,1251.7980341911316,114.41,0.176518,20,0.381196,6867,0.954658161849,626607,0.0,58.1705737924,-0.142846
14.0199,1256.4044663906097,117.16,0.180312,17,0.328438,6884,0.956994008273,628731,0.0,59.2131285387,-0.146336
13.9918,1260.9869713783264,117.22,0.200788,17,0.232015,6901,0.95216037333,630664,0.0,59.2186887847,-0.144981
13.9264,1264.899403810501,117.48,0.184054,17,0.23314,6918,0.972246779129,632739,0.0,58.9148879474,-0.147448
13.908,1268.749282360077,115.28,0.205673,19,0.267142,6937,0.962873894721,634823,0.0,57.5892480377,-0.14578
13.9121,1272.5780863761902,116.51,0.199162,17,0.289224,6954,0.961532939225,636926,0.0,58.2009272236,-0.138922
13.9036,1276.432059764862,118.63,0.219452,17,0.229637,6971,0.963165991008,638940,0.0,59.3033034115,-0.146957
13.8234,1280.2645659446716,117.17,0.215745,16,0.261527,6987,0.924864009023,640903,0.0,58.9064617452,-0.143319
13.8315,1284.360263824463,120.6,0.219385,16,0.21679,7003,0.954741731286,642963,0.0,60.5093142503,-0.152818
13.8054,1288.636638879776,122.56,0.230992,15,0.233331,7018,0.961454670876,644995,0.0,61.7061049974,-0.149105
13.8071,1293.088508605957,125.95,0.189563,15,0.233346,7033,0.955522876233,647031,0.0,63.6158511507,-0.1444
13.7319,1297.6482555866241,127.46,0.202278,17,0.239365,7050,0.969734821469,649191,0.0,64.5769075148,-0.147844
13.6916,1302.2128088474274,128.73,0.204316,16,0.302374,7066,0.966580849141,651218,0.0,65.1597021803,-0.144246
13.6764,1306.0415456295013,129.18,0.210867,16,0.267902,7082,0.954657930881,653200,0.0,65.2692980942,-0.140179
13.6681,1309.9289498329163,129.15,0.188965,17,0.3123,7099,0.965149082243,655343,0.0,65.4233205115,-0.148981
13.656,1313.7655818462372,128.06,0.205548,16,0.472131,7115,0.948778569698,657406,0.0,64.7528412892,-0.143593
13.6178,1317.586591720581,125.58,0.178791,17,0.337675,7132,0.951440494508,659388,0.0,63.5867777445,-0.140959
13.6038,1321.4680714607239,123.1,0.207872,18,0.334434,7150,0.960580930114,661501,0.0,62.0803103518,-0.142867
13.6063,1325.5696864128113,119.66,0.210829,18,0.341794,7168,0.956540107727,663459,0.0,60.368894126,-0.144413
13.6003,1329.8287177085876,118.54,0.207123,18,0.311091,7186,0.958331272006,665570,0.0,59.6264552444,-0.145687
13.5659,1334.3217713832855,118.19,0.209737,17,0.275777,7203,0.961268901825,667596,0.0,59.5127834878,-0.149153
13.548,1338.866541147232,118.2,0.267054,16,0.169128,7219,0.962003730237,669617,0.0,59.9323043406,-0.150013
13.525,1343.3211226463318,118.82,0.227087,16,0.19315,7235,0.96004139632,671642,0.0,59.9620730937,-0.149823
13.4723,1347.1479654312134,121.24,0.208102,16,0.238577,7251,0.959701433778,673727,0.0,61.1670446225,-0.14889
13.4371,1350.9828872680664,124.64,0.252299,16,0.239852,7267,0.957139473408,675829,0.0,63.0873876736,-0.147419
13.4273,1354.8238294124603,124.83,0.195,17,0.301664,7284,0.959098003805,677803,0.0,63.2284919981,-0.145567
13.385,1358.6239318847656,124.59,0.225112,17,0.418651,7301,0.953967317939,679817,0.0,63.0525556719,-0.141725
13.359,1362.5319421291351,121.15,0.221829,19,0.370373,7320,0.958056896925,681878,0.0,61.1845151568,-0.149368
13.3261,1366.6792378425598,119.94,0.211474,18,0.294856,7338,0.966837525368,684024,0.0,60.7830687331,-0.150421
13.298,1370.9911093711853,118.43,0.245495,16,0.284981,7354,0.957659970969,685952,0.0,59.9408068361,-0.146524
13.2818,1375.5230219364166,118.15,0.225731,17,0.314582,7371,0.944113090634,688121,0.0,59.8122609206,-0.14721
13.2511,1380.0929577350616,119.83,0.205579,16,0.23597,7387,0.958522681147,690122,0.0,60.6227007103,-0.147126
13.248,1384.4598989486694,120.84,0.208821,16,0.272408,7403,0.959356706589,692160,0.0,60.8453290438,-0.136701
13.2243,1388.3122215270996,122.65,0.253235,18,0.272334,7421,0.962219104171,694256,0.0,61.8009066417,-0.143802
13.1828,1392.1788129806519,121.92,0.217797,18,0.311636,7439,0.932198300958,696314,0.0,61.5559416288,-0.136707
13.1538,1396.0779476165771,119.8,0.226799,18,0.366843,7457,0.963369525969,698310,0.0,60.2675725215,-0.147129
13.1141,1399.897980928421,118.82,0.21396,17,0.293658,7474,0.958295401186,700389,0.0,59.6153850867,-0.148545
13.0703,1403.7971329689026,118.54,0.249036,17,0.33622,7491,0.941647723317,702451,0.0,59.5814746538,-0.142793
12.9969,1408.096340417862,115.58,0.221971,18,0.244532,7509,0.961449831724,704473,0.0,58.0405770564,-0.137759
13.0055,1412.3668553829193,115.95,0.206661,17,0.294098,7526,0.94144847244,706518,0.0,58.2996648686,-0.144213
13.0394,1416.8599915504456,116.98,0.2277,18,0.350249,7544,0.955765150487,708573,0.0,58.7765952885,-0.141506
13.0352,1421.5001907348633,119.01,0.216649,16,0.310024,7560,0.949243880808,710514,0.0,59.9672814725,-0.147961
12.998,1425.6791269779205,117.88,0.221105,18,0.34591,7578,0.948185391724,712687,0.0,59.2979566115,-0.142901
12.9632,1429.532059431076,115.9,0.252538,18,0.31242,7596,0.949110656977,714627,0.0,58.487502435,-0.145108
12.9072,1433.3064668178558,116.83,0.224586,18,0.347617,7614,0.942715197802,716684,0.0,59.054473458,-0.149294
12.8803,1437.1474740505219,115.05,0.21224,18,0.388717,7632,0.951599989086,718749,0.0,58.0167979611,-0.14789
12.8513,1440.9757678508759,116.09,0.225836,18,0.29142,7650,0.95965481177,720855,0.0,58.7489226516,-0.146722
12.8367,1444.8355746269226,114.78,0.283802,17,0.353013,7667,0.947353169322,722849,0.0,58.1502131464,-0.147673
12.7791,1449.067701101303,118.07,0.282473,15,0.24246,7682,0.931381076574,724867,0.0,59.419471958,-0.146865
12.7712,1453.3663153648376,119.97,0.225801,17,0.418831,7699,0.953416649252,726997,0.0,60.5939312062,-0.150001
12.6824,1457.8036625385284,118.97,0.242545,19,0.485585,7718,0.947061825544,729083,0.0,60.2918280261,-0.150048
12.6666,1462.4913206100464,121.98,0.713691,16,0.246262,7734,0.953064735979,731135,0.0,61.6631835853,-0.133228
12.6356,1466.7102220058441,122.28,0.203626,16,0.354203,7750,0.945954535156,733083,0.0,61.686539108,-0.143648
12.5509,1470.5387554168701,120.43,0.218459,19,0.385696,7769,0.940232038498,735173,0.0,60.9141566253,-0.150909
12.5631,1474.3825616836548,118.89,0.243321,16,0.311273,7785,0.948289580643,737180,0.0,60.5102436107,-0.147203
12.5158,1478.1941952705383,120.48,0.216833,16,0.239336,7801,0.947792608291,739236,0.0,61.0495742924,-0.145954
12.5167,1482.0611593723297,121.61,0.184759,17,0.312133,7818,0.952272418886,741244,0.0,61.1533969524,-0.141644
12.4451,1485.9569239616394,122.85,0.24784,15,0.256344,7833,0.940765511245,743310,0.0,61.9404713644,-0.148032
12.4541,1490.1482374668121,124.77,0.253142,16,0.261799,7849,0.941993206739,745401,0.0,63.0351086779,-0.143296
12.4382,1494.4674730300903,126.36,0.245225,18,0.339674,7867,0.96048296988,747508,0.0,63.8523751151,-0.146237
12.4016,1498.9068665504456,127.38,0.229425,15,0.27852,7882,0.926388710737,749502,0.0,64.2579349464,-0.140236
12.3893,1503.5627272129059,126.82,0.245924,16,0.391677,7898,0.954640001059,751510,0.0,64.1182066847,-0.144483
12.3403,1507.821193933487,128.3,0.226663,16,0.321363,7914,0.941403828561,753643,0.0,65.0615488099,-0.144951
12.3419,1511.6346299648285,129.89,0.283453,15,0.315176,7929,0.948548726737,755648,0.0,65.8249709533,-0.144555
12.2831,1515.503377199173,127.15,0.2807,17,0.346841,7946,0.944446243346,757665,0.0,64.5091126358,-0.143254
12.2867,1519.296184539795,125.44,0.266125,18,0.262702,7964,0.949562706053,759710,0.0,63.6987465698,-0.143812
12.301,1523.132333278656,123.85,0.269822,17,0.301504,7981,0.945007629693,761807,0.0,62.7785858603,-0.143494
12.3135,1527.0313267707825,123.27,0.289721,17,0.307099,7998,0.936904363334,763837,0.0,62.7758625415,-0.145751
12.2906,1531.1789240837097,122.35,0.258594,16,0.297101,8014,0.964772261679,765878,0.0,61.9481419106,-0.146104
12.2815,1535.4604778289795,121.18,0.262453,16,0.26712,8030,0.951144207269,767878,0.0,61.5510909186,-0.146637
12.2668,1539.9669179916382,122.63,0.249063,17,0.368279,8047,0.940327420831,770041,0.0,62.0606993532,-0.144418
12.228,1544.5232362747192,126.59,0.241661,14,0.294244,8061,0.944222208112,771998,0.0,63.7638729976,-0.14702
12.2064,1549.030103445053,128.67,0.243925,14,0.32869,8075,0.939709492028,774031,0.0,64.7947521805,-0.149146
12.1862,1552.8525829315186,127.09,0.257606,20,0.325885,8095,0.955459341407,776175,0.0,63.5968531595,-0.151746
12.1609,1556.688782453537,127.03,0.260882,16,0.435681,8111,0.94236561656,778194,0.0,63.8178048427,-0.144975
12.1281,1560.5074038505554,126.94,0.263553,16,0.319126,8127,0.947512149811,780268,0.0,63.7834637257,-0.151418
12.1109,1564.3590197563171,125.65,0.270282,17,0.389965,8144,0.950109109282,782295,0.0,63.055185376,-0.139559
12.0747,1568.2598860263824,122.06,0.230108,17,0.348335,8161,0.952601078898,784204,0.0,61.2397564346,-0.14362
12.0424,1572.377858877182,119.11,0.251611,17,0.412127,8178,0.960122745484,786293,0.0,59.8006894153,-0.14869
11.9959,1576.5780324935913,125.01,0.269755,15,0.299867,8193,0.944344963878,788469,0.0,62.6572534105,-0.147129
11.9187,1581.1008205413818,125.15,0.40353,15,0.354089,8208,0.945461232215,790396,0.0,63.0147973781,-0.143038
11.9044,1585.5694584846497,124.41,0.273093,17,0.318585,8225,0.952947083861,792489,0.0,62.4749602052,-0.147645
11.8622,1590.523021221161,123.82,0.268401,18,0.379751,8243,0.962578058243,794597,0.0,62.4520300532,-0.149136
11.8135,1594.8195896148682,127.9,0.267109,14,0.302958,8257,0.947984598577,796607,0.0,64.8400231333,-0.146298
11.7887,1599.1000802516937,129.46,0.245596,16,0.319454,8273,0.949842318892,798669,0.0,65.5347773224,-0.141076
11.7604,1603.1791472434998,127.15,0.246544,16,0.263648,8289,0.940521661192,800666,0.0,64.2611239253,-0.141337
11.7845,1606.9943499565125,127.24,0.264302,15,0.349005,8304,0.946907993406,802700,0.0,64.0704042237,-0.143034
11.7289,1610.891027212143,127.87,0.264275,17,0.313167,8321,0.945537488908,804853,0.0,64.3024765679,-0.142957
11.693,1615.0006623268127,128.81,0.314871,16,0.263031,8337,0.954423852265,806806,0.0,64.9009087069,-0.144372
11.6718,1619.2417166233063,126.33,0.335986,17,0.281108,8354,0.962000291795,808884,0.0,63.3542311791,-0.147135
11.6263,1623.8135304450989,124.3,0.245778,18,0.308565,8372,0.948117047548,810999,0.0,62.5226331376,-0.14458
11.6118,1628.3224074840546,123.58,0.283976,16,0.295781,8388,0.937143281102,812906,0.0,62.347719794,-0.143967
11.5536,1632.8360505104065,123.03,0.269318,16,0.324396,8404,0.930098481476,815003,0.0,62.2926332037,-0.140435
11.5058,1636.6634984016418,121.0,0.279115,18,0.362622,8422,0.960908401757,817056,0.0,61.2228722998,-0.146214
11.4861,1640.491527080536,122.15,0.307116,16,0.273788,8438,0.941830258816,819197,0.0,61.572692511,-0.140856
11.4892,1644.3754708766937,124.07,0.284941,15,0.229029,8453,0.938741289079,821163,0.0,62.3837946593,-0.143148
11.4352,1648.1949219703674,124.73,0.264538,16,0.282502,8469,0.948979258537,823189,0.0,62.369014532,-0.147727
11.4493,1652.0732872486115,128.43,0.268767,15,0.27917,8484,0.931953474879,825292,0.0,64.2266771138,-0.13926
11.4447,1656.351319551468,129.96,0.337166,15,0.230278,8499,0.947473503649,827290,0.0,65.1596310729,-0.144875
11.4322,1660.541119813919,131.85,0.212748,16,0.359059,8515,0.928865365684,829421,0.0,66.1122632349,-0.142106
11.3753,1665.0956785678864,131.12,0.330764,17,0.367402,8532,0.951463274658,831394,0.0,65.5826104995,-0.146573
11.3636,1669.6186635494232,126.26,0.310018,19,0.420973,8551,0.943304661661,833530,0.0,63.5131749658,-0.147047
11.3467,1674.0961117744446,126.83,0.281664,15,0.505428,8566,0.929676868021,835539,0.0,64.1767915717,-0.152072
11.3377,1677.9605164527893,125.29,0.275076,16,0.350469,8582,0.934672296047,837568,0.0,63.7109654869,-0.14856
11.27,1681.7887148857117,125.72,0.300993,15,0.283025,8597,0.936130568385,839584,0.0,63.7324037894,-0.145228
11.2377,1685.6347441673279,125.66,0.234307,17,0.289684,8614,0.949978057295,841687,0.0,63.5546765527,-0.144544
11.2591,1689.507022857666,126.22,0.26273,16,0.335598,8630,0.957156717777,843763,0.0,63.8786560409,-0.146642
11.229,1693.350938796997,128.46,0.321373,15,0.295986,8645,0.947514917701,845781,0.0,64.9938176647,-0.141492
11.2137,1697.5620093345642,129.32,0.264539,15,0.349422,8660,0.942083287984,847733,0.0,65.0907054114,-0.138243
