TimeElapsed,loss_kl,loss_ent,TimestepsSoFar,loss_pol_surr,loss_pol_entpen,EpisodesSoFar,ev_tdlam_before,EpThisIter,loss_vf_loss,EpRewMean,EpLenMean
783.1552712917328,0.0127972,-0.588626,908912,-0.0104619,0.0,5423,-0.145756602287,2,6024.39,8019.82607286,859.37
784.9052658081055,0.00998423,-0.593073,910912,-0.0135076,0.0,5425,0.269753932953,2,3641.19,8019.71984896,859.37
786.655266046524,0.0147638,-0.590223,912912,-0.0124993,0.0,5427,-0.00688505172729,2,5891.93,8019.602304,859.37
788.4052565097809,0.0141235,-0.595549,915237,-0.0134242,0.0,5430,0.302487373352,3,6925.9,7997.3942312,857.01
790.1708748340607,0.0156371,-0.583508,917237,-0.0120721,0.0,5432,-0.0538184642792,2,5878.19,8046.85708855,862.32
791.9208698272705,0.0218096,-0.588621,918771,-0.0147705,0.0,5434,0.402547955513,2,4472.31,8063.10911072,864.07
793.6864886283875,0.0224674,-0.581412,920771,-0.0113361,0.0,5436,0.00697803497314,2,5264.23,8081.42137233,866.03
795.4364840984344,0.0166231,-0.560488,922771,-0.00979159,0.0,5438,0.00478768348694,2,5874.97,8081.43464185,866.03
797.2021090984344,0.0177445,-0.573548,925386,-0.0136396,0.0,5441,0.40972161293,3,7063.94,8075.8840989,865.44
798.9527025222778,0.0115754,-0.582212,927344,-0.0139053,0.0,5443,0.370698928833,2,3532.8,8071.8636329,865.02
800.7240722179413,0.0157375,-0.590505,929278,-0.0122351,0.0,5445,0.433159351349,2,4544.45,8102.66583495,868.33
802.4534332752228,0.0097101,-0.612869,931760,-0.0148627,0.0,5448,0.254216015339,3,6908.87,8054.40191711,863.15
804.2178728580475,0.00919004,-0.616368,933760,-0.0104879,0.0,5450,-0.0754523277283,2,5954.65,8094.2470187,867.4
805.9838783740997,0.0163752,-0.615302,935760,-0.00670108,0.0,5452,-0.00464463233948,2,5931.64,8094.32210923,867.4
807.7426824569702,0.0106521,-0.610249,937760,-0.00796697,0.0,5454,-0.00212788581848,2,5933.97,8094.40061663,867.4
809.5149064064026,0.0193666,-0.60873,939760,-0.0110846,0.0,5456,-0.0180665254593,2,5929.96,8144.638375,872.78
811.2647273540497,0.0126695,-0.589462,941760,-0.00926825,0.0,5458,-0.0230611562729,2,5947.99,8144.61804052,872.78
813.0238482952118,0.0179785,-0.599743,943760,-0.0114633,0.0,5460,-0.000380516052246,2,5937.18,8144.60228217,872.78
814.7801117897034,0.0163786,-0.604601,945760,-0.0148739,0.0,5462,0.0468011498451,2,5115.3,8144.44377435,872.78
816.5345184803009,0.009884,-0.607775,947760,-0.00795177,0.0,5464,-0.0215002298355,2,5946.48,8144.45876146,872.78
818.3116455078125,0.0119122,-0.612118,949999,-0.0147483,0.0,5467,0.259675085545,3,7833.18,8073.26689495,865.17
820.0625612735748,0.0146162,-0.618916,951999,-0.0101477,0.0,5469,-0.00169622898102,2,5922.72,8111.45054876,869.25
821.8269667625427,0.0124315,-0.600947,953999,-0.00950297,0.0,5471,-0.011887550354,2,5939.17,8111.56820577,869.25
823.5769581794739,0.0196333,-0.601065,955999,-0.0139533,0.0,5473,0.00180387496948,2,5901.56,8133.19691413,871.55
825.3425781726837,0.0110355,-0.600863,957549,-0.0180904,0.0,5476,0.398775815964,3,4963.5,8025.76156341,860.04
827.1090168952942,0.0248554,-0.593202,959947,-0.0179432,0.0,5480,0.394649326801,4,8263.42,7920.17149514,848.72
828.8753805160522,0.0126016,-0.586325,961947,-0.0107298,0.0,5482,-0.0449758768082,2,5898.43,7920.15899878,848.72
830.6240286827087,0.0139836,-0.577642,963947,-0.011628,0.0,5484,-0.00321996212006,2,5891.0,8009.12848749,858.25
832.3978316783905,0.0121463,-0.583039,966037,-0.0193848,0.0,5491,0.410865783691,7,12063.9,7550.63431738,809.15
834.160758972168,0.0108853,-0.597822,968037,-0.012886,0.0,5493,-0.0788507461548,2,5852.2,7550.58447229,809.15
835.9211900234222,0.0179809,-0.617262,970037,-0.0134976,0.0,5495,-0.0160064697266,2,5802.72,7550.60211163,809.15
837.6708776950836,0.0201539,-0.617922,972483,-0.0170675,0.0,5499,0.351358950138,4,8631.8,7405.59524945,793.61
839.436497926712,0.0181798,-0.60848,974483,-0.00958729,0.0,5501,-0.00436758995056,2,5788.95,7562.937029,810.46
841.1860480308533,0.0274935,-0.613746,976483,-0.00645475,0.0,5503,-0.0120711326599,2,5759.54,7651.81483518,819.97
842.9360439777374,0.0135544,-0.600302,978483,-0.0141054,0.0,5505,-0.0678654909134,2,5830.45,7651.94850785,819.97
844.6860375404358,0.0240694,-0.59208,980109,-0.00504816,0.0,5507,0.395041823387,2,3537.11,7624.25345047,817.0
846.4360330104828,0.0182692,-0.571233,982109,-0.0101704,0.0,5509,-0.0436514616013,2,5832.29,7737.26227996,829.1
848.2016520500183,0.015075,-0.586104,984802,-0.0142935,0.0,5513,0.325981497765,4,9019.82,7836.26766989,839.71
849.9516494274139,0.0118552,-0.593398,986802,-0.0127603,0.0,5515,-0.0929133892059,2,5724.01,7836.41761608,839.71
851.7172667980194,0.0217097,-0.59211,988802,-0.010978,0.0,5517,0.0338189005852,2,5422.09,7836.63725778,839.71
853.4672617912292,0.0188135,-0.578737,990802,-0.0100459,0.0,5519,-0.0954126119614,2,5950.99,7924.347319,849.1
855.2328815460205,0.011928,-0.571168,992802,-0.0107223,0.0,5521,-0.0162370204926,2,5829.95,8015.83645308,858.9
856.9828765392303,0.0088626,-0.565773,994456,-0.0123546,0.0,5523,0.350694894791,2,3985.84,7983.53585833,855.44
858.7413904666901,0.0146709,-0.584581,997230,-0.0175006,0.0,5527,0.361204862595,4,8418.09,7869.09182521,843.18
860.4988720417023,0.0152979,-0.582517,999230,-0.0134498,0.0,5529,-0.0182572603226,2,5828.84,7932.18487142,849.93
862.248866558075,0.0130296,-0.58746,1001230,-0.0157817,0.0,5531,-0.218540072441,2,6083.6,7932.2589026,849.93
