EpLenMean,ev_tdlam_before,loss_pol_entpen,loss_pol_surr,EpThisIter,TimestepsSoFar,loss_kl,loss_vf_loss,EpisodesSoFar,TimeElapsed,EpRewMean,loss_ent
1000.0,0.96648497507,0.0,-0.0136556,2,917000,0.0162968,0.278585,917,818.2512917518616,102.118339638,-0.274871
1000.0,0.963348172605,0.0,-0.0118202,2,919000,0.0164467,0.331073,919,820.0626423358917,102.159226312,-0.269074
1000.0,0.965628184378,0.0,-0.0116022,2,921000,0.0176098,0.296633,921,821.8825485706329,102.196690041,-0.259244
1000.0,0.957904145122,0.0,-0.00683027,2,923000,0.0154785,0.333522,923,823.6873302459717,102.316630687,-0.279638
1000.0,0.954860180616,0.0,-0.0107472,2,925000,0.0181364,0.369506,925,825.5161335468292,102.418666961,-0.312744
1000.0,0.959125224501,0.0,-0.0156587,2,927000,0.0264854,0.338119,927,827.3276426792145,102.423641109,-0.327436
1000.0,0.961383972317,0.0,-0.00459079,2,929000,0.0290593,0.334319,929,829.1564636230469,102.454768953,-0.350355
1000.0,0.965904351324,0.0,-0.0112933,2,931000,0.0203427,0.347609,931,830.9687790870667,102.517113692,-0.368155
1000.0,0.958734255284,0.0,-0.0138822,2,933000,0.027659,0.38223,933,832.7962527275085,102.612095053,-0.385498
1000.0,0.957018692046,0.0,-0.00904034,2,935000,0.0461026,0.359647,935,834.6090157032013,102.628023242,-0.386898
1000.0,0.955447476357,0.0,-0.0184028,2,937000,0.024646,0.441046,937,836.4370272159576,102.744896183,-0.360405
1000.0,0.940226051956,0.0,-0.00744439,3,940000,0.139486,0.763967,940,838.2349584102631,102.860792718,-0.339854
1000.0,0.931289389729,0.0,-0.0112297,2,942000,0.0185309,0.65589,942,840.087920665741,102.875985188,-0.335374
1000.0,0.960991576314,0.0,-0.00608626,2,944000,0.0290814,0.344698,944,841.9212296009064,102.921933835,-0.342133
1000.0,0.959535177797,0.0,-0.0129819,2,946000,0.0144884,0.37043,946,843.7501773834229,103.13156279,-0.333921
1000.0,0.941785935313,0.0,-0.0137648,2,948000,0.0243642,0.616124,948,845.5624842643738,103.235206614,-0.317547
1000.0,0.962203726172,0.0,-0.0155773,2,950000,0.0159571,0.321773,950,847.391937494278,103.380252772,-0.294359
1000.0,0.944740280509,0.0,-0.012568,2,952000,0.0146788,0.480771,952,849.1950006484985,103.449710715,-0.26032
1000.0,0.964595530182,0.0,-0.00922569,2,954000,0.0165703,0.244676,954,851.0308561325073,103.585428268,-0.230771
1000.0,0.957783427089,0.0,-0.00213001,2,956000,0.0367343,0.364887,956,852.8280787467957,103.618066095,-0.233204
1000.0,0.959457870573,0.0,0.00483334,2,958000,0.058145,0.345791,958,854.665198802948,103.756112088,-0.224259
1000.0,0.958815243095,0.0,-0.0133292,2,960000,0.027972,0.396292,960,856.469158411026,103.811515256,-0.214824
1000.0,0.919020861387,0.0,-0.0073775,2,962000,0.025127,0.74065,962,858.2969858646393,103.868352907,-0.230728
1000.0,0.946719471365,0.0,-0.00570585,2,964000,0.0126617,0.496333,964,860.109174489975,103.843571293,-0.217633
1000.0,0.932114347816,0.0,-0.0116491,2,966000,0.0371618,0.695212,966,861.9388086795807,103.899738649,-0.224498
1000.0,0.939267598093,0.0,-0.00222947,2,968000,0.0615906,0.591543,968,863.7660264968872,103.919991152,-0.234471
1000.0,0.964941948652,0.0,-0.00965286,2,970000,0.0143365,0.324562,970,865.5940215587616,104.059571418,-0.230959
1000.0,0.969724934548,0.0,-0.00901045,2,972000,0.0144105,0.221554,972,867.4134402275085,104.186156163,-0.223712
1000.0,0.933514758945,0.0,-0.00355304,2,974000,0.031567,0.587891,974,869.2349498271942,104.322683766,-0.220946
1000.0,0.959347777069,0.0,-0.0123053,2,976000,0.017347,0.386639,976,871.0473687648773,104.299334306,-0.243945
1000.0,0.941104821861,0.0,-0.00126786,2,978000,0.0258863,0.557156,978,872.875128030777,104.349251466,-0.241171
1000.0,0.957493696362,0.0,-0.00818091,2,980000,0.028554,0.402941,980,874.6868941783905,104.381390715,-0.244849
1000.0,0.960026361048,0.0,-0.0159765,3,983000,0.0329134,0.552064,983,876.5157372951508,104.511347597,-0.262985
1000.0,0.955579645932,0.0,-0.0143439,2,985000,0.0328832,0.305577,985,878.312647819519,104.668776982,-0.261668
1000.0,0.966902356595,0.0,-0.0143413,2,987000,0.0159855,0.259273,987,880.1407120227814,104.88997407,-0.237526
1000.0,0.970755269751,0.0,-0.00910175,2,989000,0.0208369,0.260133,989,881.9535565376282,105.002071967,-0.249747
1000.0,0.960724927485,0.0,-0.00665975,2,991000,0.0257912,0.356355,991,883.7825570106506,105.160271658,-0.286258
1000.0,0.961610984057,0.0,-0.0089683,2,993000,0.0161348,0.329329,993,885.5940639972687,105.373946038,-0.276648
1000.0,0.962761983275,0.0,-0.0134939,2,995000,0.0196391,0.352891,995,887.4219698905945,105.466698739,-0.302945
1000.0,0.959627918899,0.0,0.00335066,2,997000,0.0321669,0.365113,997,889.2345895767212,105.887278429,-0.324442
1000.0,0.959420729429,0.0,-0.00440232,2,999000,0.0259582,0.368342,999,891.0624258518219,106.021479577,-0.330936
1000.0,0.964779369533,0.0,-0.0122757,2,1001000,0.0131321,0.351416,1001,892.8756082057953,106.154143619,-0.335062
