loss_kl,EpRewMean,EpisodesSoFar,TimeElapsed,loss_pol_surr,loss_pol_entpen,EpLenMean,loss_ent,loss_vf_loss,EpThisIter,ev_tdlam_before,TimestepsSoFar
0.0410803,1374.45184027,931,816.6402590274811,-0.0312832,0.0,1000.0,-1.24788,139.933,2,0.0287440419197,931000
0.0456437,1374.42534621,933,818.4211757183075,-0.027232,0.0,1000.0,-1.24405,142.34,2,0.0565391778946,933000
0.0345135,1374.41607579,935,820.2186090946198,-0.0336091,0.0,1000.0,-1.24412,136.393,2,0.0310720801353,935000
0.0377603,1374.61020886,937,822.0034012794495,-0.030824,0.0,1000.0,-1.26072,139.469,2,0.0381835699081,937000
0.0336884,1373.55274325,940,823.7980923652649,-0.0380778,0.0,1000.0,-1.26104,200.27,3,0.106779634953,940000
0.029441,1374.02923112,942,825.5938003063202,-0.0348688,0.0,1000.0,-1.25994,142.274,2,0.082628428936,942000
0.0451512,1373.68765067,944,827.3913581371307,-0.028572,0.0,1000.0,-1.24456,139.851,2,0.0342447757721,944000
0.0374005,1375.37049862,946,829.1722416877747,-0.0376385,0.0,1000.0,-1.23923,144.612,2,0.163576364517,946000
0.0523265,1375.55052718,948,831.0318994522095,-0.0269886,0.0,1000.0,-1.24461,142.105,2,0.039862036705,948000
0.028682,1376.57049785,950,832.8274145126343,-0.0339749,0.0,1000.0,-1.26063,136.889,2,0.0448436141014,950000
0.0415118,1377.37374851,952,834.6243793964386,-0.0297163,0.0,1000.0,-1.19361,140.317,2,0.0539862513542,952000
0.0295224,1378.85778258,954,836.4072277545929,-0.0327637,0.0,1000.0,-1.17106,144.169,2,0.0550290942192,954000
0.0519816,1379.42490985,956,838.2186741828918,-0.026304,0.0,1000.0,-1.1862,141.554,2,0.0549795031548,956000
0.0447192,1379.5170669,958,840.015894651413,-0.0294733,0.0,1000.0,-1.2178,141.761,2,0.0506737828255,958000
0.0330188,1379.95932746,960,841.8136940002441,-0.0316232,0.0,1000.0,-1.20841,143.036,2,0.0546291470528,960000
0.0420023,1380.99481861,962,843.6095690727234,-0.0283188,0.0,1000.0,-1.20509,141.481,2,0.0538282990456,962000
0.0457465,1381.38344129,964,845.4065070152283,-0.0303675,0.0,1000.0,-1.2051,143.239,2,0.0451578497887,964000
0.0383859,1382.05024735,966,847.18874168396,-0.0272424,0.0,1000.0,-1.19778,143.438,2,0.0448801517487,966000
0.0413148,1382.94028822,968,848.9742348194122,-0.0296749,0.0,1000.0,-1.18712,143.075,2,0.030760705471,968000
0.0446545,1383.81983775,970,850.7653801441193,-0.0330458,0.0,1000.0,-1.21986,140.688,2,0.0248274803162,970000
0.044299,1383.43489752,972,852.5625066757202,-0.0307385,0.0,1000.0,-1.21531,142.376,2,0.0258848071098,972000
0.0390206,1384.07571519,974,854.3278620243073,-0.0296411,0.0,1000.0,-1.21016,138.835,2,0.0441849827766,974000
0.0407212,1383.22841684,976,856.1412627696991,-0.0323473,0.0,1000.0,-1.25667,140.182,2,0.0377170443535,976000
0.0388133,1384.34852946,978,857.9213261604309,-0.0323161,0.0,1000.0,-1.26961,143.164,2,0.0508905053139,978000
0.0484156,1385.26009036,980,859.7028436660767,-0.0291636,0.0,1000.0,-1.25702,140.338,2,0.0446044802666,980000
0.0468251,1386.53581711,983,861.4840450286865,-0.0283965,0.0,1000.0,-1.24915,185.26,3,0.0545257329941,983000
0.0603632,1386.85106366,985,863.2988481521606,-0.028439,0.0,1000.0,-1.26497,142.605,2,0.0389676690102,985000
0.0381665,1387.45010544,987,865.0622861385345,-0.0324783,0.0,1000.0,-1.25657,142.222,2,0.066060423851,987000
0.0602782,1388.73200547,989,866.861058473587,-0.0273614,0.0,1000.0,-1.28004,141.979,2,0.034593641758,989000
0.0469283,1389.78002651,991,868.6510870456696,-0.0308923,0.0,1000.0,-1.30341,139.473,2,0.0398244261742,991000
0.0374485,1390.47941869,993,870.4382779598236,-0.0346687,0.0,1000.0,-1.29632,143.575,2,0.0614839196205,993000
0.0488311,1392.03758729,995,872.2183721065521,-0.0295536,0.0,1000.0,-1.28917,139.306,2,0.0377842187881,995000
0.0500758,1393.20913651,997,874.0156872272491,-0.0315979,0.0,1000.0,-1.26657,136.676,2,0.061032474041,997000
0.0276034,1393.29174723,999,875.8124022483826,-0.0335117,0.0,1000.0,-1.24168,136.649,2,0.0356036424637,999000
0.0463836,1393.38365807,1001,877.5935893058777,-0.0318254,0.0,1000.0,-1.21936,140.345,2,0.0324891209602,1001000
