ev_tdlam_before,EpThisIter,TimeElapsed,loss_pol_surr,EpisodesSoFar,EpRewMean,loss_vf_loss,TimestepsSoFar,loss_pol_entpen,loss_ent,loss_kl,EpLenMean
0.968386474997,7,465.1478343009949,-0.065678,2654,1026.3950542,78.6146,462588,0.0,3.43542,0.0313794,281.99
0.944656714797,8,467.2096526622772,-0.0604616,2662,1021.90958876,84.5744,464850,0.0,3.40518,0.030021,281.29
0.971875391901,7,469.24102425575256,-0.0613052,2669,1036.03518229,65.6001,466931,0.0,3.34404,0.0328468,283.62
0.932824775577,7,471.2879991531372,-0.0496725,2676,1036.22004188,83.8883,468970,0.0,3.32991,0.042362,283.26
0.970295632258,6,473.3369047641754,-0.0616395,2682,1052.00035862,67.5406,470931,0.0,3.30387,0.0266425,286.79
0.962281722575,7,475.3691198825836,-0.0593268,2689,1057.59098294,85.7989,472987,0.0,3.30462,0.0341056,287.91
0.970789398998,6,477.40571427345276,-0.0624399,2695,1063.23823792,81.353,474778,0.0,3.28238,0.0284491,288.62
0.979588301852,8,479.4412565231323,-0.0562456,2703,1065.64146041,60.7066,477122,0.0,3.28632,0.0372646,288.68
0.975001798943,6,481.47657465934753,-0.0607737,2709,1076.17474782,57.8712,479134,0.0,3.21664,0.0282235,291.52
0.970261633396,6,483.52366280555725,-0.0595783,2715,1079.26950204,62.7733,481178,0.0,3.21881,0.0311053,292.62
0.974519401789,6,485.5775320529938,-0.0652755,2721,1099.02560624,50.3626,483191,0.0,3.22675,0.0350033,297.27
0.943743340671,6,487.6243829727173,-0.0570382,2727,1114.08352457,84.1977,485163,0.0,3.15639,0.0287563,300.83
0.955129865557,6,489.6869852542877,-0.0503247,2733,1141.8247486,124.302,487255,0.0,3.1169,0.0363837,307.22
0.976894309744,6,491.71833324432373,-0.0610623,2739,1147.9226297,76.1647,489391,0.0,3.10539,0.0353173,308.61
0.954877022654,5,493.78098821640015,-0.0557097,2744,1169.92555415,104.662,491270,0.0,3.09039,0.0354431,313.91
0.959516718984,6,495.8275640010834,-0.0561009,2750,1191.03769138,76.6087,493427,0.0,3.06645,0.0302212,318.63
0.953777130693,5,497.89091062545776,-0.0476313,2755,1219.51261341,104.681,495351,0.0,3.04081,0.0484015,325.02
0.949087075889,6,499.9253468513489,-0.0631933,2761,1226.98449263,102.192,497302,0.0,3.06197,0.0437252,326.52
0.937996204942,5,501.97526955604553,-0.0620588,2766,1262.91415252,137.334,499514,0.0,3.00292,0.0362318,334.75
0.958656795323,5,504.0097711086273,-0.0569946,2771,1280.12871761,120.5,501515,0.0,2.98417,0.035011,339.52
0.96952845715,4,506.04652857780457,-0.0532481,2775,1321.27801547,71.0405,503627,0.0,2.94054,0.0370668,349.45
0.971967626363,5,508.0851819515228,-0.055215,2780,1344.47310425,69.6076,505676,0.0,2.93625,0.0352166,354.71
0.970702525228,5,510.11742544174194,-0.060415,2785,1357.41284051,64.5889,507656,0.0,2.94361,0.0351255,357.9
0.957362208515,6,512.1796872615814,-0.063802,2791,1366.8481395,97.2394,509584,0.0,2.90655,0.0422847,360.42
0.962285708636,6,514.2155430316925,-0.0689807,2797,1379.54505349,100.129,511752,0.0,2.84547,0.0380449,363.38
0.963134758174,5,516.2617855072021,-0.0638609,2802,1408.1670636,95.9904,513794,0.0,2.77622,0.0406644,369.95
0.967377688736,6,518.3007271289825,-0.0623125,2808,1406.57704973,109.454,515741,0.0,2.75603,0.0385255,369.57
0.966868139803,6,520.3670880794525,-0.060101,2814,1428.07760002,93.3142,518109,0.0,2.70226,0.0406273,373.8
0.963826645166,4,522.3990342617035,-0.0633371,2818,1438.28506653,79.9279,519696,0.0,2.67024,0.0364054,376.29
0.975423293188,5,524.4683964252472,-0.0566944,2823,1465.5027274,52.3477,522039,0.0,2.64202,0.0351191,382.46
0.974963823333,6,526.4998977184296,-0.0563712,2829,1462.49335041,89.5902,524094,0.0,2.66093,0.0353823,381.82
0.949514742941,3,528.5468642711639,-0.0586311,2832,1503.89778111,97.9776,525965,0.0,2.63292,0.0413954,391.13
0.964607503265,5,530.578207731247,-0.0659223,2837,1533.19495907,98.1453,528378,0.0,2.62775,0.038851,397.44
0.963801048696,5,532.6251399517059,-0.0582735,2842,1534.22604957,93.198,530319,0.0,2.60808,0.0370775,397.97
0.927972488105,5,534.649379491806,-0.0533403,2847,1542.82730692,102.682,532313,0.0,2.61185,0.0398968,399.97
0.968787826598,5,536.6871356964111,-0.0590692,2852,1549.22612959,70.8334,534207,0.0,2.5978,0.0444575,401.04
0.964323244989,5,538.7214555740356,-0.0561048,2857,1565.0758617,109.215,536327,0.0,2.59315,0.0471629,403.47
0.971793986857,5,540.7578747272491,-0.0703562,2862,1567.91287368,100.528,538085,0.0,2.57385,0.0334313,403.71
0.963218327612,4,542.8124339580536,-0.0682133,2866,1601.20593803,89.8082,540650,0.0,2.54884,0.0349879,411.36
0.972819490358,4,544.8447635173798,-0.0578045,2870,1613.87562013,67.7606,542366,0.0,2.54662,0.0321459,413.74
0.838199898601,3,546.9067640304565,-0.0473798,2873,1636.24139604,627.381,544359,0.0,2.51405,0.03877,419.51
0.957970801741,5,548.9409370422363,-0.064524,2878,1631.1723943,107.458,546661,0.0,2.46641,0.0363653,418.46
0.954237762839,5,550.990927696228,-0.0648682,2883,1628.8807301,125.113,548538,0.0,2.45611,0.0464888,416.92
0.957899577916,3,553.0236291885376,-0.0737638,2886,1660.62321476,73.6587,550454,0.0,2.42515,0.0449013,424.71
0.958815693855,4,555.0865032672882,-0.0680021,2890,1699.90081547,134.214,552578,0.0,2.39584,0.0436419,432.65
0.953240007162,5,557.1096456050873,-0.0578253,2895,1721.3404483,142.535,554941,0.0,2.38182,0.0296462,438.71
0.94383206591,4,559.158625125885,-0.0697893,2899,1745.8828587,121.44,557015,0.0,2.36224,0.0419858,444.04
0.963352613151,5,561.195957660675,-0.0646111,2904,1747.34225035,96.8977,559040,0.0,2.34401,0.042969,444.58
0.948145221919,5,563.2352232933044,-0.0578992,2909,1766.4429929,96.3163,561022,0.0,2.35272,0.0358094,448.79
0.956644132733,5,565.2810673713684,-0.060726,2914,1769.8444017,112.778,563097,0.0,2.34696,0.0526822,449.88
0.933217793703,4,567.3278012275696,-0.0697867,2918,1785.42681572,103.525,565151,0.0,2.31123,0.0450394,454.55
0.960606213659,4,569.381199836731,-0.0610347,2922,1774.6012606,75.3615,566899,0.0,2.28107,0.0595544,451.19
0.964934937656,4,571.4135296344757,-0.0638132,2926,1807.55764347,111.601,568930,0.0,2.28474,0.0430345,458.14
0.949150729924,4,573.4771909713745,-0.0695029,2930,1846.06842045,127.538,571220,0.0,2.26761,0.0414798,467.12
0.957383502275,4,575.5154619216919,-0.0649401,2934,1832.93051572,84.3035,573311,0.0,2.25867,0.0358828,464.71
0.970141071826,5,577.5627822875977,-0.0682975,2939,1825.5097569,98.3511,575477,0.0,2.253,0.0331975,462.58
0.94148209691,4,579.5940613746643,-0.0585247,2943,1842.75907153,109.317,577265,0.0,2.23986,0.0409411,465.65
0.94480843097,3,581.6431922912598,-0.0648327,2946,1861.7862793,129.29,579025,0.0,2.23173,0.0516063,470.65
0.980275902897,5,583.6636388301849,-0.0648562,2951,1883.88131811,55.1135,581381,0.0,2.19856,0.0425352,475.69
0.955869171768,5,585.7109441757202,-0.0670533,2956,1880.25513049,140.489,583463,0.0,2.17882,0.041741,475.43
0.954559884965,4,587.7451329231262,-0.0719386,2960,1900.44779765,146.372,585412,0.0,2.19642,0.0356392,480.48
0.973742635921,4,589.7853345870972,-0.0660716,2964,1887.10328861,69.8581,587268,0.0,2.20273,0.0417826,477.66
0.957251127809,5,591.8359327316284,-0.0651563,2969,1875.19088394,102.668,589459,0.0,2.15962,0.0380344,475.14
0.980584919453,5,593.8822455406189,-0.0597334,2974,1844.21992038,53.8039,591546,0.0,2.16136,0.0397831,466.06
0.971429141238,4,595.9377427101135,-0.0611065,2978,1856.25316412,90.5412,593493,0.0,2.14416,0.0355551,468.32
0.891464225948,5,597.976648569107,-0.0498137,2983,1880.62957376,383.553,595872,0.0,2.13504,0.0308755,473.34
0.965610042214,5,600.0317423343658,-0.0474269,2988,1836.29202972,83.9072,597914,0.0,2.12241,0.0466126,462.43
0.969550523907,4,602.0622255802155,-0.0552356,2992,1822.93022294,73.6636,599636,0.0,2.10573,0.0535843,459.56
0.974277604371,3,604.1250104904175,-0.0575639,2995,1851.25215195,70.7831,601524,0.0,2.09249,0.043643,465.83
0.963978007436,5,606.172178030014,-0.0612186,3000,1852.34755629,122.676,604112,0.0,2.12593,0.0324628,466.06
0.975076574832,4,608.2213087081909,-0.0560504,3004,1867.8338435,64.5541,605967,0.0,2.14056,0.0493676,469.27
0.946887288243,4,610.2580451965332,-0.0659176,3008,1884.81203478,120.46,607909,0.0,2.11325,0.043726,472.32
0.965290274471,3,612.2891857624054,-0.0613131,3011,1922.65627974,78.2443,609755,0.0,2.06112,0.0335359,480.65
0.962003692985,4,614.335841178894,-0.0640938,3015,1947.24257947,76.0008,612119,0.0,2.03688,0.0420723,486.58
0.974125692621,5,616.3658812046051,-0.0685701,3020,1926.48632768,63.04,614087,0.0,2.01744,0.0480169,480.95
0.951985903084,3,618.4284560680389,-0.0586116,3023,1947.52318994,123.788,616026,0.0,2.02829,0.0457418,486.2
0.973912103102,5,620.4615747928619,-0.0547728,3028,1938.37251902,89.1214,618418,0.0,2.01246,0.0449375,483.62
0.959988702089,3,622.5159130096436,-0.0572296,3031,1913.08415734,95.0899,619940,0.0,1.99259,0.0427813,477.2
0.96088514477,3,624.5468893051147,-0.064073,3034,1945.90111139,69.8557,621724,0.0,1.98888,0.0429826,484.13
0.810496240854,3,626.6091823577881,-0.0395713,3037,2002.78449727,567.981,624076,0.0,1.97755,0.0408804,496.82
0.954376406968,4,628.649090051651,-0.0604245,3041,2009.71751993,76.9902,626495,0.0,1.95254,0.0402473,498.91
0.962829057127,5,630.7034194469452,-0.0664714,3046,1994.84549599,121.895,628417,0.0,1.92917,0.0438034,493.92
0.954027816653,3,632.7220301628113,-0.0539282,3049,1999.66250233,104.596,630154,0.0,1.93284,0.050512,495.49
0.949664659798,4,634.7583639621735,-0.0649598,3053,2018.63121637,103.114,632190,0.0,1.90263,0.0478053,498.98
0.969408849254,4,636.7964103221893,-0.0563391,3057,2057.29025741,109.449,634521,0.0,1.89269,0.0415438,505.92
0.970232775435,4,638.851194858551,-0.0627596,3061,2059.61681576,102.243,636383,0.0,1.92747,0.0414657,506.34
0.962767675519,4,640.873206615448,-0.0655819,3065,2071.49082906,93.868,638755,0.0,1.93703,0.0331257,508.3
0.974229121581,3,642.9059798717499,-0.0590364,3068,2098.05830832,43.7679,640539,0.0,1.89815,0.042159,513.4
0.968745052814,6,644.953250169754,-0.0577774,3074,2093.69234853,122.627,642879,0.0,1.86462,0.0379943,513.33
0.976269161329,5,646.9843838214874,-0.0582055,3079,2080.37490804,53.2432,644883,0.0,1.86842,0.0397106,509.54
0.979946913198,4,649.0468764305115,-0.0455573,3083,2083.11825673,74.5238,646894,0.0,1.8487,0.0455126,510.22
0.956240728498,5,651.0935590267181,-0.0570156,3088,2086.60300941,130.2,648961,0.0,1.86373,0.0474508,510.47
0.970355173573,5,653.1402471065521,-0.064627,3093,2066.00624999,71.1784,650977,0.0,1.84283,0.0409388,505.31
0.969675600529,6,655.1882648468018,-0.0611877,3099,2013.23646726,77.884,653059,0.0,1.86477,0.0325883,493.61
0.960757900029,5,657.2495608329773,-0.0614168,3104,2009.53855418,106.465,655267,0.0,1.83601,0.051788,493.0
0.858308151364,3,659.266951084137,-0.03594,3107,2009.11889789,673.322,656975,0.0,1.85616,0.0629133,493.74
0.965611409396,3,661.3183057308197,-0.0566832,3110,2014.15012656,93.2251,658808,0.0,1.86494,0.0429565,494.86
0.721469402313,2,663.3352179527283,-0.0398576,3112,2035.65718359,733.145,660576,0.0,1.85236,0.0591802,499.98
0.87461528182,4,665.3831539154053,-0.0447072,3116,2062.21820513,532.581,663011,0.0,1.83771,0.0464298,506.55
0.958625707775,4,667.414577960968,-0.0591374,3120,2086.28114482,96.7472,665298,0.0,1.8148,0.0448655,512.11
0.848619922996,3,669.4530234336853,-0.0455292,3123,2065.74345676,598.35,666844,0.0,1.82446,0.03105,508.18
0.898405015469,4,671.499706029892,-0.0425157,3127,2072.98215817,637.337,669232,0.0,1.83042,0.0393252,511.38
0.820120826364,3,673.5307569503784,-0.0270579,3130,2103.32021785,585.32,671252,0.0,1.81138,0.209649,518.69
0.942119184881,3,675.5933978557587,-0.0641804,3133,2114.25831124,147.696,673357,0.0,1.76051,0.0427541,521.14
0.953350298107,5,677.6250696182251,-0.0662787,3138,2057.06155027,89.8008,675680,0.0,1.76551,0.0507265,509.29
0.958931636065,4,679.6954782009125,-0.0699114,3142,2048.44191335,117.417,677769,0.0,1.74221,0.0451519,507.75
0.948560468853,2,681.7266230583191,-0.0607204,3144,2099.21408618,73.4983,679662,0.0,1.74995,0.0474085,519.49
0.790619716048,2,683.7732956409454,-0.0360856,3146,2150.49697007,641.044,681589,0.0,1.74743,0.0387625,531.72
0.879957795143,4,685.8124053478241,-0.0574655,3150,2138.2647014,291.289,683972,0.0,1.72398,0.0397101,529.41
0.926433697343,2,687.8595552444458,-0.0545785,3152,2166.53115289,95.7862,685356,0.0,1.69894,0.0331246,535.88
0.627383321524,3,689.8810141086578,-0.0333714,3155,2209.67640875,931.89,687919,0.0,1.69151,0.0531244,546.38
0.938838470727,2,691.913051366806,-0.0570233,3157,2222.87174345,92.3138,689562,0.0,1.66175,0.0683108,550.41
0.779334723949,2,693.9452443122864,-0.0207309,3159,2259.3258417,678.655,691503,0.0,1.69409,0.114376,559.16
0.958657268435,4,695.9919862747192,-0.0658844,3163,2276.69283679,128.18,693874,0.0,1.68902,0.0506267,562.85
0.868825078011,3,698.0386064052582,-0.0375256,3166,2322.3527136,506.118,696262,0.0,1.68665,0.0564654,572.28
0.956196669489,5,700.070285320282,-0.0506611,3171,2290.11299877,99.1788,698308,0.0,1.73042,0.0606706,564.94
0.964770756662,4,702.162734746933,-0.0718194,3175,2307.94516006,108.295,700089,0.0,1.66205,0.0475094,569.1
0.973140021786,5,704.1956875324249,-0.0684028,3180,2311.9678002,100.541,702183,0.0,1.64537,0.0445155,569.53
0.965272251517,4,706.2589294910431,-0.0605422,3184,2303.80482884,103.137,704159,0.0,1.60903,0.0398858,568.36
0.966089341789,4,708.2876286506653,-0.0670168,3188,2317.8510349,95.7315,706179,0.0,1.6027,0.0468774,572.18
0.94766112417,5,710.3519048690796,-0.0650067,3193,2314.39775277,197.406,708117,0.0,1.60677,0.0385213,571.4
0.964080370963,4,712.3834002017975,-0.0780306,3197,2360.00626012,97.8729,710349,0.0,1.57606,0.0442941,580.88
0.95066177845,5,714.4376585483551,-0.0616549,3202,2347.27458286,147.041,712390,0.0,1.56244,0.0603073,578.44
0.961539193988,2,716.4684066772461,-0.0532649,3204,2399.62121943,74.8154,714179,0.0,1.54242,0.0528072,589.12
0.876434028149,4,718.4996235370636,-0.049396,3208,2395.07115223,838.179,716627,0.0,1.55292,0.039864,587.49
0.943187296391,5,720.5311291217804,-0.0696397,3213,2326.87559987,157.895,718664,0.0,1.54639,0.0524954,570.88
0.949332788587,5,722.5781235694885,-0.0731552,3218,2292.41443132,188.406,720470,0.0,1.50566,0.0473594,562.72
0.980520240963,3,724.6096000671387,-0.0559003,3221,2282.42290882,68.2508,722161,0.0,1.52169,0.0479451,558.63
0.947986811399,5,726.6909277439117,-0.0734928,3226,2288.42467796,163.095,724708,0.0,1.50939,0.0439314,558.04
0.95938726142,5,728.741956949234,-0.0707132,3231,2253.37117243,89.2309,726845,0.0,1.50504,0.041158,548.5
0.954884503037,5,730.7879507541656,-0.0638932,3236,2231.55829202,108.927,728768,0.0,1.46476,0.0450009,542.67
0.956492498517,4,732.8361203670502,-0.0654267,3240,2222.64256353,87.625,730607,0.0,1.45032,0.0398244,538.81
0.961253300309,5,734.8665792942047,-0.0590336,3245,2167.47546841,135.767,733048,0.0,1.4097,0.0446551,524.59
0.963702309877,5,736.9408273696899,-0.0612718,3250,2112.30737335,98.326,735079,0.0,1.40538,0.042646,511.07
0.951361708343,4,738.9615964889526,-0.0651274,3254,2051.28733096,94.736,737084,0.0,1.39176,0.0463846,497.28
0.970236362889,5,741.0159153938293,-0.057082,3259,1969.97138185,129.323,739256,0.0,1.39016,0.0489269,477.53
0.961520209908,5,743.0502791404724,-0.0707467,3264,1914.0710621,83.7594,741232,0.0,1.39799,0.0461085,465.62
0.964407704771,5,745.1002867221832,-0.0632839,3269,1878.55730726,136.051,743063,0.0,1.34383,0.0545449,457.12
0.970318168402,4,747.1246476173401,-0.0603622,3273,1888.29597687,84.1444,745398,0.0,1.31667,0.0447937,458.88
0.938003852963,6,749.1728785037994,-0.0658666,3279,1882.94234733,173.894,747499,0.0,1.29999,0.0411343,457.32
0.963706497103,4,751.2044434547424,-0.0696929,3283,1897.26763401,113.981,749377,0.0,1.28488,0.0528311,460.67
0.969508556649,5,753.2375633716583,-0.0695179,3288,1862.39378753,103.941,751449,0.0,1.25669,0.0473791,452.7
0.965868458152,4,755.2897260189056,-0.0579541,3292,1894.38822603,122.574,753525,0.0,1.22605,0.04997,458.75
0.956423267722,6,757.3283953666687,-0.0665238,3298,1847.9980872,165.355,755621,0.0,1.23341,0.0418393,447.89
0.941157016903,3,759.3945188522339,-0.0617685,3301,1895.28119634,125.148,757640,0.0,1.18901,0.0459086,457.85
0.959421925247,5,761.429854631424,-0.0625515,3306,1811.64853158,104.872,759729,0.0,1.18193,0.0543776,439.63
0.835653617978,3,763.4746646881104,-0.0455355,3309,1835.57240527,839.59,761238,0.0,1.166,0.0381247,444.11
0.957377824932,4,765.5079612731934,-0.0657378,3313,1855.47982393,135.682,763472,0.0,1.1992,0.0589901,448.08
0.968728806823,4,767.5529537200928,-0.0556827,3317,1895.95243049,108.762,765579,0.0,1.17972,0.0537764,456.18
0.971968507394,5,769.5935442447662,-0.0636803,3322,1850.74452624,95.5632,767697,0.0,1.19088,0.0459307,446.27
0.958965390921,4,771.624448299408,-0.062507,3326,1860.63825026,157.951,769458,0.0,1.16617,0.0590242,447.5
0.975554822013,4,773.6489312648773,-0.0674207,3330,1864.63109942,88.0749,771390,0.0,1.1232,0.0473722,449.17
0.959429953247,4,775.6873066425323,-0.0565905,3334,1898.82649883,104.807,773704,0.0,1.12067,0.0487349,456.44
0.959443818778,4,777.7342827320099,-0.0713905,3338,1929.22577501,146.737,775866,0.0,1.10049,0.055176,462.94
0.979377016425,5,779.7681238651276,-0.0555315,3343,1910.47134787,84.8123,778026,0.0,1.10456,0.0451883,459.72
0.974409911782,5,781.8213803768158,-0.049696,3348,1902.37659275,91.9178,780049,0.0,1.12301,0.0536274,458.13
0.968582071364,5,783.8587958812714,-0.0586181,3353,1903.92110337,109.318,782127,0.0,1.1274,0.0509828,457.72
0.975932857022,6,785.922037601471,-0.0722176,3359,1867.5712595,73.9061,784263,0.0,1.11422,0.0474556,450.07
0.9791445788,4,787.956517457962,-0.0670421,3363,1869.66751943,77.8825,785903,0.0,1.07114,0.042477,450.47
0.817617893219,3,790.008157491684,-0.0429714,3366,1916.59196917,651.168,787940,0.0,1.04698,0.0498121,460.46
0.959669858217,5,792.0481708049774,-0.0502366,3371,1913.94412557,66.7837,790303,0.0,1.00166,0.0506962,460.56
0.96403946355,4,794.0973596572876,-0.0675743,3375,1912.08749815,98.6866,792125,0.0,0.983446,0.0434497,460.33
0.974510960281,4,796.1430759429932,-0.0629097,3379,1954.4815863,89.5548,794407,0.0,1.02627,0.048242,469.08
0.977912431583,4,798.1801698207855,-0.0628935,3383,1955.91083457,65.9516,796306,0.0,0.974901,0.065981,469.29
0.978861304,5,800.2189290523529,-0.0695223,3388,1964.11540106,82.9601,798502,0.0,0.967678,0.0476801,470.53
0.781704887748,3,802.2524001598358,-0.046311,3391,1987.89784773,826.127,800767,0.0,0.945118,0.0436922,475.95
0.964203163981,4,804.3050172328949,-0.0565186,3395,1990.35938686,101.055,802406,0.0,0.946041,0.0520171,476.72
0.830757796764,2,806.3359236717224,-0.0394506,3397,2041.05154382,362.926,804068,0.0,0.918793,0.0335615,486.97
0.96686007455,3,808.390820980072,-0.0627727,3400,2102.02794711,91.3206,806632,0.0,0.890375,0.0629616,499.92
0.948592446744,4,810.4219505786896,-0.0620817,3404,2087.2758517,150.922,808630,0.0,0.898363,0.0504369,497.44
0.951193027198,4,812.4846768379211,-0.0671896,3408,2094.64330151,142.151,810979,0.0,0.868057,0.0378841,498.79
0.955263033509,3,814.5182883739471,-0.0628688,3411,2105.19449748,105.768,812774,0.0,0.85168,0.0459362,501.31
0.798038735986,2,816.5619750022888,-0.0341359,3413,2140.50621826,645.386,814367,0.0,0.841999,0.0648186,508.95
0.879294008017,4,818.5939664840698,-0.0554359,3417,2170.9093871,511.085,817064,0.0,0.82904,0.0644739,514.85
0.909125834703,4,820.6246991157532,-0.0500239,3421,2173.54960131,236.83,819095,0.0,0.830853,0.0560194,516.52
0.852086544037,3,822.6575908660889,-0.0364354,3424,2200.24767772,812.573,820995,0.0,0.825697,0.0516908,522.24
0.962031170726,3,824.6907529830933,-0.056952,3427,2229.43939573,99.7028,822937,0.0,0.810364,0.0501512,527.86
0.969906682149,4,826.7271075248718,-0.0690165,3431,2247.2584979,121.908,825338,0.0,0.733172,0.0571398,530.7
0.982676373795,2,828.7658512592316,-0.0583891,3433,2278.08705346,43.2554,827030,0.0,0.726999,0.0664163,537.04
0.979850377887,3,830.8157093524933,-0.0542594,3436,2290.81937717,61.0156,828919,0.0,0.714491,0.0621988,539.22
0.957241527736,3,832.8510675430298,-0.04899,3439,2329.45327918,90.5506,830931,0.0,0.731079,0.050808,546.97
0.981660678983,3,834.8990252017975,-0.0546301,3442,2369.99613063,74.1119,833185,0.0,0.738974,0.0622906,554.99
0.79754845798,2,836.9217994213104,-0.0342046,3444,2411.75778914,642.518,834651,0.0,0.722695,0.0508886,563.14
0.94598762691,4,838.9842629432678,-0.0526512,3448,2470.66585262,181.357,837504,0.0,0.717147,0.0584011,574.55
0.81933349371,2,841.0152735710144,-0.0257497,3450,2510.52441502,656.868,839334,0.0,0.681764,0.0543773,582.41
0.971184819937,3,843.063985824585,-0.0626544,3453,2538.34497859,84.491,840963,0.0,0.641302,0.0602666,588.36
0.889165043831,4,845.0971636772156,-0.0488217,3457,2609.54956755,768.752,843764,0.0,0.661539,0.0724067,602.51
0.980001039803,2,847.1160521507263,-0.0555126,3459,2646.3659991,40.7214,845283,0.0,0.710784,0.0667826,610.2
0.965053867549,4,849.1474533081055,-0.0601347,3463,2655.11964902,135.243,847134,0.0,0.691939,0.0614023,612.31
0.671723037958,3,851.1787674427032,-0.038418,3466,2673.01202072,1535.51,849508,0.0,0.719702,0.06555,615.68
0.64420619607,2,853.2110648155212,-0.0349841,3468,2698.27359761,778.918,851508,0.0,0.719854,0.0554848,621.45
0.930789381266,2,855.2426133155823,-0.0463521,3470,2762.37247189,77.1501,853394,0.0,0.709366,0.0905563,634.92
0.872822493315,3,857.2896137237549,-0.029919,3473,2801.05692984,860.14,855483,0.0,0.675665,0.0667301,642.88
0.882450319827,3,859.3363528251648,-0.0436559,3476,2842.49983709,294.698,857744,0.0,0.656982,0.086998,651.45
0.444535434246,2,861.3833734989166,-0.0377296,3478,2879.8983718,1356.2,859744,0.0,0.660299,0.0622882,659.75
0.787199392915,2,863.4228982925415,-0.0353325,3480,2909.60336429,778.031,861474,0.0,0.625565,0.0411614,665.8
0.65973636508,3,865.4842257499695,-0.0383575,3483,2962.21913519,1539.46,864045,0.0,0.611439,0.0594854,677.39
0.821633219719,2,867.5056755542755,-0.0428644,3485,2988.00187477,772.3,865683,0.0,0.625534,0.0758867,683.88
0.728702634573,3,869.5620286464691,0.0311295,3488,3038.65640272,1251.94,868011,0.0,0.651706,2.47186,695.09
0.944914553314,6,871.5939779281616,-0.0705753,3494,2975.44094886,155.446,870206,0.0,0.686351,0.0502496,682.04
0.960970085114,5,873.6472201347351,-0.0670089,3499,2891.65841057,100.63,872337,0.0,0.695132,0.0527714,663.81
0.965232603252,6,875.675775051117,-0.0731074,3505,2829.20374904,140.316,874198,0.0,0.707424,0.0502448,650.4
0.962246619165,5,877.7255210876465,-0.0642017,3510,2794.1875858,150.392,876204,0.0,0.689561,0.0535218,643.26
0.917344637215,6,879.7576186656952,-0.0653367,3516,2660.64592332,210.845,878529,0.0,0.694557,0.055946,616.55
0.951177526265,5,881.8127925395966,-0.0705547,3521,2639.54808127,120.549,880268,0.0,0.692296,0.0473022,611.73
0.931537404656,6,883.8607437610626,-0.0686024,3527,2567.25477488,212.332,882664,0.0,0.690638,0.0615341,597.27
0.948625247926,6,885.9088809490204,-0.0699116,3533,2456.06468465,228.4,884481,0.0,0.659582,0.0484696,574.51
0.928156338632,8,887.9615104198456,-0.0644363,3541,2286.03474268,400.458,886715,0.0,0.645342,0.0465999,541.14
0.970937175676,5,889.9996321201324,-0.0658024,3546,2181.49701494,126.135,888411,0.0,0.630021,0.0716764,520.86
0.974229063839,6,892.062230348587,-0.0720547,3552,2097.62469494,114.771,890809,0.0,0.633376,0.057063,503.52
0.977189553902,5,894.0937497615814,-0.0726044,3557,2035.37697032,86.8486,892916,0.0,0.595377,0.0553319,491.52
0.971448184922,3,896.1407740116119,-0.0617152,3560,2008.41734358,88.8536,894688,0.0,0.57702,0.065447,485.73
0.978372776881,5,898.1720809936523,-0.0716655,3565,1997.02142784,61.5416,896827,0.0,0.594661,0.0410121,483.19
0.981488496065,4,900.2216749191284,-0.0707677,3569,1892.64483331,73.9023,898457,0.0,0.570169,0.0602314,460.45
0.979854142293,4,902.2576415538788,-0.0678175,3573,1854.90230176,73.9739,900736,0.0,0.549811,0.0507393,452.53
0.907389782369,5,904.290230512619,-0.0471858,3578,1765.70787894,696.341,903101,0.0,0.546075,0.0447208,433.57
0.938496358693,4,906.3431854248047,-0.0698876,3582,1688.84892132,143.464,905193,0.0,0.518396,0.0631143,417.19
0.845489218831,3,908.3745226860046,-0.0330847,3585,1663.9694815,709.644,906819,0.0,0.521774,0.154763,411.36
0.88017347455,3,910.421434879303,-0.0188276,3588,1667.46873416,639.024,909171,0.0,0.519491,0.383411,411.6
0.972980542108,4,912.4528858661652,-0.0517317,3592,1678.64691777,113.201,910873,0.0,0.532082,0.0586176,413.42
0.980321025476,4,914.5154614448547,-0.0577552,3596,1698.0062312,84.9156,912914,0.0,0.525707,0.0605749,417.56
0.982703203335,4,916.5467617511749,-0.0504677,3600,1724.85508023,81.4415,915150,0.0,0.51846,0.195917,422.74
0.96044088155,4,918.6095442771912,-0.0690245,3604,1776.62855904,129.413,917341,0.0,0.467717,0.0526461,433.33
0.95113068074,3,920.6452414989471,-0.0729323,3607,1822.62118134,104.83,919239,0.0,0.471775,0.0554292,442.55
0.952917713672,3,922.7025465965271,-0.0624109,3610,1865.18389212,103.196,921236,0.0,0.479494,0.0596787,450.32
0.821672692895,3,924.7188522815704,-0.0458869,3613,1895.90124478,867.922,923168,0.0,0.475569,0.0551624,456.79
0.783216461539,2,926.7665460109711,-0.0351265,3615,1939.16754528,784.449,924746,0.0,0.481815,0.0557943,465.61
0.733157783747,3,928.8058485984802,-0.0158263,3618,2037.42406003,941.275,927606,0.0,0.476372,0.125547,485.59
0.817897424102,3,930.8439683914185,-0.0491538,3621,2046.1375973,392.345,929003,0.0,0.462291,0.0557012,487.35
0.845030605793,3,932.8936784267426,-0.0375806,3624,2126.47478476,884.276,931751,0.0,0.474289,0.051405,502.88
0.893763631582,4,934.9290113449097,-0.043876,3628,2150.06767235,360.941,933696,0.0,0.474909,0.0516717,507.87
