loss_pol_surr,TimeElapsed,loss_kl,EpisodesSoFar,loss_vf_loss,loss_pol_entpen,EpThisIter,ev_tdlam_before,loss_ent,TimestepsSoFar,EpRewMean,EpLenMean
-0.110206,13602.530957460403,1.42737,75265,0.713514,0.0,22,0.942682597786,-2.26752,7962616,47.5163512989,93.55
-0.121973,13606.0314950943,1.27984,75285,0.721822,0.0,20,0.925463378429,-2.27621,7964649,47.9421185705,94.66
-0.0707842,13609.502726078033,2.16569,75308,0.726696,0.0,23,0.936895944178,-2.26615,7966697,48.030468905,94.25
-0.124331,13612.976565361023,1.11856,75330,0.671332,0.0,22,0.950904648751,-2.27158,7968729,47.8624709952,93.62
-0.113321,13616.482313156128,1.67772,75352,0.721407,0.0,22,0.92938478291,-2.29534,7970716,48.161178196,93.54
-0.124449,13619.961609363556,1.09214,75375,0.831672,0.0,23,0.934893384576,-2.28658,7972863,48.3822124649,93.7
-0.0816076,13623.429446935654,1.79491,75398,0.801212,0.0,23,0.938595876098,-2.28193,7974881,46.881587716,91.38
-0.132767,13626.899351596832,1.07997,75421,0.857123,0.0,23,0.939657092094,-2.32736,7976885,46.3984781514,90.12
-0.108031,13630.376202583313,1.27865,75445,0.84534,0.0,24,0.947078533471,-2.34267,7978967,46.1142007179,90.15
-0.100515,13633.859862804413,1.68254,75468,0.758036,0.0,23,0.937942866236,-2.31865,7981035,45.2746932093,88.22
-0.0945698,13637.32286143303,1.80509,75492,0.85346,0.0,24,0.942758526653,-2.29688,7983062,45.1558052827,87.55
-0.121701,13640.797126531601,1.36216,75515,0.75637,0.0,23,0.941579844803,-2.29768,7985112,45.0542138018,87.37
-0.128411,13644.257531166077,1.22196,75537,0.766794,0.0,22,0.95535556227,-2.26978,7987132,45.9732620135,88.93
-0.078458,13647.752193927765,2.13939,75559,0.662534,0.0,22,0.935497023165,-2.27016,7989199,46.3619684943,89.25
-0.071543,13651.218659162521,3.07363,75580,0.92968,0.0,21,0.917899936438,-2.24052,7991265,47.9543452926,92.28
-0.0991594,13654.666491508484,1.78492,75600,0.587252,0.0,20,0.931380420923,-2.30544,7993281,49.3127659804,95.08
-0.136664,13658.125460624695,0.972887,75623,0.84215,0.0,23,0.937097080052,-2.31318,7995365,49.4105470005,96.02
-0.119414,13661.570393323898,1.23002,75648,0.797105,0.0,25,0.950764723122,-2.31796,7997431,48.103923253,93.02
0.0733724,13665.02719259262,5.54545,75671,0.57766,0.0,23,0.950485710055,-2.19857,7999426,45.90215295,89.37
-0.129219,13668.501285076141,1.35594,75695,0.676025,0.0,24,0.935978129506,-2.18557,8001531,44.9264635151,87.45
-0.139918,13671.970828533173,1.00853,75717,0.777899,0.0,22,0.937880545855,-2.19401,8003527,45.1465953682,87.69
-0.137112,13675.445251703262,0.906912,75738,0.813647,0.0,21,0.931765399873,-2.2175,8005529,45.8533675209,89.86
-0.126858,13678.929582118988,1.37041,75761,0.613572,0.0,23,0.933735892177,-2.25413,8007635,45.9469727299,89.95
-0.080779,13682.406433343887,2.09457,75782,0.50717,0.0,21,0.935067534447,-2.23677,8009559,46.4426806507,90.88
-0.0653113,13685.844507455826,2.56934,75806,0.56625,0.0,24,0.953460671008,-2.23033,8011680,46.3410929228,91.2
-0.131628,13689.335822105408,1.18518,75828,0.702082,0.0,22,0.930388309062,-2.27889,8013773,46.5353899077,91.31
-0.119871,13692.864825963974,1.15148,75849,0.703806,0.0,21,0.935750938952,-2.283,8015805,46.8468602755,92.07
-0.115514,13696.360892057419,1.95505,75869,0.579663,0.0,20,0.936984732747,-2.30054,8017882,48.2642192395,95.33
-0.11954,13699.862985372543,1.18842,75890,0.727705,0.0,21,0.94042834267,-2.29175,8019869,48.5554353695,95.53
-0.135986,13703.328971147537,1.0533,75913,0.733454,0.0,23,0.923992455006,-2.2933,8021915,48.4991409204,94.5
-0.124898,13706.797065734863,1.5518,75936,0.931485,0.0,23,0.929103732109,-2.31346,8024055,48.9074469752,94.78
-0.0973304,13710.274595022202,1.59784,75956,0.71453,0.0,20,0.939098652452,-2.3047,8026028,48.5398139085,93.99
-0.0859865,13713.764309883118,1.58387,75979,0.808115,0.0,23,0.943076632917,-2.3162,8028126,48.510912764,93.56
-0.127581,13717.24214053154,1.14122,76001,0.769573,0.0,22,0.929610140622,-2.32227,8030192,48.4386213981,93.65
-0.046889,13720.718789339066,3.01699,76022,1.05594,0.0,21,0.944084659219,-2.34711,8032196,48.8704264252,94.86
-0.0890036,13724.203711032867,1.39881,76044,0.730943,0.0,22,0.941899627447,-2.35485,8034229,47.7839654023,93.75
-0.105047,13727.679905414581,1.73946,76065,0.623873,0.0,21,0.95126029104,-2.35952,8036347,48.6982524899,94.85
-0.0819183,13731.102064847946,2.03902,76089,0.806336,0.0,24,0.939991679043,-2.34207,8038363,47.9022670667,93.21
-0.111622,13734.61647439003,2.1899,76108,0.671102,0.0,19,0.931863047183,-2.34709,8040377,48.7876335049,95.37
-0.137442,13738.072190999985,0.932455,76130,0.589174,0.0,22,0.948566854,-2.31141,8042424,48.7628784366,94.87
-0.143271,13741.58193397522,0.986491,76150,0.614806,0.0,20,0.954859573394,-2.32684,8044451,49.0669374218,95.99
-0.104026,13745.039610147476,1.56695,76172,0.773316,0.0,22,0.945575814694,-2.32809,8046522,48.9396535164,96.55
-0.126642,13748.484231233597,1.24347,76193,0.676295,0.0,21,0.949087515473,-2.33392,8048639,50.3484857531,99.2
-0.11026,13751.969206809998,1.71243,76214,0.659775,0.0,21,0.953641273081,-2.3439,8050677,49.2871319938,96.68
-0.106739,13755.409000635147,1.63233,76234,0.690007,0.0,20,0.935628019273,-2.35398,8052659,50.2102272919,98.45
-0.134391,13758.897573709488,1.42616,76255,0.805935,0.0,21,0.930244497955,-2.38132,8054780,50.2935476847,98.56
-0.0875024,13762.360404014587,2.02192,76277,0.695772,0.0,22,0.942768480629,-2.36448,8056803,50.190737191,98.22
-0.127763,13765.806965112686,1.17048,76300,0.859851,0.0,23,0.939956072718,-2.37665,8058822,48.6102703428,94.63
-0.116656,13769.304119586945,1.40027,76322,0.639208,0.0,22,0.944600477815,-2.37573,8060922,48.4437673044,94.72
-0.124669,13772.781433343887,1.28814,76342,0.778568,0.0,20,0.953684631735,-2.37863,8062877,48.1985406473,94.25
-0.0905642,13776.258405923843,2.41467,76361,0.55072,0.0,19,0.943564180285,-2.37706,8064947,48.8493693617,96.09
0.192895,13779.719472169876,12.1074,76383,0.817002,0.0,22,0.948482148349,-2.36827,8066986,48.6003571904,96.25
-0.125474,13783.203213453293,0.90638,76404,0.557178,0.0,21,0.94781569019,-2.38326,8069081,49.579125753,98.93
-0.114358,13786.68028831482,1.43624,76423,0.701248,0.0,19,0.927967853844,-2.40422,8071076,50.0699763642,100.27
-0.113131,13790.200610637665,1.06218,76444,0.737657,0.0,21,0.938708759844,-2.39507,8073127,49.8710326012,100.4
-0.124701,13793.678995847702,1.70236,76465,0.798411,0.0,21,0.937464989722,-2.40031,8075252,49.2912383072,98.94
-0.132597,13797.148829936981,1.16163,76485,0.863721,0.0,20,0.929439119995,-2.36971,8077287,50.6085731756,101.03
-0.136239,13800.62158203125,0.94108,76506,0.682768,0.0,21,0.945741325617,-2.36588,8079304,50.3951723576,100.76
-0.118896,13804.093642234802,1.49951,76530,0.826637,0.0,24,0.94739118591,-2.36518,8081401,48.8730379812,97.04
-0.124091,13807.572017908096,1.19195,76552,0.701237,0.0,22,0.934018597007,-2.38609,8083403,48.2055372016,94.97
-0.0921386,13811.015914440155,1.84035,76575,0.824561,0.0,23,0.941821359098,-2.37702,8085497,46.5841314305,92.29
-0.135543,13814.47723698616,1.03139,76595,0.659145,0.0,20,0.951253052801,-2.36813,8087490,46.7931618072,92.82
-0.127917,13817.960973501205,1.13037,76617,0.878268,0.0,22,0.950531702489,-2.38152,8089572,46.1186163954,92.75
-0.106268,13821.427884101868,1.61926,76637,0.69364,0.0,20,0.951847542077,-2.39029,8091535,47.3734667822,95.66
-0.131536,13824.913448095322,0.865964,76661,0.660358,0.0,24,0.955957908183,-2.41352,8093676,46.0814706467,94.03
-0.12174,13828.421613693237,1.32652,76682,0.594659,0.0,21,0.936343431473,-2.44804,8095699,46.6774918501,95.05
-0.117637,13831.921745061874,1.38334,76703,0.668964,0.0,21,0.954789146781,-2.48262,8097771,47.2266437621,95.6
-0.112495,13835.36752319336,1.57725,76725,0.710013,0.0,22,0.941230703145,-2.47134,8099783,46.7288858232,94.26
-0.119922,13838.86738228798,1.42837,76745,0.628714,0.0,20,0.944642085582,-2.50105,8101796,46.6204498219,94.38
-0.0866844,13842.3343603611,1.71645,76767,0.903569,0.0,22,0.939685869962,-2.51297,8103889,47.5913504994,95.57
-0.102729,13845.797001123428,1.62799,76789,0.558739,0.0,22,0.942860919982,-2.53159,8105895,46.8694599187,94.37
-0.112527,13849.273664236069,1.74307,76809,0.642623,0.0,20,0.938044700772,-2.53795,8108001,48.1347621937,96.72
-0.0996871,13852.738507032394,1.78936,76830,0.57569,0.0,21,0.938908196986,-2.52908,8110079,49.0236933152,97.5
-0.0723322,13856.196987867355,2.37302,76850,0.699227,0.0,20,0.955208092928,-2.52228,8112047,49.0466409677,98.08
-0.121484,13859.665666818619,1.39562,76869,0.72811,0.0,19,0.929422922432,-2.54954,8114095,49.973496845,100.29
-0.133367,13863.152288198471,1.05702,76891,0.802436,0.0,22,0.955948863178,-2.56884,8116184,50.2193738012,100.89
-0.10385,13866.586842298508,1.93014,76911,0.514644,0.0,20,0.948568753898,-2.53866,8118207,49.8348893817,100.39
-0.102466,13870.040512084961,1.52778,76932,0.610418,0.0,21,0.944047108293,-2.53934,8120301,49.4460237847,99.72
-0.106113,13873.50263595581,1.46705,76954,0.932339,0.0,22,0.936193227768,-2.53912,8122368,49.5494691058,99.34
-0.110255,13877.024223566055,1.76504,76973,0.722072,0.0,19,0.942732144147,-2.57377,8124357,49.223665339,98.89
-0.111853,13880.512553453445,1.56342,76995,0.718889,0.0,22,0.94794857502,-2.59362,8126433,49.2256359777,98.77
-0.0464873,13884.016479969025,2.85083,77015,0.810222,0.0,20,0.940333362669,-2.55874,8128507,48.6775990195,98.38
-0.10418,13887.525385141373,1.92386,77036,0.719832,0.0,21,0.947186172009,-2.55215,8130533,48.4378210378,98.09
-0.125043,13891.070370674133,1.01845,77055,0.658891,0.0,19,0.946272801608,-2.54634,8132572,49.7134561858,101.2
-0.124386,13894.534587621689,1.2465,77076,0.623781,0.0,21,0.952155649662,-2.56969,8134645,49.1877672089,100.35
-0.109159,13897.992704153061,1.42768,77098,0.882881,0.0,22,0.948526002467,-2.54993,8136643,48.3999019152,99.22
-0.118888,13901.397457361221,1.53099,77120,0.75362,0.0,22,0.932474911213,-2.55245,8138678,48.1974755753,97.16
-0.122766,13904.859745264053,1.19179,77143,0.930314,0.0,23,0.947329256684,-2.58054,8140722,47.494804369,94.76
-0.101745,13908.336864948273,1.71209,77163,0.726622,0.0,20,0.950930472463,-2.60012,8142772,47.3830553474,94.04
-0.0439938,13911.797946691513,3.13267,77182,0.879595,0.0,19,0.938589785248,-2.59779,8144767,48.4669366681,95.72
-0.124428,13915.281636953354,1.19108,77204,0.822467,0.0,22,0.950229763985,-2.61356,8146933,49.2785109358,97.57
-0.0885906,13918.780994176865,1.86144,77226,0.842265,0.0,22,0.934607714415,-2.62991,8148940,49.0366284719,97.63
-0.115638,13922.275094270706,1.43268,77245,0.611539,0.0,19,0.948044080287,-2.67229,8150950,50.6140723196,100.61
-0.122686,13925.727095842361,1.12765,77267,0.896279,0.0,22,0.953507367522,-2.72212,8153055,49.3863152012,98.25
-0.07945,13929.163816928864,1.8031,77287,0.631042,0.0,20,0.950980123132,-2.70606,8155061,48.6818815814,96.99
-0.107634,13932.656381607056,1.66477,77308,0.587499,0.0,21,0.941843189299,-2.72672,8157173,50.0502432053,98.77
-0.112397,13936.16447687149,1.73455,77327,0.48234,0.0,19,0.945446558297,-2.75172,8159117,50.580201776,100.03
-0.0886694,13939.609943151474,2.13738,77350,0.546792,0.0,23,0.947929847986,-2.74388,8161226,49.955266455,98.15
0.0194752,13943.082370758057,4.92956,77368,0.696611,0.0,18,0.92649988085,-2.73579,8163232,51.2088527993,100.9
-0.134611,13946.546707630157,1.16876,77389,0.599961,0.0,21,0.950864844024,-2.75093,8165353,51.032428116,100.93
-0.132383,13950.032791137695,1.31363,77407,0.740665,0.0,18,0.933994345367,-2.76464,8167318,51.6898095829,102.61
-0.10123,13953.48035645485,1.64298,77428,0.650023,0.0,21,0.954131167382,-2.75278,8169428,51.2646572028,101.38
-0.116148,13956.90644454956,1.43046,77449,0.705955,0.0,21,0.939328622073,-2.75178,8171519,52.4866856324,103.89
-0.118193,13960.367843151093,1.29149,77469,0.675572,0.0,20,0.954251863062,-2.75981,8173505,51.4506319473,101.63
-0.112579,13963.813003778458,1.56072,77491,0.699235,0.0,22,0.946760181338,-2.76059,8175565,50.4490144746,99.36
-0.123761,13967.256939649582,1.3278,77511,0.683433,0.0,20,0.945283014327,-2.78084,8177538,49.8840405207,97.89
-0.116075,13970.707879304886,1.5393,77532,0.604608,0.0,21,0.952311888337,-2.81717,8179669,50.3525115824,98.81
-0.10021,13974.16657614708,2.06131,77552,0.689269,0.0,20,0.939073048532,-2.86059,8181688,50.0897357385,98.93
-0.113876,13977.625903844833,1.77275,77573,0.608966,0.0,21,0.947172943503,-2.87038,8183802,50.1997182495,99.63
-0.0878584,13981.087683677673,1.74265,77593,0.700605,0.0,20,0.940888296813,-2.90282,8185784,50.4875143752,100.07
-0.120278,13984.539209127426,1.2062,77614,0.550731,0.0,21,0.952654052526,-2.92674,8187822,50.1048184143,99.58
-0.111236,13988.006332159042,1.53312,77635,0.719736,0.0,21,0.953962970525,-2.9153,8189918,49.6015190584,99.49
-0.071723,13991.462170124054,1.81817,77656,0.833959,0.0,21,0.934093557298,-2.93152,8191976,49.6074309438,98.82
-0.102027,13994.930227279663,1.53199,77678,0.770128,0.0,22,0.943180490285,-2.92615,8194009,48.5288178902,96.9
-0.0865764,13998.390511751175,2.38166,77700,0.591626,0.0,22,0.950707703829,-2.87932,8196084,48.4515318462,96.44
-0.115855,14001.859903812408,1.62696,77721,0.680846,0.0,21,0.935995578766,-2.91586,8198091,48.0668851185,95.49
-0.0803247,14005.352184534073,2.31011,77743,0.506985,0.0,22,0.955895271152,-2.87818,8200175,47.811645039,95.32
-0.130911,14008.828156232834,1.71207,77763,0.624386,0.0,20,0.949659757316,-2.87565,8202236,48.4565628465,96.83
-0.0942853,14012.297138929367,2.11033,77781,0.659871,0.0,18,0.924531325698,-2.86675,8204251,49.8651827396,99.32
-0.0875251,14015.76553440094,2.1966,77801,0.685348,0.0,20,0.929660141468,-2.88697,8206319,51.0225806381,101.56
-0.0976127,14019.228149175644,2.02102,77819,0.531179,0.0,18,0.947900086641,-2.91695,8208320,52.1348587017,104.16
-0.112067,14022.687962770462,1.44234,77840,0.727774,0.0,21,0.944418791682,-2.93215,8210367,52.4932786047,104.95
-0.0893749,14026.157022953033,1.95696,77860,0.661931,0.0,20,0.942525185645,-2.94382,8212395,52.3379555173,104.62
0.19457,14029.649335384369,12.1347,77880,0.676929,0.0,20,0.943805951625,-2.8853,8214507,51.8766214735,103.58
-0.142637,14033.101973772049,0.619587,77899,0.521755,0.0,19,0.951728180051,-2.88666,8216538,52.1276110319,104.42
-0.0713214,14036.625336885452,2.48201,77917,0.598543,0.0,18,0.944854281843,-2.89677,8218590,51.9854504533,105.11
-0.139187,14040.109366416931,1.02399,77937,0.646973,0.0,20,0.938012875617,-2.90661,8220568,51.9025134353,104.86
-0.109128,14043.645542144775,1.44716,77958,0.796421,0.0,21,0.945085041225,-2.9361,8222708,52.0808920559,105.34
-0.136109,14047.125856637955,1.14869,77979,0.698401,0.0,21,0.95645743981,-2.91751,8224753,50.7854677739,103.49
-0.0970154,14050.587359189987,1.62323,77999,0.581779,0.0,20,0.94958915934,-2.9301,8226770,49.8403459363,102.32
-0.129876,14054.094770669937,1.26982,78018,0.723501,0.0,19,0.938612490892,-2.98429,8228822,49.4827167156,101.11
-0.118868,14057.598049163818,1.45735,78038,0.684646,0.0,20,0.939485341311,-2.97966,8230839,49.4414942974,101.56
-0.112911,14061.125249624252,2.16147,78057,0.787843,0.0,19,0.94362039119,-2.96645,8232889,49.4910797907,102.59
-0.109752,14064.649178504944,1.41612,78078,0.866913,0.0,21,0.943589825183,-3.01375,8234915,49.7543933468,103.08
-0.0975474,14068.156063079834,1.84,78098,0.836088,0.0,20,0.935860104859,-3.10011,8236997,50.0325555344,103.32
-0.0744151,14071.664739131927,2.16916,78118,0.787313,0.0,20,0.934727177024,-3.03259,8239089,49.3359188162,102.67
-0.117719,14075.13250541687,1.58744,78138,0.614387,0.0,20,0.936282709241,-3.09106,8241145,49.8771844087,103.06
-0.101178,14078.655904054642,1.63147,78157,0.711358,0.0,19,0.947459615767,-3.13187,8243145,49.8237632121,102.56
-0.0693739,14082.156467676163,2.41526,78176,0.733837,0.0,19,0.924518212676,-3.13255,8245204,51.0388187474,105.11
-0.109999,14085.649140119553,1.65886,78197,0.910494,0.0,21,0.945500846952,-3.12678,8247264,50.5419514426,103.94
-0.133679,14089.157148122787,1.32669,78217,0.873554,0.0,20,0.936104983091,-3.13529,8249318,50.952401655,103.54
-0.0704919,14092.648879051208,2.50873,78236,0.827416,0.0,19,0.950188796967,-3.1209,8251319,50.428913083,103.67
-0.109876,14096.148317337036,1.67283,78257,0.761569,0.0,21,0.946295570582,-3.10223,8253407,50.1322763143,102.62
-0.058472,14099.647723436356,2.38542,78278,0.761811,0.0,21,0.938059095293,-3.09614,8255467,49.2264185213,101.01
-0.137152,14103.118690729141,1.31028,78297,0.692096,0.0,19,0.936603114009,-3.11771,8257495,49.6713255566,102.31
-0.093903,14106.601689577103,1.64726,78318,0.717746,0.0,21,0.938799533993,-3.12923,8259530,48.892285866,101.26
-0.102439,14110.11793255806,1.91561,78341,0.848013,0.0,23,0.945220805705,-3.10478,8261624,47.1392950178,97.5
-0.117473,14113.59581041336,1.48792,78361,0.784102,0.0,20,0.927237063646,-3.12035,8263673,47.8521838651,98.71
-0.103023,14117.094235658646,1.90813,78380,0.844229,0.0,19,0.928219601512,-3.14978,8265649,48.2749119203,99.1
-0.0836015,14120.587076425552,2.13866,78401,0.795422,0.0,21,0.953234288841,-3.15762,8267746,47.7711351112,97.81
-0.104606,14124.087690353394,1.24126,78423,0.754456,0.0,22,0.940370380878,-3.15606,8269815,47.8570028776,98.34
-0.102565,14127.601652622223,1.40276,78441,0.828459,0.0,18,0.944029144943,-3.13036,8271780,49.0866314096,101.56
-0.118279,14131.086345672607,1.49054,78463,0.782535,0.0,22,0.950648806989,-3.12392,8273871,48.0420499237,99.7
-0.0331861,14134.54656124115,2.97469,78485,0.730554,0.0,22,0.943566549569,-3.1114,8275906,47.0497565541,97.81
-0.112925,14138.063835859299,2.04416,78505,0.737635,0.0,20,0.932940378785,-3.16567,8277942,47.6681371927,98.61
0.170001,14141.559884309769,10.519,78527,0.77218,0.0,22,0.940860196948,-3.11167,8280038,47.6569369358,98.16
-0.124422,14145.071094036102,1.20853,78548,0.69101,0.0,21,0.944772958755,-3.1296,8282039,47.1583035552,95.88
-0.126491,14148.563746929169,1.41772,78569,0.536799,0.0,21,0.95150628686,-3.16357,8284080,47.2886866041,96.0
-0.120183,14152.042737960815,1.25346,78589,0.591566,0.0,20,0.938468784094,-3.17339,8286101,48.3903183331,98.02
-0.120838,14155.556149244308,1.21216,78609,0.667899,0.0,20,0.935845129192,-3.2118,8288134,48.4021988182,98.01
-0.0807944,14159.045933008194,2.15531,78629,0.609072,0.0,20,0.955595895648,-3.20218,8290198,49.0328595452,99.83
-0.0914134,14162.545923948288,1.9867,78650,0.6484,0.0,21,0.944670192897,-3.22215,8292295,49.2414014938,100.74
-0.0809849,14166.026497125626,2.13142,78670,0.614532,0.0,20,0.944478038698,-3.20176,8294334,49.6441336267,101.58
-0.0445291,14169.555666923523,2.47162,78691,0.720024,0.0,21,0.952115207911,-3.14837,8296434,49.2701987838,101.44
-0.0744717,14173.055109739304,2.13217,78711,0.658132,0.0,20,0.943560179323,-3.13575,8298444,48.4534813383,100.01
-0.113735,14176.53092956543,1.60986,78733,0.752978,0.0,22,0.95088416338,-3.14591,8300520,48.2747504438,99.0
-0.0467001,14179.993780374527,2.74403,78752,0.70535,0.0,19,0.932225249708,-3.13614,8302524,48.9846393826,100.16
-0.125135,14183.470308065414,1.34673,78773,0.694726,0.0,21,0.932013593614,-3.1481,8304600,48.9055419406,99.86
-0.108106,14187.001281261444,1.39086,78795,0.591599,0.0,22,0.951303772628,-3.1778,8306677,48.6381058805,98.42
-0.118384,14190.551182031631,1.68405,78815,0.72847,0.0,20,0.941697288305,-3.22588,8308725,48.9628857798,99.11
-0.094565,14194.060675144196,1.89403,78836,0.695294,0.0,21,0.941454347223,-3.22983,8310777,49.4641724263,99.95
-0.0978045,14197.675524950027,1.65338,78856,0.823043,0.0,20,0.942787412554,-3.2361,8312794,49.0126078862,99.15
-0.0116032,14201.195795536041,3.22234,78877,0.700642,0.0,21,0.933163978159,-3.18903,8314833,48.2811284371,97.91
-0.104617,14204.672154664993,1.53155,78898,0.567648,0.0,21,0.945467948914,-3.17575,8316878,48.7266929366,98.85
-0.113853,14208.171651124954,1.36652,78919,0.477123,0.0,21,0.946290329099,-3.18701,8318962,48.7492573773,98.64
-0.0936878,14211.664239645004,1.78014,78941,0.612206,0.0,22,0.95135275647,-3.2149,8320981,47.741385351,96.8
-0.112117,14215.164291858673,1.71135,78960,0.542021,0.0,19,0.941004388034,-3.25019,8323066,48.828583324,99.09
-0.127247,14218.67340874672,1.16496,78980,0.61738,0.0,20,0.946531586349,-3.21832,8325059,48.652958877,99.29
-0.0572994,14222.192066669464,2.82102,78999,0.68967,0.0,19,0.939346283674,-3.18509,8327071,49.2241440925,100.82
-0.110606,14225.719708919525,1.80151,79019,0.557274,0.0,20,0.942973986268,-3.17387,8329126,49.04710539,101.64
-0.081885,14229.219089746475,1.80077,79042,0.527618,0.0,23,0.954196728766,-3.11875,8331222,49.0291767536,101.73
-0.0768763,14232.727409362793,1.70981,79062,0.600306,0.0,20,0.94497570768,-3.11046,8333276,48.1893909842,99.85
-0.117614,14236.228009939194,1.34847,79082,0.539465,0.0,20,0.939847353846,-3.09829,8335262,48.4696349387,100.24
0.102803,14239.703943490982,8.98885,79102,0.596822,0.0,20,0.931337967515,-3.0587,8337350,48.3227057688,99.17
-0.126887,14243.243486642838,1.48864,79119,0.532908,0.0,17,0.93027818203,-3.06533,8339436,50.5506648882,103.1
-0.13764,14246.742636680603,0.819554,79140,0.716867,0.0,21,0.939614783973,-3.08822,8341494,50.8852245359,104.44
-0.0983181,14250.265578508377,1.64715,79161,0.730472,0.0,21,0.955500796437,-3.05657,8343522,50.1095054429,103.17
-0.0896837,14253.79662656784,1.82978,79180,0.781237,0.0,19,0.931336671114,-3.07068,8345508,50.6894535679,104.06
-0.104015,14257.305624961853,1.69903,79202,0.653055,0.0,22,0.944148242474,-3.06672,8347577,49.236188271,102.27
-0.113823,14260.765769004822,1.8325,79222,0.778644,0.0,20,0.938659794629,-3.0541,8349641,47.5435462663,98.18
-0.113713,14264.290289878845,1.10108,79243,0.863686,0.0,21,0.935612484813,-3.06149,8351669,48.0977055047,99.04
-0.104148,14267.798551559448,2.24866,79263,0.870878,0.0,20,0.918491736054,-3.06442,8353694,48.9990602166,100.18
-0.128454,14271.384108781815,1.12673,79283,0.771419,0.0,20,0.939957555383,-3.06693,8355821,49.3161481308,100.84
-0.0875877,14274.885527849197,1.65811,79303,0.726381,0.0,20,0.932821623981,-3.05474,8357830,49.6909426987,101.54
-0.123023,14278.383382081985,1.16873,79324,0.804495,0.0,21,0.949162375182,-3.08989,8359863,48.6798061485,100.03
-0.129229,14281.891609191895,1.32324,79344,0.772984,0.0,20,0.941161751747,-3.0657,8361900,48.9172221749,101.04
-0.0668893,14285.414221525192,2.22162,79362,0.612974,0.0,18,0.932503402233,-3.04765,8363868,49.843256666,102.71
-0.104635,14288.96854543686,1.2025,79383,0.787131,0.0,21,0.955770522356,-3.04028,8366014,49.0584752178,101.93
-0.110314,14292.554928779602,1.76575,79402,0.811248,0.0,19,0.934525035322,-3.07361,8368012,49.8892053489,102.9
0.0183963,14296.054212808609,3.96703,79425,0.744678,0.0,23,0.943583615124,-2.9943,8370170,49.090268773,101.87
0.140748,14299.564067602158,9.43804,79445,0.83275,0.0,20,0.923527732491,-2.93138,8372201,49.5786161417,102.0
-0.116483,14303.084369897842,1.04773,79467,0.904929,0.0,22,0.933313004673,-2.94861,8374251,47.6025409242,98.39
-0.103741,14306.658190965652,1.28444,79485,0.558794,0.0,18,0.933629773557,-2.93557,8376282,49.0787728395,101.32
-0.126754,14310.17232131958,1.09522,79505,0.846049,0.0,20,0.919676661491,-2.95037,8378307,48.3459195904,99.99
-0.137439,14313.680216312408,1.03141,79525,0.759978,0.0,20,0.933016121387,-2.97584,8380384,49.6154057703,102.14
-0.117647,14317.211711883545,1.59029,79544,0.709518,0.0,19,0.932414323092,-2.99135,8382382,49.7338891959,103.06
-0.124824,14320.738330602646,1.15578,79565,0.72974,0.0,21,0.952550306916,-2.99503,8384448,49.9780090272,103.87
-0.0924109,14324.272996902466,1.6119,79586,0.857121,0.0,21,0.936939358711,-2.97315,8386512,49.0978634053,101.71
-0.0537795,14327.797704458237,2.33573,79608,0.74,0.0,22,0.945484180003,-2.97282,8388603,48.3613080817,100.02
-0.119716,14331.318365812302,1.15251,79628,0.761215,0.0,20,0.937489815056,-3.00035,8390592,47.5519716569,98.72
-0.113784,14334.8666472435,1.7418,79646,0.638734,0.0,18,0.942830100656,-2.99897,8392615,48.4141195876,100.12
-0.103866,14338.360112190247,1.42097,79668,0.698108,0.0,22,0.957223434001,-3.0033,8394717,48.3307900714,100.1
-0.110187,14341.843975305557,1.27034,79689,0.970789,0.0,21,0.933274038136,-2.99525,8396767,48.2843399007,100.01
-0.107257,14345.335873126984,1.94658,79708,0.71189,0.0,19,0.920129977167,-3.02882,8398741,48.9702780088,101.38
-0.123033,14348.863633871078,1.58563,79729,0.68826,0.0,21,0.939011868089,-3.0452,8400875,49.45674587,102.02
0.0755876,14352.343413829803,7.045,79751,0.653479,0.0,22,0.947969846427,-3.02136,8402869,47.5692246144,97.93
-0.118024,14355.859662771225,1.24218,79772,0.838768,0.0,21,0.944942381233,-3.03427,8404975,47.9143486265,98.27
-0.128716,14359.382296323776,1.09382,79793,0.589539,0.0,21,0.955260735005,-3.03103,8407006,48.2409606111,98.84
-0.109153,14362.900361776352,1.36373,79815,0.676093,0.0,22,0.957946803421,-3.07319,8409081,46.8717893114,96.5
-0.0992843,14366.42886185646,1.79662,79834,0.643668,0.0,19,0.950754992664,-3.0195,8411046,47.0050242488,97.35
-0.0846675,14369.977222919464,2.71268,79854,0.606478,0.0,20,0.947951193899,-3.04012,8413152,47.9569051259,100.01
-0.0812161,14373.515365123749,1.98663,79874,0.899385,0.0,20,0.939862322062,-3.01438,8415214,48.061034552,100.81
-0.0902414,14377.033361196518,1.76431,79893,0.837688,0.0,19,0.943196229637,-3.02643,8417203,48.5254775745,101.97
-0.110601,14380.54737496376,1.59995,79913,0.894136,0.0,20,0.917482107878,-3.05313,8419288,49.6994212989,103.93
-0.0846164,14384.037315130234,2.59985,79934,0.780276,0.0,21,0.940638121217,-3.05654,8421308,49.260803961,102.62
-0.0806085,14387.56273984909,2.30529,79956,0.497784,0.0,22,0.955841854215,-3.07619,8423374,48.6346700775,100.47
-0.0970665,14391.063045740128,1.64758,79977,0.542568,0.0,21,0.959368683398,-3.05806,8425468,48.0664091016,98.4
