loss_vf_loss,loss_ent,ev_tdlam_before,EpLenMean,EpRewMean,TimeElapsed,EpisodesSoFar,loss_kl,loss_pol_entpen,EpThisIter,loss_pol_surr,TimestepsSoFar
0.640781,1.2681,0.936174660921,1000.0,109.724882236,813.531938791275,935,0.0212666,0.0,2,-0.01425,935000
0.665527,1.25395,0.932718895376,1000.0,109.73501594,815.3276925086975,937,0.0147587,0.0,2,-0.0182499,937000
0.827832,1.25621,0.926096118987,1000.0,109.615727113,817.1087245941162,940,0.0210675,0.0,3,-0.0235229,940000
0.470249,1.29347,0.942171681672,1000.0,109.565355801,818.8904912471771,942,0.0121415,0.0,2,-0.0150089,942000
0.455639,1.2837,0.948113046587,1000.0,109.651221504,820.6724376678467,944,0.0205635,0.0,2,-0.0244946,944000
0.383708,1.30018,0.957312140614,1000.0,109.772082494,822.4530460834503,946,0.023638,0.0,2,-0.0150121,946000
0.721815,1.28256,0.926349930465,1000.0,109.79700106,824.218391418457,948,0.0186529,0.0,2,-0.0149366,948000
0.515803,1.293,0.949295666069,1000.0,110.041405621,826.0039627552032,950,0.0228802,0.0,2,-0.0135509,950000
0.813156,1.29486,0.91633246094,1000.0,110.118273306,827.782529592514,952,0.0158989,0.0,2,-0.0184613,952000
0.731237,1.29891,0.927477166057,1000.0,110.289479732,829.562735080719,954,0.0163234,0.0,2,-0.0176576,954000
0.417049,1.2843,0.949428156018,1000.0,110.563371031,831.3286912441254,956,0.0209232,0.0,2,-0.0190797,956000
0.4422,1.26441,0.956142373383,1000.0,110.971561276,833.1086554527283,958,0.0178361,0.0,2,-0.0191567,958000
0.418547,1.29364,0.954825781286,1000.0,111.293777117,834.8915712833405,960,0.02507,0.0,2,-0.021007,960000
0.243429,1.27457,0.967443887144,1000.0,111.510894654,836.6716356277466,962,0.0161931,0.0,2,-0.0172917,962000
0.223248,1.28241,0.970553893596,1000.0,111.683466858,838.4523983001709,964,0.0209707,0.0,2,-0.0247925,964000
0.512366,1.28803,0.943048924208,1000.0,111.87596406,840.2335274219513,966,0.0158504,0.0,2,-0.0203711,966000
0.29811,1.27354,0.963719133288,1000.0,112.048333557,842.0037326812744,968,0.0223105,0.0,2,-0.0232098,968000
0.605483,1.27675,0.930159114301,1000.0,112.182976825,843.780698299408,970,0.0291694,0.0,2,-0.0166866,970000
0.766067,1.28494,0.92279868573,1000.0,112.364817525,845.561637878418,972,0.0186092,0.0,2,-0.0183152,972000
0.524898,1.30341,0.944121856242,1000.0,112.492455942,847.3431828022003,974,0.0213486,0.0,2,-0.0187081,974000
0.782723,1.30744,0.921316675842,1000.0,112.547199206,849.1094219684601,976,0.0254492,0.0,2,-0.016002,976000
0.645582,1.29865,0.930920787156,1000.0,112.678621589,850.9059598445892,978,0.0252222,0.0,2,-0.0223578,978000
0.375693,1.27952,0.953961506486,1000.0,112.781324714,852.67147564888,980,0.018761,0.0,2,-0.0156956,980000
0.778234,1.28938,0.937071986496,1000.0,112.95907516,854.4740447998047,983,0.0243033,0.0,3,-0.0165152,983000
0.89331,1.29587,0.906506739557,1000.0,113.076305255,856.2495129108429,985,0.0204683,0.0,2,-0.0180345,985000
0.434976,1.28236,0.951339211315,1000.0,113.250705933,858.0311064720154,987,0.0171117,0.0,2,-0.0166825,987000
0.658156,1.28063,0.932538323104,1000.0,113.304118598,859.8039491176605,989,0.0198874,0.0,2,-0.0203657,989000
0.319838,1.26769,0.963015686721,1000.0,113.207534946,861.5945398807526,991,0.0127332,0.0,2,-0.0181787,991000
0.371843,1.26826,0.957850079983,1000.0,113.130450286,863.3751513957977,993,0.0187773,0.0,2,-0.013317,993000
0.552334,1.27636,0.942856263369,1000.0,113.134961684,865.1560952663422,995,0.0162746,0.0,2,-0.0155792,995000
0.454306,1.28172,0.950830236077,1000.0,113.114962821,866.9380128383636,997,0.0270408,0.0,2,-0.0144211,997000
0.360854,1.28551,0.961095388979,1000.0,113.022270599,868.719132900238,999,0.0153017,0.0,2,-0.022405,999000
0.386962,1.29341,0.951932251453,1000.0,113.046207062,870.4837801456451,1001,0.0214609,0.0,2,-0.0194358,1001000
