TimeElapsed,EpLenMean,loss_kl,ev_tdlam_before,loss_vf_loss,loss_pol_surr,loss_ent,EpThisIter,EpisodesSoFar,EpRewMean,TimestepsSoFar,loss_pol_entpen
474.1717486381531,452.5,0.0329275,0.935385473073,136.557,-0.0679052,3.56878,5,2301,1436.91973295,468740,0.0
476.22535586357117,457.57,0.0300878,0.839772567153,372.803,-0.055935,3.56307,4,2305,1452.35603703,470843,0.0
478.2736551761627,457.9,0.027515,0.951750144362,56.8938,-0.0715509,3.55508,4,2309,1452.4725423,472169,0.0
480.33595275878906,473.22,0.0259319,0.855508416891,431.958,-0.0477919,3.55833,4,2313,1508.15994743,475017,0.0
482.37668538093567,474.82,0.0337364,0.923042297363,99.4758,-0.0710122,3.56179,3,2316,1517.91624859,476501,0.0
484.45255875587463,478.78,0.050294,0.880524843931,310.994,-0.0412186,3.54815,4,2320,1535.86658233,479094,0.0
486.4880094528198,489.4,0.0309991,0.826732426882,312.557,-0.0522503,3.53616,3,2323,1575.22517337,481176,0.0
488.53945207595825,495.38,0.0277613,0.801374688745,446.301,-0.0466678,3.53553,3,2326,1597.66146142,482735,0.0
490.58600330352783,500.15,0.0319931,0.780564665794,416.742,-0.0523426,3.51243,3,2329,1617.59333744,485082,0.0
492.6274251937866,498.68,0.0270999,0.74315699935,433.037,-0.0415753,3.52641,2,2331,1616.73197762,486849,0.0
494.6956648826599,500.6,0.0320205,0.760775536299,396.629,-0.0401931,3.51682,2,2333,1620.916599,488621,0.0
496.74231600761414,511.93,0.027236,0.881314113736,93.4636,-0.057,3.47437,4,2337,1662.22320446,491403,0.0
498.820280790329,517.51,0.0302456,0.736632525921,458.236,-0.0418286,3.47087,2,2339,1684.3608224,493206,0.0
500.8522276878357,519.22,0.034786,0.95487254113,59.6834,-0.0769893,3.48052,5,2344,1692.80410111,495268,0.0
502.91723465919495,524.12,0.0334838,0.925912231207,107.888,-0.0736988,3.43957,3,2347,1710.24041349,497249,0.0
504.95284628868103,524.72,0.0293183,0.924687571824,57.9498,-0.0587029,3.43007,3,2350,1714.05640126,498882,0.0
507.0000593662262,524.17,0.0265991,0.802434295416,418.512,-0.0498415,3.42277,5,2355,1709.91288242,501614,0.0
509.0540819168091,525.56,0.0369982,0.922470405698,110.923,-0.0710455,3.41291,4,2359,1712.95927628,503065,0.0
511.11042642593384,509.54,0.0339242,0.946212947369,152.862,-0.0770965,3.39502,8,2367,1659.27745201,505590,0.0
513.1718022823334,508.65,0.028717,0.960496742278,98.9812,-0.0748676,3.40471,4,2371,1660.50561686,507809,0.0
515.2187268733978,508.38,0.034561,0.951147787273,103.761,-0.0730717,3.36223,4,2375,1660.24659047,509247,0.0
517.2823917865753,516.55,0.0397176,0.962141826749,56.0869,-0.0707812,3.32826,4,2379,1694.12790017,511679,0.0
519.3294816017151,508.86,0.028948,0.966094452888,70.3694,-0.0824039,3.32836,6,2385,1666.14815858,513911,0.0
521.3782525062561,517.99,0.0419428,0.936039477587,71.1935,-0.0781044,3.28241,2,2387,1697.66487856,515355,0.0
523.4284417629242,519.26,0.0288823,0.957693982869,104.386,-0.0739722,3.28185,8,2395,1698.47138726,518137,0.0
525.4754154682159,520.96,0.0303536,0.954496271908,102.026,-0.0660969,3.26923,3,2398,1702.51227666,520033,0.0
527.5314176082611,530.92,0.0336573,0.957139033824,76.4551,-0.0760507,3.26979,4,2402,1739.19932193,522233,0.0
529.5892648696899,520.45,0.0344773,0.961919803172,55.2405,-0.07084,3.28597,7,2409,1707.12009894,524214,0.0
531.6715495586395,504.08,0.0261454,0.888163007796,410.122,-0.0519769,3.27834,5,2414,1650.2453359,526124,0.0
533.718567609787,509.39,0.0276003,0.955892257392,56.4173,-0.0700306,3.25349,2,2416,1669.53426793,527440,0.0
535.7812867164612,500.52,0.0276235,0.89592333883,439.556,-0.0501864,3.248,6,2422,1633.54661039,530412,0.0
537.814728975296,497.74,0.0398221,0.950768738985,70.9322,-0.0766242,3.26332,3,2425,1617.97119079,532183,0.0
539.8667123317719,502.53,0.0285209,0.841781049967,146.745,-0.0549981,3.23835,2,2427,1623.41015488,533661,0.0
541.9220156669617,451.68,0.0298723,0.843744844198,430.172,-0.0738708,3.19514,10,2437,1448.84080538,536571,0.0
543.968781709671,439.02,0.033012,0.945772331208,81.9187,-0.0847009,3.15865,5,2442,1401.80331184,538441,0.0
546.0350012779236,426.15,0.0378929,0.955685697496,94.6612,-0.0834998,3.14056,7,2449,1356.99456658,540552,0.0
548.0779900550842,420.55,0.0372185,0.947986427695,86.5731,-0.08023,3.12281,4,2453,1335.06747032,542418,0.0
550.1417400836945,423.39,0.0309411,0.836466684937,263.492,-0.0627001,3.0755,3,2456,1345.90024816,544235,0.0
552.1750423908234,422.58,0.032671,0.842451512814,190.195,-0.0554846,3.10926,4,2460,1346.02924585,546206,0.0
554.241537809372,438.19,0.0324539,0.752548903227,426.704,-0.0564504,3.07529,3,2463,1398.05702336,548463,0.0
556.273809671402,456.28,0.0294639,0.829302355647,219.091,-0.0630883,3.0347,3,2466,1459.59198905,550806,0.0
558.320794582367,449.08,0.0362816,0.944414399564,92.6996,-0.0771414,2.99269,5,2471,1431.34827329,552717,0.0
560.3759741783142,458.88,0.0322053,0.79180252552,413.51,-0.0517189,2.95672,2,2473,1467.40810385,554696,0.0
562.4218904972076,451.84,0.0359788,0.946871846914,83.5363,-0.0769944,2.96657,5,2478,1438.95630209,556539,0.0
564.4845452308655,459.39,0.0406547,0.948212053627,97.7506,-0.0746741,2.92867,4,2482,1461.02478101,558625,0.0
566.5161325931549,472.94,0.0307411,0.840153068304,158.803,-0.0544973,2.90386,2,2484,1507.53323395,560463,0.0
568.5778403282166,478.38,0.0352797,0.5136474967,694.627,-0.0514997,2.91268,2,2486,1521.22289017,562463,0.0
570.6235342025757,488.37,0.0274024,0.605747759342,728.033,-0.0445443,2.87471,3,2489,1555.66940229,565230,0.0
572.677787065506,494.85,0.0313619,0.891254834831,87.9717,-0.073445,2.87537,3,2492,1578.0718638,566928,0.0
574.7422966957092,506.81,0.0348877,0.955576431006,83.3665,-0.0833604,2.89863,4,2496,1613.78708932,568977,0.0
576.7882030010223,506.02,0.0281077,0.802745774388,360.956,-0.0431337,2.89466,2,2498,1611.08840112,570635,0.0
578.8507058620453,517.18,0.033046,0.626270711422,812.476,-0.041106,2.9051,3,2501,1651.88918571,572951,0.0
580.8989481925964,523.89,0.0274277,0.730210453272,513.015,-0.054823,2.91901,3,2504,1674.85112331,575254,0.0
582.953218460083,536.09,0.0308181,0.796547427773,428.031,-0.054237,2.93235,3,2507,1713.29882176,577150,0.0
584.985684633255,549.36,0.0420356,0.692938119173,462.311,-0.0446005,2.9222,2,2509,1756.33134439,579150,0.0
587.0494644641876,559.01,0.0361097,0.818537980318,387.375,-0.0672857,2.87543,3,2512,1788.01162128,581555,0.0
589.0774867534637,553.79,0.0341281,0.949361518025,106.525,-0.0816775,2.86685,4,2516,1767.96139027,582819,0.0
591.1252355575562,563.06,0.0492213,0.677709430456,715.503,-0.0509198,2.81932,3,2519,1812.12365127,585388,0.0
593.1907615661621,577.39,0.0316866,0.454133450985,340.92,-0.0578977,2.78913,2,2521,1862.33802333,587388,0.0
595.2263813018799,544.05,0.0420177,0.948362927884,161.589,-0.0794906,2.78595,9,2530,1760.0066334,589793,0.0
597.2900202274323,558.34,0.0323672,0.789049580693,482.573,-0.0459156,2.74811,2,2532,1811.06957097,591609,0.0
599.3280792236328,570.98,0.0320947,0.859831139445,399.738,-0.0494458,2.71207,3,2535,1857.54563699,593340,0.0
601.3993062973022,584.73,0.0313659,0.728631198406,847.218,-0.0535125,2.68212,4,2539,1907.6667159,595761,0.0
603.4403340816498,585.1,0.0409417,0.883461035788,433.966,-0.0628394,2.62729,6,2545,1899.03452244,597989,0.0
605.4934425354004,598.28,0.0294393,0.239262342453,818.186,-0.0495453,2.58919,2,2547,1942.82990953,599989,0.0
607.5467391014099,608.73,0.0318166,0.792098641396,422.768,-0.0550788,2.59883,3,2550,1979.31075679,601599,0.0
609.5933105945587,609.8,0.0338506,0.823270514607,486.764,-0.0519814,2.55089,3,2553,1987.5747041,603398,0.0
611.6403617858887,604.41,0.0385862,0.902288235724,241.679,-0.0687108,2.52736,5,2558,1970.45464976,606204,0.0
613.6879932880402,603.84,0.0430556,0.954134102911,67.0118,-0.0828823,2.53313,3,2561,1971.15912467,607590,0.0
615.7532796859741,611.27,0.0385142,0.24909722805,730.156,-0.0474675,2.49588,2,2563,1997.70672442,609590,0.0
617.789662361145,614.84,0.029909,0.701864212751,713.806,-0.0481735,2.4513,3,2566,2014.65008608,612290,0.0
619.8462390899658,615.85,0.0260881,0.898407168686,425.248,-0.0423234,2.4575,2,2568,2008.65153511,613613,0.0
621.8827335834503,626.52,0.0324515,0.661061614752,815.73,-0.0572554,2.41948,4,2572,2047.48057944,616348,0.0
623.9140753746033,622.91,0.0456144,0.932088948786,59.2346,-0.0808885,2.36868,3,2575,2038.5295203,617859,0.0
625.9838402271271,635.57,0.0261653,0.674206256866,440.923,-0.0523538,2.36034,3,2578,2086.14677543,620096,0.0
628.0158317089081,636.19,0.107617,0.694145292044,429.841,-0.0443952,2.33889,2,2580,2089.44199572,621744,0.0
630.0937595367432,620.33,0.0346889,0.852046787739,411.654,-0.0604645,2.34025,6,2586,2043.41808988,624496,0.0
632.139301776886,581.89,0.0379614,0.941614989191,101.086,-0.0740802,2.30878,9,2595,1917.53592677,626618,0.0
634.1954536437988,565.15,0.043121,0.926286891103,93.5872,-0.0713996,2.25512,4,2599,1864.48585663,628150,0.0
636.2420949935913,546.7,0.0405083,0.939954664558,73.2442,-0.0761656,2.23959,5,2604,1801.59004081,629924,0.0
638.3034088611603,544.56,0.0301793,0.717283576727,769.693,-0.056329,2.19794,4,2608,1803.25416984,632606,0.0
640.3374919891357,525.98,0.0434444,0.927292898297,114.172,-0.0769009,2.13807,5,2613,1741.23364197,634472,0.0
642.3908898830414,539.34,0.0390812,0.851905837655,215.914,-0.0675427,2.1129,3,2616,1784.62097444,636753,0.0
644.4447832107544,534.52,0.033241,0.782126680017,408.066,-0.0603314,2.06216,3,2619,1770.38469009,638840,0.0
646.4924056529999,520.13,0.0439436,0.951077066362,108.632,-0.0847004,2.05668,4,2623,1721.49252751,640374,0.0
648.5713362693787,537.94,0.0393264,0.872967243195,195.35,-0.047235,2.03312,3,2626,1792.90140319,642580,0.0
650.6099324226379,551.82,0.0339712,0.867865487933,432.946,-0.0608386,2.01161,4,2630,1841.96801249,644975,0.0
652.6557281017303,547.29,0.0347508,0.768980801105,486.217,-0.0462557,2.01172,2,2632,1828.20305807,646338,0.0
654.7037036418915,552.44,0.0334864,0.755599692464,546.342,-0.046793,1.99495,3,2635,1854.18884512,648584,0.0
656.7506241798401,555.19,0.0500413,0.946076843888,93.1535,-0.0703477,2.02198,3,2638,1867.90850006,650280,0.0
658.7810957431793,555.38,0.0379845,0.850426509976,549.301,-0.0626473,1.9473,5,2643,1874.87741624,653084,0.0
660.8280899524689,552.61,0.0349994,0.857904300094,591.287,-0.0539881,1.92173,4,2647,1874.55081724,655250,0.0
662.890739440918,559.67,0.0331017,0.721500307322,145.103,-0.0516912,1.92524,2,2649,1901.78712153,657226,0.0
664.9376726150513,564.98,0.0461169,0.767972230911,395.503,-0.0647871,1.9047,2,2651,1918.21100492,659097,0.0
666.9996476173401,576.99,0.0348386,0.426048696041,580.793,-0.0512459,1.87623,2,2653,1960.79642193,661097,0.0
669.0403909683228,578.18,0.0466831,0.463386833668,741.542,-0.0452722,1.90355,2,2655,1964.0492755,663097,0.0
671.0937666893005,589.15,0.0488737,0.76935133338,278.48,-0.064026,1.89296,4,2659,2006.16661087,665404,0.0
673.1250569820404,590.77,0.0458524,0.724941015244,408.07,-0.040864,1.90098,2,2661,2013.44923448,666667,0.0
675.1804466247559,576.1,0.0344651,0.78429736197,662.889,-0.0490703,1.91087,4,2665,1968.67425676,669200,0.0
677.2343561649323,557.12,0.0451997,0.945583496243,79.2461,-0.0831762,1.87343,5,2670,1908.13075931,671325,0.0
679.2815918922424,561.7,0.0385635,0.845442041755,467.621,-0.0566894,1.82053,4,2674,1925.25922767,673736,0.0
681.3314566612244,567.03,0.0553849,0.818503558636,338.944,-0.0480839,1.80882,3,2677,1945.62228976,675799,0.0
683.3678216934204,559.94,0.0511217,0.940893769264,85.9363,-0.0713334,1.80391,2,2679,1922.89563874,677090,0.0
685.4378247261047,559.08,0.0394774,0.838508218527,463.056,-0.0538856,1.80534,5,2684,1926.06018765,679659,0.0
687.472526550293,568.44,0.0469969,0.724862158298,535.477,-0.042915,1.83876,2,2686,1959.01884713,681340,0.0
689.5235123634338,580.2,0.0309678,0.695473581553,403.925,-0.0566738,1.83182,2,2688,2002.44148944,683078,0.0
691.5705990791321,596.66,0.0323133,0.801576182246,377.671,-0.0694455,1.82777,5,2693,2055.41606144,685860,0.0
693.6101849079132,595.57,0.0410735,0.951794277877,87.9534,-0.0841439,1.7782,4,2697,2047.80562607,687287,0.0
695.6754319667816,611.37,0.0321124,0.223500967026,676.208,-0.045646,1.74169,2,2699,2109.96997969,689287,0.0
697.7107510566711,620.07,0.0395427,0.594931274652,783.906,-0.0570937,1.72109,3,2702,2143.27788062,691454,0.0
699.773355960846,632.74,0.0406582,0.549914389849,879.67,-0.0487565,1.71274,3,2705,2183.68762769,694198,0.0
701.8120970726013,634.6,0.0425196,0.668343544006,426.912,-0.0465703,1.70438,2,2707,2190.15454682,695611,0.0
703.8758592605591,647.24,0.0510645,0.855505183339,284.634,-0.0553261,1.68386,4,2711,2230.51004841,698355,0.0
705.9072170257568,658.83,0.0455816,0.672131687403,442.577,-0.0471536,1.66021,2,2713,2269.82385006,700355,0.0
707.9537780284882,645.41,0.05439,0.931143715978,65.4892,-0.0844393,1.59123,4,2717,2223.07090201,702120,0.0
710.0159215927124,651.41,0.0443764,0.883229374886,182.516,-0.0581838,1.60163,3,2720,2243.62960949,704149,0.0
712.0704593658447,661.85,0.0436374,0.657960981131,712.461,-0.0498202,1.60131,3,2723,2277.29927025,706559,0.0
714.1240301132202,657.75,0.0644705,0.917611114681,87.6716,-0.08294,1.5698,2,2725,2252.49045486,708125,0.0
716.1784265041351,667.46,0.0587874,0.665874034166,529.955,-0.051769,1.54082,3,2728,2283.11942936,710484,0.0
718.2428350448608,671.35,0.0508889,0.873041450977,100.21,-0.07308,1.51639,2,2730,2289.86031799,712110,0.0
720.2826175689697,661.61,0.0402248,0.892276011407,360.73,-0.0607377,1.51191,4,2734,2238.88452351,714499,0.0
722.3308131694794,662.77,0.0469738,0.922279067338,150.121,-0.0796844,1.48604,3,2737,2239.33112199,716268,0.0
724.3687851428986,672.41,0.031018,0.531232565641,677.591,-0.0485982,1.45281,3,2740,2272.39654431,718810,0.0
726.4376132488251,672.83,0.0437365,0.825477004051,427.869,-0.0627686,1.42737,4,2744,2272.11367416,720877,0.0
728.5002195835114,674.54,0.0568152,0.921078100801,105.281,-0.0752274,1.42336,3,2747,2271.19258993,722704,0.0
730.534699678421,673.8,0.0380074,0.797037526965,290.439,-0.0608684,1.37934,2,2749,2264.75996376,724606,0.0
732.6016886234283,666.78,0.0465693,0.833732277155,296.881,-0.0634628,1.35503,3,2752,2236.53882473,726775,0.0
734.6408207416534,649.96,0.0573211,0.952514726669,70.5681,-0.0836509,1.33254,4,2756,2172.19645439,728855,0.0
736.6904826164246,655.74,0.038256,0.810760855675,408.845,-0.0598176,1.31133,3,2759,2195.78770783,730978,0.0
738.7421164512634,643.98,0.0533155,0.936102740467,62.6054,-0.0781063,1.29718,4,2763,2146.67436452,733065,0.0
740.7739844322205,654.43,0.0485544,0.892200782895,256.577,-0.069008,1.31333,3,2766,2177.81729202,735165,0.0
742.8438103199005,638.07,0.0435397,0.936468422413,100.854,-0.081811,1.30442,6,2772,2116.0488316,736767,0.0
744.8907854557037,637.63,0.047891,0.829370990396,427.041,-0.0516901,1.29538,3,2775,2111.39554846,738499,0.0
746.9413843154907,627.86,0.0433301,0.877596199512,181.212,-0.0606563,1.28647,6,2781,2070.14893286,741223,0.0
748.9840822219849,633.46,0.0595794,0.91002818197,88.5326,-0.0833978,1.26932,2,2783,2084.92503437,742777,0.0
751.0466709136963,603.55,0.0567159,0.876803413033,543.645,-0.0654597,1.2641,7,2790,1979.71789187,745429,0.0
753.0936119556427,611.96,0.0539532,0.948628842831,83.1942,-0.074445,1.2482,4,2794,2004.02148295,747326,0.0
755.1408531665802,622.31,0.046977,0.842674598098,328.638,-0.0610416,1.24294,3,2797,2042.07377146,749518,0.0
757.1743972301483,609.63,0.0516078,0.949046235532,69.6109,-0.076329,1.2122,4,2801,1997.1508409,751417,0.0
759.2158694267273,596.02,0.0440482,0.812277942896,423.205,-0.0584674,1.2169,3,2804,1954.15581403,753056,0.0
761.2816798686981,584.39,0.0431402,0.866922169924,423.737,-0.0634115,1.18589,5,2809,1915.7837445,755484,0.0
763.3434972763062,572.42,0.0406078,0.869997143745,561.196,-0.062527,1.14597,4,2813,1878.35823655,757597,0.0
765.4058644771576,566.57,0.0511083,0.843416526914,607.711,-0.0584104,1.11629,5,2818,1864.30042869,759777,0.0
767.4401452541351,564.77,0.050312,0.921906873584,139.487,-0.0821239,1.08431,3,2821,1865.47246092,761626,0.0
769.4926068782806,551.67,0.0406978,0.865916758776,376.466,-0.0591636,1.10953,4,2825,1823.20802411,763292,0.0
771.5232226848602,546.33,0.0401547,0.854209661484,473.243,-0.0643519,1.07298,4,2829,1818.02278391,765853,0.0
773.5834536552429,547.18,0.0433756,0.802878499031,498.911,-0.0572389,1.05179,2,2831,1827.62233682,767828,0.0
775.631297826767,551.95,0.039037,0.74399933219,439.969,-0.0528603,1.00343,2,2833,1849.29907655,769228,0.0
777.6802592277527,558.25,0.0464553,0.79965415597,431.916,-0.057947,0.970556,3,2836,1872.45812385,771363,0.0
779.7357292175293,565.53,0.0411626,0.430326223373,570.058,-0.0450717,0.978467,2,2838,1901.67659747,773363,0.0
781.78449010849,568.03,0.0517978,0.904927484691,184.027,-0.0672887,0.964851,3,2841,1917.82794443,775820,0.0
783.8469066619873,569.53,0.0420625,0.79973898828,536.49,-0.0621485,0.946764,3,2844,1932.54783448,777830,0.0
785.8832159042358,567.73,0.0414383,0.81510964036,590.99,-0.0562429,0.916428,3,2847,1932.55536,779477,0.0
787.9462971687317,555.37,0.0425733,0.908729448915,369.053,-0.0655527,0.903288,5,2852,1895.79792549,782312,0.0
789.9840655326843,554.08,0.0464229,0.837292611599,459.112,-0.0578541,0.918443,4,2856,1896.09194417,784263,0.0
792.0335175991058,541.89,0.064307,0.876318067312,392.059,-0.0614651,0.905992,5,2861,1853.7560963,786245,0.0
794.0933401584625,547.63,0.0560663,0.688704907894,362.138,-0.0682943,0.865624,2,2863,1875.56055084,787828,0.0
796.1409051418304,543.63,0.0528124,0.882142364979,369.366,-0.0630963,0.837114,5,2868,1867.95796416,790342,0.0
798.2200870513916,553.02,0.0421616,0.871764928102,382.309,-0.0574707,0.777589,4,2872,1903.19707405,792069,0.0
800.2525658607483,553.61,0.0480092,0.761377796531,522.936,-0.0570011,0.769957,3,2875,1911.57337499,793860,0.0
802.3205444812775,544.85,0.0517013,0.94103198126,131.095,-0.0827143,0.783415,7,2882,1886.79582969,796610,0.0
804.3514714241028,544.93,0.0614747,0.684494167566,381.041,-0.0569606,0.734421,2,2884,1893.85888969,798270,0.0
806.3991565704346,559.39,0.0541396,0.848627254367,364.235,-0.0582687,0.721378,3,2887,1947.44075988,800606,0.0
808.452520608902,569.46,0.0512406,0.9325093925,76.8727,-0.077587,0.724952,3,2890,1988.91189219,802375,0.0
810.5150899887085,567.59,0.0627168,0.958257842809,74.7066,-0.0833198,0.734311,5,2895,1991.24367884,804376,0.0
812.5883145332336,557.64,0.0414732,0.881529420614,448.268,-0.0761217,0.728512,5,2900,1943.04280068,806782,0.0
814.6248745918274,540.97,0.0528395,0.968749079853,69.8296,-0.0849646,0.733721,7,2907,1883.12259792,808575,0.0
816.6876440048218,545.46,0.0499428,0.945135772228,77.4,-0.0803377,0.70989,3,2910,1903.27960368,810384,0.0
818.7425622940063,536.93,0.0589432,0.956467982382,82.0943,-0.0772374,0.698739,6,2916,1867.10966436,813005,0.0
820.7847702503204,540.39,0.0657048,0.931260041893,85.8603,-0.0766061,0.684862,4,2920,1877.49512602,814789,0.0
822.8358504772186,532.95,0.050367,0.938537232578,77.8133,-0.0747788,0.650456,5,2925,1843.02832796,816587,0.0
824.8834545612335,532.47,0.0438028,0.83733484149,364.745,-0.0563692,0.620148,4,2929,1839.55689126,819100,0.0
826.9534223079681,503.3,0.064853,0.964911475778,89.3699,-0.0799248,0.617497,6,2935,1731.93605375,821067,0.0
829.0024921894073,500.61,0.05761,0.924384698272,74.5956,-0.0794447,0.611296,2,2937,1722.28842742,822424,0.0
831.0703449249268,482.56,0.0376145,0.752331927419,779.051,-0.0581801,0.595888,5,2942,1652.78979555,825076,0.0
833.1095032691956,468.68,0.064549,0.84793920815,551.526,-0.0644728,0.57933,6,2948,1599.27427907,827345,0.0
835.1574664115906,466.06,0.055149,0.923489540815,151.569,-0.075596,0.527416,4,2952,1591.32548125,828918,0.0
837.2032601833344,467.13,0.0672697,0.941664226353,73.0417,-0.0793689,0.527254,3,2955,1596.86536664,830735,0.0
839.2375686168671,469.28,0.0459538,0.888083748519,512.65,-0.0611811,0.512855,6,2961,1607.65560893,833173,0.0
841.2895686626434,473.45,0.0372664,0.262034952641,741.283,-0.0498986,0.501095,2,2963,1629.51786551,835173,0.0
843.3438320159912,473.76,0.0662281,0.852379605174,508.99,-0.0621419,0.468988,4,2967,1637.6629906,837343,0.0
845.413416147232,464.1,0.0630375,0.940691296011,154.137,-0.0811638,0.444885,6,2973,1599.74452899,839479,0.0
847.4287779331207,463.64,0.0655184,0.93540584296,144.788,-0.0754976,0.406369,4,2977,1600.70152617,841532,0.0
849.5059833526611,456.92,0.0678698,0.954119246453,105.666,-0.0715459,0.417012,6,2983,1575.2552334,842962,0.0
851.5393614768982,434.19,0.0459451,0.903525993228,484.618,-0.066646,0.405453,7,2990,1495.57024989,845794,0.0
853.5865097045898,429.85,0.067357,0.934919551015,181.578,-0.0733951,0.360697,4,2994,1481.07088178,847078,0.0
855.6249122619629,436.12,0.0500034,0.826618209481,402.846,-0.0651758,0.354565,4,2998,1514.35911253,849672,0.0
857.6715688705444,442.84,0.0520868,0.847825095057,215.922,-0.055601,0.351486,3,3001,1542.92710488,851219,0.0
859.7183022499084,455.43,0.0397372,0.855377167463,496.921,-0.0559344,0.330415,3,3004,1595.63620362,853338,0.0
861.7503325939178,467.26,0.0682672,0.952942702919,104.817,-0.0785815,0.268215,4,3008,1648.04918776,855865,0.0
863.8160054683685,467.21,0.0639866,0.941696323454,108.393,-0.077631,0.247457,4,3012,1649.07108011,858047,0.0
865.8671050071716,458.37,0.0666135,0.954626020044,104.212,-0.0905217,0.232859,7,3019,1624.6288853,860135,0.0
867.9385013580322,464.99,0.0448316,0.834533110261,518.882,-0.0542205,0.211773,3,3022,1655.38726808,862123,0.0
869.9696087837219,448.34,0.0639738,0.93324046582,107.788,-0.075459,0.206724,7,3029,1595.95649674,863934,0.0
872.0182921886444,454.3,0.0611842,0.962559856474,101.893,-0.079434,0.2132,5,3034,1620.57924738,865835,0.0
874.0545880794525,436.26,0.0506064,0.892754860222,234.297,-0.060451,0.194979,5,3039,1555.4220278,868050,0.0
876.1090548038483,438.63,0.0691493,0.851819559932,530.8,-0.0490707,0.192592,5,3044,1568.368368,870032,0.0
878.1556489467621,447.46,0.0992058,0.922193586826,126.385,-0.0687115,0.17283,5,3049,1606.79743471,872174,0.0
880.1959240436554,442.63,0.0628967,0.942218929529,115.495,-0.0868932,0.148106,4,3053,1597.29041084,873863,0.0
882.2666947841644,438.99,0.05504,0.909285791218,113.682,-0.0794562,0.146114,3,3056,1581.67399143,875634,0.0
884.3093061447144,453.25,0.0471503,0.831404685974,481.586,-0.0530806,0.127453,3,3059,1633.0700289,878021,0.0
886.3650162220001,446.97,0.073768,0.965890698135,93.667,-0.0814638,0.129185,5,3064,1607.83263022,880418,0.0
888.3971674442291,441.77,0.0671898,0.937425337732,141.12,-0.0692554,0.104872,4,3068,1590.69138623,882520,0.0
890.4383573532104,450.26,0.0777188,0.905864335597,150.082,-0.0892034,0.0540903,4,3072,1620.57903279,884291,0.0
892.4916622638702,449.26,0.133916,0.853979036212,500.691,-0.0527385,0.0567124,5,3077,1611.26867207,886458,0.0
894.5856966972351,457.82,0.0581531,0.934275180101,125.72,-0.0758692,0.0581734,6,3083,1643.96782426,888744,0.0
896.6490197181702,452.86,1.00164,0.788089334965,451.24,-0.00797676,0.0640553,2,3085,1622.64044485,890121,0.0
898.6984672546387,469.34,0.0500665,0.863850802183,579.163,-0.0593917,0.0402952,4,3089,1684.87563353,892460,0.0
900.7502684593201,472.94,0.0656636,0.952578630298,130.143,-0.0813437,0.035074,4,3093,1698.99486593,894203,0.0
902.8005046844482,474.7,0.051083,0.948608506471,91.9127,-0.078786,0.0186936,4,3097,1703.1811277,896549,0.0
904.866819858551,445.38,0.0559475,0.963934320956,127.795,-0.0747258,-0.00688589,8,3105,1582.88287345,898835,0.0
906.9140181541443,449.75,0.0556241,0.868617251515,606.96,-0.0588327,-0.0199493,4,3109,1596.92476346,901099,0.0
908.9612171649933,447.95,0.0593079,0.809868186712,327.962,-0.0657324,-0.0398728,3,3112,1589.21340756,902842,0.0
911.0078258514404,460.46,0.0651207,0.930146984756,102.07,-0.0821482,-0.0649551,3,3115,1637.80324025,904703,0.0
913.0554208755493,462.43,0.0494552,0.848930925131,399.711,-0.0692655,-0.0803847,5,3120,1639.2953721,907108,0.0
915.1249058246613,466.25,0.0570423,0.872015863657,240.504,-0.060239,-0.0687466,4,3124,1652.70424476,909199,0.0
917.156245470047,476.05,0.0617278,0.933216527104,98.0908,-0.0784203,-0.0953235,4,3128,1694.29822257,911171,0.0
919.2103378772736,488.05,0.0494129,0.445652723312,891.138,-0.0427466,-0.129449,2,3130,1744.8288248,913171,0.0
921.2499780654907,498.24,0.0485717,0.792221128941,326.653,-0.0584347,-0.137315,2,3132,1786.10808217,914995,0.0
923.3122932910919,497.01,0.0615274,0.959091432393,96.9128,-0.0812079,-0.123628,4,3136,1780.65976396,917106,0.0
925.3588759899139,500.83,0.0554064,0.932060733438,156.555,-0.0806883,-0.157885,4,3140,1795.59087378,919133,0.0
927.3974239826202,514.21,0.0787694,0.902559623122,136.902,-0.0853262,-0.1914,3,3143,1849.94882831,921242,0.0
929.4453785419464,524.97,0.0554426,0.806616857648,209.515,-0.0598854,-0.234503,3,3146,1891.81992119,923272,0.0
931.4925117492676,534.35,0.0727249,0.833796739578,307.082,-0.0656307,-0.233786,3,3149,1924.14260132,925609,0.0
933.5552268028259,538.97,0.0725739,0.942397076637,99.7038,-0.0745933,-0.261226,3,3152,1944.21982652,927497,0.0
935.5938000679016,544.83,0.0528589,0.818306058645,325.427,-0.0648173,-0.257676,3,3155,1966.66268781,929660,0.0
937.6602232456207,543.86,0.0648395,0.789825469255,504.835,-0.0544138,-0.25467,3,3158,1964.02429925,931790,0.0
939.6955370903015,535.77,0.06768,0.945907961577,80.5427,-0.0767635,-0.277468,3,3161,1931.18352714,933266,0.0
941.728004693985,548.28,0.0771957,0.76800969243,242.115,-0.0596024,-0.307279,2,3163,1980.4289991,935026,0.0
943.8146398067474,561.85,0.150744,0.857922807336,202.06,-0.0627547,-0.306461,3,3166,2033.59626187,937761,0.0
945.8676249980927,566.1,0.0740963,0.904081918299,127.76,-0.0705461,-0.295792,4,3170,2046.76250509,939945,0.0
