ev_tdlam_before,loss_pol_surr,TimeElapsed,loss_ent,loss_vf_loss,EpThisIter,EpRewMean,EpisodesSoFar,TimestepsSoFar,loss_pol_entpen,loss_kl,EpLenMean
0.783645018935,-0.0318663,472.6801874637604,4.56233,612.71,2,3026.89266996,1918,462604,0.0,0.0323452,772.61
0.967262189835,-0.0637154,474.7815306186676,4.53397,67.1832,3,2994.85872577,1921,464251,0.0,0.0287911,765.27
0.380283534527,-0.0334,476.8567581176758,4.52996,1198.87,2,3017.76126266,1923,466251,0.0,0.0182678,771.0
0.417179644108,-0.0326118,478.96043729782104,4.5507,1230.01,2,3018.69077943,1925,468251,0.0,0.0337808,771.0
0.733070522547,-0.031619,481.023779630661,4.56837,1186.04,4,2994.96346358,1929,471022,0.0,0.0291624,765.28
0.871783509851,-0.0472104,483.11636567115784,4.56619,671.649,3,2968.29978734,1932,473050,0.0,0.0269255,759.06
0.796258240938,-0.0308235,485.1940186023712,4.52576,645.771,2,2934.68562538,1934,474286,0.0,0.0412868,751.42
0.846065431833,-0.04959,487.259384393692,4.48403,721.216,4,2881.67332067,1938,476818,0.0,0.0241017,739.3
0.681914418936,-0.0440254,489.32838797569275,4.4787,1106.1,3,2901.01235308,1941,479104,0.0,0.0299963,743.16
0.951231233776,-0.060705,491.4063618183136,4.44493,62.2781,4,2868.506868,1945,480514,0.0,0.0343412,735.3
0.757468491793,-0.0386638,493.4918646812439,4.40964,947.628,3,2882.95263782,1948,483314,0.0,0.0252495,737.75
0.779133960605,-0.0335289,495.56812024116516,4.38942,672.195,2,2883.39730721,1950,484647,0.0,0.0354559,738.0
0.95329201594,-0.0622332,497.664244890213,4.37378,146.278,4,2920.62190847,1954,487328,0.0,0.0269979,745.06
0.87082734704,-0.0402361,499.72684478759766,4.38074,731.725,3,2913.70932286,1957,489348,0.0,0.0315119,741.99
0.94709918648,-0.0647826,501.828027009964,4.36151,214.44,5,2823.78204802,1962,491430,0.0,0.0308922,719.64
0.803963780403,-0.0391268,503.90277457237244,4.36822,743.141,2,2844.08035288,1964,493089,0.0,0.0282612,724.01
0.453845858574,-0.032492,506.00011372566223,4.36801,1341.42,2,2867.89276497,1966,495089,0.0,0.0289224,729.65
0.454473316669,-0.0348303,508.088401556015,4.35301,980.018,2,2871.341803,1968,497089,0.0,0.0383533,729.65
0.405941486359,-0.0306665,510.18779397010803,4.37301,1348.85,2,2931.84110581,1970,499089,0.0,0.0266762,742.29
0.844218343496,-0.0491192,512.2521886825562,4.34328,725.601,5,2918.71257983,1975,501590,0.0,0.0300762,738.3
0.83428555727,-0.0389725,514.327618598938,4.31344,695.361,3,2890.42461346,1978,503514,0.0,0.0333035,730.69
0.877852268517,-0.0644342,516.4074897766113,4.25622,191.499,5,2904.04925162,1983,505527,0.0,0.031926,733.37
0.981226423755,-0.0646257,518.4770424365997,4.26097,68.828,4,2860.98059329,1987,507813,0.0,0.0307284,722.5
0.814875468612,-0.0350501,520.5853581428528,4.26982,759.636,2,2854.46463526,1989,509137,0.0,0.0214109,720.45
0.938911482692,-0.0543711,522.6486923694611,4.27724,87.1821,3,2866.0334284,1992,511591,0.0,0.023053,721.38
0.96515096724,-0.0546106,524.7421872615814,4.24529,100.22,3,2811.97514887,1995,513198,0.0,0.028441,707.45
0.810958012938,-0.0307139,526.8196876049042,4.25101,763.781,2,2814.52403778,1997,515129,0.0,0.0298032,707.21
0.883847586811,-0.0547204,528.9129450321198,4.26449,739.653,5,2782.25935375,2002,517851,0.0,0.0259919,698.9
0.933893226087,-0.0601321,530.990918636322,4.2514,101.956,2,2774.59036023,2004,519323,0.0,0.0332112,696.43
0.798711761832,-0.0434858,533.094076871872,4.22337,750.851,2,2779.4568649,2006,521285,0.0,0.0287787,696.05
0.859410777688,-0.0334066,535.156375169754,4.19453,739.523,3,2770.88229305,2009,523891,0.0,0.0355224,692.11
0.855582416058,-0.0471338,537.235601902008,4.20171,160.312,2,2783.77032193,2011,525432,0.0,0.0273955,694.71
0.804813802242,-0.0442238,539.3148665428162,4.22116,781.41,3,2757.28378767,2014,527595,0.0,0.0266377,688.18
0.603229373693,-0.0414159,541.374519109726,4.27492,1064.9,3,2757.77917252,2017,530386,0.0,0.0302732,686.09
0.921429626644,-0.0726139,543.4690282344818,4.26314,198.285,4,2720.14814541,2021,531991,0.0,0.0315269,677.4
0.898799389601,-0.0631213,545.5336594581604,4.25948,235.938,3,2682.00712264,2024,534075,0.0,0.0279811,668.24
0.782443970442,-0.0679859,547.631537437439,4.21636,863.586,5,2612.63913193,2029,536532,0.0,0.0279925,655.1
0.746209830046,-0.0422657,549.7185599803925,4.22591,713.043,2,2596.773276,2031,537957,0.0,0.0285319,651.35
0.806409880519,-0.0566678,551.8049819469452,4.21149,596.636,4,2586.58841616,2035,540295,0.0,0.0311969,650.09
0.523784995079,-0.0359601,553.8750746250153,4.24769,935.435,2,2632.84797722,2037,542295,0.0,0.0259358,661.47
0.956772498786,-0.0582316,555.9686763286591,4.24505,179.882,2,2628.12453652,2039,543864,0.0,0.0268148,660.46
0.832219019532,-0.0385458,558.0340633392334,4.25356,661.482,3,2673.24626859,2042,546761,0.0,0.0257686,670.73
0.843919098377,-0.0466458,560.1321506500244,4.25453,585.503,2,2715.91331984,2044,548180,0.0,0.0233157,680.32
0.867459490895,-0.0520194,562.211348772049,4.26427,394.344,3,2704.1603757,2047,550068,0.0,0.0383945,677.54
0.818550109863,-0.0525974,564.2887599468231,4.24647,877.436,4,2660.34390874,2051,552334,0.0,0.032582,668.06
0.659618407488,-0.048638,566.3591508865356,4.21737,706.352,2,2696.84161009,2053,554334,0.0,0.0247406,676.3
0.878284707665,-0.0549796,568.4375329017639,4.21692,294.359,3,2712.205158,2056,556376,0.0,0.0332982,680.28
0.685498416424,-0.0388496,570.5315628051758,4.21114,1286.09,3,2759.43195093,2059,558901,0.0,0.0313001,690.26
0.789774760604,-0.0379609,572.6053295135498,4.20267,661.894,2,2799.67029934,2061,560688,0.0,0.0254765,699.01
0.858004257083,-0.0498495,574.7034928798676,4.21206,571.909,3,2781.02428496,2064,562586,0.0,0.0220247,694.97
0.851340502501,-0.0457704,576.7676393985748,4.2112,778.507,3,2763.27339797,2067,565093,0.0,0.0284889,690.04
0.927858449519,-0.064587,578.875245809555,4.16769,169.369,5,2648.00389651,2072,567020,0.0,0.0348753,665.79
0.959313835949,-0.0662208,580.9410467147827,4.14875,126.227,3,2659.63302404,2075,568408,0.0,0.0373962,668.18
0.857918396592,-0.057011,583.0499296188354,4.12604,402.449,4,2640.95300253,2079,570510,0.0,0.0248728,664.65
0.763346210122,-0.0437796,585.1170740127563,4.11813,894.684,3,2710.57370425,2082,572947,0.0,0.026653,680.05
0.928906053305,-0.0693422,587.1970100402832,4.11834,186.371,4,2705.86545782,2086,575173,0.0,0.0342862,678.74
0.841927081347,-0.0584356,589.2667722702026,4.05592,558.167,3,2727.61820898,2089,577505,0.0,0.0347668,683.68
0.845850244164,-0.0444933,591.3450133800507,4.06628,712.164,3,2699.53228996,2092,579419,0.0,0.0310919,678.28
0.837677583098,-0.0568105,593.4220860004425,4.03491,561.713,3,2711.5599956,2095,581373,0.0,0.0268005,681.75
0.426749587059,-0.0394592,595.5021858215332,4.06048,1418.35,2,2712.05456443,2097,583373,0.0,0.0295496,682.44
0.375853836536,-0.0445188,597.5854828357697,4.0622,951.89,2,2734.16508687,2099,585373,0.0,0.0213281,688.31
0.933845818043,-0.0673425,599.6647164821625,4.01886,151.499,3,2771.13179208,2102,587361,0.0,0.031841,695.1
0.865428566933,-0.0488368,601.7503266334534,4.03161,786.373,3,2764.67795844,2105,589770,0.0,0.024531,694.85
0.839804694057,-0.0530092,603.8303105831146,4.01655,731.341,3,2713.51884779,2108,591652,0.0,0.0295086,683.88
0.931365989149,-0.059945,605.9145836830139,4.03055,115.984,2,2718.27687114,2110,592950,0.0,0.0248219,685.18
0.748412549496,-0.0557431,607.9843897819519,4.03803,747.015,4,2690.64448273,2114,595528,0.0,0.0282108,679.33
0.835941880941,-0.052094,610.0779674053192,4.04543,836.059,3,2660.18408193,2117,597701,0.0,0.0273251,673.15
0.814131721854,-0.0585267,612.1558523178101,3.99244,761.214,3,2701.23603582,2120,599848,0.0,0.0364658,682.85
0.717205643654,-0.0547266,614.2181971073151,3.9724,685.002,2,2731.19647867,2122,601842,0.0,0.0320187,688.51
0.844824150205,-0.048256,616.2970974445343,3.96922,733.808,3,2726.62429699,2125,603696,0.0,0.0253018,686.21
0.937608364969,-0.0777299,618.3590025901794,3.97146,157.9,4,2755.38810412,2129,605705,0.0,0.0321425,691.73
0.81290948391,-0.0522983,620.4528822898865,3.98116,759.671,3,2756.19757863,2132,608198,0.0,0.0310706,692.41
0.78942258656,-0.0443454,622.5154979228973,4.00197,799.037,2,2815.5210501,2134,610136,0.0,0.0230289,704.23
0.811012968421,-0.0715638,624.6251299381256,3.98517,855.674,4,2741.84224995,2138,611910,0.0,0.0354078,687.92
0.850522950292,-0.0391174,626.7093443870544,3.97375,691.301,3,2726.62139184,2141,614260,0.0,0.0256237,684.86
0.456947684288,-0.0373281,628.804913520813,3.96271,1331.8,2,2750.72448647,2143,616260,0.0,0.0245951,690.8
0.861649930477,-0.0440083,630.8834958076477,3.97109,634.26,3,2721.72085054,2146,618193,0.0,0.0217169,684.24
0.642917513847,-0.0446273,632.9690306186676,3.92297,1352.16,2,2751.16253861,2148,620193,0.0,0.0260006,691.25
0.846107214689,-0.0430584,635.0336503982544,3.89064,589.547,3,2787.48231378,2151,622142,0.0,0.0249426,698.08
0.892342425883,-0.0507172,637.132227897644,3.88287,684.104,5,2719.33395477,2156,624637,0.0,0.0354686,682.61
0.944755058736,-0.0648082,639.1996066570282,3.88082,92.5764,2,2684.52211272,2158,625836,0.0,0.0295015,674.6
0.774896919727,-0.0510374,641.2876074314117,3.8189,1084.6,4,2660.24595073,2162,628590,0.0,0.0287221,669.02
0.814761042595,-0.0402675,643.3591918945312,3.78294,680.464,2,2700.33124068,2164,630375,0.0,0.0282549,677.89
0.962194319814,-0.0715959,645.4242951869965,3.7574,144.902,4,2688.93055697,2168,632773,0.0,0.0359733,675.01
0.774344831705,-0.0428749,647.5223917961121,3.73246,809.908,2,2744.52959282,2170,634730,0.0,0.0242534,686.27
0.849683761597,-0.0474868,649.6022477149963,3.74914,811.04,3,2761.79774721,2173,636776,0.0,0.0279903,689.87
0.95504200086,-0.0731953,651.6876606941223,3.70415,119.853,5,2747.5047961,2178,638823,0.0,0.0342729,687.35
0.936229526997,-0.068623,653.7650299072266,3.6459,170.884,4,2714.42382007,2182,641000,0.0,0.0324004,680.53
0.826816737652,-0.0506354,655.8594977855682,3.65859,287.75,2,2729.58842958,2184,642554,0.0,0.0342014,684.03
0.588369876146,-0.0442725,657.9217667579651,3.68968,802.474,2,2776.45924092,2186,644554,0.0,0.0273272,693.81
0.898863345385,-0.0537661,660.0159702301025,3.70323,486.136,4,2733.58502413,2190,646954,0.0,0.0356975,684.49
0.810861617327,-0.0365237,662.1745841503143,3.67183,794.59,2,2782.14751826,2192,648913,0.0,0.0377738,694.94
0.880069129169,-0.0603492,664.2568020820618,3.62672,634.64,3,2795.62603852,2195,651134,0.0,0.0287282,697.61
0.769880518317,-0.0590821,666.3437843322754,3.64587,762.846,3,2738.58130847,2198,652812,0.0,0.0410919,684.39
0.802289903164,-0.0566657,668.4220793247223,3.60951,772.823,3,2737.23260404,2201,655052,0.0,0.0425525,685.18
0.837019622326,-0.0556938,670.5191380977631,3.6183,750.105,4,2698.52908952,2205,657383,0.0,0.0324498,676.13
0.555437117815,-0.0414431,672.5863282680511,3.61426,897.534,2,2749.05077436,2207,659383,0.0,0.0260056,687.31
0.423571944237,-0.0370012,674.6798670291901,3.61966,1312.12,2,2779.17964255,2209,661383,0.0,0.0377881,693.81
0.638935536146,-0.057032,676.7577769756317,3.58006,811.548,3,2776.15440893,2212,663455,0.0,0.0383388,692.75
0.905082948506,-0.0568462,678.8557677268982,3.58382,145.964,3,2762.08055488,2215,665313,0.0,0.0338443,688.52
0.787970662117,-0.042214,680.9373509883881,3.56217,777.8,2,2789.26164113,2217,667082,0.0,0.0292379,693.81
0.91114975512,-0.0560445,683.0156304836273,3.53193,261.59,3,2798.77166045,2220,669356,0.0,0.025549,695.08
0.948085587472,-0.061584,685.093857049942,3.50098,107.925,3,2761.1243119,2223,671506,0.0,0.0281493,686.64
0.950926143676,-0.0744036,687.1721127033234,3.47586,227.215,6,2739.07144719,2229,673716,0.0,0.0344875,680.11
0.842000871897,-0.0502871,689.2669599056244,3.47355,713.65,3,2704.9055196,2232,675488,0.0,0.0373241,672.9
0.920187309384,-0.0730256,691.34357380867,3.47452,212.838,4,2670.32199745,2236,677800,0.0,0.0373045,663.53
0.804221704602,-0.0560107,693.4373254776001,3.44885,757.952,4,2680.98174239,2240,679898,0.0,0.0344339,665.17
0.797190785408,-0.039062,695.5157582759857,3.44947,680.616,2,2671.76013774,2242,681554,0.0,0.0346767,662.94
0.800371527672,-0.0387349,697.610509634018,3.42583,695.19,2,2666.81412258,2244,683342,0.0,0.0267828,660.82
0.81413885951,-0.0560782,699.6800446510315,3.43115,798.908,4,2655.78484645,2248,685937,0.0,0.0283948,657.44
0.924894563854,-0.0744067,701.7583549022675,3.41802,127.35,3,2647.34987643,2251,687662,0.0,0.0355021,655.2
0.787810221314,-0.0434737,703.8283743858337,3.40993,719.028,2,2658.82580389,2253,689392,0.0,0.0362315,658.59
0.870060801506,-0.0518449,705.9094896316528,3.41565,673.835,4,2716.82660046,2257,692044,0.0,0.0292863,671.28
0.846895471215,-0.0509145,707.9929418563843,3.39626,627.938,3,2706.69129827,2260,694260,0.0,0.0297854,669.53
0.915427684784,-0.0600499,710.0620410442352,3.39963,290.751,3,2701.69007798,2263,696262,0.0,0.0292277,668.87
0.459906637669,-0.0380779,712.14417552948,3.36971,1412.58,2,2709.73059214,2265,698262,0.0,0.0332035,671.07
0.534919142723,-0.0514539,714.2225768566132,3.34265,1428.31,2,2743.66568006,2267,700262,0.0,0.0318088,680.42
0.92739558965,-0.0661091,716.3057999610901,3.28676,128.936,2,2726.89900566,2269,701489,0.0,0.0420538,677.16
0.742977261543,-0.0468626,718.4057683944702,3.26601,1379.9,4,2713.99864048,2273,704321,0.0,0.0357171,675.45
0.922625482082,-0.0705121,720.4931285381317,3.21455,168.311,5,2706.89282608,2278,706120,0.0,0.0325184,672.97
0.86332847178,-0.0511651,722.5626802444458,3.18795,832.114,4,2723.35230062,2282,708552,0.0,0.0398476,675.52
0.862885087729,-0.0450996,724.6596853733063,3.11954,712.685,3,2682.72564299,2285,710263,0.0,0.0327838,667.09
0.834773615003,-0.053581,726.7269279956818,3.1085,336.618,3,2700.52970506,2288,712608,0.0,0.0360535,669.93
0.882824972272,-0.0492492,728.804927110672,3.05244,398.497,3,2678.15161098,2291,714460,0.0,0.0323531,665.47
0.913874439895,-0.0612755,730.8671896457672,3.04041,220.415,3,2653.68452076,2294,716604,0.0,0.0371346,659.93
0.787160724401,-0.0466307,732.9529542922974,3.03437,679.244,2,2698.56653209,2296,718138,0.0,0.0345702,668.45
0.881675325334,-0.0512299,735.0321295261383,3.03455,459.101,3,2674.6905455,2299,720136,0.0,0.0413409,663.24
0.715858787298,-0.0400095,737.1124367713928,3.04745,1399.86,3,2698.26881183,2302,722818,0.0,0.0252188,667.66
0.77920435369,-0.0419616,739.1963934898376,3.04601,752.284,2,2748.67153619,2304,724520,0.0,0.0335059,677.49
0.841248095036,-0.0467989,741.2683129310608,3.03906,616.333,3,2740.22230644,2307,726928,0.0,0.0373013,675.45
0.776400491595,-0.0379469,743.3591222763062,3.01017,755.919,2,2743.13986842,2309,728915,0.0,0.0449098,675.32
0.754701972008,-0.0393895,745.4298548698425,3.02244,743.645,2,2729.09326716,2311,730409,0.0,0.0347882,672.48
0.876518458128,-0.0576093,747.5395545959473,2.9867,804.82,5,2702.89350344,2316,733005,0.0,0.0316647,666.92
0.361950576305,-0.0369099,749.6091020107269,2.9455,1290.3,2,2708.55993185,2318,735005,0.0,0.0307257,669.23
0.810053497553,-0.0438047,751.6795511245728,2.92017,701.027,2,2720.53467027,2320,736537,0.0,0.0311699,671.81
0.638894438744,-0.0463559,753.7577950954437,2.90977,1327.17,3,2741.97550562,2323,739191,0.0,0.0321533,676.85
0.755864262581,-0.0449721,755.8194267749786,2.88814,674.58,2,2758.00250967,2325,740639,0.0,0.0364089,680.14
0.688246190548,-0.0409768,757.9132997989655,2.8995,1036.81,3,2838.45581107,2328,743177,0.0,0.0311869,697.92
0.335255861282,-0.0485302,759.9769139289856,2.88039,1297.82,2,2890.69280879,2330,745177,0.0,0.042755,710.22
0.728088974953,-0.0467253,762.0699589252472,2.87319,678.707,2,2913.52942524,2332,746913,0.0,0.0412602,714.25
0.863374173641,-0.0643866,764.1316564083099,2.88206,151.909,2,2945.80600374,2334,748764,0.0,0.0548638,721.89
0.542630493641,-0.043115,766.2266855239868,2.89032,489.295,2,2978.53059334,2336,750764,0.0,0.032911,729.64
0.751500338316,-0.0522054,768.3050355911255,2.88208,1312.74,4,3011.20233013,2340,753622,0.0,0.0347149,737.24
0.374828100204,-0.0421796,770.3906075954437,2.88901,1172.79,2,3029.14472616,2342,755622,0.0,0.0344815,740.68
0.72279894352,-0.0489644,772.4608278274536,2.8849,685.674,2,3022.52591956,2344,757362,0.0,0.0466956,740.2
0.379292488098,-0.0387858,774.5307850837708,2.89732,1307.33,2,3036.45092124,2346,759362,0.0,0.038138,743.78
0.434766590595,-0.0305148,776.6091513633728,2.89748,1026.42,2,3084.22427713,2348,761362,0.0,0.0386883,754.25
0.45086479187,-0.0467522,778.6718935966492,2.9102,1044.93,2,3118.06037152,2350,763362,0.0,0.0363283,762.6
0.606297910213,-0.041879,780.7669410705566,2.94527,1289.69,3,3125.8857554,2353,765713,0.0,0.0443689,763.21
0.902197621763,-0.0650729,782.8317255973816,2.96614,124.703,2,3133.61830906,2355,767054,0.0,0.049435,764.28
0.371041476727,-0.0406179,784.9302623271942,2.9423,1357.4,2,3159.58793327,2357,769054,0.0,0.0287971,770.1
0.667017251253,-0.0398468,787.0002326965332,2.90056,1076.22,3,3183.08689549,2360,771790,0.0,0.0222835,775.3
0.801463678479,-0.0396025,789.0940954685211,2.90223,727.59,2,3204.07732556,2362,773417,0.0,0.0261053,779.79
0.740320295095,-0.0387176,791.1757941246033,2.8815,796.312,3,3191.19685338,2365,775953,0.0,0.0280937,776.91
0.238808751106,-0.0462433,793.2432925701141,2.85545,1350.02,2,3197.63633082,2367,777953,0.0,0.0359995,776.91
0.79713113606,-0.0397075,795.3039925098419,2.86325,643.542,2,3233.22352633,2369,779934,0.0,0.0400536,784.45
0.523638427258,-0.0411904,797.3753044605255,2.90113,696.318,2,3252.05041541,2371,781934,0.0,0.0444403,788.98
0.530532360077,-0.0427369,799.471118927002,2.89156,805.67,2,3284.10063384,2373,783934,0.0,0.0285152,796.13
0.752525761724,-0.0462373,801.5279612541199,2.90476,733.205,2,3331.33369932,2375,785934,0.0,0.0423911,807.01
0.265172183514,-0.0298409,803.6244218349457,2.90779,1238.07,2,3398.66804729,2377,787934,0.0,0.0482625,822.0
0.800005733967,-0.046888,805.7033479213715,2.90013,1304.52,5,3383.49028487,2382,790450,0.0,0.045799,818.98
0.825379550457,-0.0497836,807.8171787261963,2.89128,784.067,3,3401.56229234,2385,792538,0.0,0.0349975,822.75
0.944084107876,-0.0666774,809.8746001720428,2.86054,138.669,3,3377.5196838,2388,794381,0.0,0.0451065,817.73
0.928495697677,-0.0670836,811.9766268730164,2.83364,160.935,3,3353.06365081,2391,795750,0.0,0.0433174,812.9
0.61346372962,-0.0257166,814.054895401001,2.82164,1118.75,2,3359.26707309,2393,797750,0.0,0.0769001,814.93
0.864934831858,-0.0552086,816.1322612762451,2.83318,740.35,3,3381.84623081,2396,800140,0.0,0.0271471,820.02
0.827936410904,-0.0549504,818.2029328346252,2.8005,800.287,4,3347.41887285,2400,802479,0.0,0.037265,813.43
0.350199878216,-0.0380024,820.2850043773651,2.79824,1136.44,2,3361.63955038,2402,804479,0.0,0.0329609,816.61
0.745184659958,-0.0579436,822.374828338623,2.79409,771.359,4,3321.76228295,2406,806733,0.0,0.0357292,808.05
0.349732935429,-0.0354881,824.4374420642853,2.77623,1307.49,2,3322.44672733,2408,808733,0.0,0.0391361,808.18
0.356472611427,-0.0374798,826.5331819057465,2.75402,1302.28,2,3323.46194531,2410,810733,0.0,0.0396349,808.18
0.41938072443,-0.037817,828.6116178035736,2.71233,1306.25,2,3343.42315782,2412,812733,0.0,0.0254517,813.24
0.254680275917,-0.0378279,830.7115025520325,2.74028,1256.92,2,3397.98670007,2414,814733,0.0,0.0271029,825.07
0.309817492962,-0.0274125,832.7808218002319,2.76156,1317.64,2,3454.30631489,2416,816733,0.0,0.0543823,837.28
0.32950091362,-0.0311294,834.87477684021,2.7484,1161.31,2,3458.1115305,2418,818733,0.0,0.0505493,837.28
0.344084918499,-0.0344345,836.9531469345093,2.72254,961.565,2,3479.93123708,2420,820733,0.0,0.0468595,841.96
0.626777380705,-0.0474648,839.0158731937408,2.73394,611.859,2,3481.33418549,2422,822733,0.0,0.041177,841.96
0.655431210995,-0.0414347,841.0940473079681,2.71147,658.159,2,3485.67030053,2424,824449,0.0,0.0400369,842.58
0.353936612606,-0.041938,843.1714084148407,2.73944,1136.94,2,3510.46939441,2426,826449,0.0,0.0277294,848.1
0.321849763393,-0.0330439,845.2623119354248,2.72305,1261.07,2,3534.99209878,2428,828449,0.0,0.0488774,852.72
0.758143752813,-0.052296,847.3275082111359,2.71958,1186.31,4,3477.02821893,2432,830878,0.0,0.0352321,839.65
0.925241902471,-0.0460739,849.4305095672607,2.71328,798.764,2,3462.71329667,2434,832878,0.0,0.0331766,841.14
0.409407556057,-0.0420365,851.5150723457336,2.71868,794.84,2,3465.37793645,2436,834878,0.0,0.0323455,841.14
0.596994429827,-0.0470845,853.5939574241638,2.69822,1430.89,3,3474.86766662,2439,837291,0.0,0.0433563,843.15
0.703112751245,-0.0504392,855.6718511581421,2.69012,785.571,2,3472.38335292,2441,838881,0.0,0.0342264,842.59
0.684038668871,-0.0408004,857.7346730232239,2.71006,1332.78,3,3455.59759843,2444,841223,0.0,0.0367912,838.61
0.842449828982,-0.0480843,859.8160583972931,2.70747,751.523,3,3391.93643099,2447,842791,0.0,0.0353941,824.29
0.72154211998,-0.0382621,861.8942151069641,2.69779,1151.36,3,3387.88682705,2450,845586,0.0,0.0352728,822.24
0.837017655373,-0.0535712,863.9877927303314,2.68936,743.09,3,3379.62052532,2453,847820,0.0,0.0359783,821.07
0.380084812641,-0.0374263,866.053416967392,2.70034,1192.4,2,3409.69330851,2455,849820,0.0,0.0461799,827.66
0.814594820142,-0.0434746,868.1482956409454,2.70511,715.278,2,3384.87642872,2457,851287,0.0,0.0303478,822.33
0.919937700033,-0.0684709,870.2266278266907,2.6993,150.133,4,3322.04438495,2461,853593,0.0,0.0427393,808.03
0.899817816913,-0.0704601,872.3273622989655,2.67971,235.481,4,3270.70116625,2465,855606,0.0,0.0399063,796.53
0.697408139706,-0.0501978,874.3900103569031,2.64014,1061.24,3,3245.00835339,2468,857937,0.0,0.0395647,789.84
0.946923125535,-0.062048,876.4614276885986,2.57826,120.73,3,3195.60632085,2471,859719,0.0,0.0456717,777.85
0.837929621339,-0.0539067,878.5308141708374,2.56766,714.132,3,3161.27631909,2474,861816,0.0,0.035877,768.82
0.837212726474,-0.0532253,880.6093299388885,2.57507,777.08,3,3129.74671644,2477,864096,0.0,0.0377138,761.62
0.832276701927,-0.0502121,882.7033455371857,2.54095,800.204,3,3149.74166668,2480,865908,0.0,0.0288893,765.92
0.854477375746,-0.0601146,884.769100189209,2.49359,915.224,5,3104.95328402,2485,868128,0.0,0.0381902,755.9
0.944869868457,-0.0654129,886.8672227859497,2.44164,98.7894,2,3123.1598302,2487,869767,0.0,0.0426975,759.21
0.83880572021,-0.0460176,888.929530620575,2.45002,803.837,3,3164.37941291,2490,872285,0.0,0.0330162,766.61
0.463436961174,-0.0470021,891.024055480957,2.408,1215.45,2,3203.74532723,2492,874285,0.0,0.0517965,775.35
0.585500657558,-0.0363132,893.0939238071442,2.39367,875.497,2,3208.680014,2494,876285,0.0,0.0293894,775.35
0.536370128393,-0.0412789,895.1751201152802,2.36407,884.799,2,3243.70473532,2496,878285,0.0,0.0381385,781.45
0.852395862341,-0.0557966,897.2415726184845,2.34846,901.769,3,3257.08407985,2499,880526,0.0,0.0443449,783.99
0.835481926799,-0.0477773,899.3205850124359,2.36299,649.602,3,3251.00401987,2502,882675,0.0,0.0274675,781.96
0.509182304144,-0.038211,901.405912399292,2.33692,1239.79,2,3254.31127429,2504,884675,0.0,0.0500391,781.96
0.323563694954,-0.0461284,903.4683418273926,2.33381,1515.35,2,3334.96878829,2506,886675,0.0,0.0546269,799.42
0.905385956168,-0.0603066,905.5638816356659,2.26868,67.9344,2,3312.05477828,2508,888121,0.0,0.0407507,793.88
0.785196214914,-0.0350119,907.6272215843201,2.2584,638.984,2,3315.11954674,2510,890121,0.0,0.0389752,793.88
0.447371006012,-0.0394896,909.7272152900696,2.21736,1419.97,2,3317.77479818,2512,892121,0.0,0.0592459,793.88
0.693525135517,-0.0396768,911.8034853935242,2.20472,1401.91,3,3296.78642326,2515,894675,0.0,0.0356578,789.42
0.699106365442,-0.0410337,913.8828203678131,2.17699,1360.29,3,3257.02175884,2518,896807,0.0,0.0484394,780.74
0.720573097467,-0.0375358,915.9464733600616,2.14979,849.158,2,3230.01957321,2520,898214,0.0,0.0477118,774.81
0.721734702587,-0.0473883,918.0193402767181,2.1353,1425.88,3,3206.68635538,2523,900782,0.0,0.0410133,770.49
0.296750307083,-0.0307454,920.108972787857,2.12947,1382.05,2,3219.38633837,2525,902782,0.0,0.0643177,773.33
0.736275225878,-0.0504936,922.1722357273102,2.11594,721.508,2,3215.09833957,2527,904743,0.0,0.0369985,772.94
0.715399891138,-0.0470294,924.2720549106598,2.1199,1351.4,3,3207.07854683,2530,906884,0.0,0.04236,772.11
0.513638734818,-0.0457853,926.3433918952942,2.13434,1302.13,2,3240.51125107,2532,908884,0.0,0.0475355,780.06
0.371321260929,-0.0392872,928.4529008865356,2.13262,1261.47,2,3267.3374424,2534,910884,0.0,0.0275054,780.06
0.631829798222,-0.0100685,930.5318372249603,2.15246,1238.71,2,3267.46262442,2536,912884,0.0,0.601661,780.06
0.763574570417,-0.045704,932.6248588562012,2.16482,763.287,2,3259.16513346,2538,914690,0.0,0.0284095,778.12
0.358973324299,-0.0370677,934.687451839447,2.16425,1322.13,2,3307.28720226,2540,916690,0.0,0.0400265,788.09
0.700911730528,-0.0511657,936.7655696868896,2.13895,1448.41,4,3271.78215787,2544,919292,0.0,0.0334678,780.69
0.732538253069,-0.0453677,938.8369097709656,2.16267,709.427,2,3295.31027961,2546,921165,0.0,0.031032,785.92
0.718209117651,-0.0414385,940.890435218811,2.17551,719.94,2,3332.16917776,2548,923165,0.0,0.0281253,793.74
0.851198524237,-0.0503286,942.9845213890076,2.14982,787.394,4,3269.56830155,2552,925341,0.0,0.0373917,780.17
0.819363072515,-0.0518002,945.0627627372742,2.16341,1307.41,4,3243.29174729,2556,927619,0.0,0.0442399,773.32
0.368845760822,-0.038523,947.1564738750458,2.14244,1350.1,2,3244.46084694,2558,929619,0.0,0.0455223,774.01
0.405348777771,-0.0412845,949.22225689888,2.13415,1257.06,2,3294.68032601,2560,931619,0.0,0.0295601,784.58
0.768583223224,-0.0525078,951.3207931518555,2.14954,780.189,3,3298.40467522,2563,933704,0.0,0.0403969,785.06
