loss_kl,EpThisIter,EpLenMean,loss_pol_surr,loss_ent,loss_vf_loss,loss_pol_entpen,ev_tdlam_before,EpRewMean,TimestepsSoFar,TimeElapsed,EpisodesSoFar
0.0245669,2,1000.0,-0.0162794,-0.864981,0.232491,0.0,0.976694565266,81.8982323541,915000,773.0589265823364,915
0.0220777,2,1000.0,-0.0159867,-0.859756,0.177183,0.0,0.982318451628,82.2269419175,917000,774.7617890834808,917
0.0176846,2,1000.0,-0.0119498,-0.867035,0.24149,0.0,0.976718373597,82.5916337663,919000,776.4822793006897,919
0.0370998,2,1000.0,-0.00878509,-0.86332,0.155067,0.0,0.985397366807,82.9080594523,921000,778.2034265995026,921
0.0311939,2,1000.0,-0.00825035,-0.873343,0.151403,0.0,0.982555178925,83.1449821508,923000,779.918705701828,923
0.0449476,2,1000.0,-0.0185996,-0.88948,0.394799,0.0,0.957967419177,83.3937831667,925000,781.6368265151978,925
0.0323055,2,1000.0,-0.0105703,-0.896439,0.188878,0.0,0.980948697776,83.7644809542,927000,783.3407604694366,927
0.0269576,2,1000.0,-0.00563124,-0.882385,0.193016,0.0,0.980535063893,84.0567713845,929000,785.0749228000641,929
0.0388319,2,1000.0,-0.0120023,-0.876189,0.169749,0.0,0.982278846204,84.4260959335,931000,786.7932245731354,931
0.0653984,2,1000.0,0.000935404,-0.853153,0.201524,0.0,0.977358790115,84.6347697929,933000,788.5333027839661,933
0.0267047,2,1000.0,-0.0167384,-0.813305,0.195902,0.0,0.975893255323,84.8761367338,935000,790.2624170780182,935
0.0856349,2,1000.0,-0.0170301,-0.815157,0.30928,0.0,0.966802872717,85.1987289757,937000,791.9811718463898,937
0.0231574,3,1000.0,-0.0111374,-0.780331,0.289318,0.0,0.976737244055,85.5505564232,940000,793.7153704166412,940
0.0354266,2,1000.0,-0.0100097,-0.765589,0.307822,0.0,0.9669957757,85.7923270826,942000,795.4503660202026,942
0.0368221,2,1000.0,-0.00917529,-0.754469,0.306596,0.0,0.970299828798,86.3996804632,944000,797.1689772605896,944
0.0377843,2,1000.0,-0.00186458,-0.750456,0.225257,0.0,0.97440010868,86.7213155606,946000,798.9030430316925,946
0.0469825,2,1000.0,-0.00784751,-0.774181,0.261944,0.0,0.971315132454,86.9269776401,948000,800.6059947013855,948
0.0160785,2,1000.0,-0.0102819,-0.747548,0.157335,0.0,0.982310345396,87.0957722337,950000,802.3398542404175,950
0.016987,2,1000.0,-0.01536,-0.748789,0.230682,0.0,0.97718533501,87.3922941076,952000,804.0585749149323,952
0.0424833,2,1000.0,-0.00234856,-0.729022,0.141017,0.0,0.980708621442,87.6295094088,954000,805.7789793014526,954
0.023677,2,1000.0,-0.0113838,-0.728342,0.209174,0.0,0.977876273915,87.8150372199,956000,807.4807929992676,956
0.0224013,2,1000.0,-0.00412986,-0.707811,0.175037,0.0,0.981831647456,88.0637700051,958000,809.1992039680481,958
0.128453,2,1000.0,-0.0152727,-0.666969,0.212003,0.0,0.976701399311,88.130897502,960000,810.9255499839783,960
0.0338303,2,1000.0,-0.00714889,-0.659357,0.219713,0.0,0.975963098928,88.1800337356,962000,812.6527695655823,962
0.0184271,2,1000.0,-0.0154516,-0.66737,0.174403,0.0,0.981427893043,88.2678055768,964000,814.3729412555695,964
0.0310322,2,1000.0,-0.011837,-0.66645,0.147456,0.0,0.979345291853,88.3879688354,966000,816.1195487976074,966
0.0379966,2,1000.0,0.00130457,-0.662571,0.172672,0.0,0.981336884201,88.6206920817,968000,817.8562729358673,968
0.0215248,2,1000.0,-0.0219632,-0.651615,0.16604,0.0,0.98010174185,88.6956406259,970000,819.5746810436249,970
0.0502515,2,1000.0,-0.0166002,-0.627839,0.306938,0.0,0.963962260634,88.66223889,972000,821.3097958564758,972
0.0296327,2,1000.0,-0.00395276,-0.648918,0.134702,0.0,0.978753168136,88.7518038184,974000,823.0273504257202,974
0.0236484,2,1000.0,-0.0162334,-0.626782,0.141523,0.0,0.981576062739,88.7789537458,976000,824.7780940532684,976
0.0367107,2,1000.0,-0.0133775,-0.638198,0.138807,0.0,0.985562220216,88.7606453803,978000,826.4807703495026,978
0.0206468,2,1000.0,-0.0194958,-0.630279,0.138911,0.0,0.984403481707,88.7531954787,980000,828.199503660202,980
0.0338714,3,1000.0,-0.00825688,-0.63632,0.274499,0.0,0.979613825679,88.781439272,983000,829.9189205169678,983
0.0374319,2,1000.0,-0.0111563,-0.640593,0.165311,0.0,0.982329625636,88.8151553644,985000,831.6217725276947,985
0.0250137,2,1000.0,-0.0138859,-0.652022,0.147401,0.0,0.981921477243,88.8423964614,987000,833.3715822696686,987
0.0192841,2,1000.0,-0.0209611,-0.657658,0.132588,0.0,0.984898345545,88.7871452413,989000,835.0915684700012,989
0.0349052,2,1000.0,-0.0178191,-0.645544,0.261111,0.0,0.973609730601,88.753624126,991000,836.7935028076172,991
0.0201432,2,1000.0,-0.0129756,-0.593489,0.263033,0.0,0.970435315743,88.735299457,993000,838.5048093795776,993
0.0389141,2,1000.0,-0.0133701,-0.593326,0.247158,0.0,0.974053865299,88.6627044823,995000,840.2157306671143,995
0.0199797,2,1000.0,-0.0178457,-0.620746,0.231462,0.0,0.975517163053,88.6863025247,997000,841.933619260788,997
0.0274428,2,1000.0,-0.0204514,-0.635367,0.192908,0.0,0.976843763143,88.7673207539,999000,843.6687281131744,999
0.0607309,2,1000.0,-0.00244961,-0.605841,0.142164,0.0,0.984664265066,88.7565446414,1001000,845.3873150348663,1001
