loss_pol_entpen,EpRewMean,loss_ent,TimeElapsed,TimestepsSoFar,EpisodesSoFar,loss_kl,EpThisIter,loss_pol_surr,loss_vf_loss,ev_tdlam_before,EpLenMean
0.0,872.79,1.11037,763.2896122932434,953407,1752,0.00531083,2,-0.0145798,34.2034,0.466784477234,872.79
0.0,870.8,1.1067,764.9295015335083,956208,1755,0.0166375,3,-0.0114829,72.7426,0.182234048843,870.8
0.0,870.8,1.12122,766.5632717609406,958208,1757,0.0073526,2,-0.00704502,68.5851,-0.0173492431641,870.8
0.0,870.8,1.14168,768.2196555137634,960208,1759,0.00726338,2,-0.0081375,68.5982,-0.033700466156,870.8
0.0,876.41,1.14163,769.8449275493622,962208,1761,0.00574276,2,-0.00641068,68.611,-0.00520420074463,876.41
0.0,876.41,1.13211,771.509334564209,964208,1763,0.00324359,2,-0.00772671,58.3517,0.0280539989471,876.41
0.0,867.01,1.12447,773.1234319210052,966268,1766,0.0105761,3,-0.0143779,61.1162,0.113229811192,867.01
0.0,858.98,1.12565,774.7666893005371,968465,1769,0.0102129,3,-0.0135876,69.9,0.273698329926,858.98
0.0,858.98,1.11699,776.3999621868134,970465,1771,0.00616287,2,-0.00695989,70.3943,-0.0171166658401,858.98
0.0,858.98,1.13251,778.0511825084686,972465,1773,0.00623036,2,-0.00727704,70.5753,-0.0713928937912,858.98
0.0,861.35,1.13386,779.691545009613,974465,1775,0.0112216,2,-0.00843868,69.1237,0.00321692228317,861.35
0.0,861.35,1.11879,781.323673248291,976465,1777,0.00502721,2,-0.00934276,68.9827,0.00472688674927,861.35
0.0,870.33,1.09749,782.9488983154297,978465,1779,0.00665664,2,-0.00910762,69.0567,-0.00815510749817,870.33
0.0,885.51,1.08378,784.5856857299805,980465,1781,0.00619048,2,-0.00764527,68.8473,0.000378251075745,885.51
0.0,896.02,1.09632,786.2260177135468,982465,1783,0.00730599,2,-0.00834815,68.9396,0.000521421432495,896.02
0.0,903.69,1.10106,787.8635408878326,984465,1785,0.00807205,2,-0.00759977,68.6507,-0.00156927108765,903.69
0.0,909.63,1.10716,789.5113162994385,986465,1787,0.0103233,2,-0.00835029,59.8637,0.00454586744308,909.63
0.0,914.66,1.10432,791.1355130672455,988465,1789,0.00508818,2,-0.00709226,68.9646,-0.0396995544434,914.66
0.0,921.58,1.10582,792.7774119377136,990465,1791,0.0166613,2,-0.0111813,69.2487,-0.00169432163239,921.58
0.0,924.34,1.12324,794.4101464748383,992465,1793,0.00808089,2,-0.00647934,69.1484,-0.0119695663452,924.34
0.0,924.34,1.1291,796.0511956214905,994465,1795,0.00670641,2,-0.00995128,68.9348,-0.000403046607971,924.34
0.0,924.34,1.14395,797.6733894348145,996465,1797,0.00546632,2,-0.0063177,68.8172,-0.00093138217926,924.34
0.0,924.34,1.15688,799.318911075592,998465,1799,0.00832556,2,-0.00794182,68.4073,0.000654280185699,924.34
0.0,924.34,1.16361,800.9616875648499,1001465,1802,0.00688314,3,-0.00634568,100.599,0.0101230740547,924.34
