EpThisIter,EpLenMean,loss_vf_loss,loss_pol_entpen,EpisodesSoFar,EpRewMean,TimeElapsed,ev_tdlam_before,loss_ent,TimestepsSoFar,loss_kl,loss_pol_surr
13,155.01,0.907455,0.0,16723,78.0003110475,3690.560980319977,0.887164443731,2.6988,2179022,0.848573,-0.128635
13,157.2,0.617061,0.0,16736,78.7917473293,3694.038515329361,0.935767404735,2.62296,2181103,0.64148,-0.138306
13,158.07,0.7618,0.0,16749,79.3754491758,3697.538546562195,0.904881976545,2.6618,2183115,2.52351,-0.0157807
14,155.5,0.759209,0.0,16763,78.3248867999,3701.046815633774,0.899698965251,2.66863,2185175,0.54299,-0.136759
15,149.26,0.965784,0.0,16778,75.2448554541,3704.5157067775726,0.873605713248,2.67612,2187035,0.518692,-0.12692
14,150.38,0.73609,0.0,16792,76.0961835994,3707.9911086559296,0.940396916121,2.65856,2189270,0.479395,-0.138664
16,144.69,1.12934,0.0,16808,73.1806155275,3711.460943698883,0.914670147002,2.63276,2191149,0.714623,-0.132833
14,143.21,0.886994,0.0,16822,72.7457180784,3714.9533517360687,0.909249201417,2.59354,2193274,0.817824,-0.130352
13,144.43,0.697466,0.0,16835,73.5361831488,3718.4371297359467,0.914446435869,2.57289,2195441,0.709515,-0.133308
15,141.2,0.812638,0.0,16850,71.8287743442,3721.929573059082,0.925273053348,2.59487,2197377,0.583869,-0.132151
14,142.06,0.656093,0.0,16864,72.0770598689,3725.417739391327,0.930380634964,2.57842,2199467,0.617788,-0.136008
13,145.36,0.79072,0.0,16877,73.6399748298,3728.8594336509705,0.914385825396,2.61243,2201507,0.96824,-0.108102
15,141.93,0.817393,0.0,16892,71.6988772344,3732.327891588211,0.915967278183,2.60737,2203463,1.45484,-0.0823652
14,146.59,0.918809,0.0,16906,73.8848686813,3735.8047020435333,0.920166403055,2.56905,2205638,0.615083,-0.133757
13,146.98,0.631746,0.0,16919,73.9642482551,3739.3045082092285,0.936215683818,2.5615,2207589,0.587356,-0.136454
13,146.02,0.776124,0.0,16932,73.4144980759,3742.7803077697754,0.889432258904,2.54687,2209702,0.559757,-0.136364
14,150.31,0.933338,0.0,16946,75.6339775202,3746.2574195861816,0.915661588311,2.58328,2211835,2.38786,-0.0198711
13,149.22,0.65536,0.0,16959,75.22868117,3749.7340774536133,0.917749583721,2.55027,2213806,0.506788,-0.129273
12,151.92,0.807701,0.0,16971,76.4331788033,3753.227075815201,0.909170925617,2.58258,2215752,0.661645,-0.123273
15,151.8,0.68214,0.0,16986,76.5128996787,3756.6950883865356,0.934290923178,2.5347,2217893,0.503596,-0.142014
16,148.54,0.725039,0.0,17002,75.1794196034,3760.1873650550842,0.936522193253,2.5225,2220020,0.885858,-0.121429
14,147.81,1.00243,0.0,17016,74.8382644277,3763.656346321106,0.879835523665,2.52053,2221945,0.866328,-0.107579
12,149.73,0.596164,0.0,17028,75.9621554198,3767.131959915161,0.924392774701,2.49296,2224082,0.874542,-0.124762
15,148.38,0.846238,0.0,17043,75.1916270801,3770.6353850364685,0.917529150844,2.49912,2226168,0.508439,-0.137693
14,147.6,0.78554,0.0,17057,74.659773915,3774.100571155548,0.929114118218,2.50329,2228166,0.55399,-0.135157
14,144.26,0.958396,0.0,17071,72.995891029,3777.604332923889,0.910143740475,2.49134,2230178,0.553693,-0.136354
14,144.81,0.748039,0.0,17085,73.3549245347,3781.085891008377,0.898857861757,2.48251,2232241,0.826864,-0.129595
13,148.22,0.817307,0.0,17098,74.9525176757,3784.58531832695,0.92813783139,2.44379,2234333,0.76464,-0.127873
12,152.69,0.733707,0.0,17110,77.2149985786,3788.093463897705,0.887755848467,2.42593,2236318,0.652291,-0.136705
15,146.03,1.07073,0.0,17125,73.7717045746,3791.5774166584015,0.903595283628,2.44224,2238358,0.859657,-0.123066
14,147.5,0.537668,0.0,17139,74.5394537775,3795.069772720337,0.92277046293,2.47854,2240414,0.731266,-0.134887
15,148.4,1.01642,0.0,17154,75.1460186283,3798.5544471740723,0.912226445973,2.48349,2242553,0.791705,-0.125748
12,149.31,0.837826,0.0,17166,75.5959101347,3802.0294613838196,0.871255531907,2.46081,2244427,0.736335,-0.136034
14,149.3,0.72554,0.0,17180,75.2483221332,3805.5311501026154,0.906881123781,2.47729,2246527,0.917073,-0.122197
12,150.97,0.723376,0.0,17192,76.075166904,3809.0086014270782,0.903676003218,2.45466,2248589,0.89269,-0.131167
12,153.66,0.822895,0.0,17204,77.3525851418,3812.4767773151398,0.907845325768,2.47316,2250555,0.597969,-0.136036
12,155.78,0.563684,0.0,17216,78.4362558506,3815.970656633377,0.93003822118,2.50382,2252681,0.793687,-0.121788
15,155.05,0.798164,0.0,17231,78.3883123388,3819.4535422325134,0.884149387479,2.51347,2254786,0.789373,-0.122609
13,155.56,1.11914,0.0,17244,78.561407554,3822.94477391243,0.887914642692,2.492,2256707,0.657915,-0.118207
13,157.69,0.656575,0.0,17257,79.3041827945,3826.445094347,0.912578947842,2.51215,2258884,0.563582,-0.135827
12,158.53,0.636555,0.0,17269,79.7905281127,3829.8908398151398,0.94087305665,2.48428,2260813,0.617349,-0.14058
12,162.45,0.855979,0.0,17281,81.9170822206,3833.3442101478577,0.934568919241,2.52951,2262988,1.35436,-0.080951
13,159.33,0.993446,0.0,17294,80.3644523954,3836.8367369174957,0.89604985714,2.52601,2264977,0.509535,-0.131639
12,160.44,0.830136,0.0,17306,80.9287519601,3840.320506334305,0.872882574797,2.52495,2266985,0.677413,-0.131659
13,159.2,0.74039,0.0,17319,80.2926547092,3843.8142812252045,0.901959195733,2.54079,2269176,1.11835,-0.120514
14,159.98,1.28771,0.0,17333,80.4796755829,3847.2728395462036,0.914647206664,2.54959,2271123,1.07277,-0.110868
12,162.4,0.654545,0.0,17345,81.749966127,3850.765733242035,0.912697024643,2.54329,2273179,1.00318,-0.117163
13,161.47,0.758962,0.0,17358,81.5687141238,3854.272734642029,0.930984511971,2.53343,2275188,0.573065,-0.132347
11,165.04,0.858766,0.0,17369,83.2525500583,3857.7635865211487,0.917643733323,2.55905,2277317,1.23506,-0.0785692
14,161.13,0.952134,0.0,17383,81.3001175716,3861.2262754440308,0.923070259392,2.52389,2279408,0.627213,-0.134472
12,162.85,0.779505,0.0,17395,82.1778454123,3864.7111163139343,0.884954661131,2.50977,2281393,0.528333,-0.13302
12,162.18,0.79525,0.0,17407,81.6512950078,3868.210366010666,0.929729185998,2.47222,2283492,0.821324,-0.130305
13,162.58,1.02089,0.0,17420,81.6523857179,3871.6874980926514,0.918838188052,2.44923,2285547,0.770187,-0.132756
12,164.89,0.822254,0.0,17432,82.9401422622,3875.1840105056763,0.912763215601,2.44601,2287475,0.459063,-0.136534
11,167.21,0.836937,0.0,17443,84.100668562,3878.6710715293884,0.898950360715,2.41173,2289591,0.557876,-0.142589
14,165.93,0.951219,0.0,17457,83.3326748458,3882.1949224472046,0.917795084417,2.42277,2291647,0.93006,-0.124372
9,170.52,0.97749,0.0,17466,85.5875908806,3885.6945810317993,0.870902523398,2.40968,2293580,1.03103,-0.134578
14,167.2,0.769465,0.0,17480,83.902868432,3889.2108030319214,0.941470816731,2.36794,2295747,0.844495,-0.130036
14,165.47,0.919292,0.0,17494,82.9383099247,3892.6874310970306,0.900797389448,2.30555,2297809,0.815419,-0.133081
13,163.01,1.01631,0.0,17507,81.9330653661,3896.179009437561,0.90475679934,2.2922,2299793,0.563146,-0.129694
13,163.05,0.778466,0.0,17520,81.9857728168,3899.672548055649,0.916202239692,2.28599,2301852,0.877449,-0.125731
16,159.65,1.12486,0.0,17536,80.1533671963,3903.156306028366,0.90530180186,2.26722,2303980,1.02894,-0.119449
13,153.77,0.804637,0.0,17549,77.0769025084,3906.6480362415314,0.917045883834,2.28385,2305937,0.683386,-0.128122
13,151.32,0.818607,0.0,17562,75.8465946085,3910.1465854644775,0.913558453321,2.2887,2308078,0.594941,-0.132438
13,150.88,0.771371,0.0,17575,75.687435178,3913.616868019104,0.911341972649,2.24907,2310078,1.02667,-0.120778
12,153.5,0.601005,0.0,17587,77.074536532,3917.124345779419,0.932539150119,2.21607,2312059,0.672805,-0.13951
15,152.51,0.887898,0.0,17602,76.4378625571,3920.592804670334,0.931241132319,2.19077,2314157,0.730281,-0.133002
13,151.38,0.732029,0.0,17615,76.1658548031,3924.0776782035828,0.912426523864,2.21851,2316213,0.98831,-0.116545
12,151.29,0.925291,0.0,17627,76.0026693851,3927.5780959129333,0.90477796644,2.21912,2318113,0.582247,-0.132932
14,154.9,0.790695,0.0,17641,77.6605063071,3931.1000344753265,0.906114973128,2.23629,2320272,0.814177,-0.124703
14,153.95,0.828224,0.0,17655,77.46348558,3934.5687251091003,0.889280587435,2.19292,2322335,1.10988,-0.116696
12,156.05,0.912427,0.0,17667,78.4590034245,3938.037464618683,0.906395845115,2.19303,2324406,0.676486,-0.13048
12,157.4,0.863334,0.0,17679,79.2576557987,3941.5294892787933,0.905354559422,2.19499,2326431,0.676089,-0.134689
12,158.12,1.11142,0.0,17691,79.6024408872,3944.995442867279,0.90413710475,2.1887,2328477,0.830592,-0.123374
15,157.39,0.817989,0.0,17706,79.2243661903,3948.503868818283,0.896841257811,2.1887,2330580,0.714513,-0.123336
13,158.41,0.83715,0.0,17719,79.6207428612,3952.0010602474213,0.910989321768,2.17248,2332511,0.645374,-0.131816
13,157.04,1.05203,0.0,17732,79.0066088377,3955.4933207035065,0.906183160841,2.17599,2334609,0.624453,-0.130606
14,156.18,0.691589,0.0,17746,78.584806345,3958.9992759227753,0.910668604076,2.15443,2336756,0.748328,-0.129893
13,157.32,0.986005,0.0,17759,79.0589759963,3962.515739440918,0.899244613945,2.1412,2338747,1.04492,-0.12461
12,157.61,0.602316,0.0,17771,79.2609126311,3966.0180752277374,0.915373601019,2.12068,2340771,0.934984,-0.131735
14,153.8,0.896275,0.0,17785,77.1504488333,3969.52702832222,0.927309311926,2.11823,2342872,0.718824,-0.131697
12,156.5,0.776483,0.0,17797,78.7181933244,3972.976502418518,0.907204091549,2.13545,2344825,1.03993,-0.115448
14,155.47,0.732524,0.0,17811,77.7283044975,3976.460331916809,0.910160049796,2.08513,2346889,0.728678,-0.129538
15,154.74,0.764834,0.0,17826,77.2403328892,3979.9641349315643,0.932047858834,2.09337,2349005,0.751211,-0.131649
11,156.74,0.784096,0.0,17837,78.3177661084,3983.4216985702515,0.918540239334,2.11846,2351048,0.914551,-0.141215
11,158.29,0.829826,0.0,17848,79.1536679641,3986.9172134399414,0.90326449275,2.10653,2352945,0.659983,-0.135028
16,153.77,1.10546,0.0,17864,76.966934267,3990.3899784088135,0.893358759582,2.09619,2355141,0.596083,-0.133569
12,157.14,0.7494,0.0,17876,78.6516401503,3993.8666894435883,0.912271499634,2.08526,2357055,0.687025,-0.136303
13,158.61,0.813847,0.0,17889,79.265284101,3997.3451476097107,0.909082196653,2.11259,2359282,1.66958,-0.088836
10,160.13,0.793549,0.0,17899,79.6989680547,4000.8353459835052,0.919543325901,2.07133,2361178,0.80392,-0.121547
13,162.42,0.884064,0.0,17912,81.032043586,4004.3281466960907,0.901412844658,2.04285,2363267,0.810707,-0.123108
14,164.09,0.775929,0.0,17926,82.114218003,4007.8040401935577,0.934299349785,2.0253,2365414,0.613546,-0.130443
13,161.11,1.07379,0.0,17939,80.5791256155,4011.3072624206543,0.914710976183,1.99169,2367451,0.681567,-0.135913
15,155.36,0.874355,0.0,17954,77.5086788044,4014.7885949611664,0.921408176422,1.98333,2369413,1.08737,-0.110941
15,156.37,0.696026,0.0,17969,77.9376680225,4018.3079233169556,0.893257282674,1.98765,2371581,1.07205,-0.11388
12,156.74,0.928966,0.0,17981,78.3539044343,4021.787934064865,0.880390040576,1.96989,2373451,0.611867,-0.140811
15,149.45,0.923702,0.0,17996,75.0093186913,4025.241754770279,0.917492978275,1.97816,2375598,0.883636,-0.135796
13,148.1,0.695078,0.0,18009,74.5034824966,4028.7184479236603,0.894132770598,2.07567,2377573,2.39342,-0.0432511
14,147.17,0.747432,0.0,18023,73.6402484651,4032.2421684265137,0.898315757513,2.05123,2379699,0.680695,-0.135706
13,147.05,0.766176,0.0,18036,73.408499621,4035.7104058265686,0.914035379887,2.05048,2381764,0.547652,-0.141926
14,148.84,0.629592,0.0,18050,74.3293497234,4039.2026903629303,0.938635908067,2.03213,2383791,0.754696,-0.130054
12,151.95,1.15299,0.0,18062,76.043108168,4042.690322637558,0.907315947115,2.02436,2385812,1.48462,-0.0542577
13,151.87,0.703544,0.0,18075,75.898819944,4046.1872713565826,0.927058584988,1.9774,2387895,0.507378,-0.145086
12,156.23,0.63109,0.0,18087,78.3091972718,4049.6702213287354,0.931995399296,1.95409,2389893,0.666795,-0.132893
16,153.86,0.724047,0.0,18103,76.9628376012,4053.1320943832397,0.922431208193,1.91888,2391972,0.596019,-0.139612
14,152.84,0.60804,0.0,18117,76.6041517403,4056.6168184280396,0.916782543063,1.88814,2393984,0.596027,-0.135225
15,150.88,0.634086,0.0,18132,75.8844059364,4060.119199514389,0.928759627044,1.87023,2396138,0.603591,-0.140464
13,150.2,0.644755,0.0,18145,75.6631501734,4063.6238129138947,0.924767620862,1.83848,2398114,0.642897,-0.139506
15,146.09,0.904309,0.0,18160,73.7593411827,4067.116998910904,0.933522075415,1.85776,2400193,0.657015,-0.13974
16,138.87,1.00758,0.0,18176,70.0302218601,4070.6186583042145,0.928755141795,1.86075,2402152,0.853096,-0.130045
14,140.84,0.681134,0.0,18190,70.8848879832,4074.0968341827393,0.893852807581,1.84596,2404316,0.622711,-0.140098
13,143.17,0.626103,0.0,18203,71.936444633,4077.5896549224854,0.925567030907,1.867,2406289,0.951616,-0.125053
13,145.05,0.648025,0.0,18216,72.8892642673,4081.10050034523,0.896414525807,1.86783,2408295,0.879803,-0.123111
16,142.81,0.710193,0.0,18232,71.714618068,4084.5694761276245,0.931394159794,1.87928,2410419,1.25368,-0.0937526
12,145.18,0.642746,0.0,18244,73.0512030245,4088.0611255168915,0.902643784881,1.86094,2412437,0.70441,-0.14288
13,148.0,0.803124,0.0,18257,74.0426115746,4091.561100959778,0.918938919902,1.88631,2414531,0.85006,-0.134457
14,150.1,0.664438,0.0,18271,75.3633072979,4095.0387649536133,0.913951575756,1.93317,2416617,0.826696,-0.138517
12,154.6,0.541904,0.0,18283,77.8256960099,4098.5322008132935,0.900341168046,1.92012,2418683,0.724832,-0.136096
14,154.62,0.728613,0.0,18297,77.6515178319,4102.0468192100525,0.902141369879,1.92006,2420700,1.2149,-0.0923676
16,148.55,0.668529,0.0,18313,74.6450631272,4105.521519184113,0.923974178731,1.92355,2422730,0.78416,-0.13493
12,152.37,0.665225,0.0,18325,76.838852568,4108.995307683945,0.922431029379,1.88145,2424739,0.71883,-0.12706
14,150.37,0.703079,0.0,18339,75.5378406955,4112.484346151352,0.898869030178,1.89555,2426745,0.789674,-0.136653
10,155.72,0.743386,0.0,18349,77.9650838458,4116.00772356987,0.890690736473,1.91798,2428675,1.0711,-0.0925717
16,151.48,0.739822,0.0,18365,75.9920893406,4119.476222276688,0.929781042039,1.90326,2430896,0.567284,-0.145222
13,150.2,0.74024,0.0,18378,75.5258017925,4122.968462228775,0.898175060749,1.92217,2433013,2.51048,-0.0611893
13,151.19,0.630741,0.0,18391,75.9199123763,4126.460368156433,0.904326669872,1.89954,2434930,0.609458,-0.127
13,153.84,0.712272,0.0,18404,77.1609505748,4129.952050924301,0.925159789622,1.88518,2437025,0.595963,-0.135523
16,152.18,0.912132,0.0,18420,76.2784044357,4133.460232257843,0.933036804199,1.91182,2439160,0.81908,-0.123038
12,153.06,0.6986,0.0,18432,76.8930654571,4136.953441858292,0.911438174546,1.9413,2441077,1.19001,-0.0919665
13,153.16,0.611733,0.0,18445,76.937557162,4140.529185056686,0.914321653545,2.00433,2443148,0.773463,-0.132322
14,152.72,0.597509,0.0,18459,76.7859919567,4144.007604122162,0.936600387096,1.96796,2445226,0.774845,-0.124728
15,148.96,0.554811,0.0,18474,74.8394451744,4147.507259130478,0.918881542981,1.94581,2447280,0.73742,-0.125491
16,145.2,0.639588,0.0,18490,73.2616345962,4150.969491958618,0.917051911354,1.93138,2449370,0.602658,-0.136733
12,145.89,0.699677,0.0,18502,73.6328041264,4154.452742576599,0.915372975171,1.93452,2451368,0.665526,-0.13018
14,147.78,0.734508,0.0,18516,74.4266847484,4157.977970123291,0.914381667972,1.96612,2453399,1.11354,-0.104248
14,147.57,0.755038,0.0,18530,74.3548978239,4161.476273775101,0.921646222472,2.02317,2455545,1.40837,-0.0562787
13,149.08,0.757454,0.0,18543,74.9683140156,4164.984239816666,0.936149001122,2.0128,2457580,0.568854,-0.140244
13,146.67,0.703504,0.0,18556,73.942956089,4168.453223228455,0.90843552351,2.01769,2459513,0.772031,-0.12957
11,152.84,0.520872,0.0,18567,76.7394605098,4171.991586446762,0.930527731776,2.02155,2461550,1.07184,-0.118521
14,154.94,0.54166,0.0,18581,77.7789811075,4175.464076280594,0.919274665415,2.02378,2463645,1.09253,-0.109298
14,156.35,0.869773,0.0,18595,78.4824451249,4178.915483474731,0.912715062499,2.01825,2465786,0.577395,-0.135415
13,154.6,0.684794,0.0,18608,77.7149288021,4182.436314582825,0.922217823565,1.98883,2467731,1.46704,-0.0997872
12,156.7,0.591436,0.0,18620,78.7544284027,4185.9450426101685,0.941045191139,1.9745,2469754,0.750405,-0.122744
13,157.56,0.802776,0.0,18633,79.301201221,4189.4153389930725,0.918284989893,1.93937,2471789,0.494138,-0.140109
16,152.96,0.789783,0.0,18649,77.0036352137,4192.890712022781,0.93063569814,1.89676,2473859,0.604779,-0.136425
16,148.47,0.81522,0.0,18665,74.593863288,4196.360073328018,0.910319782794,1.90715,2476025,0.786962,-0.13363
14,145.92,0.664234,0.0,18679,72.9460911529,4199.899576663971,0.914343163371,1.87873,2478042,0.661297,-0.133626
13,143.78,0.640479,0.0,18692,71.8800169706,4203.370925664902,0.91957680136,1.86249,2479788,0.691084,-0.136053
13,147.07,0.675362,0.0,18705,73.4335733167,4206.8683252334595,0.922757722437,1.84703,2481996,1.63759,-0.0780211
13,146.15,0.663653,0.0,18718,73.0533761621,4210.37095785141,0.928313396871,1.83803,2484055,0.648308,-0.138307
14,144.58,0.821009,0.0,18732,72.3730452691,4213.8248064517975,0.925283953547,1.81098,2486172,0.625774,-0.134285
15,146.71,0.640578,0.0,18747,73.412633007,4217.311706066132,0.918520182371,1.80988,2488314,0.51514,-0.13692
14,146.43,0.639193,0.0,18761,73.2801410979,4220.806057691574,0.920813195407,1.79768,2490233,0.870014,-0.127405
15,146.18,0.867863,0.0,18776,73.5937125213,4224.272846460342,0.919549278915,1.7939,2492360,0.831143,-0.116943
13,150.42,0.709776,0.0,18789,75.472718638,4227.7813856601715,0.92627774179,1.80118,2494429,0.793143,-0.132565
12,150.98,0.66029,0.0,18801,75.364458004,4231.257093429565,0.927322082222,1.84902,2496406,5.9901,0.0873617
13,149.61,0.667541,0.0,18814,74.6708173862,4234.733888626099,0.921120785177,1.83753,2498364,0.41197,-0.142248
13,149.62,0.710366,0.0,18827,74.4566033351,4238.225382566452,0.925128720701,1.83918,2500485,0.419836,-0.138679
16,149.13,0.823479,0.0,18843,74.2047633177,4241.726757526398,0.928591787815,1.82221,2502650,0.570373,-0.134665
12,151.73,0.712805,0.0,18855,75.4307102886,4245.2254865169525,0.889554210007,1.79938,2504581,0.564905,-0.137738
14,153.53,0.850593,0.0,18869,76.4969513263,4248.749634504318,0.913962766528,1.76844,2506656,0.656397,-0.140632
14,153.02,0.757326,0.0,18883,76.0264601742,4252.242258071899,0.920678667724,1.76092,2508706,0.656738,-0.137133
17,145.51,0.787559,0.0,18900,72.7796897507,4255.717416524887,0.940530247986,1.76484,2510783,0.506434,-0.140304
14,143.35,0.711625,0.0,18914,71.8981887074,4259.196136474609,0.928282551467,1.71816,2512699,0.718203,-0.132243
14,142.01,0.621248,0.0,18928,71.6122522028,4262.671993970871,0.930313356221,1.70631,2514842,0.874251,-0.130224
15,143.29,0.659799,0.0,18943,72.3793699651,4266.164014816284,0.93033786118,1.77797,2516979,0.791169,-0.119412
12,143.28,0.793322,0.0,18955,72.5051011556,4269.656032800674,0.918234996498,1.76873,2518909,1.0223,-0.121609
15,142.48,0.730447,0.0,18970,71.9593200372,4273.13356256485,0.922107301652,1.7554,2521072,1.08431,-0.114777
13,144.02,0.720649,0.0,18983,72.7736334028,4276.623600721359,0.923328109086,1.75751,2523108,0.611105,-0.141703
13,147.93,0.546547,0.0,18996,74.5694861672,4280.12495470047,0.926940180361,1.77188,2525141,0.820423,-0.130503
14,149.54,0.87266,0.0,19010,75.1990323282,4283.59303689003,0.918595127761,1.77032,2527185,0.92618,-0.120775
13,150.68,0.826617,0.0,19023,75.5101336053,4287.054020166397,0.921227157116,1.76279,2529278,0.813138,-0.123391
15,150.61,0.911439,0.0,19038,75.1821154902,4290.52300620079,0.916798658669,1.75949,2531302,0.679133,-0.135494
13,149.84,0.728823,0.0,19051,74.7249199569,4294.014744520187,0.92352193594,1.7458,2533235,0.886204,-0.11959
14,151.28,0.644965,0.0,19065,75.5267744568,4297.476855516434,0.92940710485,1.71325,2535300,0.849555,-0.131989
16,146.01,1.00912,0.0,19081,72.8364973603,4301.001351594925,0.927360653877,1.71973,2537386,0.623461,-0.134567
14,144.25,0.615683,0.0,19095,71.9390048947,4304.484306573868,0.90931122005,1.71431,2539413,0.86879,-0.132173
14,144.23,0.691741,0.0,19109,72.1659436357,4307.976176023483,0.91519203037,1.68036,2541450,0.736751,-0.134448
14,142.58,0.785704,0.0,19123,71.3686406582,4311.477329730988,0.916246220469,1.67083,2543536,0.880079,-0.131589
13,147.23,0.652876,0.0,19136,73.7437643604,4314.961890459061,0.895170412958,1.65552,2545662,1.25614,-0.12162
16,141.99,1.03625,0.0,19152,71.0107458095,4318.445881128311,0.898331359029,1.6159,2547590,0.857186,-0.131073
13,144.34,0.91879,0.0,19165,72.1396115206,4321.936170101166,0.898537650704,1.58948,2549734,0.880525,-0.134014
16,143.25,0.922961,0.0,19181,71.7954135711,4325.437431812286,0.916416198015,1.6179,2551711,0.85899,-0.123973
13,144.0,0.958294,0.0,19194,72.1086684113,4328.945414066315,0.918060660362,1.63879,2553741,1.37545,-0.0959881
17,141.41,0.875103,0.0,19211,70.5306031125,4332.413551807404,0.933180741966,1.6578,2555860,0.703191,-0.13557
15,137.38,0.870072,0.0,19226,68.2731716479,4335.898845672607,0.901948153973,1.6432,2557813,0.756886,-0.123738
14,138.19,0.606347,0.0,19240,68.7021960077,4339.3833429813385,0.92391409725,1.62109,2559965,0.791478,-0.136432
16,138.18,1.22437,0.0,19256,68.9339934921,4342.859197616577,0.902070663869,1.60403,2561965,1.22876,-0.104209
16,134.83,0.869804,0.0,19272,67.2581963271,4346.3283858299255,0.920743964612,1.60044,2564058,0.765034,-0.130539
15,134.67,0.900848,0.0,19287,67.404913487,4349.796516418457,0.919638417661,1.57093,2566119,0.697955,-0.138158
13,134.36,0.915566,0.0,19300,67.3974080506,4353.257533311844,0.887354753911,1.56719,2568052,0.736755,-0.134487
15,139.67,0.923151,0.0,19315,70.2044933961,4356.726197242737,0.915933467448,1.60925,2570237,1.14233,-0.105238
13,140.09,0.774341,0.0,19328,70.3612604665,4360.210059165955,0.933507166803,1.6276,2572202,1.21365,-0.0979651
17,138.08,1.11989,0.0,19345,69.6810417502,4363.717445373535,0.922180950642,1.62211,2574294,0.695375,-0.133888
14,139.07,0.729114,0.0,19359,69.8789763146,4367.166876077652,0.931529484689,1.61834,2576265,0.619747,-0.138936
12,143.53,0.889329,0.0,19371,72.0274603209,4370.639634847641,0.908243171871,1.59336,2578329,0.966687,-0.132639
15,143.95,1.0472,0.0,19386,71.976617614,4374.1331243515015,0.906075775623,1.59453,2580367,0.933166,-0.130931
16,141.21,0.841267,0.0,19402,70.8893723702,4377.6163964271545,0.909774199128,1.53729,2582434,1.06877,-0.110397
13,142.76,0.635231,0.0,19415,71.4666390971,4381.142787218094,0.924047656357,1.52571,2584513,0.876132,-0.132237
14,141.98,0.822174,0.0,19429,71.1103233069,4385.11633181572,0.912338845432,1.51605,2586539,0.672542,-0.135261
14,146.05,0.846057,0.0,19443,73.2586896375,4388.569711685181,0.917858392,1.53146,2588576,0.835689,-0.12945
17,142.94,0.952441,0.0,19460,71.8589420972,4392.062297821045,0.908203609288,1.51327,2590705,0.657811,-0.134631
15,139.27,0.814428,0.0,19475,70.0222050603,4395.52941942215,0.923924215138,1.5217,2592695,0.826669,-0.129372
16,137.53,0.74266,0.0,19491,69.2592829315,4399.00520658493,0.93245126307,1.47196,2594755,0.659635,-0.135297
14,140.22,0.797919,0.0,19505,70.5216594181,4402.48263835907,0.912040993571,1.43827,2596814,0.756148,-0.12877
16,135.21,0.839968,0.0,19521,68.2906941904,4405.97568821907,0.905904874206,1.41481,2598898,1.04002,-0.131574
14,136.86,0.737087,0.0,19535,68.7948846109,4409.494467258453,0.914595544338,1.40744,2600949,0.895959,-0.131856
12,140.04,0.686859,0.0,19547,70.3658035061,4412.977865934372,0.911066673696,1.45881,2603007,2.02952,-0.0644786
14,142.41,0.758239,0.0,19561,71.1463255694,4416.479634523392,0.912799417973,1.43018,2605055,0.610903,-0.140587
15,142.6,0.888562,0.0,19576,71.0889882578,4419.97736954689,0.900995247066,1.40342,2607066,0.664967,-0.131513
14,144.43,0.943844,0.0,19590,71.9701796563,4423.453284740448,0.904342822731,1.33788,2609054,0.743093,-0.13365
14,144.79,0.975626,0.0,19604,72.354967199,4426.929089784622,0.896833360195,1.28889,2611148,0.987055,-0.137863
14,146.62,0.755884,0.0,19618,73.1406592633,4430.397835731506,0.917766354978,1.30922,2613232,1.09909,-0.118729
14,148.71,1.10413,0.0,19632,74.5067580056,4433.8821144104,0.901796594262,1.311,2615271,0.804465,-0.132416
15,142.31,1.03569,0.0,19647,71.2771740497,4437.3825533390045,0.907300382853,1.29691,2617238,1.06308,-0.123864
13,143.3,0.765614,0.0,19660,71.7840771123,4440.858883142471,0.928052060306,1.288,2619291,2.31152,-0.0499855
15,142.42,0.902674,0.0,19675,71.4875354125,4444.328249931335,0.89916151017,1.31251,2621240,0.692063,-0.138241
15,144.16,0.97765,0.0,19690,72.0504624134,4447.820461511612,0.942410133779,1.37117,2623470,1.07331,-0.0984821
16,140.2,0.686161,0.0,19706,69.90649806,4451.306222915649,0.937845226377,1.34131,2625456,0.569998,-0.144671
15,138.85,0.791176,0.0,19721,69.3029556652,4454.787908554077,0.907682083547,1.31518,2627539,0.544766,-0.137029
14,138.05,0.910937,0.0,19735,68.5722854938,4458.310520172119,0.940944414586,1.28828,2629538,0.598398,-0.143436
13,141.93,0.86322,0.0,19748,70.5488824931,4461.804622888565,0.896678596735,1.26273,2631594,0.942485,-0.131496
18,135.18,1.2718,0.0,19766,67.0496494886,4465.26038813591,0.910580322146,1.25947,2633680,0.772177,-0.134571
17,132.84,0.811009,0.0,19783,65.8931786964,4468.733785390854,0.917594894767,1.2373,2635734,0.740441,-0.133696
12,136.63,0.855914,0.0,19795,67.7268796654,4472.2103266716,0.884503751993,1.19231,2637781,0.638838,-0.146322
13,140.26,0.834315,0.0,19808,69.6306613748,4475.703639745712,0.900342263281,1.18091,2639835,0.679087,-0.136898
16,139.52,0.929495,0.0,19824,69.1867779463,4479.1492466926575,0.925376921892,1.14502,2641911,0.747447,-0.135697
14,137.61,0.829945,0.0,19838,68.4227355323,4482.638813972473,0.9201868698,1.12242,2643888,0.830153,-0.138142
17,134.71,0.885938,0.0,19855,67.0719163515,4486.105097770691,0.919881150126,1.12599,2645867,0.856029,-0.142241
16,137.63,1.24172,0.0,19871,68.422652663,4489.579263925552,0.882823303342,1.15312,2647985,2.31426,-0.0814764
