EpLenMean,EpThisIter,loss_ent,TimestepsSoFar,EpRewMean,EpisodesSoFar,loss_vf_loss,loss_pol_entpen,loss_pol_surr,ev_tdlam_before,TimeElapsed,loss_kl
1000.0,2,0.302692,460000,1246.50553778,460,129.129,0.0,-0.0381665,0.0757631063461,403.48594522476196,0.0288726
1000.0,2,0.286619,462000,1249.10553101,462,127.274,0.0,-0.0350507,0.0595735907555,405.26589155197144,0.0325693
1000.0,2,0.268451,464000,1251.38113345,464,130.285,0.0,-0.0339049,0.122464239597,407.05143094062805,0.0334802
1000.0,2,0.230039,466000,1253.71639741,466,126.525,0.0,-0.0370789,0.0880681276321,408.8439288139343,0.0303109
1000.0,2,0.189194,468000,1256.10064055,468,131.62,0.0,-0.0387959,0.054356098175,410.64099383354187,0.0299801
1000.0,3,0.162081,471000,1259.86326232,471,162.179,0.0,-0.0372489,0.0519704818726,412.4373941421509,0.0280302
1000.0,2,0.141441,473000,1262.06134741,473,130.539,0.0,-0.0328001,0.0764864683151,414.2304232120514,0.0368023
1000.0,2,0.114817,475000,1263.23614804,475,131.06,0.0,-0.0320631,0.0642303228378,416.0171136856079,0.0385376
1000.0,2,0.108119,477000,1264.66528518,477,124.04,0.0,-0.0310206,0.0635546445847,417.81316804885864,0.0390953
1000.0,2,0.104948,479000,1266.52278815,479,132.199,0.0,-0.0339095,0.0526358485222,419.609445810318,0.0305847
1000.0,2,0.0768869,481000,1269.08144908,481,127.515,0.0,-0.0342225,0.0601791143417,421.39181637763977,0.0316265
1000.0,2,0.0498112,483000,1270.83599446,483,128.85,0.0,-0.0391412,0.102081775665,423.1888110637665,0.024681
1000.0,2,0.072853,485000,1272.17735705,485,128.84,0.0,-0.0353008,0.0982367396355,425.0003743171692,0.0315967
1000.0,2,0.0566602,487000,1272.17552928,487,130.106,0.0,-0.0375827,0.0654665827751,426.7980115413666,0.0298978
1000.0,2,0.0463803,489000,1274.92029276,489,123.549,0.0,-0.0332695,0.0650205612183,428.5790548324585,0.0251726
1000.0,2,0.047925,491000,1276.11198822,491,127.609,0.0,-0.0311394,0.0609113574028,430.37605118751526,0.0344575
1000.0,2,0.0455027,493000,1278.3915424,493,126.486,0.0,-0.026079,0.0329438447952,432.1726825237274,0.0489227
1000.0,2,0.056886,495000,1279.7648753,495,131.652,0.0,-0.0329249,0.141420722008,433.9537661075592,0.0388282
1000.0,2,0.057916,497000,1280.72653023,497,130.763,0.0,-0.031933,0.041395843029,435.73482060432434,0.031244
1000.0,2,0.0154286,499000,1282.68893762,499,128.897,0.0,-0.0363456,0.0380331277847,437.51580905914307,0.0231352
1000.0,2,0.0206107,501000,1283.10942624,501,128.645,0.0,-0.0310589,0.132991015911,439.3128101825714,0.0410718
1000.0,2,-0.000639915,503000,1283.97161881,503,122.272,0.0,-0.0337464,0.109073400497,441.1111717224121,0.0337172
1000.0,2,-0.00361598,505000,1285.7177192,505,131.697,0.0,-0.0325642,0.0828530788422,442.89144229888916,0.0305841
1000.0,2,-0.00909579,507000,1286.80203291,507,123.524,0.0,-0.0356237,0.0254831910133,444.68615794181824,0.0304392
1000.0,2,-0.00438857,509000,1288.74278691,509,130.211,0.0,-0.0326813,0.0359426736832,446.47018694877625,0.034833
1000.0,3,-0.0106348,512000,1294.38858648,512,191.857,0.0,-0.0330035,0.0313069820404,448.2666025161743,0.0400958
1000.0,2,-0.0425012,514000,1295.69200508,514,133.48,0.0,-0.0392763,0.0958131551743,450.0475232601166,0.0276173
1000.0,2,-0.0627685,516000,1298.87320512,516,130.675,0.0,-0.0320058,0.0551052093506,451.8285527229309,0.026407
1000.0,2,-0.0780858,518000,1301.41660535,518,133.455,0.0,-0.0357697,0.125697433949,453.6253707408905,0.039361
1000.0,2,-0.0821663,520000,1297.62664843,520,136.439,0.0,-0.0487857,0.579098343849,455.4534776210785,0.0378115
1000.0,2,-0.0910265,522000,1281.79751276,522,82.7501,0.0,-0.0392918,0.833206266165,457.3133029937744,0.0368042
1000.0,2,-0.128476,524000,1284.96333461,524,130.115,0.0,-0.034178,0.0220715999603,459.09455585479736,0.0319643
1000.0,2,-0.132974,526000,1285.78920004,526,132.919,0.0,-0.0321407,0.0495201349258,460.8911871910095,0.0383646
1000.0,2,-0.14664,528000,1288.15314043,528,133.45,0.0,-0.0354604,0.0446482896805,462.67246770858765,0.0281975
1000.0,2,-0.14238,530000,1289.07871279,530,134.866,0.0,-0.0354889,0.062319278717,464.46967482566833,0.0225755
1000.0,2,-0.119418,532000,1290.44799995,532,137.849,0.0,-0.0341199,0.0667482614517,466.2503468990326,0.0300528
1000.0,2,-0.128308,534000,1292.87332607,534,136.659,0.0,-0.0349723,0.061429142952,468.0470881462097,0.0277919
1000.0,2,-0.155517,536000,1294.76476975,536,134.971,0.0,-0.0330927,0.027336359024,469.828115940094,0.0348807
1000.0,2,-0.196565,538000,1296.40752766,538,132.867,0.0,-0.0335337,0.0544055104256,471.62628388404846,0.0324636
1000.0,2,-0.211668,540000,1297.71824779,540,130.516,0.0,-0.0343677,0.0667322874069,473.40623235702515,0.0283646
1000.0,2,-0.25953,542000,1299.6011353,542,136.863,0.0,-0.0344871,0.102309703827,475.23347568511963,0.0435595
1000.0,2,-0.293263,544000,1302.0040027,544,133.549,0.0,-0.0374323,0.0437028408051,477.00074768066406,0.0330268
1000.0,2,-0.311298,546000,1302.65121292,546,137.147,0.0,-0.0313254,0.0718186497688,478.7972939014435,0.0426415
1000.0,2,-0.356769,548000,1304.53710204,548,133.664,0.0,-0.0321414,0.0539855360985,480.57899236679077,0.0444125
1000.0,2,-0.375162,550000,1305.77156563,550,136.335,0.0,-0.0357655,0.0733780860901,482.39143562316895,0.0320093
1000.0,2,-0.436823,552000,1307.04826391,552,135.986,0.0,-0.0495554,0.784158244729,484.2086877822876,0.0453238
1000.0,3,-0.450575,555000,1292.23303545,555,132.315,0.0,-0.0414566,0.503624558449,486.0014445781708,0.035978
1000.0,2,-0.46977,557000,1292.2107424,557,127.503,0.0,-0.0352211,0.0386418700218,487.7819540500641,0.0306189
1000.0,2,-0.485167,559000,1293.189577,559,132.556,0.0,-0.0323165,0.0644727349281,489.57907605171204,0.0343019
1000.0,2,-0.496315,561000,1294.16464411,561,137.985,0.0,-0.0295141,0.0829933285713,491.3595972061157,0.03659
1000.0,2,-0.520636,563000,1295.19522066,563,132.196,0.0,-0.0319561,0.0938978791237,493.18876028060913,0.0320503
1000.0,2,-0.555797,565000,1294.59809856,565,138.693,0.0,-0.0362502,0.391070842743,494.9688551425934,0.0394671
1000.0,2,-0.543369,567000,1294.92207038,567,135.671,0.0,-0.0331077,0.0389142632484,496.76638770103455,0.0336123
1000.0,2,-0.54562,569000,1295.48528898,569,138.525,0.0,-0.035885,0.105384647846,498.54757022857666,0.0234948
1000.0,2,-0.538071,571000,1296.99768527,571,134.672,0.0,-0.0308214,0.0708515048027,500.3449795246124,0.0362375
1000.0,2,-0.524179,573000,1294.76912986,573,144.14,0.0,-0.0434528,0.582390636206,502.1250100135803,0.03848
1000.0,2,-0.522182,575000,1291.10082499,575,146.606,0.0,-0.0412866,0.791157186031,503.92275190353394,0.0363093
1000.0,2,-0.549768,577000,1291.68014596,577,139.186,0.0,-0.0355926,0.0792806148529,505.70806789398193,0.0352306
1000.0,2,-0.584372,579000,1292.33266605,579,131.13,0.0,-0.0355118,-0.029492020607,507.48538994789124,0.0287224
1000.0,2,-0.612329,581000,1292.34915468,581,132.782,0.0,-0.030099,0.187619805336,509.2667706012726,0.0586146
1000.0,2,-0.618505,583000,1293.61068861,583,141.923,0.0,-0.0335506,0.79232519865,511.07840871810913,0.0608778
1000.0,2,-0.644724,585000,1279.04144726,585,145.893,0.0,-0.0297532,0.759097293019,512.8447256088257,0.0440842
1000.0,2,-0.648761,587000,1280.85928499,587,134.192,0.0,-0.0324605,0.0406068563461,514.6413171291351,0.0305096
1000.0,2,-0.640144,589000,1280.81202181,589,134.466,0.0,-0.0257836,0.112794876099,516.4062552452087,0.0438057
1000.0,2,-0.625551,591000,1281.3489228,591,136.256,0.0,-0.025644,0.105147778988,518.1874148845673,0.0399281
1000.0,2,-0.65486,593000,1281.24811186,593,139.513,0.0,-0.0332111,0.120475769043,519.9693686962128,0.0252394
1000.0,2,-0.704775,595000,1282.56477543,595,137.279,0.0,-0.0323729,0.0721946358681,521.7506051063538,0.0348923
1000.0,3,-0.682148,598000,1284.34403561,598,201.307,0.0,-0.0341591,0.0550216436386,523.5475881099701,0.0395443
1000.0,2,-0.668638,600000,1284.46879956,600,135.99,0.0,-0.0323813,0.102998077869,525.3443610668182,0.0402292
1000.0,2,-0.676102,602000,1284.396881,602,138.415,0.0,-0.0361706,0.115446329117,527.142235994339,0.0327779
1000.0,2,-0.700273,604000,1285.88582778,604,138.448,0.0,-0.0331038,0.0844799876213,528.923609495163,0.042172
1000.0,2,-0.701616,606000,1286.90110996,606,135.271,0.0,-0.0346738,0.0527968406677,530.7045199871063,0.0277418
1000.0,2,-0.693729,608000,1287.48116295,608,136.243,0.0,-0.0323117,0.0447129011154,532.4999012947083,0.0367358
1000.0,2,-0.706211,610000,1288.16794623,610,138.601,0.0,-0.0386246,0.0644308924675,534.2819948196411,0.0290062
1000.0,2,-0.727338,612000,1288.13258703,612,136.908,0.0,-0.0313151,0.0458431243896,536.079683303833,0.0370607
1000.0,2,-0.729665,614000,1288.44018565,614,132.943,0.0,-0.0317053,0.0204868912697,537.8748795986176,0.0410779
1000.0,2,-0.725859,616000,1288.72736675,616,139.234,0.0,-0.029328,0.0443847179413,539.663980960846,0.0402464
1000.0,2,-0.730591,618000,1288.73416098,618,137.612,0.0,-0.0293093,0.0327890515327,541.4539387226105,0.0361546
1000.0,2,-0.70925,620000,1293.67024852,620,138.415,0.0,-0.0335748,0.077240049839,543.2350397109985,0.0321085
1000.0,2,-0.690617,622000,1311.23569562,622,135.557,0.0,-0.0242722,0.0453045368195,545.0648486614227,0.0552041
1000.0,2,-0.684242,624000,1310.66420641,624,130.82,0.0,-0.0336324,0.037123978138,546.8439061641693,0.0290821
1000.0,2,-0.71611,626000,1310.83540356,626,136.676,0.0,-0.0312734,0.0371422171593,548.6412959098816,0.0396724
1000.0,2,-0.700719,628000,1311.8249347,628,138.919,0.0,-0.0189021,0.0628911852837,550.4222676753998,0.0790586
1000.0,2,-0.718713,630000,1311.80309468,630,136.875,0.0,-0.0335772,0.0657492876053,552.2347342967987,0.0342616
1000.0,2,-0.748262,632000,1311.72932672,632,135.629,0.0,-0.0339327,0.0772314071655,554.0449070930481,0.0310252
1000.0,2,-0.767775,634000,1311.90428187,634,137.674,0.0,-0.0368991,0.0491985082626,555.8440773487091,0.0306017
1000.0,2,-0.771013,636000,1312.84116591,636,137.493,0.0,-0.0324075,0.035552918911,557.6260013580322,0.0375604
1000.0,2,-0.766062,638000,1313.69477457,638,132.326,0.0,-0.0306373,0.0704838037491,559.4218993186951,0.0497256
1000.0,3,-0.750603,641000,1314.44831541,641,201.014,0.0,-0.0367935,0.0522760152817,561.2104618549347,0.0290683
1000.0,2,-0.764839,643000,1315.20322852,643,138.291,0.0,-0.0321647,0.0795322060585,563.0001029968262,0.0430139
1000.0,2,-0.799141,645000,1315.90502067,645,129.842,0.0,-0.0324816,0.0566289424896,564.7970316410065,0.0321801
1000.0,2,-0.756029,647000,1316.12677307,647,139.11,0.0,-0.0300793,0.0384895801544,566.5784401893616,0.0313222
1000.0,2,-0.760013,649000,1316.71759385,649,136.659,0.0,-0.0358866,0.0543419718742,568.3758161067963,0.0248762
1000.0,2,-0.807852,651000,1318.22785911,651,134.523,0.0,-0.0363286,0.0371751785278,570.1719801425934,0.0255858
1000.0,2,-0.798646,653000,1336.44180193,653,140.136,0.0,-0.0305358,0.0417900085449,571.9534213542938,0.0330075
1000.0,2,-0.805006,655000,1336.26735119,655,142.352,0.0,-0.0252686,0.0532091259956,573.7500464916229,0.0615274
1000.0,2,-0.820296,657000,1337.01806966,657,139.546,0.0,-0.0330987,0.053570330143,575.5327408313751,0.0381546
1000.0,2,-0.807231,659000,1338.24414729,659,142.906,0.0,-0.0322378,0.051215171814,577.3282704353333,0.0383234
1000.0,2,-0.808107,661000,1338.24977992,661,137.982,0.0,-0.0410686,0.164189457893,579.1251192092896,0.0409159
1000.0,2,-0.79874,663000,1339.96331121,663,143.739,0.0,-0.0327045,0.0565162301064,580.9063289165497,0.037019
1000.0,2,-0.815197,665000,1342.10820014,665,144.421,0.0,-0.0349109,0.06361079216,582.6882917881012,0.0292546
1000.0,2,-0.782944,667000,1342.16043782,667,141.027,0.0,-0.0351838,0.133058547974,584.4846971035004,0.0413435
1000.0,2,-0.80626,669000,1342.62260292,669,143.854,0.0,-0.0322868,0.114908695221,586.2657234668732,0.0375453
1000.0,2,-0.80771,671000,1342.1097423,671,136.486,0.0,-0.036062,0.0751714110374,588.0633215904236,0.0355721
1000.0,2,-0.815975,673000,1344.67539139,673,141.101,0.0,-0.0341261,0.116271555424,589.8599424362183,0.0362297
1000.0,2,-0.802143,675000,1350.62956513,675,144.54,0.0,-0.0337239,0.0801655650139,591.657089471817,0.0351036
1000.0,2,-0.839361,677000,1352.5315369,677,140.157,0.0,-0.02998,0.113923072815,593.4224083423615,0.0453974
1000.0,2,-0.854872,679000,1353.06251586,679,143.751,0.0,-0.029923,0.0557973980904,595.219407081604,0.0381198
1000.0,2,-0.870778,681000,1354.06182449,681,143.367,0.0,-0.0294869,0.107211410999,597.0014073848724,0.0590341
1000.0,3,-0.859973,684000,1370.22591465,684,196.944,0.0,-0.0291299,0.0473612546921,598.7973923683167,0.0410373
1000.0,2,-0.894241,686000,1370.9954032,686,144.071,0.0,-0.0336514,0.0528875589371,600.5792691707611,0.0329383
1000.0,2,-0.884674,688000,1371.72293976,688,137.723,0.0,-0.0177048,0.014030456543,602.3749461174011,0.0733804
1000.0,2,-0.883167,690000,1372.24706285,690,144.811,0.0,-0.032912,0.0511106848717,604.1412773132324,0.0387105
1000.0,2,-0.899551,692000,1372.40271428,692,142.437,0.0,-0.0358427,0.0216175317764,605.9493618011475,0.0299997
1000.0,2,-0.922733,694000,1373.31977133,694,138.58,0.0,-0.034985,0.0536316633224,607.734881401062,0.0343269
1000.0,2,-0.916922,696000,1373.75943557,696,143.849,0.0,-0.0324984,0.0618122816086,609.5162644386292,0.0314154
1000.0,2,-0.921616,698000,1357.93460606,698,96.7346,0.0,-0.0372082,0.752535387874,611.3288297653198,0.0454056
1000.0,2,-0.949997,700000,1359.06858776,700,142.514,0.0,-0.0266477,0.182623505592,613.1111850738525,0.0443384
1000.0,2,-0.976046,702000,1360.00084797,702,136.85,0.0,-0.0225433,0.183900713921,614.9062511920929,0.0742901
1000.0,2,-0.982687,704000,1343.53914744,704,88.8528,0.0,-0.049765,0.871678680182,616.703531742096,0.0261599
1000.0,2,-1.00072,706000,1326.88217128,706,85.8261,0.0,-0.0497254,0.929407417774,618.5157999992371,0.0295031
1000.0,2,-0.995733,708000,1328.04769069,708,152.427,0.0,-0.0367873,0.145005583763,620.2968301773071,0.0376873
1000.0,2,-0.9713,710000,1327.94145533,710,140.466,0.0,-0.0298375,0.0894240736961,622.0788576602936,0.0525061
1000.0,2,-1.00251,712000,1328.12009927,712,139.709,0.0,-0.0319093,0.155531585217,623.8762791156769,0.0342699
1000.0,2,-1.01487,714000,1328.26030647,714,143.57,0.0,-0.0437008,0.8910786286,625.6718921661377,0.0342865
1000.0,2,-1.01273,716000,1311.54972166,716,79.7557,0.0,-0.0423147,0.904735200107,627.468202829361,0.0247657
1000.0,2,-1.05045,718000,1311.60745392,718,146.247,0.0,-0.0450123,0.939783401787,629.2664361000061,0.0300255
1000.0,2,-1.05319,720000,1294.22605338,720,79.6663,0.0,-0.0412967,0.921763911843,631.0633459091187,0.0313988
1000.0,2,-1.05241,722000,1294.72939983,722,144.117,0.0,-0.0339634,0.13424539566,632.8457713127136,0.0366873
1000.0,2,-1.07512,724000,1296.06847419,724,149.794,0.0,-0.0411615,0.671194344759,634.6410279273987,0.0273058
1000.0,3,-1.05723,727000,1289.518922,727,197.365,0.0,-0.0367331,0.706364154816,636.4377121925354,0.0333664
1000.0,2,-1.0762,729000,1289.27163215,729,142.191,0.0,-0.0373845,0.0697689056396,638.2272727489471,0.0348853
1000.0,2,-1.07377,731000,1290.59088919,731,141.475,0.0,-0.0353333,0.0925043225288,640.000748872757,0.0250651
1000.0,2,-1.08749,733000,1290.39655386,733,141.176,0.0,-0.0344836,0.384489238262,641.797027349472,0.0487544
1000.0,2,-1.10934,735000,1290.16655023,735,150.054,0.0,-0.0369384,0.286520183086,643.5781128406525,0.0447408
1000.0,2,-1.11775,737000,1289.84778174,737,144.88,0.0,-0.0367631,0.398569107056,645.3606894016266,0.036052
1000.0,2,-1.12474,739000,1288.7958821,739,144.724,0.0,-0.0470399,0.876682385802,647.15656208992,0.0329536
1000.0,2,-1.17214,741000,1271.96106872,741,75.4258,0.0,-0.0381231,0.964622396976,648.9687340259552,0.0526931
1000.0,2,-1.17933,743000,1255.80903393,743,74.6108,0.0,-0.0232265,0.965963657945,650.7660195827484,0.0556103
1000.0,2,-1.17735,745000,1256.73522057,745,136.622,0.0,-0.0353957,0.0353174209595,652.5637407302856,0.0380949
1000.0,2,-1.20873,747000,1256.53318432,747,138.286,0.0,-0.0323306,0.0960075259209,654.3448143005371,0.0411938
1000.0,2,-1.2217,749000,1258.08889141,749,142.74,0.0,-0.0356179,0.0336553454399,656.1257891654968,0.0268143
1000.0,2,-1.23532,751000,1258.88163145,751,146.423,0.0,-0.0341296,0.0290957093239,657.922101020813,0.0306716
1000.0,2,-1.21804,753000,1259.35305266,753,141.075,0.0,-0.0317021,0.0573309659958,659.7030456066132,0.0375295
1000.0,2,-1.16955,755000,1259.9564469,755,143.021,0.0,-0.0341297,0.0881605148315,661.5003502368927,0.0310062
1000.0,2,-1.163,757000,1260.24111704,757,146.847,0.0,-0.0347074,0.0709865093231,663.2969570159912,0.0268831
1000.0,2,-1.21317,759000,1260.29163715,759,140.851,0.0,-0.0357506,0.0308154821396,665.0783061981201,0.0293607
1000.0,2,-1.17884,761000,1244.38499004,761,80.1349,0.0,-0.0350989,0.909634254873,666.891303062439,0.0583474
1000.0,2,-1.18986,763000,1243.20665659,763,144.024,0.0,-0.027397,0.0276433825493,668.6725032329559,0.0491698
1000.0,2,-1.17207,765000,1243.91471337,765,144.317,0.0,-0.0345109,0.183200418949,670.4545042514801,0.031751
1000.0,3,-1.16684,768000,1243.93317648,768,204.878,0.0,-0.038834,0.0197277665138,672.2503242492676,0.0309717
1000.0,2,-1.15284,770000,1245.44796991,770,139.269,0.0,-0.0328981,0.0691964626312,674.0314061641693,0.0397918
1000.0,2,-1.19254,772000,1246.15674172,772,143.803,0.0,-0.0371054,0.0733001232147,675.8292636871338,0.032366
1000.0,2,-1.20523,774000,1246.55524933,774,148.525,0.0,-0.0316587,0.04486566782,677.6098020076752,0.0449126
1000.0,2,-1.21128,776000,1246.10419272,776,143.347,0.0,-0.0372348,0.0481024384499,679.4074687957764,0.0309226
1000.0,2,-1.20024,778000,1246.64254859,778,138.255,0.0,-0.0315274,0.0259497761726,681.2505586147308,0.0351885
1000.0,2,-1.17631,780000,1247.07896148,780,140.862,0.0,-0.0332533,0.0177732110023,683.0476138591766,0.0409445
1000.0,2,-1.20668,782000,1247.28449182,782,147.559,0.0,-0.030779,0.0425646305084,684.8286385536194,0.0399547
1000.0,2,-1.18673,784000,1248.08508926,784,142.846,0.0,-0.0312973,0.0192605853081,686.610045671463,0.0352087
1000.0,2,-1.19704,786000,1248.60025779,786,144.219,0.0,-0.0334078,0.0807410478592,688.4076566696167,0.0337812
1000.0,2,-1.21452,788000,1249.10329414,788,150.843,0.0,-0.0345066,0.0214283466339,690.2037055492401,0.0308321
1000.0,2,-1.21289,790000,1249.44051619,790,144.56,0.0,-0.0310751,0.0221194624901,691.9848804473877,0.0397565
1000.0,2,-1.23432,792000,1250.54291344,792,144.976,0.0,-0.0292036,0.0233591198921,693.7823443412781,0.0424507
1000.0,2,-1.22822,794000,1250.80065733,794,148.211,0.0,-0.0289238,0.0353725552559,695.5633180141449,0.0445458
1000.0,2,-1.23564,796000,1251.74770393,796,139.987,0.0,-0.0355814,0.0386034846306,697.3601160049438,0.0261591
1000.0,2,-1.22367,798000,1268.92064769,798,146.413,0.0,-0.0345151,0.0212979316711,699.1413879394531,0.0406649
1000.0,2,-1.19514,800000,1270.0056998,800,148.48,0.0,-0.0278323,0.0452378988266,700.9374256134033,0.0732152
1000.0,2,-1.18706,802000,1271.3713535,802,149.254,0.0,-0.0361674,0.0325698852539,702.7201175689697,0.0359292
1000.0,2,-1.21275,804000,1288.94068009,804,149.707,0.0,-0.0329922,0.0401598215103,704.5002059936523,0.0348544
1000.0,2,-1.2132,806000,1307.08627628,806,142.556,0.0,-0.0284773,0.0756036639214,706.2812712192535,0.0412741
1000.0,2,-1.20127,808000,1307.2291046,808,152.038,0.0,-0.0350196,0.0269535779953,708.078831911087,0.0421598
1000.0,3,-1.20576,811000,1308.58528526,811,211.063,0.0,-0.0382426,0.0536605715752,709.859582901001,0.0417964
1000.0,2,-1.22494,813000,1310.32181142,813,147.237,0.0,-0.0353999,0.0617150068283,711.6573750972748,0.0339876
1000.0,2,-1.2492,815000,1328.33761461,815,149.373,0.0,-0.0298927,0.0257706642151,713.4385125637054,0.0448654
1000.0,2,-1.27451,817000,1329.08680939,817,152.32,0.0,-0.0252783,0.0679290890694,715.2347512245178,0.0498233
1000.0,2,-1.28186,819000,1346.78151998,819,140.606,0.0,-0.0343279,0.0536675453186,717.0316050052643,0.0404219
1000.0,2,-1.29656,821000,1349.20266472,821,146.259,0.0,-0.0334765,0.0558212399483,718.8287830352783,0.0418029
1000.0,2,-1.286,823000,1349.23253839,823,146.495,0.0,-0.0305326,0.0677142739296,720.6105198860168,0.0435314
1000.0,2,-1.285,825000,1353.72997297,825,144.337,0.0,-0.0252643,0.057249546051,722.4068627357483,0.0598685
1000.0,2,-1.29228,827000,1357.69143369,827,152.741,0.0,-0.0382256,0.0639615058899,724.2101802825928,0.0359902
1000.0,2,-1.27545,829000,1358.75487132,829,148.864,0.0,-0.033852,0.046005666256,726.0006940364838,0.039272
1000.0,2,-1.27347,831000,1359.40011826,831,146.69,0.0,-0.0311572,0.0573241114616,727.7817242145538,0.0441027
1000.0,2,-1.28122,833000,1360.38353573,833,149.195,0.0,-0.0378589,0.062449991703,729.5793929100037,0.0323318
1000.0,2,-1.28755,835000,1361.3815344,835,149.337,0.0,-0.0366998,0.0846021175385,731.3606653213501,0.0310549
1000.0,2,-1.31149,837000,1362.41183847,837,149.45,0.0,-0.0346053,0.0381014347076,733.1410789489746,0.0357394
1000.0,2,-1.3208,839000,1364.76490111,839,147.233,0.0,-0.0325642,0.0540879964828,734.9376084804535,0.043053
1000.0,2,-1.33637,841000,1382.70721297,841,149.95,0.0,-0.0340994,0.0409622192383,736.7196190357208,0.0378292
1000.0,2,-1.36198,843000,1400.24424885,843,152.293,0.0,-0.0331075,0.0467491149902,738.5002973079681,0.0351714
1000.0,2,-1.3508,845000,1401.30996333,845,150.962,0.0,-0.0334061,0.0419456362724,740.2971324920654,0.0448538
1000.0,2,-1.34026,847000,1402.42899013,847,150.413,0.0,-0.0369795,0.039637863636,742.0783815383911,0.0323219
1000.0,2,-1.35482,849000,1402.33419793,849,150.629,0.0,-0.0291002,0.0680706501007,743.8766198158264,0.0596357
1000.0,2,-1.37189,851000,1401.59811882,851,152.631,0.0,-0.0352445,0.0391291975975,745.6567535400391,0.0404619
1000.0,3,-1.38393,854000,1402.21174406,854,212.022,0.0,-0.0356189,0.00138634443283,747.468976020813,0.035101
1000.0,2,-1.37441,856000,1402.88795368,856,148.806,0.0,-0.0330834,0.0409037470818,749.2821917533875,0.0346881
1000.0,2,-1.36938,858000,1402.41394499,858,150.455,0.0,-0.0354948,0.0432797074318,751.0631263256073,0.0296803
1000.0,2,-1.42674,860000,1403.15757582,860,146.595,0.0,-0.0342284,0.0545659661293,752.8440632820129,0.0371921
1000.0,2,-1.42692,862000,1421.08489268,862,145.85,0.0,-0.0333447,0.0709161758423,754.6422667503357,0.0482784
1000.0,2,-1.39345,864000,1421.85550247,864,149.66,0.0,-0.0291593,0.0542538166046,756.4225506782532,0.0496039
1000.0,2,-1.42496,866000,1423.77936897,866,152.951,0.0,-0.0287803,0.0558292865753,758.2222962379456,0.0468884
1000.0,2,-1.43505,868000,1424.86944867,868,147.032,0.0,-0.0373335,0.0707781910896,760.0017037391663,0.0333599
1000.0,2,-1.41235,870000,1424.62278584,870,149.508,0.0,-0.033977,0.048649251461,761.7824964523315,0.0369374
1000.0,2,-1.4264,872000,1425.55183518,872,151.282,0.0,-0.0280762,0.0568817853928,763.5786323547363,0.0540249
1000.0,2,-1.43915,874000,1426.03487762,874,146.224,0.0,-0.0308101,0.0386254191399,765.375812292099,0.0433644
1000.0,2,-1.44009,876000,1426.7062867,876,155.558,0.0,-0.0332614,0.0397828221321,767.1423826217651,0.0382657
1000.0,2,-1.41102,878000,1427.22057894,878,144.62,0.0,-0.033368,0.0545431375504,768.938915014267,0.0338027
1000.0,2,-1.40209,880000,1426.88456549,880,147.951,0.0,-0.0346055,0.0298776626587,770.7350826263428,0.0345996
1000.0,2,-1.39375,882000,1427.1058375,882,144.64,0.0,-0.0319465,0.0635257363319,772.5311853885651,0.0358632
1000.0,2,-1.405,884000,1426.73281191,884,143.307,0.0,-0.0272861,0.0399363040924,774.313178062439,0.0472834
1000.0,2,-1.41107,886000,1425.97184452,886,145.099,0.0,-0.0289652,0.0385288596153,776.1108057498932,0.0576493
1000.0,2,-1.4166,888000,1426.59501516,888,143.397,0.0,-0.0300693,0.0493714809418,777.9064009189606,0.0474881
1000.0,2,-1.44133,890000,1427.45455696,890,147.664,0.0,-0.0329389,0.0456209182739,779.6884655952454,0.038332
1000.0,2,-1.40354,892000,1427.42116517,892,144.871,0.0,-0.035685,0.0462620854378,781.4844951629639,0.0259607
1000.0,2,-1.42227,894000,1427.43751264,894,148.484,0.0,-0.0342661,0.0646516680717,783.2824048995972,0.0329501
1000.0,3,-1.42247,897000,1427.41417046,897,217.657,0.0,-0.0370007,0.133320987225,785.0792574882507,0.0476998
1000.0,2,-1.40312,899000,1428.30509456,899,152.538,0.0,-0.0346404,0.0452489256859,786.8757326602936,0.0350833
1000.0,2,-1.417,901000,1427.47590593,901,149.354,0.0,-0.0275228,0.0370714664459,788.6577935218811,0.0517063
1000.0,2,-1.40757,903000,1427.86701022,903,153.385,0.0,-0.0340034,0.0489684343338,790.454451084137,0.0296712
1000.0,2,-1.43096,905000,1428.30733222,905,147.844,0.0,-0.031446,0.0518062710762,792.2346885204315,0.0518591
1000.0,2,-1.42907,907000,1429.39627171,907,150.413,0.0,-0.0296592,0.0297929048538,794.0324592590332,0.0485512
1000.0,2,-1.46173,909000,1429.39370386,909,142.429,0.0,-0.0352943,0.0868837237358,795.8131260871887,0.0365716
1000.0,2,-1.49074,911000,1429.86074542,911,145.539,0.0,-0.0318326,0.0621494650841,797.6097497940063,0.0378392
1000.0,2,-1.50393,913000,1429.90412903,913,151.506,0.0,-0.0370326,0.0625407099724,799.4220294952393,0.0325223
1000.0,2,-1.49679,915000,1429.00248383,915,151.346,0.0,-0.0327769,0.0469985604286,801.1960425376892,0.0428374
1000.0,2,-1.51265,917000,1429.95636949,917,153.032,0.0,-0.0361548,0.0535392165184,802.9845197200775,0.0340246
1000.0,2,-1.51193,919000,1430.43988312,919,153.918,0.0,-0.0421829,0.369750082493,804.7812337875366,0.0694165
1000.0,2,-1.51676,921000,1428.85735601,921,152.79,0.0,-0.0335111,0.117622375488,806.5625507831573,0.0402282
