loss_pol_entpen,EpisodesSoFar,loss_ent,EpThisIter,TimestepsSoFar,TimeElapsed,EpLenMean,loss_pol_surr,loss_vf_loss,EpRewMean,ev_tdlam_before,loss_kl
0.0,5777,16.795,19,471022,853.5169012546539,105.62,-0.149523,0.299953,52.0882528463,0.956475429237,0.151793
0.0,5795,16.7554,18,473067,857.3141288757324,107.63,-0.146091,0.293924,52.5456826487,0.960236050189,0.150144
0.0,5813,16.7411,18,475082,861.0953822135925,108.13,-0.14483,0.274742,52.8251129088,0.964960087091,0.151309
0.0,5833,16.659,20,477091,864.8562023639679,107.34,-0.140555,0.325807,52.0893206551,0.960709687322,0.145867
0.0,5853,16.6678,20,479192,868.6249306201935,107.85,-0.150041,0.280369,52.7274650417,0.964050050825,0.167695
0.0,5871,16.6287,18,481223,872.3945186138153,108.53,-0.14592,0.298945,53.3455127741,0.964058700949,0.139826
0.0,5889,16.6122,18,483232,876.1564311981201,109.42,-0.143409,0.321068,53.9922431808,0.970729729161,0.139504
0.0,5907,16.5605,18,485308,879.9535830020905,108.33,-0.145341,0.253731,53.6053950101,0.971300305799,0.143046
0.0,5927,16.5441,20,487341,883.7187700271606,108.53,-0.145967,0.236661,54.1194412082,0.968132331967,0.14559
0.0,5946,16.5125,19,489380,887.493129491806,108.94,-0.146585,0.229879,54.1101184426,0.971522744745,0.160653
0.0,5967,16.451,21,491436,891.2671990394592,106.02,-0.14386,0.307813,52.6407020037,0.964475933462,0.142374
0.0,5987,16.4304,20,493510,895.0006577968597,105.07,-0.149623,0.268109,52.5433825659,0.971478745341,0.149652
0.0,6006,16.3472,19,495615,898.799723148346,104.14,-0.145421,0.232009,52.1300495584,0.965432778001,0.165309
0.0,6024,16.32,18,497537,902.528627872467,105.02,-0.148073,0.232627,52.5823614288,0.967920601368,0.1621
0.0,6044,16.2761,20,499628,906.422559261322,104.98,-0.147458,0.213721,52.7994750432,0.964237678796,0.152035
0.0,6062,16.2417,18,501704,910.4300484657288,107.22,-0.1436,0.262658,53.9608274388,0.95840536803,0.174795
0.0,6079,16.1721,17,503698,914.4307637214661,110.55,-0.148297,0.246968,55.5029033173,0.960657391697,0.176158
0.0,6099,16.1369,20,505784,918.3214495182037,109.59,-0.136119,0.317146,54.9472330001,0.951377581805,0.152909
0.0,6117,16.0904,18,507845,922.0880982875824,110.39,-0.148105,0.237945,55.6309700907,0.974928397685,0.157076
0.0,6136,16.0841,19,509896,925.9219555854797,111.63,-0.140343,0.383446,55.926335521,0.970535403118,0.142115
0.0,6155,16.0282,19,511920,929.750435590744,110.7,-0.144173,0.337969,55.4642831308,0.95904231444,0.166133
0.0,6174,15.9626,19,513956,933.5318222045898,109.21,-0.148531,0.262319,54.907206752,0.967157691717,0.15916
0.0,6193,15.8941,19,516060,937.362833738327,108.08,-0.141578,0.351512,54.1143937566,0.964358091354,0.162323
0.0,6212,15.8526,19,518057,941.1718988418579,107.17,-0.150811,0.290506,53.4639043288,0.966929022223,0.163955
0.0,6232,15.7871,20,520159,944.9377727508545,107.12,-0.144589,0.258362,53.8017214393,0.962807103992,0.15612
0.0,6250,15.7422,18,522162,948.7448980808258,107.94,-0.149558,0.312187,54.392305974,0.963773231953,0.173577
0.0,6269,15.7335,19,524211,952.54705119133,107.48,-0.148411,0.358269,53.7731021568,0.959159027785,0.175655
0.0,6289,15.7414,20,526277,956.3756260871887,106.3,-0.143559,0.356159,53.3515686538,0.967196557671,0.205113
0.0,6308,15.7325,19,528307,960.1489472389221,106.38,-0.139645,0.329766,53.4466842578,0.957790043205,0.154686
0.0,6327,15.7059,19,530417,963.9847986698151,107.64,-0.138778,0.541521,53.9855202756,0.956423621625,0.167187
0.0,6344,15.6476,17,532391,967.8290319442749,108.93,-0.141321,0.320395,54.5152742696,0.962288662791,0.166302
0.0,6363,15.6292,19,534528,971.6946799755096,109.88,-0.14199,0.319709,54.9758392743,0.954007580876,0.156206
0.0,6381,15.6483,18,536555,975.5087416172028,111.44,-0.140765,0.319201,55.8953681188,0.9612101987,0.161773
0.0,6399,15.6143,18,538548,979.3131206035614,112.2,-0.140819,0.373552,56.3895793014,0.951642047614,0.178908
0.0,6417,15.5848,18,540582,983.0788719654083,112.8,-0.141681,0.321598,56.9520077914,0.964518751949,0.160915
0.0,6435,15.4944,18,542703,986.9066002368927,114.17,-0.144445,0.295759,57.6221355467,0.962075848132,0.166485
0.0,6453,15.4456,18,544739,990.7343440055847,113.22,-0.141286,0.368724,57.2458220252,0.962258737534,0.173835
0.0,6472,15.4266,19,546800,994.547913312912,112.47,-0.145049,0.362972,56.9173444313,0.967829268426,0.14858
0.0,6491,15.3956,19,548812,998.3755350112915,111.68,-0.136373,0.422494,56.436175751,0.958052854985,0.166792
0.0,6509,15.3867,18,550804,1002.2037308216095,111.29,-0.140877,0.367482,55.9037624212,0.954013429582,0.171207
0.0,6527,15.3394,18,552929,1006.022623538971,111.53,-0.146987,0.225694,56.1006008537,0.961758337915,0.175627
0.0,6542,15.3279,15,554920,1009.8129663467407,114.69,-0.141809,0.25414,57.96762498,0.959679529071,0.168985
0.0,6559,15.2887,17,556985,1013.6248400211334,116.07,-0.143877,0.261036,58.6918702509,0.961652491242,0.18134
0.0,6578,15.2743,19,559050,1017.4998159408569,116.32,-0.146884,0.27251,58.6434026913,0.966298948973,0.179057
0.0,6594,15.2076,16,561102,1021.2814934253693,120.02,-0.142401,0.21643,60.4653676204,0.962344147265,0.168108
0.0,6613,15.1729,19,563165,1025.0397534370422,118.36,-0.142667,0.284748,59.8390794795,0.961719434708,0.262374
0.0,6630,15.1259,17,565172,1028.8621077537537,117.68,-0.1449,0.288713,59.0904539795,0.962325677276,0.157476
0.0,6647,15.0772,17,567219,1032.688407421112,116.64,-0.146678,0.258562,58.0756437511,0.964742396027,0.160854
0.0,6665,15.1069,18,569291,1036.5229880809784,116.24,-0.14464,0.25709,57.5925172346,0.966904424131,0.171781
0.0,6684,15.0587,19,571331,1040.3368573188782,114.78,-0.146372,0.38986,56.9952894486,0.951306398958,0.180662
0.0,6702,15.0058,18,573346,1044.1134362220764,113.75,-0.140389,0.252264,56.339030382,0.957586966455,0.174836
0.0,6722,14.9687,20,575462,1047.8979790210724,112.59,-0.144839,0.31458,55.6726301729,0.963465951383,0.177656
0.0,6739,14.9257,17,577438,1051.679672718048,112.1,-0.142486,0.27237,55.8505302446,0.959130972624,0.181094
0.0,6757,14.896,18,579556,1055.4688353538513,111.98,-0.145416,0.305121,56.0452141187,0.957801755518,0.18062
0.0,6776,14.8968,19,581601,1059.2821431159973,110.45,-0.141844,0.279223,55.4796845237,0.96445056051,0.189242
0.0,6796,14.8555,20,583675,1063.0468475818634,109.86,-0.145202,0.271002,55.2529298263,0.963597178459,0.181076
0.0,6812,14.8086,16,585591,1066.8792159557343,112.0,-0.143779,0.220017,56.2069772978,0.960988119245,0.178535
0.0,6831,14.8224,19,587673,1070.6380486488342,112.25,-0.142998,0.262504,56.3229503042,0.956241969019,0.185259
0.0,6848,14.8468,17,589773,1074.4607801437378,112.54,-0.141741,0.211438,55.9673400071,0.955372501165,0.183101
0.0,6865,14.8013,17,591769,1078.3147466182709,112.92,-0.14216,0.200193,55.5933535245,0.969388859347,0.221648
0.0,6883,14.7426,18,593856,1082.141120672226,115.9,-0.144214,0.211913,56.7090091945,0.961224969476,0.160454
0.0,6901,14.7147,18,595963,1085.9702560901642,116.43,-0.141602,0.235713,57.0088323875,0.961394269019,0.183886
0.0,6918,14.6441,17,598007,1089.7818830013275,117.92,-0.148238,0.31498,57.9937260672,0.960924621671,0.173003
0.0,6935,14.6145,17,599962,1093.5858528614044,117.58,-0.141466,0.292541,57.6749145457,0.951522998512,0.180566
0.0,6954,14.5973,19,602109,1097.4240112304688,117.21,-0.143958,0.241097,57.7839599429,0.953573770821,0.223716
0.0,6973,14.543,19,604151,1101.2188506126404,114.4,-0.145096,0.246065,57.1288830822,0.965672366321,0.182385
0.0,6991,14.4816,18,606116,1105.031533241272,113.8,-0.14351,0.268941,57.3332380039,0.965206924826,0.171538
0.0,7009,14.4523,18,608216,1108.8450684547424,112.43,-0.144215,0.231521,56.6125666597,0.96352462098,0.175643
0.0,7027,14.3602,18,610259,1112.5938513278961,112.45,-0.143103,0.2737,57.091890395,0.962668757886,0.199236
0.0,7046,14.2936,19,612348,1116.430827140808,112.56,-0.14434,0.274831,57.1882664435,0.970832379535,0.218446
0.0,7065,14.2702,19,614295,1120.2195436954498,110.04,-0.139876,0.334173,55.8840440441,0.952688008547,0.192674
0.0,7084,14.2302,19,616395,1123.9828238487244,110.41,-0.147871,0.277064,56.0773433154,0.962594054639,0.177141
0.0,7102,14.1736,18,618405,1127.8001430034637,109.88,-0.148399,0.287799,56.0099041845,0.957792162895,0.191188
0.0,7121,14.1688,19,620499,1131.5859589576721,109.27,-0.141519,0.309029,55.5205433374,0.961494393647,0.207461
0.0,7139,14.1494,18,622498,1135.3821029663086,109.38,-0.144123,0.269656,55.4908332675,0.95583583042,0.195048
0.0,7157,14.1482,18,624556,1139.2188129425049,110.92,-0.147938,0.324405,56.0725716595,0.956482890993,0.187916
0.0,7176,14.0706,19,626638,1142.987216949463,110.72,-0.147699,0.255869,55.8690765537,0.965939342976,0.191258
0.0,7194,14.0022,18,628709,1146.7974634170532,111.38,-0.143311,0.199309,56.0850854002,0.964973535389,0.195455
0.0,7213,13.9657,19,630714,1150.5807440280914,110.88,-0.152499,0.209243,55.6950051525,0.968730710447,0.190322
0.0,7232,13.9242,19,632798,1154.3765332698822,111.56,-0.144844,0.26953,55.9568906231,0.959752142429,0.187334
0.0,7249,13.903,17,634786,1158.2108023166656,111.61,-0.139797,0.302083,55.9248394172,0.950486391783,0.186537
0.0,7268,13.8704,19,636909,1161.9686403274536,111.07,-0.142255,0.233246,55.7898841608,0.96793198958,0.211808
0.0,7286,13.8221,18,638915,1165.7668459415436,111.67,-0.144764,0.299309,55.8509789236,0.959111049771,0.235202
0.0,7303,13.8325,17,640908,1169.5724012851715,112.48,-0.147557,0.3273,55.9661054707,0.968191541731,0.181269
0.0,7320,13.8115,17,643040,1173.3452179431915,114.29,-0.147494,0.249689,56.974632954,0.959596224129,0.260534
0.0,7338,13.7669,18,645087,1177.1796050071716,115.36,-0.141307,0.280757,57.6864449559,0.967710431665,0.174072
0.0,7356,13.7598,18,647141,1180.9631054401398,115.74,-0.118258,0.290442,58.1947913065,0.975492870435,0.656538
0.0,7374,13.7632,18,649176,1184.8004877567291,116.98,-0.147667,0.273935,58.6614027895,0.964283019304,0.229889
0.0,7392,13.7306,18,651235,1188.6424298286438,116.5,-0.147331,0.310224,58.2998968728,0.957384161651,0.1822
0.0,7410,13.7373,18,653293,1192.4771053791046,114.71,-0.139015,0.256474,57.2739813456,0.971937950701,0.186629
0.0,7428,13.6859,18,655301,1196.2506222724915,113.77,-0.148881,0.254528,56.7425507504,0.969359653071,0.178062
0.0,7445,13.6792,17,657311,1200.1254422664642,113.95,-0.142575,0.263684,56.5271798791,0.966798052192,0.181823
0.0,7462,13.6687,17,659373,1203.9686574935913,115.44,-0.139727,0.336865,56.6795629773,0.961549937725,0.218128
0.0,7480,13.6477,18,661483,1207.8320739269257,116.0,-0.15187,0.299373,57.1737168747,0.964452795684,0.200156
0.0,7498,13.6058,18,663540,1211.6625640392303,115.37,-0.143799,0.248598,56.8512215555,0.962784375995,0.193544
0.0,7517,13.6144,19,665588,1215.4767582416534,114.71,-0.134703,0.345566,56.5384277893,0.956515047699,0.194629
0.0,7533,13.618,16,667571,1219.329794883728,117.25,-0.140055,0.255685,57.3692709888,0.963004488498,0.241635
0.0,7552,13.5393,19,669618,1223.171709060669,115.73,-0.141238,0.264447,56.6092106148,0.972313504666,0.180553
0.0,7571,13.4788,19,671709,1226.944564819336,112.91,-0.147966,0.365903,55.7004245683,0.956106554717,0.232432
0.0,7591,13.4454,20,673749,1230.7885897159576,110.68,-0.142699,0.306101,54.8039452427,0.966026090086,0.190292
0.0,7608,13.4636,17,675741,1234.6493544578552,111.29,-0.148194,0.284317,54.9608987055,0.965923834592,0.216036
0.0,7625,13.4499,17,677836,1238.471304655075,111.49,-0.143136,0.36698,55.1416023203,0.955472577363,0.239556
0.0,7642,13.4352,17,679892,1242.2659575939178,113.28,-0.14169,0.330058,56.7356679879,0.959419410676,0.215671
0.0,7661,13.393,19,681976,1246.0869119167328,113.75,-0.147183,0.287964,56.7872226294,0.971435820684,0.238819
0.0,7677,13.3685,16,683991,1249.9689538478851,116.87,-0.147005,0.37546,57.8858408681,0.961498938501,0.191672
0.0,7695,13.3376,18,686080,1253.76548910141,118.42,-0.146041,0.331872,58.9223038065,0.94860098511,0.186732
0.0,7710,13.3069,15,688047,1257.5981245040894,120.8,-0.151651,0.362116,60.4218535574,0.957080289721,0.236654
0.0,7728,13.2284,18,690078,1261.4296972751617,118.92,-0.147051,0.536376,59.585254675,0.954006377608,0.21654
0.0,7746,13.2322,18,692173,1265.250226020813,119.35,-0.147013,0.273406,59.6374718805,0.952234428376,0.197663
0.0,7764,13.2026,18,694162,1269.0317754745483,118.37,-0.139446,0.352384,59.2600461113,0.952652420849,0.238724
0.0,7782,13.179,18,696314,1272.8291308879852,118.16,-0.152673,0.371325,59.4316903231,0.955775137991,0.229341
0.0,7801,13.1456,19,698316,1276.6165442466736,114.4,-0.14444,0.452443,57.4597975407,0.950770247728,0.209599
0.0,7817,13.1337,16,700300,1280.4217162132263,113.85,-0.146202,0.298174,57.4763227854,0.96632264927,0.266535
0.0,7835,13.0667,18,702380,1284.1962785720825,114.52,-0.145606,0.297547,57.8134456978,0.96659976989,0.320429
0.0,7852,13.0758,17,704401,1288.016598701477,116.66,-0.147915,0.270345,59.1026461947,0.964198503643,0.214859
0.0,7871,13.0668,19,706559,1291.8284740447998,115.47,-0.13904,0.406075,58.5945490105,0.96357151866,0.216319
0.0,7886,13.0255,15,708565,1295.6564371585846,118.92,-0.150292,0.289563,60.1592402535,0.966350268573,0.207041
0.0,7903,12.9739,17,710617,1299.5006549358368,120.43,-0.144211,0.239079,61.0156768417,0.962794564664,0.248738
0.0,7919,12.93,16,712639,1303.3307218551636,121.12,-0.128365,0.252657,60.9372806539,0.966765001416,0.255313
0.0,7937,12.9069,18,714659,1307.1593234539032,120.67,-0.144824,0.276161,60.6050016888,0.962086785585,0.18035
0.0,7957,12.8678,20,716789,1310.970187664032,118.02,-0.143151,0.31796,59.0123179113,0.967716839164,0.190721
0.0,7976,12.8326,19,718834,1314.7988259792328,116.57,-0.136749,0.390613,58.0345078179,0.95637499541,0.221791
0.0,7993,12.8548,17,720863,1318.633820772171,114.28,-0.1467,0.256322,56.6979216251,0.95081340149,0.255811
0.0,8010,12.7902,17,722884,1322.4496395587921,112.97,-0.139098,0.295039,55.8212691146,0.957515966147,0.201915
0.0,8028,12.7855,18,724907,1326.25035405159,111.96,-0.14898,0.305417,55.2797108946,0.96012781933,0.260683
0.0,8045,12.7949,17,726923,1330.1113436222076,113.9,-0.144276,0.330032,56.016268328,0.963920537382,0.201902
0.0,8062,12.773,17,729072,1333.922012090683,117.11,-0.144812,0.247766,57.5869318135,0.962023671716,0.240388
0.0,8079,12.7692,17,731074,1337.722514629364,118.19,-0.14791,0.31619,58.633640683,0.961738307029,0.225483
0.0,8099,12.761,20,733158,1341.539924621582,116.28,-0.148373,0.342266,57.626767813,0.961404815316,0.217479
0.0,8116,12.7279,17,735134,1345.3366749286652,116.58,-0.143525,0.325488,58.2180813058,0.955288410187,0.231779
0.0,8135,12.7346,19,737225,1349.1625938415527,114.46,-0.148053,0.214557,57.2085811211,0.966520193964,0.245003
0.0,8153,12.6997,18,739239,1352.9759345054626,112.94,-0.145785,0.258821,57.123924808,0.959999937564,0.231184
0.0,8172,12.6857,19,741349,1356.8044199943542,111.29,-0.142784,0.226166,56.1321292498,0.951648928225,0.242598
0.0,8191,12.6372,19,743353,1360.6338143348694,110.31,-0.150557,0.307769,55.4078934474,0.967892523855,0.223794
0.0,8209,12.5939,18,745439,1364.4463546276093,111.96,-0.148441,0.269517,55.6905223724,0.967729341239,0.234912
0.0,8228,12.5447,19,747386,1368.283052444458,109.29,-0.140988,0.310132,54.3590967324,0.955393016338,0.208973
0.0,8247,12.5074,19,749544,1372.1093547344208,110.06,-0.141844,0.280972,54.4762822405,0.965240094811,0.224579
0.0,8267,12.5016,20,751580,1375.8985543251038,107.73,-0.14424,0.285297,53.2390087023,0.969810787588,0.224216
0.0,8285,12.4793,18,753570,1379.7271444797516,108.93,-0.141985,0.327009,53.5764266953,0.96265739575,0.234738
0.0,8304,12.4461,19,755658,1383.5162155628204,108.44,-0.141469,0.271281,53.8194843154,0.957044757903,0.291254
0.0,8323,12.4304,19,757702,1387.4095895290375,108.57,-0.140092,0.250782,53.0943415694,0.963048797101,0.21497
0.0,8342,12.4498,19,759722,1391.2656118869781,106.69,-0.142902,0.250436,51.9940949925,0.954015251249,0.243284
0.0,8361,12.4072,19,761825,1395.0937449932098,108.53,-0.147006,0.359819,52.4927617303,0.961882892996,0.234191
0.0,8378,12.3803,17,763835,1398.939221382141,109.88,-0.149949,0.28872,53.3875444882,0.944875515997,0.260714
0.0,8396,12.3423,18,765927,1402.7414979934692,110.49,-0.143688,0.352184,53.5225165385,0.954048346728,0.239882
0.0,8414,12.2931,18,767959,1406.5555799007416,111.85,-0.138417,0.292388,54.597348824,0.962436150759,0.25009
0.0,8432,12.3055,18,770008,1410.390855550766,113.13,-0.14593,0.24752,55.6360015306,0.962374132127,0.23632
0.0,8448,12.2807,16,772034,1414.2346830368042,115.29,-0.147693,0.295582,56.6525927785,0.950872320682,0.256548
0.0,8464,12.2378,16,774018,1418.0719482898712,118.91,-0.147746,0.227529,58.5272315626,0.948497015983,0.298909
0.0,8482,12.2408,18,776116,1421.9093387126923,117.29,-0.148269,0.274422,57.5445839874,0.963540907949,0.223897
0.0,8499,12.2212,17,778144,1425.6950376033783,118.52,-0.145702,0.241583,58.5410523532,0.966376796365,0.238613
0.0,8517,12.1945,18,780229,1429.540941476822,119.51,-0.146694,0.355671,58.6812436935,0.955005127937,0.237055
0.0,8535,12.2334,18,782267,1433.3479750156403,118.82,-0.137678,0.251705,58.1488221395,0.958766393363,0.271409
0.0,8552,12.185,17,784323,1437.218677520752,118.64,-0.143521,0.238992,58.0009487523,0.969164084643,0.234905
0.0,8570,12.1785,18,786350,1441.0784015655518,116.04,-0.146003,0.244379,56.8331267547,0.970565326512,0.254661
0.0,8588,12.2035,18,788448,1444.8934769630432,115.82,-0.139953,0.188931,56.7275833502,0.969367679209,0.348568
0.0,8605,12.1678,17,790442,1448.695642232895,115.28,-0.14491,0.288354,56.8741866416,0.962007552385,0.235073
0.0,8624,12.1664,19,792559,1452.5165424346924,115.45,-0.145962,0.205512,57.204498289,0.972885835916,0.24709
0.0,8642,12.1174,18,794556,1456.2503974437714,115.38,-0.151065,0.235929,57.7582257255,0.961601275951,0.217718
0.0,8659,12.0997,17,796574,1460.082100391388,115.25,-0.145242,0.172782,58.0849020503,0.972410539165,0.304554
0.0,8676,12.0881,17,798682,1463.9148285388947,116.04,-0.145928,0.250277,58.4418755055,0.961518395692,0.226917
0.0,8692,12.1457,16,800743,1467.7823979854584,117.77,-0.0807254,0.173322,59.2011141009,0.96463977173,1.67032
0.0,8709,12.141,17,802686,1471.5863075256348,118.57,-0.147009,0.183053,59.4269589968,0.970858262852,0.138427
0.0,8726,12.0954,17,804852,1475.413117647171,120.89,-0.145881,0.22759,60.774902389,0.968364384025,0.144
0.0,8743,12.0571,17,806824,1479.2655155658722,121.82,-0.147363,0.290088,60.6487165529,0.966222196817,0.183858
0.0,8761,12.0821,18,808914,1483.0939943790436,121.0,-0.145024,0.269152,60.3370113506,0.964079219848,0.150994
0.0,8780,12.0183,19,810970,1486.9845502376556,118.05,-0.136585,0.400958,58.8672103745,0.947201278061,0.165267
0.0,8797,11.9984,17,813026,1490.8778710365295,117.28,-0.139308,0.251558,57.8847647558,0.963427837938,0.179278
0.0,8816,11.9986,19,815059,1494.664378643036,114.15,-0.149537,0.31439,56.3470392216,0.956808101386,0.201693
0.0,8835,11.9827,19,817026,1498.491941690445,110.93,-0.144778,0.318786,54.7499915637,0.962150864303,0.204167
0.0,8852,11.99,17,819113,1502.3202805519104,112.68,-0.147569,0.260349,55.3249061148,0.956684134901,0.207737
0.0,8872,11.9475,20,821233,1506.1248610019684,110.65,-0.146838,0.298636,54.4572879665,0.964847359806,0.224738
0.0,8888,11.9209,16,823282,1509.9688794612885,114.06,-0.147886,0.25579,56.143145435,0.952200006694,0.24222
0.0,8905,11.8989,17,825290,1513.8027234077454,113.83,-0.143366,0.29606,56.1682412942,0.956971067935,0.221177
0.0,8922,11.8417,17,827311,1517.625608921051,116.41,-0.145762,0.298694,57.3629519406,0.962304648012,0.221392
0.0,8938,11.8509,16,829341,1521.4307074546814,118.77,-0.147106,0.292942,58.4895170441,0.960892386734,0.225097
0.0,8955,11.8147,17,831433,1525.2205619812012,119.4,-0.147793,0.337283,59.1458695471,0.968015823513,0.235897
0.0,8972,11.7875,17,833382,1529.0547330379486,121.49,-0.143494,0.36814,60.337180799,0.954470343888,0.241564
0.0,8991,11.7462,19,835581,1532.8682963848114,119.31,-0.148053,0.445792,59.4988944346,0.965368945152,0.259686
0.0,9009,11.735,18,837603,1536.6874842643738,118.35,-0.148271,0.448758,59.2422465253,0.956876404583,0.249354
0.0,9027,11.686,18,839626,1540.469455242157,117.26,-0.147397,0.319912,58.8068351955,0.959045130759,0.259349
0.0,9046,11.6253,19,841709,1544.3212292194366,113.68,-0.138717,0.433779,57.1443428102,0.948763709515,0.250506
0.0,9062,11.6256,16,843742,1548.3442206382751,114.34,-0.151679,0.256893,57.1925620917,0.962340407073,0.239791
0.0,9080,11.5918,18,845785,1552.3131031990051,114.42,-0.149044,0.323364,57.1551847132,0.964690830559,0.222928
0.0,9097,11.5597,17,847859,1556.3162021636963,116.11,-0.147942,0.269736,57.6107756569,0.960161551833,0.279958
