loss_kl,EpLenMean,EpRewMean,TimeElapsed,EpThisIter,loss_ent,loss_pol_entpen,ev_tdlam_before,TimestepsSoFar,loss_pol_surr,EpisodesSoFar,loss_vf_loss
0.044181,1000.0,1432.63881033,827.8051109313965,2,-1.79677,0.0,0.11708521843,935000,-0.0400878,935,163.51
0.0602433,1000.0,1432.63367159,829.5863018035889,2,-1.78767,0.0,0.104952335358,937000,-0.0324034,937,161.772
0.0291892,1000.0,1432.42850028,831.3829946517944,3,-1.81621,0.0,0.107343554497,940000,-0.0435528,940,212.975
0.0450636,1000.0,1432.69009137,833.1798033714294,2,-1.83527,0.0,0.0759399533272,942000,-0.0349991,942,148.325
0.0329275,1000.0,1435.32955096,835.0388207435608,2,-1.88469,0.0,0.107589900494,944000,-0.0394873,944,160.215
0.0508052,1000.0,1437.13204142,836.8365943431854,2,-1.89256,0.0,0.145039200783,946000,-0.0339711,946,152.263
0.0566294,1000.0,1438.93865321,838.6175706386566,2,-1.91637,0.0,0.14493227005,948000,-0.0352193,948,159.564
0.0498441,1000.0,1441.51818554,840.4155423641205,2,-1.91835,0.0,0.148569047451,950000,-0.0348385,950,164.574
0.0494897,1000.0,1441.8646683,842.1967086791992,2,-1.95516,0.0,0.113429486752,952000,-0.036873,952,162.627
0.0843773,1000.0,1442.07502697,843.9920446872711,2,-1.96548,0.0,0.119259178638,954000,-0.023831,954,162.123
0.039301,1000.0,1441.94802318,845.7731378078461,2,-1.9756,0.0,0.15144431591,956000,-0.0357602,956,160.955
0.0333125,1000.0,1445.01462368,847.5710496902466,2,-1.97047,0.0,0.146644830704,958000,-0.0394064,958,158.5
0.0434267,1000.0,1446.683687,849.3520522117615,2,-1.99362,0.0,0.14836114645,960000,-0.0393574,960,166.829
2.50583,1000.0,1447.84003376,851.1494328975677,2,-1.99416,0.0,0.130140304565,962000,0.019498,962,161.278
0.0332798,1000.0,1446.79296118,852.9306740760803,2,-1.97195,0.0,0.113254189491,964000,-0.0357076,964,157.71
0.038661,1000.0,1444.34819959,854.7424857616425,2,-1.99305,0.0,0.824687957764,966000,-0.052074,966,155.683
0.028064,1000.0,1426.957369,856.5271527767181,2,-2.03392,0.0,0.880127318203,968000,-0.0448081,968,93.4204
0.0401555,1000.0,1424.47817574,858.3204078674316,2,-2.02449,0.0,0.0995488762856,970000,-0.0365849,970,150.891
0.0366357,1000.0,1421.76065077,860.1096408367157,2,-2.01341,0.0,0.061480820179,972000,-0.0368814,972,150.31
0.0617779,1000.0,1420.3273715,861.9309475421906,2,-2.01617,0.0,0.0841317176819,974000,-0.0282057,974,145.413
0.0416508,1000.0,1419.57566622,863.7109818458557,2,-2.02512,0.0,0.0888390541077,976000,-0.0362394,976,140.355
0.04407,1000.0,1419.23966704,865.5078675746918,2,-2.02232,0.0,0.0748307704926,978000,-0.0347898,978,144.917
0.0343456,1000.0,1419.07117865,867.3042495250702,2,-2.01973,0.0,0.124372184277,980000,-0.0384487,980,138.387
0.0454947,1000.0,1415.01873367,869.0861835479736,3,-2.02853,0.0,0.130202531815,983000,-0.0353691,983,184.004
0.0471118,1000.0,1414.39713747,870.8837637901306,2,-2.04435,0.0,0.126730203629,985000,-0.0370705,985,140.011
0.0350823,1000.0,1413.67273335,872.6799726486206,2,-2.04794,0.0,0.118011295795,987000,-0.038955,987,138.633
0.055259,1000.0,1413.37021473,874.4622571468353,2,-2.05186,0.0,0.1636916399,989000,-0.0358035,989,144.535
0.0827525,1000.0,1411.65530578,876.2654919624329,2,-2.05703,0.0,0.123340427876,991000,-0.0320051,991,149.387
0.0427137,1000.0,1410.89657059,878.055008649826,2,-2.0943,0.0,0.0569155812263,993000,-0.0404233,993,146.368
0.0346354,1000.0,1409.87269354,879.8372042179108,2,-2.10558,0.0,0.149217069149,995000,-0.0419325,995,145.654
0.0464464,1000.0,1407.99379148,881.6328175067902,2,-2.09976,0.0,0.14136070013,997000,-0.0398198,997,152.466
1.72802,1000.0,1407.46800168,883.414669752121,2,-2.11557,0.0,0.102449953556,999000,0.0258968,999,148.554
0.0280239,1000.0,1404.06247849,885.2104756832123,2,-2.13708,0.0,0.11377030611,1001000,-0.0368056,1001,142.563
